%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque
1677616072753388400,0,0,10000,10000,1500,1500
1677616072753425600,0,0,10000,10000,1500,1500
1677616072753456300,0,0,10000,10000,1500,1500
1677616072891444500,0,0,10000,10000,1500,1500
1677616072891457600,0,0,10000,10000,1500,1500
1677616072891464500,0,0,10000,10000,1500,1500
1677616072891475100,0,0,10000,10000,1500,1500
1677616072891488100,0,0,10000,10000,1500,1500
1677616072891610800,0,0,10000,10000,1500,1500
1677616072891621200,0,0,10000,10000,1500,1500
1677616072891628100,0,0,10000,10000,1500,1500
1677616072891633900,0,0,10000,10000,1500,1500
1677616072973339500,0,0,10000,10000,1500,1500
1677616072973346000,0,0,10000,10000,1500,1500
1677616072973459100,0,0,10000,10000,1500,1500
1677616072973508900,0,0,10000,10000,1500,1500
1677616072973521000,0,0,10000,10000,1500,1500
1677616072973528800,0,0,10000,10000,1500,1500
1677616072973534900,0,0,10000,10000,1500,1500
1677616072973583100,0,0,10000,10000,1500,1500
1677616072973604000,0,0,10000,10000,1500,1500
1677616072973610300,0,0,10000,10000,1500,1500
1677616072973643400,0,0,10000,10000,1500,1500
1677616073031111100,0,0,10000,10000,1500,1500
1677616073031132400,0,0,10000,10000,1500,1500
1677616073031153800,0,0,10000,10000,1500,1500
1677616073031158700,0,0,10000,10000,1500,1500
1677616073031165600,0,0,10000,10000,1500,1500
1677616073031169800,0,0,10000,10000,1500,1500
1677616073031188700,0,0,10000,10000,1500,1500
1677616073031201100,0,0,10000,10000,1500,1500
1677616073080369000,0,0,10000,10000,1500,1500
1677616073080373700,0,0,10000,10000,1500,1500
1677616073080386100,0,0,10000,10000,1500,1500
1677616073080405400,0,0,10000,10000,1500,1500
1677616073080488800,0,0,10000,10000,1500,1500
1677616073142224700,0,0,10000,10000,1500,1500
1677616073142230600,0,0,10000,10000,1500,1500
1677616073142235600,0,0,10000,10000,1500,1500
1677616073142240900,0,0,10000,10000,1500,1500
1677616073142249300,0,0,10000,10000,1500,1500
1677616073142254100,0,0,10000,10000,1500,1500
1677616073205336500,0,0,10000,10000,1500,1500
1677616073205342100,0,0,10000,10000,1500,1500
1677616073205347900,0,0,10000,10000,1500,1500
1677616073205358300,0,0,10000,10000,1500,1500
1677616073205366900,0,0,10000,10000,1500,1500
1677616073205372300,0,0,10000,10000,1500,1500
1677616073268879100,0,0,10000,10000,1500,1500
1677616073268900900,0,0,10000,10000,1500,1500
1677616073268908300,0,0,10000,10000,1500,1500
1677616073268927200,0,0,10000,10000,1500,1500
1677616073268953900,0,0,10000,10000,1500,1500
1677616073268971400,0,0,10000,10000,1500,1500
1677616073269059300,0,0,10000,10000,1500,1500
1677616073345727400,0,0,10000,10000,1500,1500
1677616073345750300,0,0,10000,10000,1500,1500
1677616073345757100,0,0,10000,10000,1500,1500
1677616073345762600,0,0,10000,10000,1500,1500
1677616073345774000,0,0,10000,10000,1500,1500
1677616073345780400,0,0,10000,10000,1500,1500
1677616073345786000,0,0,10000,10000,1500,1500
1677616073414338300,0,0,10000,10000,1500,1500
1677616073414343800,0,0,10000,10000,1500,1500
1677616073414359200,0,0,10000,10000,1500,1500
1677616073414386200,0,0,10000,10000,1500,1500
1677616073414416800,0,0,10000,10000,1500,1500
1677616073414422000,0,0,10000,10000,1500,1500
1677616073414439300,0,0,10000,10000,1500,1500
1677616073473866000,0,0,10000,10000,1500,1500
1677616073473875400,0,0,10000,10000,1500,1500
1677616073473880300,0,0,10000,10000,1500,1500
1677616073473885000,0,0,10000,10000,1500,1500
1677616073473917900,0,0,10000,10000,1500,1500
1677616073473976700,0,0,10000,10000,1500,1500
1677616073531657300,0,0,10000,10000,1500,1500
1677616073531686300,0,0,10000,10000,1500,1500
1677616073531693700,0,0,10000,10000,1500,1500
1677616073531721000,0,0,10000,10000,1500,1500
1677616073531732400,0,0,10000,10000,1500,1500
1677616073531739700,0,0,10000,10000,1500,1500
1677616073593235400,0,0,10000,10000,1500,1500
1677616073593240500,0,0,10000,10000,1500,1500
1677616073593264600,0,0,10000,10000,1500,1500
1677616073593293300,0,0,10000,10000,1500,1500
1677616073593301700,0,0,10000,10000,1500,1500
1677616073593325900,0,0,10000,10000,1500,1500
1677616073654708000,0,0,10000,10000,1500,1500
1677616073654715200,0,0,10000,10000,1500,1500
1677616073654722000,0,0,10000,10000,1500,1500
1677616073654729500,0,0,10000,10000,1500,1500
1677616073654738900,0,0,10000,10000,1500,1500
1677616073654745600,0,0,10000,10000,1500,1500
1677616073703704700,0,0,10000,10000,1500,1500
1677616073703711200,0,0,10000,10000,1500,1500
1677616073703716800,0,0,10000,10000,1500,1500
1677616073703722600,0,0,10000,10000,1500,1500
1677616073703861100,0,0,10000,10000,1500,1500
1677616073768640400,0,0,10000,10000,1500,1500
1677616073768644700,0,0,10000,10000,1500,1500
1677616073768648100,0,0,10000,10000,1500,1500
1677616073768651300,0,0,10000,10000,1500,1500
1677616073768657700,0,0,10000,10000,1500,1500
1677616073768661200,0,0,10000,10000,1500,1500
1677616073827058600,0,0,10000,10000,1500,1500
1677616073827062200,0,0,10000,10000,1500,1500
1677616073827065300,0,0,10000,10000,1500,1500
1677616073827070200,0,0,10000,10000,1500,1500
1677616073827076300,0,0,10000,10000,1500,1500
1677616073827079900,0,0,10000,10000,1500,1500
1677616073827083000,0,0,10000,10000,1500,1500
1677616073897454200,0,0,10000,10000,1500,1500
1677616073897457600,0,0,10000,10000,1500,1500
1677616073897460800,0,0,10000,10000,1500,1500
1677616073897463800,0,0,10000,10000,1500,1500
1677616073897473900,0,0,10000,10000,1500,1500
1677616073897477500,0,0,10000,10000,1500,1500
1677616073897480900,0,0,10000,10000,1500,1500
1677616073950493200,0,0,10000,10000,1500,1500
1677616073950502500,0,0,10000,10000,1500,1500
1677616073950507200,0,0,10000,10000,1500,1500
1677616073950511800,0,0,10000,10000,1500,1500
1677616073950520600,0,0,10000,10000,1500,1500
1677616074011962500,0,0,10000,10000,1500,1500
1677616074011966400,0,0,10000,10000,1500,1500
1677616074011979100,0,0,10000,10000,1500,1500
1677616074011982600,0,0,10000,10000,1500,1500
1677616074011988600,0,0,10000,10000,1500,1500
1677616074011991900,0,0,10000,10000,1500,1500
1677616074074918100,0,0,10000,10000,1500,1500
1677616074074923500,0,0,10000,10000,1500,1500
1677616074074928500,0,0,10000,10000,1500,1500
1677616074074933600,0,0,10000,10000,1500,1500
1677616074074942900,0,0,10000,10000,1500,1500
1677616074074948500,0,0,10000,10000,1500,1500
1677616074140236900,0,0,10000,10000,1500,1500
1677616074140268500,0,0,10000,10000,1500,1500
1677616074140277900,0,0,10000,10000,1500,1500
1677616074140284100,0,0,10000,10000,1500,1500
1677616074140292500,0,0,10000,10000,1500,1500
1677616074140297400,0,0,10000,10000,1500,1500
1677616074140301900,0,0,10000,10000,1500,1500
1677616074200347300,0,0,10000,10000,1500,1500
1677616074200351000,0,0,10000,10000,1500,1500
1677616074200354800,0,0,10000,10000,1500,1500
1677616074200358500,0,0,10000,10000,1500,1500
1677616074200365400,0,0,10000,10000,1500,1500
1677616074200369100,0,0,10000,10000,1500,1500
1677616074261193000,0,0,10000,10000,1500,1500
1677616074261196800,0,0,10000,10000,1500,1500
1677616074261200700,0,0,10000,10000,1500,1500
1677616074261204200,0,0,10000,10000,1500,1500
1677616074261210100,0,0,10000,10000,1500,1500
1677616074261213800,0,0,10000,10000,1500,1500
1677616074323908300,0,0,10000,10000,1500,1500
1677616074323912400,0,0,10000,10000,1500,1500
1677616074323916300,0,0,10000,10000,1500,1500
1677616074323920100,0,0,10000,10000,1500,1500
1677616074323927000,0,0,10000,10000,1500,1500
1677616074323930900,0,0,10000,10000,1500,1500
1677616074388278700,0,0,10000,10000,1500,1500
1677616074388309300,0,0,10000,10000,1500,1500
1677616074388319100,0,0,10000,10000,1500,1500
1677616074388325500,0,0,10000,10000,1500,1500
1677616074388334700,0,0,10000,10000,1500,1500
1677616074388339700,0,0,10000,10000,1500,1500
1677616074388345400,0,0,10000,10000,1500,1500
1677616074447971000,0,0,10000,10000,1500,1500
1677616074447977200,0,0,10000,10000,1500,1500
1677616074447983000,0,0,10000,10000,1500,1500
1677616074447988400,0,0,10000,10000,1500,1500
1677616074448011100,0,0,10000,10000,1500,1500
1677616074448016800,0,0,10000,10000,1500,1500
1677616074510124000,0,0,10000,10000,1500,1500
1677616074510130500,0,0,10000,10000,1500,1500
1677616074510136200,0,0,10000,10000,1500,1500
1677616074510183300,0,0,10000,10000,1500,1500
1677616074510205600,0,0,10000,10000,1500,1500
1677616074510281600,0,0,10000,10000,1500,1500
1677616074579554200,0,0,10000,10000,1500,1500
1677616074579560700,0,0,10000,10000,1500,1500
1677616074579580200,0,0,10000,10000,1500,1500
1677616074579586500,0,0,10000,10000,1500,1500
1677616074579597100,0,0,10000,10000,1500,1500
1677616074579603200,0,0,10000,10000,1500,1500
1677616074579623300,0,0,10000,10000,1500,1500
1677616074632843600,0,0,10000,10000,1500,1500
1677616074632870300,0,0,10000,10000,1500,1500
1677616074632875900,0,0,10000,10000,1500,1500
1677616074632893800,0,0,10000,10000,1500,1500
1677616074632979900,0,0,10000,10000,1500,1500
1677616074695333400,0,0,10000,10000,1500,1500
1677616074695339900,0,0,10000,10000,1500,1500
1677616074695345300,0,0,10000,10000,1500,1500
1677616074695350500,0,0,10000,10000,1500,1500
1677616074695376700,0,0,10000,10000,1500,1500
1677616074695382300,0,0,10000,10000,1500,1500
1677616074743664400,0,0,10000,10000,1500,1500
1677616074743668000,0,0,10000,10000,1500,1500
1677616074743671600,0,0,10000,10000,1500,1500
1677616074743675200,0,0,10000,10000,1500,1500
1677616074743681600,0,0,10000,10000,1500,1500
1677616074806609200,0,0,10000,10000,1500,1500
1677616074806611800,0,0,10000,10000,1500,1500
1677616074806614500,0,0,10000,10000,1500,1500
1677616074806622100,0,0,10000,10000,1500,1500
1677616074806627400,0,0,10000,10000,1500,1500
1677616074806630200,0,0,10000,10000,1500,1500
1677616074871801800,0,0,10000,10000,1500,1500
1677616074871811600,0,0,10000,10000,1500,1500
1677616074871818500,0,0,10000,10000,1500,1500
1677616074871827200,0,0,10000,10000,1500,1500
1677616074871838000,0,0,10000,10000,1500,1500
1677616074871843300,0,0,10000,10000,1500,1500
1677616074927629300,0,0,10000,10000,1500,1500
1677616074927636200,0,0,10000,10000,1500,1500
1677616074927640800,0,0,10000,10000,1500,1500
1677616074927645400,0,0,10000,10000,1500,1500
1677616074927668700,0,0,10000,10000,1500,1500
1677616074927673400,0,0,10000,10000,1500,1500
1677616074927678900,0,0,10000,10000,1500,1500
1677616074990046800,0,0,10000,10000,1500,1500
1677616074990065800,0,0,10000,10000,1500,1500
1677616074990075300,0,0,10000,10000,1500,1500
1677616074990080800,0,0,10000,10000,1500,1500
1677616074990090500,0,0,10000,10000,1500,1500
1677616074990096300,0,0,10000,10000,1500,1500
1677616075051367200,0,0,10000,10000,1500,1500
1677616075051379400,0,0,10000,10000,1500,1500
1677616075051393300,0,0,10000,10000,1500,1500
1677616075051455200,0,0,10000,10000,1500,1500
1677616075051664600,0,0,10000,10000,1500,1500
1677616075051689800,0,0,10000,10000,1500,1500
1677616075117690200,0,0,10000,10000,1500,1500
1677616075117752100,0,0,10000,10000,1500,1500
1677616075117771900,0,0,10000,10000,1500,1500
1677616075117783200,0,0,10000,10000,1500,1500
1677616075117833300,0,0,10000,10000,1500,1500
1677616075117858000,0,0,10000,10000,1500,1500
1677616075172150900,0,0,10000,10000,1500,1500
1677616075172193500,0,0,10000,10000,1500,1500
1677616075172207600,0,0,10000,10000,1500,1500
1677616075172213200,0,0,10000,10000,1500,1500
1677616075172260100,0,0,10000,10000,1500,1500
1677616075172286200,0,0,10000,10000,1500,1500
1677616075224473700,0,0,10000,10000,1500,1500
1677616075224523700,0,0,10000,10000,1500,1500
1677616075224543200,0,0,10000,10000,1500,1500
1677616075224552300,0,0,10000,10000,1500,1500
1677616075224681200,0,0,10000,10000,1500,1500
1677616075283394400,0,0,10000,10000,1500,1500
1677616075283398500,0,0,10000,10000,1500,1500
1677616075283403100,0,0,10000,10000,1500,1500
1677616075283407100,0,0,10000,10000,1500,1500
1677616075283414400,0,0,10000,10000,1500,1500
1677616075283420200,0,0,10000,10000,1500,1500
1677616075345527400,0,0,10000,10000,1500,1500
1677616075345533100,0,0,10000,10000,1500,1500
1677616075345539000,0,0,10000,10000,1500,1500
1677616075345544600,0,0,10000,10000,1500,1500
1677616075345554500,0,0,10000,10000,1500,1500
1677616075345562500,0,0,10000,10000,1500,1500
1677616075416436400,0,0,10000,10000,1500,1500
1677616075416440200,0,0,10000,10000,1500,1500
1677616075416443600,0,0,10000,10000,1500,1500
1677616075416447600,0,0,10000,10000,1500,1500
1677616075416453200,0,0,10000,10000,1500,1500
1677616075416456600,0,0,10000,10000,1500,1500
1677616075416460800,0,0,10000,10000,1500,1500
1677616075477952700,0,0,10000,10000,1500,1500
1677616075477957700,0,0,10000,10000,1500,1500
1677616075477966100,0,0,10000,10000,1500,1500
1677616075477971200,0,0,10000,10000,1500,1500
1677616075477975900,0,0,10000,10000,1500,1500
1677616075477980500,0,0,10000,10000,1500,1500
1677616075531903300,0,0,10000,10000,1500,1500
1677616075531920400,0,0,10000,10000,1500,1500
1677616075531926800,0,0,10000,10000,1500,1500
1677616075531932100,0,0,10000,10000,1500,1500
1677616075531938200,0,0,10000,10000,1500,1500
1677616075532013000,0,0,10000,10000,1500,1500
1677616075595051200,0,0,10000,10000,1500,1500
1677616075595117400,0,0,10000,10000,1500,1500
1677616075595158700,0,0,10000,10000,1500,1500
1677616075595503400,0,0,10000,10000,1500,1500
1677616075595515000,0,0,10000,10000,1500,1500
1677616075595519900,0,0,10000,10000,1500,1500
1677616075659329400,0,0,10000,10000,1500,1500
1677616075659347200,0,0,10000,10000,1500,1500
1677616075659441900,0,0,10000,10000,1500,1500
1677616075659544500,0,0,10000,10000,1500,1500
1677616075659548600,0,0,10000,10000,1500,1500
1677616075659589700,0,0,10000,10000,1500,1500
1677616075659605300,0,0,10000,10000,1500,1500
1677616075719424300,0,0,10000,10000,1500,1500
1677616075719431500,0,0,10000,10000,1500,1500
1677616075719440400,0,0,10000,10000,1500,1500
1677616075719473000,0,0,10000,10000,1500,1500
1677616075719796200,0,0,10000,10000,1500,1500
1677616075720055300,0,0,10000,10000,1500,1500
1677616075780665800,0,0,10000,10000,1500,1500
1677616075780671300,0,0,10000,10000,1500,1500
1677616075780680100,0,0,10000,10000,1500,1500
1677616075780711400,0,0,10000,10000,1500,1500
1677616075780731600,0,0,10000,10000,1500,1500
1677616075780759700,0,0,10000,10000,1500,1500
1677616075828486100,0,0,10000,10000,1500,1500
1677616075828497500,0,0,10000,10000,1500,1500
1677616075828510500,0,0,10000,10000,1500,1500
1677616075829003600,0,0,10000,10000,1500,1500
1677616075829492800,0,0,10000,10000,1500,1500
1677616075877968000,0,0,10000,10000,1500,1500
1677616075878007900,0,0,10000,10000,1500,1500
1677616075878018100,0,0,10000,10000,1500,1500
1677616075878070900,0,0,10000,10000,1500,1500
1677616075945232300,0,0,10000,10000,1500,1500
1677616075945241100,0,0,10000,10000,1500,1500
1677616075945248200,0,0,10000,10000,1500,1500
1677616075945456900,0,0,10000,10000,1500,1500
1677616075945600200,0,0,10000,10000,1500,1500
1677616075945605100,0,0,10000,10000,1500,1500
1677616075945637200,0,0,10000,10000,1500,1500
1677616075998449000,0,0,10000,10000,1500,1500
1677616075998454600,0,0,10000,10000,1500,1500
1677616075998524900,0,0,10000,10000,1500,1500
1677616075998534400,0,0,10000,10000,1500,1500
1677616075999350900,0,0,10000,10000,1500,1500
1677616075999362900,0,0,10000,10000,1500,1500
1677616076060869800,0,0,10000,10000,1500,1500
1677616076060886800,0,0,10000,10000,1500,1500
1677616076060904800,0,0,10000,10000,1500,1500
1677616076060911000,0,0,10000,10000,1500,1500
1677616076060917300,0,0,10000,10000,1500,1500
1677616076060922700,0,0,10000,10000,1500,1500
1677616076126492200,0,0,10000,10000,1500,1500
1677616076126504600,0,0,10000,10000,1500,1500
1677616076126509100,0,0,10000,10000,1500,1500
1677616076126512800,0,0,10000,10000,1500,1500
1677616076126516700,0,0,10000,10000,1500,1500
1677616076126519400,0,0,10000,10000,1500,1500
1677616076126522400,0,0,10000,10000,1500,1500
1677616076191591400,0,0,10000,10000,1500,1500
1677616076191596500,0,0,10000,10000,1500,1500
1677616076191601000,0,0,10000,10000,1500,1500
1677616076191605000,0,0,10000,10000,1500,1500
1677616076191740000,0,0,10000,10000,1500,1500
1677616076191754900,0,0,10000,10000,1500,1500
1677616076250225400,0,0,10000,10000,1500,1500
1677616076250229700,0,0,10000,10000,1500,1500
1677616076250234100,0,0,10000,10000,1500,1500
1677616076250238600,0,0,10000,10000,1500,1500
1677616076250242700,0,0,10000,10000,1500,1500
1677616076250246500,0,0,10000,10000,1500,1500
1677616076315909900,0,0,10000,10000,1500,1500
1677616076315930600,0,0,10000,10000,1500,1500
1677616076315935900,0,0,10000,10000,1500,1500
1677616076315947900,0,0,10000,10000,1500,1500
1677616076315953400,0,0,10000,10000,1500,1500
1677616076315959100,0,0,10000,10000,1500,1500
1677616076368591400,0,0,10000,10000,1500,1500
1677616076368610300,0,0,10000,10000,1500,1500
1677616076368614900,0,0,10000,10000,1500,1500
1677616076368630600,0,0,10000,10000,1500,1500
1677616076368634400,0,0,10000,10000,1500,1500
1677616076368691700,0,0,10000,10000,1500,1500
1677616076435447200,0,0,10000,10000,1500,1500
1677616076435462100,0,0,10000,10000,1500,1500
1677616076435469100,0,0,10000,10000,1500,1500
1677616076435504100,0,0,10000,10000,1500,1500
1677616076435551400,0,0,10000,10000,1500,1500
1677616076435555100,0,0,10000,10000,1500,1500
1677616076494764700,0,0,10000,10000,1500,1500
1677616076494782100,0,0,10000,10000,1500,1500
1677616076494798100,0,0,10000,10000,1500,1500
1677616076494877800,0,0,10000,10000,1500,1500
1677616076494894500,0,0,10000,10000,1500,1500
1677616076494917300,0,0,10000,10000,1500,1500
1677616076560002900,0,0,10000,10000,1500,1500
1677616076560076700,0,0,10000,10000,1500,1500
1677616076560097300,0,0,10000,10000,1500,1500
1677616076560104800,0,0,10000,10000,1500,1500
1677616076560110100,0,0,10000,10000,1500,1500
1677616076560116700,0,0,10000,10000,1500,1500
1677616076560575900,0,0,10000,10000,1500,1500
1677616076623681100,0,0,10000,10000,1500,1500
1677616076623694700,0,0,10000,10000,1500,1500
1677616076623700100,0,0,10000,10000,1500,1500
1677616076623704200,0,0,10000,10000,1500,1500
1677616076623708900,0,0,10000,10000,1500,1500
1677616076623713300,0,0,10000,10000,1500,1500
1677616076687853500,0,0,10000,10000,1500,1500
1677616076687855800,0,0,10000,10000,1500,1500
1677616076687857900,0,0,10000,10000,1500,1500
1677616076687860000,0,0,10000,10000,1500,1500
1677616076687862200,0,0,10000,10000,1500,1500
1677616076687864300,0,0,10000,10000,1500,1500
1677616076750374500,0,0,10000,10000,1500,1500
1677616076750377300,0,0,10000,10000,1500,1500
1677616076750379600,0,0,10000,10000,1500,1500
1677616076750382000,0,0,10000,10000,1500,1500
1677616076750384300,0,0,10000,10000,1500,1500
1677616076750389800,0,0,10000,10000,1500,1500
1677616076804214400,0,0,10000,10000,1500,1500
1677616076804237200,0,0,10000,10000,1500,1500
1677616076804244500,0,0,10000,10000,1500,1500
1677616076804248300,0,0,10000,10000,1500,1500
1677616076804251100,0,0,10000,10000,1500,1500
1677616076804253900,0,0,10000,10000,1500,1500
1677616076869821300,0,0,10000,10000,1500,1500
1677616076869825900,0,0,10000,10000,1500,1500
1677616076869830300,0,0,10000,10000,1500,1500
1677616076869858200,0,0,10000,10000,1500,1500
1677616076869879500,0,0,10000,10000,1500,1500
1677616076869884900,0,0,10000,10000,1500,1500
1677616076869920900,0,0,10000,10000,1500,1500
1677616076926118200,0,0,10000,10000,1500,1500
1677616076926181500,0,0,10000,10000,1500,1500
1677616076926207200,0,0,10000,10000,1500,1500
1677616076926241800,0,0,10000,10000,1500,1500
1677616076926259700,0,0,10000,10000,1500,1500
1677616076926264300,0,0,10000,10000,1500,1500
1677616076987738300,0,0,10000,10000,1500,1500
1677616076987746500,0,0,10000,10000,1500,1500
1677616076987758500,0,0,10000,10000,1500,1500
1677616076987762400,0,0,10000,10000,1500,1500
1677616076987771200,0,0,10000,10000,1500,1500
1677616076987917500,0,0,10000,10000,1500,1500
1677616077034407700,0,0,10000,10000,1500,1500
1677616077034416000,0,0,10000,10000,1500,1500
1677616077034431900,0,0,10000,10000,1500,1500
1677616077034437800,0,0,10000,10000,1500,1500
1677616077098763200,0,0,10000,10000,1500,1500
1677616077098767400,0,0,10000,10000,1500,1500
1677616077098770500,0,0,10000,10000,1500,1500
1677616077098774600,0,0,10000,10000,1500,1500
1677616077098867500,0,0,10000,10000,1500,1500
1677616077098882400,0,0,10000,10000,1500,1500
1677616077098912900,0,0,10000,10000,1500,1500
1677616077164755200,0,0,10000,10000,1500,1500
1677616077164767600,0,0,10000,10000,1500,1500
1677616077164770700,0,0,10000,10000,1500,1500
1677616077164830000,0,0,10000,10000,1500,1500
1677616077164834200,0,0,10000,10000,1500,1500
1677616077164836900,0,0,10000,10000,1500,1500
1677616077218700900,0,0,10000,10000,1500,1500
1677616077218716900,0,0,10000,10000,1500,1500
1677616077218722400,0,0,10000,10000,1500,1500
1677616077218774000,0,0,10000,10000,1500,1500
1677616077218803200,0,0,10000,10000,1500,1500
1677616077218806700,0,0,10000,10000,1500,1500
1677616077271842700,0,0,10000,10000,1500,1500
1677616077271851000,0,0,10000,10000,1500,1500
1677616077271856700,0,0,10000,10000,1500,1500
1677616077271861100,0,0,10000,10000,1500,1500
1677616077271865700,0,0,10000,10000,1500,1500
1677616077331012600,0,0,10000,10000,1500,1500
1677616077331016200,0,0,10000,10000,1500,1500
1677616077331019700,0,0,10000,10000,1500,1500
1677616077331023200,0,0,10000,10000,1500,1500
1677616077331026700,0,0,10000,10000,1500,1500
1677616077331034400,0,0,10000,10000,1500,1500
1677616077391745600,0,0,10000,10000,1500,1500
1677616077391750100,0,0,10000,10000,1500,1500
1677616077391759300,0,0,10000,10000,1500,1500
1677616077391763100,0,0,10000,10000,1500,1500
1677616077391787300,0,0,10000,10000,1500,1500
1677616077391824200,0,0,10000,10000,1500,1500
1677616077459722700,0,0,10000,10000,1500,1500
1677616077459728500,0,0,10000,10000,1500,1500
1677616077459732700,0,0,10000,10000,1500,1500
1677616077459738600,0,0,10000,10000,1500,1500
1677616077459743900,0,0,10000,10000,1500,1500
1677616077459761200,0,0,10000,10000,1500,1500
1677616077459779600,0,0,10000,10000,1500,1500
1677616077514539700,0,0,10000,10000,1500,1500
1677616077514564600,0,0,10000,10000,1500,1500
1677616077514575600,0,0,10000,10000,1500,1500
1677616077514582100,0,0,10000,10000,1500,1500
1677616077514591700,0,0,10000,10000,1500,1500
1677616077563382700,0,0,10000,10000,1500,1500
1677616077563386800,0,0,10000,10000,1500,1500
1677616077563392300,0,0,10000,10000,1500,1500
1677616077563397200,0,0,10000,10000,1500,1500
1677616077563425400,0,0,10000,10000,1500,1500
1677616077628320000,0,0,10000,10000,1500,1500
1677616077628323100,0,0,10000,10000,1500,1500
1677616077628326900,0,0,10000,10000,1500,1500
1677616077628330000,0,0,10000,10000,1500,1500
1677616077628333600,0,0,10000,10000,1500,1500
1677616077628336600,0,0,10000,10000,1500,1500
1677616077628339600,0,0,10000,10000,1500,1500
1677616077694910900,0,0,10000,10000,1500,1500
1677616077694915400,0,0,10000,10000,1500,1500
1677616077694926400,0,0,10000,10000,1500,1500
1677616077694930700,0,0,10000,10000,1500,1500
1677616077694939800,0,0,10000,10000,1500,1500
1677616077694942400,0,0,10000,10000,1500,1500
1677616077758987000,0,0,10000,10000,1500,1500
1677616077759428200,0,0,10000,10000,1500,1500
1677616077759432000,0,0,10000,10000,1500,1500
1677616077759434400,0,0,10000,10000,1500,1500
1677616077759437000,0,0,10000,10000,1500,1500
1677616077759439500,0,0,10000,10000,1500,1500
1677616077813047700,0,0,10000,10000,1500,1500
1677616077813077700,0,0,10000,10000,1500,1500
1677616077813088200,0,0,10000,10000,1500,1500
1677616077813103700,0,0,10000,10000,1500,1500
1677616077813144700,0,0,10000,10000,1500,1500
1677616077813200700,0,0,10000,10000,1500,1500
1677616077872687900,0,0,10000,10000,1500,1500
1677616077872695100,0,0,10000,10000,1500,1500
1677616077872705200,0,0,10000,10000,1500,1500
1677616077872710700,0,0,10000,10000,1500,1500
1677616077872717100,0,0,10000,10000,1500,1500
1677616077872772900,0,0,10000,10000,1500,1500
1677616077933388500,0,0,10000,10000,1500,1500
1677616077933412000,0,0,10000,10000,1500,1500
1677616077933544800,0,0,10000,10000,1500,1500
1677616077933976800,0,0,10000,10000,1500,1500
1677616077934027400,0,0,10000,10000,1500,1500
1677616077934054900,0,0,10000,10000,1500,1500
1677616077996567600,0,0,10000,10000,1500,1500
1677616077996608100,0,0,10000,10000,1500,1500
1677616077996617500,0,0,10000,10000,1500,1500
1677616077996621800,0,0,10000,10000,1500,1500
1677616077996627200,0,0,10000,10000,1500,1500
1677616077996634200,0,0,10000,10000,1500,1500
1677616077996657900,0,0,10000,10000,1500,1500
1677616078059956400,0,0,10000,10000,1500,1500
1677616078060098800,0,0,10000,10000,1500,1500
1677616078060111200,0,0,10000,10000,1500,1500
1677616078060904700,0,0,10000,10000,1500,1500
1677616078060927400,0,0,10000,10000,1500,1500
1677616078060931800,0,0,10000,10000,1500,1500
1677616078121720000,0,0,10000,10000,1500,1500
1677616078121734600,0,0,10000,10000,1500,1500
1677616078121759400,0,0,10000,10000,1500,1500
1677616078121924400,0,0,10000,10000,1500,1500
1677616078121927300,0,0,10000,10000,1500,1500
1677616078121929600,0,0,10000,10000,1500,1500
1677616078190335900,0,0,10000,10000,1500,1500
1677616078190399600,0,0,10000,10000,1500,1500
1677616078190404000,0,0,10000,10000,1500,1500
1677616078190517900,0,0,10000,10000,1500,1500
1677616078190526900,0,0,10000,10000,1500,1500
1677616078190598300,0,0,10000,10000,1500,1500
1677616078190610900,0,0,10000,10000,1500,1500
1677616078243713600,0,0,10000,10000,1500,1500
1677616078243784900,0,0,10000,10000,1500,1500
1677616078243808700,0,0,10000,10000,1500,1500
1677616078244678900,0,0,10000,10000,1500,1500
1677616078244714900,0,0,10000,10000,1500,1500
1677616078303953300,0,0,10000,10000,1500,1500
1677616078304914100,0,0,10000,10000,1500,1500
1677616078304932900,0,0,10000,10000,1500,1500
1677616078304962400,0,0,10000,10000,1500,1500
1677616078304982500,0,0,10000,10000,1500,1500
1677616078305005500,0,0,10000,10000,1500,1500
1677616078349013900,0,0,10000,10000,1500,1500
1677616078349064900,0,0,10000,10000,1500,1500
1677616078349088200,0,0,10000,10000,1500,1500
1677616078349116500,0,0,10000,10000,1500,1500
1677616078349134700,0,0,10000,10000,1500,1500
1677616078397166100,0,0,10000,10000,1500,1500
1677616078397198800,0,0,10000,10000,1500,1500
1677616078397222200,0,0,10000,10000,1500,1500
1677616078397381000,0,0,10000,10000,1500,1500
1677616078397419500,0,0,10000,10000,1500,1500
1677616078443767300,0,0,10000,10000,1500,1500
1677616078443774600,0,0,10000,10000,1500,1500
1677616078443807600,0,0,10000,10000,1500,1500
1677616078443822800,0,0,10000,10000,1500,1500
1677616078513774800,0,0,10000,10000,1500,1500
1677616078513780400,0,0,10000,10000,1500,1500
1677616078513784400,0,0,10000,10000,1500,1500
1677616078513787700,0,0,10000,10000,1500,1500
1677616078513792500,0,0,10000,10000,1500,1500
1677616078552775100,0,0,10000,10000,1500,1500
1677616078553031300,0,0,10000,10000,1500,1500
1677616078553040000,0,0,10000,10000,1500,1500
1677616078553043600,0,0,10000,10000,1500,1500
