%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque
1677611551800235200,0,0,0,0,1500,1500
1677611551800260600,0,0,0,0,1500,1500
1677611551800280400,0,0,0,0,1500,1500
1677611551800324100,0,0,0,0,1500,1500
1677611551845017800,0,0,0,0,1500,1500
1677611551845024800,0,0,0,0,1500,1500
1677611551845031700,0,0,0,0,1500,1500
1677611551845056400,0,0,0,0,1500,1500
1677611551890257400,0,0,0,0,1500,1500
1677611551890273900,0,0,0,0,1500,1500
1677611551890310400,0,0,0,0,1500,1500
1677611551890334200,0,0,0,0,1500,1500
1677611551890382700,0,0,0,0,1500,1500
1677611551949707300,0,0,0,0,1500,1500
1677611551949716700,0,0,0,0,1500,1500
1677611551949726800,0,0,0,0,1500,1500
1677611551949735300,0,0,0,0,1500,1500
1677611551949787200,0,0,0,0,1500,1500
1677611551949812400,0,0,0,0,1500,1500
1677611551996903700,0,0,0,0,1500,1500
1677611551996924000,0,0,0,0,1500,1500
1677611551996992100,0,0,0,0,1500,1500
1677611551997002800,0,0,0,0,1500,1500
1677611551997023200,0,0,0,0,1500,1500
1677611552056434900,0,0,0,0,1500,1500
1677611552056487000,0,0,0,0,1500,1500
1677611552056503500,0,0,0,0,1500,1500
1677611552056516200,0,0,0,0,1500,1500
1677611552056555800,0,0,0,0,1500,1500
1677611552056566500,0,0,0,0,1500,1500
1677611552104089800,0,0,0,0,1500,1500
1677611552104120100,0,0,0,0,1500,1500
1677611552104132300,0,0,0,0,1500,1500
1677611552104140400,0,0,0,0,1500,1500
1677611552150110100,0,0,0,0,1500,1500
1677611552150162500,0,0,0,0,1500,1500
1677611552150197900,0,0,0,0,1500,1500
1677611552150206500,0,0,0,0,1500,1500
1677611552150454600,0,0,0,0,1500,1500
1677611552198286400,0,0,0,0,1500,1500
1677611552198359800,0,0,0,0,1500,1500
1677611552198390600,0,0,0,0,1500,1500
1677611552198748100,0,0,0,0,1500,1500
1677611552198762900,0,0,0,0,1500,1500
1677611552263362500,0,0,0,0,1500,1500
1677611552263410100,0,0,0,0,1500,1500
1677611552263439500,0,0,0,0,1500,1500
1677611552263547400,0,0,0,0,1500,1500
1677611552263583600,0,0,0,0,1500,1500
1677611552263588700,0,0,0,0,1500,1500
1677611552323761800,0,0,0,0,1500,1500
1677611552323803900,0,0,0,0,1500,1500
1677611552323814800,0,0,0,0,1500,1500
1677611552323861200,0,0,0,0,1500,1500
1677611552323871800,0,0,0,0,1500,1500
1677611552323876200,0,0,0,0,1500,1500
1677611552386249800,0,0,0,0,1500,1500
1677611552386295600,0,0,0,0,1500,1500
1677611552386323500,0,0,0,0,1500,1500
1677611552386331800,0,0,0,0,1500,1500
1677611552386348800,0,0,0,0,1500,1500
1677611552386360000,0,0,0,0,1500,1500
1677611552387146900,0,0,0,0,1500,1500
1677611552446259000,0,0,0,0,1500,1500
1677611552446276700,0,0,0,0,1500,1500
1677611552446314600,0,0,0,0,1500,1500
1677611552446407500,0,0,0,0,1500,1500
1677611552446416400,0,0,0,0,1500,1500
1677611552506741100,0,0,0,0,1500,1500
1677611552506783100,0,0,0,0,1500,1500
1677611552506810100,0,0,0,0,1500,1500
1677611552506818700,0,0,0,0,1500,1500
1677611552506831600,0,0,0,0,1500,1500
1677611552506838400,0,0,0,0,1500,1500
1677611552507742200,0,0,0,0,1500,1500
1677611552569367600,0,0,0,0,1500,1500
1677611552569416900,0,0,0,0,1500,1500
1677611552569427100,0,0,0,0,1500,1500
1677611552569432600,0,0,0,0,1500,1500
1677611552569447900,0,0,0,0,1500,1500
1677611552569452200,0,0,0,0,1500,1500
1677611552630894600,0,0,0,0,1500,1500
1677611552630930300,0,0,0,0,1500,1500
1677611552630940800,0,0,0,0,1500,1500
1677611552630944500,0,0,0,0,1500,1500
1677611552631012800,0,0,0,0,1500,1500
1677611552631077300,0,0,0,0,1500,1500
1677611552677626600,0,0,0,0,1500,1500
1677611552677698300,0,0,0,0,1500,1500
1677611552677715500,0,0,0,0,1500,1500
1677611552677732700,0,0,0,0,1500,1500
1677611552727015000,0,0,0,0,1500,1500
1677611552727045600,0,0,0,0,1500,1500
1677611552727052800,0,0,0,0,1500,1500
1677611552727057100,0,0,0,0,1500,1500
1677611552727070500,0,0,0,0,1500,1500
1677611552788321200,0,0,0,0,1500,1500
1677611552788348900,0,0,0,0,1500,1500
1677611552788352700,0,0,0,0,1500,1500
1677611552788356400,0,0,0,0,1500,1500
1677611552788360900,0,0,0,0,1500,1500
1677611552788364500,0,0,0,0,1500,1500
1677611552788371300,0,0,0,0,1500,1500
1677611552848468400,0,0,0,0,1500,1500
1677611552848528700,0,0,0,0,1500,1500
1677611552848571600,0,0,0,0,1500,1500
1677611552848576600,0,0,0,0,1500,1500
1677611552848579800,0,0,0,0,1500,1500
1677611552848583100,0,0,0,0,1500,1500
1677611552913723700,0,0,0,0,1500,1500
1677611552913746700,0,0,0,0,1500,1500
1677611552913750500,0,0,0,0,1500,1500
1677611552913753400,0,0,0,0,1500,1500
1677611552913756300,0,0,0,0,1500,1500
1677611552913760300,0,0,0,0,1500,1500
1677611552981743400,0,0,0,0,1500,1500
1677611552981762900,0,0,0,0,1500,1500
1677611552981766300,0,0,0,0,1500,1500
1677611552981769400,0,0,0,0,1500,1500
1677611552981806200,0,0,0,0,1500,1500
1677611552981831400,0,0,0,0,1500,1500
1677611553032229700,0,0,0,0,1500,1500
1677611553032268900,0,0,0,0,1500,1500
1677611553032277700,0,0,0,0,1500,1500
1677611553032330900,0,0,0,0,1500,1500
1677611553032397900,0,0,0,0,1500,1500
1677611553032461700,0,0,0,0,1500,1500
1677611553078835800,0,0,0,0,1500,1500
1677611553078911700,0,0,0,0,1500,1500
1677611553078970900,0,0,0,0,1500,1500
1677611553079767900,0,0,0,0,1500,1500
1677611553080243300,0,0,0,0,1500,1500
1677611553126449800,0,0,0,0,1500,1500
1677611553126479900,0,0,0,0,1500,1500
1677611553126537800,0,0,0,0,1500,1500
1677611553126832200,0,0,0,0,1500,1500
1677611553127672600,0,0,0,0,1500,1500
1677611553188595900,0,0,0,0,1500,1500
1677611553188624900,0,0,0,0,1500,1500
1677611553188631800,0,0,0,0,1500,1500
1677611553188675300,0,0,0,0,1500,1500
1677611553188685200,0,0,0,0,1500,1500
1677611553188691700,0,0,0,0,1500,1500
1677611553252623000,0,0,0,0,1500,1500
1677611553252649300,0,0,0,0,1500,1500
1677611553252656300,0,0,0,0,1500,1500
1677611553252661000,0,0,0,0,1500,1500
1677611553252664700,0,0,0,0,1500,1500
1677611553252782300,0,0,0,0,1500,1500
1677611553311446500,0,0,0,0,1500,1500
1677611553311497700,0,0,0,0,1500,1500
1677611553311513100,0,0,0,0,1500,1500
1677611553311521000,0,0,0,0,1500,1500
1677611553311526600,0,0,0,0,1500,1500
1677611553311542700,0,0,0,0,1500,1500
1677611553358634700,0,0,0,0,1500,1500
1677611553358672000,0,0,0,0,1500,1500
1677611553358721500,0,0,0,0,1500,1500
1677611553358750300,0,0,0,0,1500,1500
1677611553358777600,0,0,0,0,1500,1500
1677611553408098800,0,0,0,0,1500,1500
1677611553408105100,0,0,0,0,1500,1500
1677611553408145700,0,0,0,0,1500,1500
1677611553408156600,0,0,0,0,1500,1500
1677611553408173700,0,0,0,0,1500,1500
1677611553469091300,0,0,0,0,1500,1500
1677611553469115700,0,0,0,0,1500,1500
1677611553469121000,0,0,0,0,1500,1500
1677611553469158400,0,0,0,0,1500,1500
1677611553469181400,0,0,0,0,1500,1500
1677611553469203000,0,0,0,0,1500,1500
1677611553514379600,0,0,0,0,1500,1500
1677611553514407200,0,0,0,0,1500,1500
1677611553514434500,0,0,0,0,1500,1500
1677611553514459100,0,0,0,0,1500,1500
1677611553574977300,0,0,0,0,1500,1500
1677611553575035000,0,0,0,0,1500,1500
1677611553575048600,0,0,0,0,1500,1500
1677611553575056200,0,0,0,0,1500,1500
1677611553575062600,0,0,0,0,1500,1500
1677611553623433000,0,0,0,0,1500,1500
1677611553623471500,0,0,0,0,1500,1500
1677611553623477000,0,0,0,0,1500,1500
1677611553623482600,0,0,0,0,1500,1500
1677611553623487200,0,0,0,0,1500,1500
1677611553623491900,0,0,0,0,1500,1500
1677611553690396900,0,0,0,0,1500,1500
1677611553690430200,0,0,0,0,1500,1500
1677611553690435100,0,0,0,0,1500,1500
1677611553690439300,0,0,0,0,1500,1500
1677611553690442800,0,0,0,0,1500,1500
1677611553690448900,0,0,0,0,1500,1500
1677611553690452500,0,0,0,0,1500,1500
1677611553747053700,0,0,0,0,1500,1500
1677611553747078400,0,0,0,0,1500,1500
1677611553747083300,0,0,0,0,1500,1500
1677611553747110500,0,0,0,0,1500,1500
1677611553747120800,0,0,0,0,1500,1500
1677611553747126400,0,0,0,0,1500,1500
1677611553810110900,0,0,0,0,1500,1500
1677611553810139500,0,0,0,0,1500,1500
1677611553810143600,0,0,0,0,1500,1500
1677611553810146800,0,0,0,0,1500,1500
1677611553810150400,0,0,0,0,1500,1500
1677611553810153700,0,0,0,0,1500,1500
1677611553873620200,0,0,0,0,1500,1500
1677611553873644400,0,0,0,0,1500,1500
1677611553873648000,0,0,0,0,1500,1500
1677611553873653100,0,0,0,0,1500,1500
1677611553873687500,0,0,0,0,1500,1500
1677611553873701400,0,0,0,0,1500,1500
1677611553934704400,0,0,0,0,1500,1500
1677611553934732300,0,0,0,0,1500,1500
1677611553934736300,0,0,0,0,1500,1500
1677611553934740000,0,0,0,0,1500,1500
1677611553934743200,0,0,0,0,1500,1500
1677611553934765900,0,0,0,0,1500,1500
1677611553983434000,0,0,0,0,1500,1500
1677611553983501300,0,0,0,0,1500,1500
1677611553983513600,0,0,0,0,1500,1500
1677611553983519200,0,0,0,0,1500,1500
1677611553983524500,0,0,0,0,1500,1500
1677611554049461800,0,0,0,0,1500,1500
1677611554049512500,0,0,0,0,1500,1500
1677611554049525800,0,0,0,0,1500,1500
1677611554049531000,0,0,0,0,1500,1500
1677611554049535000,0,0,0,0,1500,1500
1677611554049591800,0,0,0,0,1500,1500
1677611554049788900,0,0,0,0,1500,1500
1677611554106436400,0,0,0,0,1500,1500
1677611554106476100,0,0,0,0,1500,1500
1677611554106488800,0,0,0,0,1500,1500
1677611554106494800,0,0,0,0,1500,1500
1677611554106558800,0,0,0,0,1500,1500
1677611554153497900,0,0,0,0,1500,1500
1677611554153527100,0,0,0,0,1500,1500
1677611554153531600,0,0,0,0,1500,1500
1677611554153539200,0,0,0,0,1500,1500
1677611554153545100,0,0,0,0,1500,1500
1677611554199775800,0,0,0,0,1500,1500
1677611554199879600,0,0,0,0,1500,1500
1677611554199895200,0,0,0,0,1500,1500
1677611554199904600,0,0,0,0,1500,1500
1677611554199957900,0,0,0,0,1500,1500
1677611554247350900,0,0,0,0,1500,1500
1677611554247376800,0,0,0,0,1500,1500
1677611554247575000,0,0,0,0,1500,1500
1677611554247593400,0,0,0,0,1500,1500
1677611554247616600,0,0,0,0,1500,1500
1677611554293304100,0,0,0,0,1500,1500
1677611554293339100,0,0,0,0,1500,1500
1677611554293347600,0,0,0,0,1500,1500
1677611554293357300,0,0,0,0,1500,1500
1677611554338702600,0,0,0,0,1500,1500
1677611554338729900,0,0,0,0,1500,1500
1677611554338737100,0,0,0,0,1500,1500
1677611554338740800,0,0,0,0,1500,1500
1677611554338748300,0,0,0,0,1500,1500
1677611554387586700,0,0,0,0,1500,1500
1677611554387606100,0,0,0,0,1500,1500
1677611554387609300,0,0,0,0,1500,1500
1677611554387612300,0,0,0,0,1500,1500
1677611554451636100,0,0,0,0,1500,1500
1677611554451661200,0,0,0,0,1500,1500
1677611554451665000,0,0,0,0,1500,1500
1677611554451667800,0,0,0,0,1500,1500
1677611554451670700,0,0,0,0,1500,1500
1677611554451673600,0,0,0,0,1500,1500
1677611554451680700,0,0,0,0,1500,1500
1677611554514916900,0,0,0,0,1500,1500
1677611554514978600,0,0,0,0,1500,1500
1677611554514992900,0,0,0,0,1500,1500
1677611554515000700,0,0,0,0,1500,1500
1677611554515029200,0,0,0,0,1500,1500
1677611554515302300,0,0,0,0,1500,1500
1677611554571680200,0,0,0,0,1500,1500
1677611554571716300,0,0,0,0,1500,1500
1677611554571736400,0,0,0,0,1500,1500
1677611554571740900,0,0,0,0,1500,1500
1677611554571745000,0,0,0,0,1500,1500
1677611554571747800,0,0,0,0,1500,1500
1677611554617863300,0,0,0,0,1500,1500
1677611554617892900,0,0,0,0,1500,1500
1677611554617897800,0,0,0,0,1500,1500
1677611554617902800,0,0,0,0,1500,1500
1677611554617953000,0,0,0,0,1500,1500
1677611554665531900,0,0,0,0,1500,1500
1677611554665587300,0,0,0,0,1500,1500
1677611554665601200,0,0,0,0,1500,1500
1677611554666531300,0,0,0,0,1500,1500
1677611554713245900,0,0,0,0,1500,1500
1677611554713287700,0,0,0,0,1500,1500
1677611554713298500,0,0,0,0,1500,1500
1677611554713302300,0,0,0,0,1500,1500
1677611554713312600,0,0,0,0,1500,1500
1677611554764230400,0,0,0,0,1500,1500
1677611554764258700,0,0,0,0,1500,1500
1677611554764265700,0,0,0,0,1500,1500
1677611554764272200,0,0,0,0,1500,1500
1677611554764277000,0,0,0,0,1500,1500
1677611554833425100,0,0,0,0,1500,1500
1677611554833462800,0,0,0,0,1500,1500
1677611554833473900,0,0,0,0,1500,1500
1677611554833505500,0,0,0,0,1500,1500
1677611554833606600,0,0,0,0,1500,1500
1677611554833651700,0,0,0,0,1500,1500
1677611554833757300,0,0,0,0,1500,1500
1677611554884976100,0,0,0,0,1500,1500
1677611554885021600,0,0,0,0,1500,1500
1677611554885032200,0,0,0,0,1500,1500
1677611554885065900,0,0,0,0,1500,1500
1677611554885083500,0,0,0,0,1500,1500
1677611554932649100,0,0,0,0,1500,1500
1677611554932695700,0,0,0,0,1500,1500
1677611554932706300,0,0,0,0,1500,1500
1677611554932709500,0,0,0,0,1500,1500
1677611554932713400,0,0,0,0,1500,1500
1677611554979176500,0,0,0,0,1500,1500
1677611554979203300,0,0,0,0,1500,1500
1677611554979207800,0,0,0,0,1500,1500
1677611554979213500,0,0,0,0,1500,1500
1677611554979217900,0,0,0,0,1500,1500
1677611555041474200,0,0,0,0,1500,1500
1677611555041523600,0,0,0,0,1500,1500
1677611555041538000,0,0,0,0,1500,1500
1677611555041649000,0,0,0,0,1500,1500
1677611555041877800,0,0,0,0,1500,1500
1677611555042147600,0,0,0,0,1500,1500
1677611555103858300,0,0,0,0,1500,1500
1677611555103886500,0,0,0,0,1500,1500
1677611555103890600,0,0,0,0,1500,1500
1677611555103895300,0,0,0,0,1500,1500
1677611555103972700,0,0,0,0,1500,1500
1677611555104016400,0,0,0,0,1500,1500
1677611555171399800,0,0,0,0,1500,1500
1677611555171461700,0,0,0,0,1500,1500
1677611555171474000,0,0,0,0,1500,1500
1677611555171497700,0,0,0,0,1500,1500
1677611555171583500,0,0,0,0,1500,1500
1677611555171594700,0,0,0,0,1500,1500
1677611555171606700,0,0,0,0,1500,1500
1677611555228417500,0,0,0,0,1500,1500
1677611555228456000,0,0,0,0,1500,1500
1677611555228461700,0,0,0,0,1500,1500
1677611555228466600,0,0,0,0,1500,1500
1677611555228511300,0,0,0,0,1500,1500
1677611555228549400,0,0,0,0,1500,1500
1677611555276350400,0,0,0,0,1500,1500
1677611555276413600,0,0,0,0,1500,1500
1677611555276430500,0,0,0,0,1500,1500
1677611555276437000,0,0,0,0,1500,1500
1677611555276578600,0,0,0,0,1500,1500
1677611555338601000,0,0,0,0,1500,1500
1677611555338652500,0,0,0,0,1500,1500
1677611555338694900,0,0,0,0,1500,1500
1677611555338852400,0,0,0,0,1500,1500
1677611555339115300,0,0,0,0,1500,1500
1677611555339244600,0,0,0,0,1500,1500
1677611555399010900,0,0,0,0,1500,1500
1677611555399030700,0,0,0,0,1500,1500
1677611555399050200,0,0,0,0,1500,1500
1677611555399059600,0,0,0,0,1500,1500
1677611555399063700,0,0,0,0,1500,1500
1677611555399084400,0,0,0,0,1500,1500
1677611555459801900,0,0,0,0,1500,1500
1677611555459824000,0,0,0,0,1500,1500
1677611555459827600,0,0,0,0,1500,1500
1677611555459830900,0,0,0,0,1500,1500
1677611555459838800,0,0,0,0,1500,1500
1677611555459912200,0,0,0,0,1500,1500
1677611555521217400,0,0,0,0,1500,1500
1677611555521268800,0,0,0,0,1500,1500
1677611555521280600,0,0,0,0,1500,1500
1677611555521284700,0,0,0,0,1500,1500
1677611555521288800,0,0,0,0,1500,1500
1677611555522164000,0,0,0,0,1500,1500
1677611555567541300,0,0,0,0,1500,1500
1677611555567603000,0,0,0,0,1500,1500
1677611555567610300,0,0,0,0,1500,1500
1677611555567615100,0,0,0,0,1500,1500
1677611555567656300,0,0,0,0,1500,1500
1677611555614234800,0,0,0,0,1500,1500
1677611555614286100,0,0,0,0,1500,1500
1677611555614312200,0,0,0,0,1500,1500
1677611555614322600,0,0,0,0,1500,1500
1677611555663640500,0,0,0,0,1500,1500
1677611555663667300,0,0,0,0,1500,1500
1677611555663696500,0,0,0,0,1500,1500
1677611555663709000,0,0,0,0,1500,1500
1677611555663712500,0,0,0,0,1500,1500
1677611555725528500,0,0,0,0,1500,1500
1677611555727047900,0,0,0,0,1500,1500
1677611555727056700,0,0,0,0,1500,1500
1677611555727061900,0,0,0,0,1500,1500
1677611555727065500,0,0,0,0,1500,1500
1677611555727069000,0,0,0,0,1500,1500
1677611555789083600,0,0,0,0,1500,1500
1677611555789126700,0,0,0,0,1500,1500
1677611555789149500,0,0,0,0,1500,1500
1677611555789171100,0,0,0,0,1500,1500
1677611555789178100,0,0,0,0,1500,1500
1677611555789274600,0,0,0,0,1500,1500
1677611555789296200,0,0,0,0,1500,1500
1677611555847809300,0,0,0,0,1500,1500
1677611555847854500,0,0,0,0,1500,1500
1677611555847874800,0,0,0,0,1500,1500
1677611555847882900,0,0,0,0,1500,1500
1677611555847954400,0,0,0,0,1500,1500
1677611555848154700,0,0,0,0,1500,1500
1677611555896293600,0,0,0,0,1500,1500
1677611555896333100,0,0,0,0,1500,1500
1677611555896354600,0,0,0,0,1500,1500
1677611555896362700,0,0,0,0,1500,1500
1677611555896432200,0,0,0,0,1500,1500
1677611555956006200,0,0,0,0,1500,1500
1677611555956032100,0,0,0,0,1500,1500
1677611555956036000,0,0,0,0,1500,1500
1677611555956039600,0,0,0,0,1500,1500
1677611555956042700,0,0,0,0,1500,1500
1677611555956070300,0,0,0,0,1500,1500
1677611556003443500,0,0,0,0,1500,1500
1677611556003493600,0,0,0,0,1500,1500
1677611556003513400,0,0,0,0,1500,1500
1677611556003531400,0,0,0,0,1500,1500
1677611556051024700,0,0,0,0,1500,1500
1677611556051066400,0,0,0,0,1500,1500
1677611556051089700,0,0,0,0,1500,1500
1677611556051145600,0,0,0,0,1500,1500
1677611556051173400,0,0,0,0,1500,1500
1677611556109189500,0,0,0,0,1500,1500
1677611556109253200,0,0,0,0,1500,1500
1677611556109267400,0,0,0,0,1500,1500
1677611556109286600,0,0,0,0,1500,1500
1677611556109292800,0,0,0,0,1500,1500
1677611556109302800,0,0,0,0,1500,1500
1677611556161559500,0,0,0,0,1500,1500
1677611556161589800,0,0,0,0,1500,1500
1677611556161597700,0,0,0,0,1500,1500
1677611556161601300,0,0,0,0,1500,1500
1677611556161604600,0,0,0,0,1500,1500
1677611556225258500,0,0,0,0,1500,1500
1677611556225287400,0,0,0,0,1500,1500
1677611556225293100,0,0,0,0,1500,1500
1677611556225298100,0,0,0,0,1500,1500
1677611556225305100,0,0,0,0,1500,1500
1677611556225310500,0,0,0,0,1500,1500
1677611556348436100,0,0,0,0,1500,1500
1677611556348527600,0,0,0,0,1500,1500
1677611556348556900,0,0,0,0,1500,1500
1677611556348583700,0,0,0,0,1500,1500
1677611556348592400,0,0,0,0,1500,1500
1677611556348616200,0,0,0,0,1500,1500
1677611556348625200,0,0,0,0,1500,1500
1677611556348663100,0,0,0,0,1500,1500
1677611556348695700,0,0,0,0,1500,1500
1677611556348904500,0,0,0,0,1500,1500
1677611556348928900,0,0,0,0,1500,1500
1677611556348938500,0,0,0,0,1500,1500
1677611556348964200,0,0,0,0,1500,1500
1677611556493650900,0,0,0,0,1500,1500
1677611556493695900,0,0,0,0,1500,1500
1677611556493710400,0,0,0,0,1500,1500
1677611556493723500,0,0,0,0,1500,1500
1677611556493730100,0,0,0,0,1500,1500
1677611556493826700,0,0,0,0,1500,1500
1677611556493878900,0,0,0,0,1500,1500
1677611556493932400,0,0,0,0,1500,1500
1677611556493936200,0,0,0,0,1500,1500
1677611556493976500,0,0,0,0,1500,1500
1677611556493982400,0,0,0,0,1500,1500
1677611556494464500,0,0,0,0,1500,1500
1677611556494640200,0,0,0,0,1500,1500
1677611556494790400,0,0,0,0,1500,1500
1677611556574323500,0,0,0,0,1500,1500
1677611556574344900,0,0,0,0,1500,1500
1677611556574349700,0,0,0,0,1500,1500
1677611556574370000,0,0,0,0,1500,1500
1677611556574378700,0,0,0,0,1500,1500
1677611556574386500,0,0,0,0,1500,1500
1677611556574391000,0,0,0,0,1500,1500
1677611556574472700,0,0,0,0,1500,1500
1677611556659675900,0,0,0,0,1500,1500
1677611556659731100,0,0,0,0,1500,1500
1677611556659746800,0,0,0,0,1500,1500
1677611556659751600,0,0,0,0,1500,1500
1677611556659818300,0,0,0,0,1500,1500
1677611556774929500,0,0,0,0,1500,1500
1677611556774949800,0,0,0,0,1500,1500
1677611556774953500,0,0,0,0,1500,1500
1677611556774957300,0,0,0,0,1500,1500
1677611556774960500,0,0,0,0,1500,1500
1677611556774963600,0,0,0,0,1500,1500
1677611556774966600,0,0,0,0,1500,1500
1677611556774969800,0,0,0,0,1500,1500
1677611556774972900,0,0,0,0,1500,1500
1677611556774976000,0,0,0,0,1500,1500
1677611556774979900,0,0,0,0,1500,1500
1677611556774983300,0,0,0,0,1500,1500
1677611556774986700,0,0,0,0,1500,1500
1677611556774989700,0,0,0,0,1500,1500
1677611556774995800,0,0,0,0,1500,1500
1677611556827451700,0,0,0,0,1500,1500
1677611556827491200,0,0,0,0,1500,1500
1677611556827500500,0,0,0,0,1500,1500
1677611556827504500,0,0,0,0,1500,1500
1677611556827508900,0,0,0,0,1500,1500
1677611556827512500,0,0,0,0,1500,1500
1677611556931542000,0,0,0,0,1500,1500
1677611556931556200,0,0,0,0,1500,1500
1677611556931560300,0,0,0,0,1500,1500
1677611556931567300,0,0,0,0,1500,1500
1677611556931576600,0,0,0,0,1500,1500
1677611556931581100,0,0,0,0,1500,1500
1677611556987265200,0,0,0,0,1500,1500
1677611556987285300,0,0,0,0,1500,1500
1677611556987288500,0,0,0,0,1500,1500
1677611556987291600,0,0,0,0,1500,1500
1677611556987294100,0,0,0,0,1500,1500
1677611556987296900,0,0,0,0,1500,1500
1677611556987299400,0,0,0,0,1500,1500
1677611556987301900,0,0,0,0,1500,1500
1677611556987305400,0,0,0,0,1500,1500
1677611556987308400,0,0,0,0,1500,1500
1677611557077872700,0,0,0,0,1500,1500
1677611557077903800,0,0,0,0,1500,1500
1677611557077911900,0,0,0,0,1500,1500
1677611557077916200,0,0,0,0,1500,1500
1677611557077921900,0,0,0,0,1500,1500
1677611557077928600,0,0,0,0,1500,1500
1677611557077931900,0,0,0,0,1500,1500
1677611557077939400,0,0,0,0,1500,1500
1677611557077945900,0,0,0,0,1500,1500
1677611557142117100,0,0,0,0,1500,1500
1677611557142187600,0,0,0,0,1500,1500
1677611557142226100,0,0,0,0,1500,1500
1677611557142240200,0,0,0,0,1500,1500
1677611557142357900,0,0,0,0,1500,1500
1677611557142402100,0,0,0,0,1500,1500
1677611557283146900,0,0,0,0,1500,1500
1677611557283194300,0,0,0,0,1500,1500
1677611557283203100,0,0,0,0,1500,1500
1677611557283213600,0,0,0,0,1500,1500
1677611557283223900,0,0,0,0,1500,1500
1677611557283229400,0,0,0,0,1500,1500
1677611557344964500,0,0,0,0,1500,1500
1677611557344987800,0,0,0,0,1500,1500
1677611557344991700,0,0,0,0,1500,1500
1677611557344995100,0,0,0,0,1500,1500
1677611557344999000,0,0,0,0,1500,1500
