%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time
1677616095392917900,0.787109375,-0.201904296875,-0.82763671875,-0.07633587786259542,-0.2900763358778626,-0.07633587786259542,0.0,1677303907.9481387
1677616095392962300,0.79443359375,-0.1923828125,-0.8203125,-0.07633587786259542,-0.2824427480916031,-0.0916030534351145,0.0,1677303907.9544754
1677616095392969700,0.79052734375,-0.20166015625,-0.8125,-0.08396946564885496,-0.29770992366412213,-0.09923664122137404,0.0,1677303907.960727
1677616095392974000,0.79443359375,-0.189697265625,-0.824951171875,-0.08396946564885496,-0.2595419847328244,-0.08396946564885496,0.0,1677303907.9742699
1677616095392977900,0.79248046875,-0.19580078125,-0.812255859375,-0.0916030534351145,-0.32061068702290074,-0.0916030534351145,0.0,1677303907.9804273
1677616095392981900,0.795166015625,-0.201904296875,-0.80810546875,-0.08396946564885496,-0.2900763358778626,-0.08396946564885496,0.0,1677303907.989249
1677616095392985800,0.810791015625,-0.2021484375,-0.8203125,-0.06870229007633588,-0.2824427480916031,-0.08396946564885496,0.0,1677303907.9989467
1677616095392990800,0.790283203125,-0.1904296875,-0.81298828125,-0.07633587786259542,-0.2900763358778626,-0.09923664122137404,0.0,1677303908.008953
1677616095392994700,0.800048828125,-0.195556640625,-0.80419921875,-0.10687022900763359,-0.2748091603053435,-0.0916030534351145,0.0,1677303908.0191605
1677616095392998600,0.7958984375,-0.192626953125,-0.805908203125,-0.10687022900763359,-0.2824427480916031,-0.0916030534351145,0.0,1677303908.0297751
1677616095393002800,0.792236328125,-0.189208984375,-0.798828125,-0.07633587786259542,-0.2824427480916031,-0.061068702290076333,0.0,1677303908.0392454
1677616095393006500,0.793212890625,-0.190673828125,-0.80908203125,-0.06870229007633588,-0.2824427480916031,-0.08396946564885496,0.0,1677303908.048827
1677616095393029500,0.797607421875,-0.191650390625,-0.812255859375,-0.07633587786259542,-0.2824427480916031,-0.0916030534351145,0.0,1677303908.0591393
1677616095393042500,0.793701171875,-0.1962890625,-0.802490234375,-0.07633587786259542,-0.2595419847328244,-0.08396946564885496,0.0,1677303908.0689013
1677616095393049300,0.79052734375,-0.194580078125,-0.827392578125,-0.061068702290076333,-0.2595419847328244,-0.0916030534351145,0.0,1677303908.0789213
1677616095393066000,0.795166015625,-0.193603515625,-0.826416015625,-0.07633587786259542,-0.2748091603053435,-0.05343511450381679,0.0,1677303908.088997
1677616095393073200,0.7890625,-0.190673828125,-0.803955078125,-0.07633587786259542,-0.3053435114503817,-0.08396946564885496,0.0,1677303908.0989156
1677616095393089700,0.7998046875,-0.190673828125,-0.798095703125,-0.08396946564885496,-0.2900763358778626,-0.06870229007633588,0.0,1677303908.108951
1677616095393098500,0.793212890625,-0.192138671875,-0.820068359375,-0.0916030534351145,-0.26717557251908397,-0.07633587786259542,0.0,1677303908.119159
1677616095393105200,0.7890625,-0.191650390625,-0.816650390625,-0.07633587786259542,-0.26717557251908397,-0.09923664122137404,0.0,1677303908.129073
1677616095393111700,0.795166015625,-0.19189453125,-0.797119140625,-0.08396946564885496,-0.3053435114503817,-0.09923664122137404,0.0,1677303908.1389496
1677616095428136000,0.7939453125,-0.18896484375,-0.817626953125,-0.09923664122137404,-0.2824427480916031,-0.09923664122137404,0.0,1677303908.1489198
1677616095428173500,0.79296875,-0.193115234375,-0.80419921875,-0.09923664122137404,-0.29770992366412213,-0.08396946564885496,0.0,1677303908.1589274
1677616095428198800,0.78857421875,-0.18994140625,-0.81298828125,-0.07633587786259542,-0.2824427480916031,-0.08396946564885496,0.0,1677303908.1691399
1677616095428206900,0.79345703125,-0.19140625,-0.808349609375,-0.07633587786259542,-0.2824427480916031,-0.0916030534351145,0.0,1677303908.1792314
1677616095428217700,0.79052734375,-0.191162109375,-0.813720703125,-0.08396946564885496,-0.2824427480916031,-0.0916030534351145,0.0,1677303908.1890125
1677616095428247600,0.79541015625,-0.19140625,-0.810791015625,-0.08396946564885496,-0.3053435114503817,-0.08396946564885496,0.0,1677303908.1991856
1677616095428253700,0.79443359375,-0.194580078125,-0.811279296875,-0.06870229007633588,-0.3282442748091603,-0.08396946564885496,0.0,1677303908.2091637
1677616095428259100,0.7900390625,-0.189453125,-0.81005859375,-0.08396946564885496,-0.2824427480916031,-0.0916030534351145,0.0,1677303908.2188902
1677616095428263700,0.79248046875,-0.193115234375,-0.80615234375,-0.07633587786259542,-0.29770992366412213,-0.0916030534351145,0.0,1677303908.229116
1677616095428293900,0.79248046875,-0.196044921875,-0.814453125,-0.08396946564885496,-0.2824427480916031,-0.09923664122137404,0.0,1677303908.238954
1677616095428309200,0.791748046875,-0.197509765625,-0.805908203125,-0.08396946564885496,-0.3053435114503817,-0.09923664122137404,0.0,1677303908.2488942
1677616095428489200,0.79150390625,-0.196044921875,-0.809814453125,-0.0916030534351145,-0.2748091603053435,-0.11450381679389313,0.0,1677303908.2588973
1677616095738715800,0.7900390625,-0.191650390625,-0.812744140625,-0.06870229007633588,-0.2900763358778626,-0.10687022900763359,0.0,1677303908.268976
1677616095738763200,0.794189453125,-0.19140625,-0.80712890625,-0.10687022900763359,-0.2824427480916031,-0.08396946564885496,0.0,1677303908.2793784
