%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time
1677611551424033900,0.49072265625,-0.129638671875,-1.066162109375,-0.10687022900763359,-0.2900763358778626,-0.09923664122137404,0.0,1677299405.4295442
1677611551471108600,0.487060546875,-0.13818359375,-1.060546875,-0.0916030534351145,-0.26717557251908397,-0.0916030534351145,0.0,1677299405.4396229
1677611551471115600,0.48828125,-0.153564453125,-1.068603515625,-0.11450381679389313,-0.2824427480916031,-0.10687022900763359,0.0,1677299405.4496233
1677611551471174600,0.4921875,-0.13330078125,-1.0703125,-0.09923664122137404,-0.2595419847328244,-0.0916030534351145,0.0,1677299405.4597359
1677611551518660200,0.490478515625,-0.13623046875,-1.073486328125,-0.0916030534351145,-0.2595419847328244,-0.10687022900763359,0.0,1677299405.4740357
1677611551518665300,0.4853515625,-0.1357421875,-1.063232421875,-0.09923664122137404,-0.2748091603053435,-0.0916030534351145,0.0,1677299405.4802303
1677611551518749700,0.491455078125,-0.133056640625,-1.0654296875,-0.11450381679389313,-0.2824427480916031,-0.09923664122137404,0.0,1677299405.4896567
1677611551518760900,0.489990234375,-0.135498046875,-1.07373046875,-0.09923664122137404,-0.2595419847328244,-0.0916030534351145,0.0,1677299405.4999287
1677611551518830000,0.48828125,-0.1328125,-1.06982421875,-0.09923664122137404,-0.2748091603053435,-0.08396946564885496,0.0,1677299405.5095496
1677611551518857400,0.487548828125,-0.133056640625,-1.077880859375,-0.0916030534351145,-0.2900763358778626,-0.08396946564885496,0.0,1677299405.5196965
1677611551567100300,0.48583984375,-0.1318359375,-1.06884765625,-0.11450381679389313,-0.26717557251908397,-0.09923664122137404,0.0,1677299405.5340388
1677611551567104400,0.485107421875,-0.131103515625,-1.06787109375,-0.10687022900763359,-0.26717557251908397,-0.10687022900763359,0.0,1677299405.5403852
1677611551567107900,0.48828125,-0.12841796875,-1.072998046875,-0.10687022900763359,-0.2824427480916031,-0.0916030534351145,0.0,1677299405.549774
1677611551567141300,0.494140625,-0.14013671875,-1.064453125,-0.10687022900763359,-0.2595419847328244,-0.07633587786259542,0.0,1677299405.5597816
1677611551567177200,0.488037109375,-0.137939453125,-1.06982421875,-0.09923664122137404,-0.2900763358778626,-0.0916030534351145,0.0,1677299405.569546
1677611551628256600,0.486572265625,-0.13330078125,-1.068603515625,-0.11450381679389313,-0.2900763358778626,-0.11450381679389313,0.0,1677299405.5795827
1677611551628269300,0.4921875,-0.133056640625,-1.072998046875,-0.12213740458015267,-0.2595419847328244,-0.0916030534351145,0.0,1677299405.58954
1677611551628289900,0.4921875,-0.131591796875,-1.05224609375,-0.09923664122137404,-0.29770992366412213,-0.07633587786259542,0.0,1677299405.5995545
1677611551628308000,0.48876953125,-0.13623046875,-1.07080078125,-0.0916030534351145,-0.26717557251908397,-0.10687022900763359,0.0,1677299405.6095343
1677611551628323500,0.484619140625,-0.14111328125,-1.068603515625,-0.11450381679389313,-0.26717557251908397,-0.06870229007633588,0.0,1677299405.6195366
1677611551628327900,0.48876953125,-0.132080078125,-1.0712890625,-0.0916030534351145,-0.29770992366412213,-0.10687022900763359,0.0,1677299405.62952
1677611551690060700,0.486083984375,-0.132080078125,-1.0712890625,-0.09923664122137404,-0.29770992366412213,-0.0916030534351145,0.0,1677299405.6397424
1677611551690068400,0.488037109375,-0.136474609375,-1.067626953125,-0.0916030534351145,-0.2824427480916031,-0.07633587786259542,0.0,1677299405.649794
1677611551690090300,0.49169921875,-0.13134765625,-1.063232421875,-0.08396946564885496,-0.3053435114503817,-0.10687022900763359,0.0,1677299405.6595843
1677611551690122700,0.493408203125,-0.143798828125,-1.065185546875,-0.09923664122137404,-0.26717557251908397,-0.0916030534351145,0.0,1677299405.6696754
1677611551690128800,0.4853515625,-0.1328125,-1.070068359375,-0.11450381679389313,-0.26717557251908397,-0.1297709923664122,0.0,1677299405.6799996
1677611551690153200,0.4921875,-0.142578125,-1.069580078125,-0.07633587786259542,-0.26717557251908397,-0.0916030534351145,0.0,1677299405.6900187
1677611551750666000,0.486572265625,-0.138427734375,-1.067626953125,-0.12213740458015267,-0.2824427480916031,-0.08396946564885496,0.0,1677299405.6997278
1677611551750698000,0.48681640625,-0.134765625,-1.063720703125,-0.09923664122137404,-0.29770992366412213,-0.09923664122137404,0.0,1677299405.7101805
1677611551750709700,0.49169921875,-0.1337890625,-1.06494140625,-0.0916030534351145,-0.3053435114503817,-0.06870229007633588,0.0,1677299405.7197595
1677611551750724700,0.483642578125,-0.132080078125,-1.06298828125,-0.07633587786259542,-0.2595419847328244,-0.0916030534351145,0.0,1677299405.7295659
1677611551750744100,0.4853515625,-0.136962890625,-1.073974609375,-0.09923664122137404,-0.2595419847328244,-0.10687022900763359,0.0,1677299405.7395902
1677611551750751500,0.487060546875,-0.131103515625,-1.06494140625,-0.0916030534351145,-0.26717557251908397,-0.11450381679389313,0.0,1677299405.7495856
1677611551801404800,0.489990234375,-0.130126953125,-1.05859375,-0.09923664122137404,-0.2900763358778626,-0.08396946564885496,0.0,1677299405.759712
1677611551801417300,0.49658203125,-0.13818359375,-1.061279296875,-0.10687022900763359,-0.2748091603053435,-0.08396946564885496,0.0,1677299405.7695847
1677611551801421600,0.490966796875,-0.132568359375,-1.06689453125,-0.09923664122137404,-0.2748091603053435,-0.08396946564885496,0.0,1677299405.7795792
1677611551801456800,0.487548828125,-0.13427734375,-1.0703125,-0.10687022900763359,-0.2824427480916031,-0.07633587786259542,0.0,1677299405.789595
1677611551801528700,0.48486328125,-0.133544921875,-1.070068359375,-0.0916030534351145,-0.2900763358778626,-0.0916030534351145,0.0,1677299405.799549
1677611551860419900,0.493408203125,-0.135009765625,-1.0634765625,-0.12213740458015267,-0.2748091603053435,-0.0916030534351145,0.0,1677299405.8098142
1677611551860434300,0.489501953125,-0.136962890625,-1.0654296875,-0.10687022900763359,-0.2748091603053435,-0.0916030534351145,0.0,1677299405.8197565
1677611551860437500,0.49072265625,-0.1357421875,-1.072265625,-0.09923664122137404,-0.2900763358778626,-0.07633587786259542,0.0,1677299405.8295503
1677611551860440800,0.489501953125,-0.133056640625,-1.068115234375,-0.09923664122137404,-0.2748091603053435,-0.0916030534351145,0.0,1677299405.8397863
1677611551860482500,0.47509765625,-0.138671875,-1.067138671875,-0.11450381679389313,-0.2595419847328244,-0.06870229007633588,0.0,1677299405.8496704
1677611551860514900,0.4912109375,-0.136962890625,-1.06982421875,-0.09923664122137404,-0.26717557251908397,-0.06870229007633588,0.0,1677299405.859557
1677611551919888700,0.4892578125,-0.129150390625,-1.0673828125,-0.09923664122137404,-0.2748091603053435,-0.0916030534351145,0.0,1677299405.8695788
1677611551919919100,0.48779296875,-0.134521484375,-1.06640625,-0.09923664122137404,-0.2595419847328244,-0.09923664122137404,0.0,1677299405.8797145
1677611551919932300,0.48828125,-0.134521484375,-1.06396484375,-0.09923664122137404,-0.26717557251908397,-0.09923664122137404,0.0,1677299405.8896434
1677611551919954000,0.486572265625,-0.13427734375,-1.077392578125,-0.10687022900763359,-0.2824427480916031,-0.09923664122137404,0.0,1677299405.9009345
1677611551919959000,0.490478515625,-0.13330078125,-1.076904296875,-0.08396946564885496,-0.2748091603053435,-0.07633587786259542,0.0,1677299405.910299
1677611551920010200,0.489501953125,-0.12939453125,-1.06201171875,-0.10687022900763359,-0.29770992366412213,-0.10687022900763359,0.0,1677299405.919989
1677611551965223300,0.48095703125,-0.131591796875,-1.07763671875,-0.09923664122137404,-0.3053435114503817,-0.09923664122137404,0.0,1677299405.940177
1677611551965249700,0.4921875,-0.135986328125,-1.0634765625,-0.12213740458015267,-0.2900763358778626,-0.0916030534351145,0.0,1677299405.9501936
1677611551965262500,0.4912109375,-0.137451171875,-1.0751953125,-0.06870229007633588,-0.29770992366412213,-0.08396946564885496,0.0,1677299405.9572272
1677611551965291400,0.49267578125,-0.15234375,-1.068603515625,-0.0916030534351145,-0.2824427480916031,-0.0916030534351145,0.0,1677299405.9636164
1677611551965300200,0.489013671875,-0.13525390625,-1.047607421875,-0.09923664122137404,-0.2900763358778626,-0.07633587786259542,0.0,1677299405.9705443
1677611552010301300,0.489501953125,-0.13037109375,-1.072998046875,-0.0916030534351145,-0.2595419847328244,-0.08396946564885496,0.0,1677299405.980126
1677611552010353300,0.4912109375,-0.13525390625,-1.066162109375,-0.10687022900763359,-0.2595419847328244,-0.09923664122137404,0.0,1677299405.9902227
1677611552010385000,0.492431640625,-0.132568359375,-1.068603515625,-0.10687022900763359,-0.2595419847328244,-0.12213740458015267,0.0,1677299405.999577
1677611552010404800,0.490478515625,-0.12939453125,-1.06982421875,-0.08396946564885496,-0.2595419847328244,-0.07633587786259542,0.0,1677299406.0097823
1677611552056693000,0.4921875,-0.130859375,-1.07373046875,-0.0916030534351145,-0.26717557251908397,-0.09923664122137404,0.0,1677299406.0195785
1677611552056789800,0.494140625,-0.1357421875,-1.071044921875,-0.09923664122137404,-0.2824427480916031,-0.10687022900763359,0.0,1677299406.0295584
1677611552056823700,0.49462890625,-0.132568359375,-1.072265625,-0.10687022900763359,-0.3053435114503817,-0.08396946564885496,0.0,1677299406.039578
1677611552057003100,0.49365234375,-0.13330078125,-1.077392578125,-0.0916030534351145,-0.29770992366412213,-0.10687022900763359,0.0,1677299406.0495503
1677611552057077900,0.492431640625,-0.13037109375,-1.065185546875,-0.11450381679389313,-0.2748091603053435,-0.08396946564885496,0.0,1677299406.0595376
1677611552104160500,0.484375,-0.13525390625,-1.0703125,-0.0916030534351145,-0.26717557251908397,-0.11450381679389313,0.0,1677299406.069546
1677611552104226700,0.486328125,-0.13525390625,-1.065673828125,-0.12213740458015267,-0.2595419847328244,-0.08396946564885496,0.0,1677299406.079564
1677611552104237100,0.486328125,-0.1298828125,-1.067138671875,-0.11450381679389313,-0.25190839694656486,-0.08396946564885496,0.0,1677299406.0895772
1677611552104241200,0.48974609375,-0.13330078125,-1.07568359375,-0.09923664122137404,-0.2748091603053435,-0.10687022900763359,0.0,1677299406.0995717
1677611552104245100,0.496337890625,-0.132080078125,-1.050048828125,-0.1297709923664122,-0.2900763358778626,-0.10687022900763359,0.0,1677299406.1096745
1677611552150175400,0.492919921875,-0.13330078125,-1.06689453125,-0.10687022900763359,-0.2900763358778626,-0.0916030534351145,0.0,1677299406.1202261
1677611552150183100,0.492431640625,-0.13525390625,-1.068359375,-0.09923664122137404,-0.25190839694656486,-0.07633587786259542,0.0,1677299406.1343195
1677611552150196400,0.490966796875,-0.133544921875,-1.052001953125,-0.09923664122137404,-0.2595419847328244,-0.08396946564885496,0.0,1677299406.1400533
1677611552151511700,0.48681640625,-0.131103515625,-1.0712890625,-0.09923664122137404,-0.2824427480916031,-0.07633587786259542,0.0,1677299406.1495545
1677611552199211600,0.491943359375,-0.13623046875,-1.06884765625,-0.09923664122137404,-0.2900763358778626,-0.08396946564885496,0.0,1677299406.159586
1677611552199226900,0.490234375,-0.134521484375,-1.067138671875,-0.08396946564885496,-0.2900763358778626,-0.08396946564885496,0.0,1677299406.1695397
1677611552199231700,0.487060546875,-0.13720703125,-1.067626953125,-0.0916030534351145,-0.2748091603053435,-0.10687022900763359,0.0,1677299406.1796584
1677611552199235900,0.492431640625,-0.136474609375,-1.068359375,-0.10687022900763359,-0.2824427480916031,-0.0916030534351145,0.0,1677299406.1898491
1677611552199240100,0.4853515625,-0.132568359375,-1.057373046875,-0.10687022900763359,-0.2748091603053435,-0.10687022900763359,0.0,1677299406.1995647
1677611552263540300,0.492431640625,-0.12744140625,-1.0654296875,-0.07633587786259542,-0.26717557251908397,-0.10687022900763359,0.0,1677299406.2095625
1677611552263564200,0.486328125,-0.132568359375,-1.074951171875,-0.10687022900763359,-0.26717557251908397,-0.08396946564885496,0.0,1677299406.2196438
1677611552263710000,0.488037109375,-0.136962890625,-1.06884765625,-0.10687022900763359,-0.2748091603053435,-0.09923664122137404,0.0,1677299406.229567
1677611552263852400,0.4951171875,-0.130859375,-1.0693359375,-0.10687022900763359,-0.29770992366412213,-0.0916030534351145,0.0,1677299406.2397134
1677611552263929000,0.490234375,-0.1357421875,-1.072265625,-0.0916030534351145,-0.2748091603053435,-0.0916030534351145,0.0,1677299406.2495723
1677611552263939100,0.49267578125,-0.13134765625,-1.063232421875,-0.0916030534351145,-0.2824427480916031,-0.08396946564885496,0.0,1677299406.259572
1677611552264038700,0.493408203125,-0.138671875,-1.06787109375,-0.09923664122137404,-0.25190839694656486,-0.10687022900763359,0.0,1677299406.269895
1677611552326041400,0.495361328125,-0.138916015625,-1.06982421875,-0.12213740458015267,-0.26717557251908397,-0.10687022900763359,0.0,1677299406.2796144
1677611552326082300,0.490234375,-0.1298828125,-1.05810546875,-0.0916030534351145,-0.2748091603053435,-0.11450381679389313,0.0,1677299406.2897334
1677611552326091600,0.497314453125,-0.132568359375,-1.0673828125,-0.08396946564885496,-0.2748091603053435,-0.08396946564885496,0.0,1677299406.2995667
1677611552326097200,0.488525390625,-0.1318359375,-1.071533203125,-0.09923664122137404,-0.2824427480916031,-0.0916030534351145,0.0,1677299406.309562
1677611552326100700,0.483154296875,-0.135498046875,-1.069580078125,-0.07633587786259542,-0.2900763358778626,-0.11450381679389313,0.0,1677299406.3195686
1677611552326345100,0.492431640625,-0.137451171875,-1.066162109375,-0.08396946564885496,-0.2824427480916031,-0.09923664122137404,0.0,1677299406.3297145
1677611552386278000,0.494873046875,-0.131103515625,-1.072998046875,-0.09923664122137404,-0.2900763358778626,-0.08396946564885496,0.0,1677299406.3395813
1677611552386282300,0.486572265625,-0.130859375,-1.061279296875,-0.10687022900763359,-0.2748091603053435,-0.09923664122137404,0.0,1677299406.349563
1677611552386291000,0.4921875,-0.124755859375,-1.064208984375,-0.12213740458015267,-0.26717557251908397,-0.0916030534351145,0.0,1677299406.3595834
1677611552386317100,0.487548828125,-0.12548828125,-1.061767578125,-0.0916030534351145,-0.2748091603053435,-0.09923664122137404,0.0,1677299406.3695543
1677611552386322900,0.469970703125,-0.132080078125,-1.0654296875,-0.10687022900763359,-0.2748091603053435,-0.10687022900763359,0.0,1677299406.380507
1677611552386327000,0.494873046875,-0.127685546875,-1.059326171875,-0.09923664122137404,-0.2748091603053435,-0.0916030534351145,0.0,1677299406.3895702
1677611552446914000,0.483642578125,-0.12939453125,-1.062744140625,-0.09923664122137404,-0.2748091603053435,-0.07633587786259542,0.0,1677299406.3995738
1677611552446949900,0.48828125,-0.13037109375,-1.067138671875,-0.10687022900763359,-0.2900763358778626,-0.09923664122137404,0.0,1677299406.409575
1677611552446973800,0.4873046875,-0.1357421875,-1.060546875,-0.0916030534351145,-0.2824427480916031,-0.09923664122137404,0.0,1677299406.4195545
1677611552446982300,0.48681640625,-0.13134765625,-1.0654296875,-0.10687022900763359,-0.2824427480916031,-0.06870229007633588,0.0,1677299406.4295764
1677611552447014400,0.489501953125,-0.131103515625,-1.076171875,-0.10687022900763359,-0.2900763358778626,-0.08396946564885496,0.0,1677299406.4395795
1677611552447031100,0.489501953125,-0.1337890625,-1.0771484375,-0.07633587786259542,-0.25190839694656486,-0.10687022900763359,0.0,1677299406.4496043
1677611552506827300,0.487060546875,-0.134765625,-1.075927734375,-0.10687022900763359,-0.25190839694656486,-0.10687022900763359,0.0,1677299406.4595673
1677611552506832300,0.49072265625,-0.136962890625,-1.063232421875,-0.11450381679389313,-0.25190839694656486,-0.10687022900763359,0.0,1677299406.4696422
1677611552506854100,0.485595703125,-0.129150390625,-1.064208984375,-0.12213740458015267,-0.2595419847328244,-0.06870229007633588,0.0,1677299406.4797816
1677611552507633000,0.49609375,-0.13525390625,-1.06494140625,-0.0916030534351145,-0.2824427480916031,-0.0916030534351145,0.0,1677299406.489755
1677611552507643000,0.486083984375,-0.132568359375,-1.056884765625,-0.0916030534351145,-0.2900763358778626,-0.10687022900763359,0.0,1677299406.4996033
1677611552507647000,0.49169921875,-0.138916015625,-1.066650390625,-0.10687022900763359,-0.2824427480916031,-0.0916030534351145,0.0,1677299406.5095575
1677611552569682100,0.49267578125,-0.12939453125,-1.057861328125,-0.09923664122137404,-0.2595419847328244,-0.10687022900763359,0.0,1677299406.5196247
1677611552569685800,0.491943359375,-0.13037109375,-1.073486328125,-0.11450381679389313,-0.26717557251908397,-0.08396946564885496,0.0,1677299406.5295913
1677611552569717800,0.48681640625,-0.13134765625,-1.0703125,-0.0916030534351145,-0.2748091603053435,-0.0916030534351145,0.0,1677299406.53994
1677611552569723800,0.494384765625,-0.133056640625,-1.07470703125,-0.10687022900763359,-0.2824427480916031,-0.11450381679389313,0.0,1677299406.5540187
1677611552569747800,0.49462890625,-0.132080078125,-1.0654296875,-0.0916030534351145,-0.29770992366412213,-0.0916030534351145,0.0,1677299406.5601082
1677611552569751800,0.471923828125,-0.1328125,-1.071533203125,-0.10687022900763359,-0.2900763358778626,-0.10687022900763359,0.0,1677299406.574197
1677611552631285400,0.4765625,-0.128662109375,-1.07421875,-0.10687022900763359,-0.2748091603053435,-0.09923664122137404,0.0,1677299406.5802615
1677611552631292800,0.487060546875,-0.1328125,-1.06494140625,-0.0916030534351145,-0.26717557251908397,-0.0916030534351145,0.0,1677299406.590184
1677611552631296400,0.488037109375,-0.129638671875,-1.066162109375,-0.10687022900763359,-0.2748091603053435,-0.07633587786259542,0.0,1677299406.5996237
1677611552631307400,0.484619140625,-0.130126953125,-1.069580078125,-0.09923664122137404,-0.2824427480916031,-0.09923664122137404,0.0,1677299406.6099696
1677611552631331700,0.490234375,-0.131591796875,-1.063720703125,-0.06870229007633588,-0.2824427480916031,-0.09923664122137404,0.0,1677299406.620253
1677611552631339700,0.486328125,-0.1337890625,-1.07470703125,-0.09923664122137404,-0.2824427480916031,-0.08396946564885496,0.0,1677299406.6295543
1677611552677724000,0.49755859375,-0.130859375,-1.071044921875,-0.11450381679389313,-0.2824427480916031,-0.0916030534351145,0.0,1677299406.6397417
1677611552677737900,0.487060546875,-0.137939453125,-1.068115234375,-0.08396946564885496,-0.2595419847328244,-0.09923664122137404,0.0,1677299406.6495407
1677611552677745300,0.487060546875,-0.140625,-1.07763671875,-0.0916030534351145,-0.26717557251908397,-0.10687022900763359,0.0,1677299406.6595325
1677611552677750000,0.48681640625,-0.1298828125,-1.0673828125,-0.10687022900763359,-0.29770992366412213,-0.0916030534351145,0.0,1677299406.6699567
1677611552727107400,0.487060546875,-0.128662109375,-1.068359375,-0.06870229007633588,-0.2748091603053435,-0.09923664122137404,0.0,1677299406.684951
1677611552727196800,0.48974609375,-0.13818359375,-1.066650390625,-0.0916030534351145,-0.2595419847328244,-0.09923664122137404,0.0,1677299406.6909308
1677611552727219900,0.487548828125,-0.1279296875,-1.0703125,-0.08396946564885496,-0.2824427480916031,-0.07633587786259542,0.0,1677299406.6996107
1677611552727224500,0.490234375,-0.132080078125,-1.074462890625,-0.08396946564885496,-0.26717557251908397,-0.09923664122137404,0.0,1677299406.709568
1677611552727228500,0.487548828125,-0.139404296875,-1.06494140625,-0.10687022900763359,-0.2748091603053435,-0.10687022900763359,0.0,1677299406.7196765
1677611552727245100,0.495849609375,-0.1357421875,-1.064453125,-0.10687022900763359,-0.2824427480916031,-0.08396946564885496,0.0,1677299406.7295804
1677611552788413400,0.4921875,-0.129638671875,-1.0703125,-0.11450381679389313,-0.2595419847328244,-0.0916030534351145,0.0,1677299406.7395926
1677611552788424800,0.488525390625,-0.1533203125,-1.06982421875,-0.11450381679389313,-0.2900763358778626,-0.08396946564885496,0.0,1677299406.754024
1677611552788429100,0.492431640625,-0.139404296875,-1.065185546875,-0.07633587786259542,-0.25190839694656486,-0.10687022900763359,0.0,1677299406.7600148
1677611552788433500,0.489501953125,-0.12890625,-1.0693359375,-0.0916030534351145,-0.2748091603053435,-0.09923664122137404,0.0,1677299406.7696784
1677611552788441100,0.48828125,-0.134033203125,-1.06396484375,-0.09923664122137404,-0.2748091603053435,-0.07633587786259542,0.0,1677299406.7795763
1677611552788450900,0.494873046875,-0.132568359375,-1.067626953125,-0.0916030534351145,-0.2900763358778626,-0.09923664122137404,0.0,1677299406.7896757
1677611552848550600,0.490966796875,-0.1298828125,-1.06103515625,-0.09923664122137404,-0.29770992366412213,-0.08396946564885496,0.0,1677299406.8046448
1677611552848554600,0.486572265625,-0.1337890625,-1.07177734375,-0.07633587786259542,-0.2824427480916031,-0.0916030534351145,0.0,1677299406.8114383
1677611552848557800,0.491943359375,-0.135009765625,-1.066650390625,-0.09923664122137404,-0.2748091603053435,-0.07633587786259542,0.0,1677299406.8201659
1677611552848561200,0.499267578125,-0.130615234375,-1.06787109375,-0.09923664122137404,-0.26717557251908397,-0.08396946564885496,0.0,1677299406.8296041
1677611552848564600,0.493896484375,-0.132080078125,-1.06591796875,-0.08396946564885496,-0.2595419847328244,-0.10687022900763359,0.0,1677299406.8423634
1677611552848568000,0.473876953125,-0.13671875,-1.06201171875,-0.12213740458015267,-0.26717557251908397,-0.0916030534351145,0.0,1677299406.8496623
1677611552913801200,0.4931640625,-0.13525390625,-1.06982421875,-0.0916030534351145,-0.26717557251908397,-0.06870229007633588,0.0,1677299406.8595853
1677611552913804500,0.487548828125,-0.13720703125,-1.07177734375,-0.0916030534351145,-0.2824427480916031,-0.10687022900763359,0.0,1677299406.869579
1677611552913807800,0.4873046875,-0.133544921875,-1.067626953125,-0.0916030534351145,-0.2900763358778626,-0.07633587786259542,0.0,1677299406.8795612
1677611552913810900,0.4892578125,-0.13720703125,-1.0556640625,-0.11450381679389313,-0.24427480916030533,-0.08396946564885496,0.0,1677299406.8920147
1677611552913813800,0.491455078125,-0.134521484375,-1.07666015625,-0.07633587786259542,-0.29770992366412213,-0.10687022900763359,0.0,1677299406.9006298
1677611552913816900,0.490234375,-0.13037109375,-1.072998046875,-0.0916030534351145,-0.2900763358778626,-0.0916030534351145,0.0,1677299406.9105985
1677611552982217500,0.486328125,-0.1318359375,-1.068603515625,-0.09923664122137404,-0.2595419847328244,-0.0916030534351145,0.0,1677299406.9197254
1677611552982224300,0.496337890625,-0.130615234375,-1.06982421875,-0.09923664122137404,-0.2595419847328244,-0.0916030534351145,0.0,1677299406.9302082
1677611552982241900,0.488525390625,-0.1328125,-1.07177734375,-0.09923664122137404,-0.26717557251908397,-0.0916030534351145,0.0,1677299406.9401672
1677611552982248900,0.493408203125,-0.128173828125,-1.0732421875,-0.12213740458015267,-0.26717557251908397,-0.07633587786259542,0.0,1677299406.9495947
1677611552982287800,0.496826171875,-0.130126953125,-1.062744140625,-0.11450381679389313,-0.2824427480916031,-0.09923664122137404,0.0,1677299406.9642963
1677611552982315000,0.48681640625,-0.139892578125,-1.0654296875,-0.09923664122137404,-0.29770992366412213,-0.08396946564885496,0.0,1677299406.9704304
1677611552982346300,0.4912109375,-0.129150390625,-1.07080078125,-0.11450381679389313,-0.29770992366412213,-0.0916030534351145,0.0,1677299406.9795892
1677611553032318400,0.488525390625,-0.137939453125,-1.072509765625,-0.11450381679389313,-0.24427480916030533,-0.0916030534351145,0.0,1677299406.9920454
1677611553032323600,0.48681640625,-0.13916015625,-1.065185546875,-0.12213740458015267,-0.26717557251908397,-0.08396946564885496,0.0,1677299406.9995103
1677611553032332800,0.485595703125,-0.13525390625,-1.072265625,-0.09923664122137404,-0.26717557251908397,-0.08396946564885496,0.0,1677299407.0095267
1677611553032514700,0.490234375,-0.1357421875,-1.070556640625,-0.10687022900763359,-0.26717557251908397,-0.09923664122137404,0.0,1677299407.0197132
1677611553032522100,0.48828125,-0.130126953125,-1.074951171875,-0.0916030534351145,-0.3053435114503817,-0.08396946564885496,0.0,1677299407.0296412
1677611553032525800,0.48486328125,-0.136474609375,-1.067138671875,-0.09923664122137404,-0.2748091603053435,-0.09923664122137404,0.0,1677299407.039512
1677611553080901700,0.490234375,-0.1396484375,-1.0654296875,-0.11450381679389313,-0.2748091603053435,-0.0916030534351145,0.0,1677299407.0495245
1677611553080950900,0.494384765625,-0.13427734375,-1.07470703125,-0.0916030534351145,-0.31297709923664124,-0.07633587786259542,0.0,1677299407.0595326
1677611553080997600,0.4853515625,-0.1357421875,-1.072509765625,-0.09923664122137404,-0.29770992366412213,-0.10687022900763359,0.0,1677299407.0695782
1677611553081023600,0.495361328125,-0.13916015625,-1.067138671875,-0.0916030534351145,-0.2824427480916031,-0.09923664122137404,0.0,1677299407.0795894
1677611553126500200,0.4873046875,-0.130126953125,-1.076904296875,-0.08396946564885496,-0.2748091603053435,-0.0916030534351145,0.0,1677299407.0896525
1677611553126528800,0.494140625,-0.133056640625,-1.069580078125,-0.10687022900763359,-0.2595419847328244,-0.11450381679389313,0.0,1677299407.0995867
1677611553126544600,0.48974609375,-0.133544921875,-1.07568359375,-0.0916030534351145,-0.2824427480916031,-0.09923664122137404,0.0,1677299407.1095636
1677611553126672700,0.48828125,-0.13623046875,-1.068115234375,-0.09923664122137404,-0.2824427480916031,-0.09923664122137404,0.0,1677299407.1195312
1677611553126693200,0.488525390625,-0.135009765625,-1.071533203125,-0.08396946564885496,-0.2748091603053435,-0.06870229007633588,0.0,1677299407.1296246
1677611553188702600,0.491455078125,-0.1357421875,-1.067138671875,-0.07633587786259542,-0.2748091603053435,-0.0916030534351145,0.0,1677299407.1396945
1677611553188716000,0.49609375,-0.13427734375,-1.072021484375,-0.09923664122137404,-0.2900763358778626,-0.10687022900763359,0.0,1677299407.1495044
