%time,field.curr_pos1,field.curr_pos2,field.toff,field.motor_fail,field.t
1685049955146361700,-207,76,251120,0,49955.234375
1685049955193800700,-207,76,245800,0,49955.24609375
1685049955193847300,-207,76,250560,0,49955.2578125
1685049955193878100,-207,76,249760,0,49955.265625
1685049955193902000,-207,76,250480,0,49955.27734375
1685049955194077200,-207,76,250400,0,49955.28515625
1685049955243863400,-207,76,253040,0,49955.296875
1685049955243888200,-207,76,247440,0,49955.3046875
1685049955243937900,-207,76,249280,0,49955.31640625
1685049955243973900,-207,76,250080,0,49955.32421875
1685049955243997400,-207,76,250160,0,49955.3359375
1685049955290070000,-207,76,252040,0,49955.34765625
1685049955290109600,-207,76,250240,0,49955.35546875
1685049955290119300,-207,76,250160,0,49955.3671875
1685049955290170200,-207,76,247760,0,49955.37890625
1685049955335530900,-207,76,246560,0,49955.3984375
1685049955335541200,-207,76,250720,0,49955.40625
1685049955335670400,-207,76,238080,0,49955.421875
1685049955335681300,-207,76,252400,0,49955.4296875
1685049955391092900,-207,76,249840,0,49955.44140625
1685049955391124100,-208,77,250400,0,49955.4453125
1685049955391133000,-217,84,250320,0,49955.45703125
1685049955391161000,-240,106,250800,0,49955.46875
1685049955391195900,-266,134,250000,0,49955.4765625
1685049955436479700,-297,168,250160,0,49955.48828125
1685049955436612000,-333,203,250440,0,49955.49609375
1685049955436623300,-368,228,253040,0,49955.5078125
1685049955436680800,-401,241,243040,0,49955.515625
1685049955436771900,-437,244,249320,0,49955.52734375
1685049955483198000,-463,244,250480,0,49955.53515625
1685049955483258000,-476,244,250160,0,49955.546875
1685049955483392100,-482,242,250720,0,49955.55859375
1685049955483465800,-481,231,250080,0,49955.56640625
1685049955483475500,-477,217,250080,0,49955.578125
1685049955529302800,-472,208,249680,0,49955.5859375
1685049955529325200,-473,209,249920,0,49955.59765625
1685049955529440800,-476,217,250160,0,49955.60546875
1685049955529458200,-479,226,255200,0,49955.6171875
1685049955576604500,-481,232,249840,0,49955.62890625
1685049955576624600,-482,235,252720,0,49955.63671875
1685049955576650900,-481,233,248000,0,49955.6484375
1685049955576667800,-480,231,249960,0,49955.65625
1685049955576708600,-479,229,250000,0,49955.66796875
1685049955624238000,-479,227,251040,0,49955.67578125
1685049955624279300,-480,226,250400,0,49955.6875
1685049955624324000,-480,226,250160,0,49955.6953125
1685049955624331100,-480,227,250880,0,49955.70703125
1685049955624447200,-480,227,250400,0,49955.71875
1685049955672444400,-480,228,250080,0,49955.7265625
1685049955672465000,-480,227,250480,0,49955.73828125
1685049955672580300,-480,227,249360,0,49955.74609375
1685049955672591800,-480,228,249960,0,49955.7578125
1685049955672769200,-480,228,252480,0,49955.765625
1685049955718850600,-480,227,247280,0,49955.77734375
1685049955718914500,-480,227,249520,0,49955.78515625
1685049955718970600,-480,228,250320,0,49955.796875
1685049955718996800,-480,228,250720,0,49955.80859375
1685049955775261700,-480,228,247000,0,49955.81640625
1685049955775304600,-480,228,250400,0,49955.828125
1685049955775310900,-480,228,250320,0,49955.8359375
1685049955775316100,-480,228,248160,0,49955.84765625
1685049955775495000,-480,228,249600,0,49955.85546875
1685049955775525100,-480,228,250160,0,49955.8671875
1685049955858449500,-480,228,250480,0,49955.87890625
1685049955858506800,-480,228,250120,0,49955.88671875
1685049955858526500,-480,228,252640,0,49955.8984375
1685049955858536900,-480,228,247280,0,49955.90625
1685049955858562200,-480,228,247440,0,49955.91796875
1685049955905911000,-480,228,250080,0,49955.92578125
1685049955905945200,-480,228,249840,0,49955.9375
1685049955905950600,-480,228,249440,0,49955.9453125
1685049955905955200,-480,228,249520,0,49955.95703125
1685049955905959900,-480,228,250640,0,49955.96875
1685049955906331500,-480,228,250080,0,49955.9765625
1685049955906387500,-480,228,250040,0,49955.98828125
1685049955906590200,-480,228,250320,0,49955.99609375
1685049955955196200,-480,228,250320,0,49956.0078125
1685049955955538300,-480,228,249720,0,49956.015625
1685049955955585300,-480,228,253840,0,49956.02734375
1685049955955757900,-480,228,248400,0,49956.03515625
1685049955955827200,-480,228,248560,0,49956.046875
1685049956002225400,-480,228,249680,0,49956.05859375
1685049956002278600,-480,228,248480,0,49956.06640625
1685049956002313800,-480,228,250040,0,49956.078125
1685049956002343500,-480,228,250720,0,49956.0859375
1685049956002385300,-480,228,250320,0,49956.09765625
1685049956049212300,-480,228,250240,0,49956.10546875
1685049956049246300,-480,228,250120,0,49956.1171875
1685049956049254100,-480,228,250240,0,49956.12890625
1685049956049394100,-480,228,249920,0,49956.13671875
1685049956095265300,-480,228,278160,0,49956.1484375
1685049956095293200,-480,228,252640,0,49956.15625
1685049956095304200,-480,228,246560,0,49956.16796875
1685049956095310100,-480,228,249040,0,49956.17578125
1685049956095348900,-480,228,247600,0,49956.1875
1685049956142971200,-480,228,250800,0,49956.1953125
1685049956142985100,-480,228,250560,0,49956.20703125
1685049956143005900,-480,228,250400,0,49956.21875
1685049956143037200,-480,228,249680,0,49956.2265625
1685049956143088900,-480,228,250240,0,49956.23828125
1685049956188765500,-480,228,249080,0,49956.24609375
1685049956188790200,-480,228,250720,0,49956.2578125
1685049956188817000,-480,228,249760,0,49956.265625
1685049956188858600,-480,228,249840,0,49956.27734375
1685049956245916400,-480,228,253760,0,49956.28515625
1685049956245947900,-480,228,247440,0,49956.296875
1685049956245964000,-480,228,248800,0,49956.30859375
1685049956245980300,-480,228,250000,0,49956.31640625
1685049956246022700,-480,228,250480,0,49956.328125
1685049956293009500,-480,228,250800,0,49956.3359375
1685049956293044000,-480,228,250640,0,49956.34765625
1685049956293051300,-480,228,250160,0,49956.35546875
1685049956293147900,-480,228,250800,0,49956.3671875
1685049956293322500,-480,228,268840,0,49956.37890625
1685049956342056500,-480,228,242480,0,49956.390625
1685049956342081500,-480,228,240080,0,49956.40234375
1685049956342101300,-480,228,258000,0,49956.40625
1685049956342124100,-470,220,249480,0,49956.421875
1685049956342145600,-454,207,255600,0,49956.4296875
1685049956342227600,-433,186,253600,0,49956.4375
1685049956399119000,-415,166,250240,0,49956.4453125
1685049956399149700,-406,156,249520,0,49956.45703125
1685049956399156900,-403,158,248800,0,49956.46875
1685049956399173500,-403,166,250480,0,49956.4765625
1685049956399180700,-407,175,250800,0,49956.48828125
1685049956446768500,-409,178,248080,0,49956.49609375
1685049956446796000,-407,176,250120,0,49956.5078125
1685049956446802000,-406,171,250160,0,49956.515625
1685049956446911700,-405,165,250720,0,49956.52734375
1685049956446940500,-405,161,250160,0,49956.53515625
1685049956495859500,-405,159,247120,0,49956.546875
1685049956495878600,-405,160,247200,0,49956.55859375
1685049956495886800,-405,161,248960,0,49956.56640625
1685049956495923300,-405,161,251120,0,49956.578125
1685049956495976500,-405,161,250160,0,49956.5859375
1685049956550357000,-405,161,249680,0,49956.59765625
1685049956550400900,-405,161,259280,0,49956.60546875
1685049956550410200,-405,161,232400,0,49956.6171875
1685049956550435600,-404,161,252080,0,49956.62890625
1685049956550444200,-404,161,249880,0,49956.63671875
1685049956596169500,-404,162,256560,0,49956.6484375
1685049956596179600,-404,162,250240,0,49956.65625
1685049956596196000,-404,162,249120,0,49956.66796875
1685049956596393300,-404,162,253760,0,49956.67578125
1685049956596417100,-404,162,250280,0,49956.6875
1685049956674574800,-404,162,248640,0,49956.6953125
1685049956674627300,-404,161,250240,0,49956.70703125
1685049956674718100,-404,162,250080,0,49956.71875
1685049956674730800,-404,162,249920,0,49956.7265625
1685049956674822800,-404,162,240080,0,49956.7421875
1685049956674831200,-404,162,264720,0,49956.74609375
1685049956675046300,-404,162,250080,0,49956.7578125
1685049956675078900,-404,162,250320,0,49956.765625
1685049956724386900,-404,162,250160,0,49956.77734375
1685049956724677400,-404,162,250080,0,49956.78515625
1685049956724736700,-404,162,247120,0,49956.796875
1685049956724753400,-404,162,253120,0,49956.80859375
1685049956724980600,-404,162,248160,0,49956.81640625
1685049956774192400,-404,162,256640,0,49956.828125
1685049956774248900,-404,162,250720,0,49956.8359375
1685049956774612800,-404,162,222880,0,49956.84765625
1685049956774864700,-404,162,249920,0,49956.85546875
1685049956774920100,-404,162,251320,0,49956.8671875
1685049956819890000,-404,162,250880,0,49956.87890625
1685049956819910800,-404,162,250880,0,49956.88671875
1685049956819920800,-404,162,253200,0,49956.8984375
1685049956820187600,-404,162,250240,0,49956.90625
1685049956820253400,-404,162,250320,0,49956.91796875
1685049956867857400,-404,162,250320,0,49956.92578125
1685049956868091400,-404,162,252400,0,49956.9375
1685049956868101400,-404,162,247000,0,49956.9453125
1685049956868173800,-404,162,249840,0,49956.95703125
1685049956916183700,-404,162,250240,0,49956.96875
1685049956916510400,-404,162,250400,0,49956.9765625
1685049956916525800,-404,162,250800,0,49956.98828125
1685049956916549100,-404,162,250200,0,49956.99609375
1685049956916555800,-404,163,250080,0,49957.0078125
1685049956966383700,-404,166,250720,0,49957.015625
1685049956966504100,-404,169,250080,0,49957.02734375
1685049956966513600,-404,170,250480,0,49957.03515625
1685049956966739300,-403,170,249920,0,49957.046875
1685049956966804700,-403,170,250040,0,49957.05859375
1685049957015339800,-403,170,252800,0,49957.06640625
1685049957015358200,-403,170,229840,0,49957.078125
1685049957015395300,-403,169,249280,0,49957.0859375
1685049957015459300,-403,169,250040,0,49957.09765625
1685049957015686800,-403,169,250080,0,49957.10546875
1685049957066241300,-403,168,250160,0,49957.1171875
1685049957066246400,-403,168,250640,0,49957.12890625
1685049957066322400,-403,168,250240,0,49957.13671875
1685049957066369700,-403,168,250880,0,49957.1484375
1685049957066393700,-403,167,251040,0,49957.15625
1685049957115312600,-403,167,250160,0,49957.16796875
1685049957115325700,-403,167,249920,0,49957.17578125
1685049957115378900,-403,166,249920,0,49957.1875
1685049957115506500,-403,166,252480,0,49957.1953125
1685049957115544100,-402,165,247520,0,49957.20703125
1685049957161872300,-402,164,250800,0,49957.21875
1685049957161915600,-402,163,250680,0,49957.2265625
1685049957161937100,-402,163,250640,0,49957.23828125
1685049957162004600,-402,163,251280,0,49957.24609375
1685049957162141300,-402,163,250480,0,49957.2578125
1685049957234371400,-402,163,250240,0,49957.265625
1685049957234387300,-402,163,250080,0,49957.27734375
1685049957234443900,-402,163,251440,0,49957.28515625
1685049957234717700,-402,163,249600,0,49957.296875
1685049957234744900,-402,163,237600,0,49957.30859375
1685049957234765800,-402,163,247400,0,49957.31640625
1685049957234789400,-402,163,252000,0,49957.328125
1685049957287134700,-402,163,248000,0,49957.3359375
1685049957287503900,-402,163,249280,0,49957.34765625
1685049957287550100,-402,163,249800,0,49957.35546875
1685049957287576300,-402,163,250080,0,49957.3671875
1685049957287604400,-402,163,250240,0,49957.37890625
1685049957334890700,-402,163,250640,0,49957.38671875
1685049957334928800,-402,163,255360,0,49957.3984375
1685049957334933800,-402,163,245200,0,49957.40625
1685049957334963200,-402,163,257840,0,49957.421875
1685049957334974100,-402,163,248480,0,49957.42578125
1685049957400019200,-402,163,250800,0,49957.4375
1685049957400058900,-402,163,247920,0,49957.4453125
1685049957400512800,-402,163,252680,0,49957.45703125
1685049957400569800,-402,163,244000,0,49957.46875
1685049957400593800,-402,163,250640,0,49957.4765625
1685049957400874300,-402,163,251040,0,49957.48828125
1685049957445611400,-402,163,249880,0,49957.49609375
1685049957445636900,-401,162,252240,0,49957.5078125
1685049957445645600,-388,153,250160,0,49957.515625
1685049957445651500,-361,130,248400,0,49957.52734375
1685049957445773600,-329,100,250080,0,49957.53515625
1685049957494473300,-296,67,249200,0,49957.546875
1685049957494486600,-272,36,252400,0,49957.55859375
1685049957494520100,-262,20,250400,0,49957.56640625
1685049957494526200,-257,19,250720,0,49957.578125
1685049957494564900,-260,27,252840,0,49957.5859375
1685049957543138200,-266,38,247760,0,49957.59765625
1685049957543162100,-270,43,248480,0,49957.60546875
1685049957543176700,-269,40,250960,0,49957.6171875
1685049957543198800,-266,32,250240,0,49957.62890625
1685049957543201300,-264,22,250560,0,49957.63671875
1685049957590519700,-263,15,250720,0,49957.6484375
1685049957590768400,-261,15,249280,0,49957.65625
1685049957590904700,-261,19,249680,0,49957.66796875
1685049957590920900,-262,23,246400,0,49957.67578125
1685049957590932800,-262,26,252400,0,49957.6875
1685049957638203100,-263,28,249840,0,49957.6953125
1685049957638222000,-262,28,250400,0,49957.70703125
1685049957638233700,-262,26,252520,0,49957.71875
1685049957638264200,-261,25,247760,0,49957.7265625
1685049957683228300,-261,24,250080,0,49957.73828125
1685049957683256700,-261,23,250280,0,49957.74609375
1685049957683262700,-262,23,250080,0,49957.7578125
1685049957683275000,-261,23,250240,0,49957.765625
1685049957683384700,-261,23,247600,0,49957.77734375
1685049957733422900,-261,23,252320,0,49957.78515625
1685049957733459500,-261,23,250320,0,49957.796875
1685049957733470100,-261,23,248960,0,49957.80859375
1685049957733478300,-261,23,250440,0,49957.81640625
1685049957733485000,-261,23,250720,0,49957.828125
1685049957778028900,-261,23,250320,0,49957.8359375
1685049957778112200,-261,23,251640,0,49957.84765625
1685049957778243400,-261,23,247520,0,49957.85546875
1685049957778458800,-261,23,250080,0,49957.8671875
1685049957826302200,-261,23,249280,0,49957.87890625
1685049957826324400,-261,23,250240,0,49957.88671875
1685049957826335200,-261,23,250240,0,49957.8984375
1685049957826343500,-261,23,248000,0,49957.90625
1685049957826353500,-261,23,250360,0,49957.91796875
1685049957873681600,-261,23,250720,0,49957.92578125
1685049957873759300,-261,23,247360,0,49957.9375
1685049957873801300,-261,23,250120,0,49957.9453125
1685049957873937800,-261,23,249759,0,49957.95703125
1685049957873970300,-261,23,249920,0,49957.96875
1685049957953497100,-261,23,252520,0,49957.9765625
1685049957953530000,-261,23,248320,0,49957.98828125
1685049957953547100,-261,23,250720,0,49957.99609375
1685049957953794600,-261,23,247760,0,49958.0078125
1685049957953834100,-261,23,250280,0,49958.015625
1685049957953863800,-261,23,250400,0,49958.02734375
1685049957953889300,-261,23,252880,0,49958.03515625
1685049957953950300,-261,23,250320,0,49958.046875
1685049957999673500,-261,23,250560,0,49958.05859375
1685049958000059900,-261,23,250320,0,49958.06640625
1685049958000107800,-261,23,250120,0,49958.078125
1685049958000129400,-261,24,250560,0,49958.0859375
1685049958000266800,-261,23,250240,0,49958.09765625
1685049958046629600,-261,23,251840,0,49958.10546875
1685049958046653700,-261,23,248480,0,49958.1171875
1685049958046658600,-261,23,249440,0,49958.12890625
1685049958046662900,-261,23,250080,0,49958.13671875
1685049958101386400,-261,23,250480,0,49958.1484375
1685049958101399000,-261,23,250560,0,49958.15625
1685049958101402300,-261,23,249840,0,49958.16796875
1685049958101406600,-261,23,250320,0,49958.17578125
1685049958101511700,-261,23,249920,0,49958.1875
1685049958152051200,-261,23,250640,0,49958.1953125
1685049958152291800,-261,23,255240,0,49958.20703125
1685049958152310300,-261,23,250400,0,49958.21875
1685049958152418700,-261,23,245280,0,49958.23046875
1685049958152430900,-261,23,247120,0,49958.23828125
1685049958152438800,-261,23,249040,0,49958.25
1685049958197665800,-261,23,248880,0,49958.2578125
1685049958197674200,-261,23,249600,0,49958.265625
1685049958197678300,-261,23,250560,0,49958.27734375
1685049958197755900,-261,23,250000,0,49958.28515625
1685049958242808300,-261,23,249840,0,49958.296875
1685049958242838200,-261,23,253400,0,49958.30859375
1685049958242847800,-261,23,250400,0,49958.31640625
1685049958242863800,-261,23,250400,0,49958.328125
1685049958243033700,-261,23,249920,0,49958.3359375
1685049958289585900,-261,23,250320,0,49958.34765625
1685049958289605800,-261,23,250080,0,49958.35546875
1685049958289676800,-261,23,252360,0,49958.3671875
1685049958289772400,-261,23,247760,0,49958.37890625
1685049958337015200,-261,23,250480,0,49958.38671875
1685049958337047700,-261,23,248640,0,49958.3984375
1685049958337059500,-261,23,258560,0,49958.40625
1685049958337074900,-261,23,242640,0,49958.421875
1685049958337335600,-261,23,249840,0,49958.42578125
1685049958393768600,-261,23,251200,0,49958.44140625
1685049958393784300,-261,23,249880,0,49958.44921875
1685049958393787400,-261,23,256480,0,49958.45703125
1685049958393809500,-261,24,250000,0,49958.46875
1685049958393814000,-252,32,251440,0,49958.4765625
1685049958444031800,-231,49,249760,0,49958.48828125
1685049958444059200,-206,73,253040,0,49958.49609375
1685049958444061400,-176,106,248000,0,49958.5078125
1685049958444063100,-141,143,249680,0,49958.515625
1685049958444071400,-107,180,250880,0,49958.52734375
1685049958444123400,-73,219,249960,0,49958.53515625
1685049958491728800,-39,257,249920,0,49958.546875
1685049958491760800,-7,283,250240,0,49958.55859375
1685049958491764300,15,295,249880,0,49958.56640625
1685049958491767200,24,296,250480,0,49958.578125
1685049958491808500,25,296,250240,0,49958.5859375
1685049958542571900,23,293,250240,0,49958.59765625
1685049958542592400,19,290,250080,0,49958.60546875
1685049958542607800,18,292,250240,0,49958.6171875
1685049958542611600,19,296,252240,0,49958.62890625
1685049958542615000,20,300,247120,0,49958.63671875
1685049958591938800,18,301,249600,0,49958.6484375
1685049958591975400,19,302,252400,0,49958.65625
1685049958591984100,21,303,250560,0,49958.66796875
1685049958591988200,22,305,250640,0,49958.67578125
1685049958638880500,23,306,250480,0,49958.6875
1685049958638928000,22,306,250240,0,49958.6953125
1685049958638961300,21,306,249920,0,49958.70703125
1685049958638985600,22,306,250640,0,49958.71875
1685049958639093900,22,306,250640,0,49958.7265625
1685049958719665100,22,306,250560,0,49958.73828125
1685049958719696200,22,306,249920,0,49958.74609375
1685049958719706900,22,306,253640,0,49958.7578125
1685049958719932000,22,306,248640,0,49958.765625
1685049958719943000,22,306,250320,0,49958.77734375
1685049958766414400,22,306,250640,0,49958.78515625
1685049958766473300,22,306,249960,0,49958.796875
1685049958766489400,22,306,249920,0,49958.80859375
1685049958766498300,22,306,250080,0,49958.81640625
1685049958766505900,22,306,250200,0,49958.828125
1685049958766530100,22,306,249840,0,49958.8359375
1685049958766653800,22,306,250200,0,49958.84765625
1685049958766669900,22,306,250640,0,49958.85546875
1685049958814181800,22,306,255760,0,49958.8671875
1685049958814205700,22,306,250320,0,49958.87890625
1685049958814347600,22,306,252880,0,49958.88671875
1685049958814359600,22,306,247520,0,49958.8984375
1685049958814527700,22,306,250720,0,49958.90625
1685049958869983800,22,306,250560,0,49958.91796875
1685049958870003200,22,306,249960,0,49958.92578125
1685049958870012400,22,306,250400,0,49958.9375
1685049958870147500,22,306,250360,0,49958.9453125
1685049958870165000,22,306,251680,0,49958.95703125
1685049958917592700,22,306,250400,0,49958.96875
1685049958918249400,22,306,249920,0,49958.9765625
1685049958918295200,22,306,250400,0,49958.98828125
1685049958918337400,22,306,249600,0,49958.99609375
1685049958918363300,22,306,250400,0,49959.0078125
1685049958964433800,22,306,250400,0,49959.01953125
1685049958964489400,22,306,247760,0,49959.02734375
1685049958964536000,22,306,249680,0,49959.03515625
1685049958964553300,22,306,250480,0,49959.046875
1685049958964568300,22,306,249480,0,49959.05859375
1685049959011413900,22,306,250800,0,49959.06640625
1685049959011461000,22,306,250560,0,49959.078125
1685049959011467200,22,306,250800,0,49959.0859375
1685049959011473000,22,306,251000,0,49959.09765625
1685049959011478400,22,306,250240,0,49959.10546875
1685049959058482500,22,306,250080,0,49959.1171875
1685049959058519300,22,306,249840,0,49959.12890625
1685049959058524700,22,306,250400,0,49959.13671875
1685049959058529400,22,306,257120,0,49959.1484375
1685049959108828000,22,306,248480,0,49959.15625
1685049959108841200,22,306,250000,0,49959.16796875
1685049959108867000,22,306,249360,0,49959.17578125
1685049959109132700,22,306,252120,0,49959.1875
1685049959109163800,22,306,250640,0,49959.1953125
1685049959157216000,22,306,245200,0,49959.20703125
1685049959157247400,22,306,250400,0,49959.21875
1685049959157258700,22,306,250240,0,49959.2265625
1685049959157365300,22,306,250560,0,49959.23828125
1685049959157470800,22,306,250400,0,49959.24609375
1685049959207611300,22,306,249840,0,49959.2578125
1685049959207644300,22,306,250160,0,49959.265625
1685049959207651800,23,306,252560,0,49959.27734375
1685049959207659400,23,306,248400,0,49959.28515625
1685049959207665400,23,306,250000,0,49959.296875
1685049959257456600,23,306,253360,0,49959.30859375
1685049959257478100,23,306,249960,0,49959.31640625
1685049959257491200,23,306,250560,0,49959.328125
1685049959257502000,23,306,249840,0,49959.3359375
1685049959257506500,23,306,250119,0,49959.34765625
1685049959307395300,23,306,282080,0,49959.35546875
1685049959307431500,23,306,250160,0,49959.3671875
1685049959307444100,23,306,250320,0,49959.37890625
1685049959307449600,23,306,250240,0,49959.38671875
1685049959307682400,23,306,250560,0,49959.3984375
1685049959353988200,23,306,252240,0,49959.40625
1685049959354020500,23,306,241760,0,49959.41796875
1685049959354027200,23,306,259039,0,49959.42578125
1685049959354110500,23,306,262240,0,49959.44140625
1685049959354119700,23,306,218640,0,49959.44921875
1685049959405433200,23,306,250480,0,49959.4609375
1685049959405461000,22,306,252400,0,49959.46875
1685049959405471000,15,308,249960,0,49959.4765625
1685049959405571300,-10,326,250960,0,49959.48828125
1685049959405588700,-43,360,248480,0,49959.49609375
1685049959451252100,-77,397,249040,0,49959.5078125
1685049959451277300,-102,430,255200,0,49959.515625
1685049959451283600,-113,448,249840,0,49959.52734375
1685049959451289300,-115,449,253000,0,49959.53515625
1685049959451625000,-112,442,248000,0,49959.546875
1685049959502029800,-111,430,251360,0,49959.55859375
1685049959502049300,-112,424,251280,0,49959.56640625
1685049959502055200,-113,429,250280,0,49959.578125
1685049959502057500,-113,439,269360,0,49959.5859375
1685049959502098500,-115,449,250480,0,49959.59765625
1685049959582159200,-116,455,251000,0,49959.60546875
1685049959582192000,-117,456,250880,0,49959.6171875
1685049959582202800,-117,453,249840,0,49959.62890625
1685049959582209700,-116,449,250320,0,49959.63671875
1685049959582213300,-117,444,250960,0,49959.6484375
1685049959582223300,-117,441,251120,0,49959.65625
1685049959582229000,-118,442,253360,0,49959.66796875
1685049959582306700,-117,445,248400,0,49959.67578125
1685049959629228500,-117,448,250240,0,49959.6875
1685049959629250000,-118,450,249560,0,49959.6953125
1685049959629253600,-118,451,250320,0,49959.70703125
1685049959629354300,-118,450,251120,0,49959.71875
1685049959674183200,-117,450,255280,0,49959.7265625
1685049959674187300,-118,449,253240,0,49959.73828125
1685049959674255100,-118,449,239600,0,49959.74609375
1685049959674265000,-118,449,250880,0,49959.7578125
1685049959674299200,-118,449,249920,0,49959.765625
1685049959734917100,-118,449,250320,0,49959.77734375
1685049959734948300,-118,449,249840,0,49959.78515625
1685049959735272500,-118,449,253120,0,49959.796875
1685049959735324100,-118,449,248560,0,49959.80859375
1685049959735661200,-118,449,255520,0,49959.81640625
1685049959735715000,-118,449,244240,0,49959.828125
1685049959780351500,-118,449,253840,0,49959.8359375
1685049959780393300,-119,449,249720,0,49959.84765625
1685049959780474300,-119,449,250400,0,49959.85546875
1685049959780893400,-119,449,250600,0,49959.8671875
1685049959780933700,-120,449,250000,0,49959.87890625
1685049959838603000,-119,449,250400,0,49959.88671875
1685049959839041600,-120,449,249880,0,49959.8984375
1685049959839098100,-120,449,250480,0,49959.90625
1685049959839356900,-120,449,250640,0,49959.91796875
1685049959839397800,-120,449,253360,0,49959.92578125
1685049959886943200,-120,449,248400,0,49959.9375
