%time,field.curr_pos1,field.curr_pos2,field.toff,field.motor_fail,field.t
1685043322860426500,76,75,247520,0,43322.90625
1685043322860566400,76,75,243080,0,43322.9140625
1685043322860587100,76,76,247520,0,43322.92578125
1685043322910806800,76,76,248480,0,43322.93359375
1685043322910854500,76,75,248160,0,43322.9453125
1685043322911086600,76,75,249600,0,43322.953125
1685043322911126300,76,75,246600,0,43322.96484375
1685043322911311400,76,76,248000,0,43322.9765625
1685043322956612900,76,76,250960,0,43322.984375
1685043322956655700,76,76,244960,0,43322.99609375
1685043322956665600,76,76,248720,0,43323.00390625
1685043322956691500,76,75,242920,0,43323.015625
1685043323007759600,76,76,247120,0,43323.0234375
1685043323007802000,76,76,248880,0,43323.03515625
1685043323007811400,76,76,247200,0,43323.046875
1685043323007888600,76,76,247360,0,43323.0546875
1685043323008027900,76,75,250160,0,43323.06640625
1685043323055724100,76,76,235200,0,43323.07421875
1685043323055759900,76,76,243840,0,43323.0859375
1685043323055772500,76,76,248240,0,43323.09375
1685043323055806300,76,76,248080,0,43323.10546875
1685043323055816900,76,76,252920,0,43323.11328125
1685043323102447900,76,76,245560,0,43323.125
1685043323102468300,76,76,244720,0,43323.13671875
1685043323102473500,76,76,248960,0,43323.14453125
1685043323102481700,76,76,247760,0,43323.15625
1685043323102485000,76,76,249520,0,43323.1640625
1685043323150991000,76,76,240240,0,43323.17578125
1685043323151042400,76,76,248560,0,43323.18359375
1685043323151053400,75,76,250560,0,43323.1953125
1685043323151218100,62,87,244320,0,43323.203125
1685043323151248700,40,109,235760,0,43323.21484375
1685043323224972100,13,138,254320,0,43323.2265625
1685043323225010400,-14,171,247680,0,43323.234375
1685043323225025700,-45,206,240960,0,43323.24609375
1685043323225061500,-78,230,249120,0,43323.25390625
1685043323225092000,-111,240,244240,0,43323.265625
1685043323225199600,-143,241,249840,0,43323.2734375
1685043323272524500,-174,234,247440,0,43323.28515625
1685043323272547400,-194,219,248400,0,43323.296875
1685043323272551800,-204,206,245280,0,43323.3046875
1685043323272559700,-206,202,246520,0,43323.31640625
1685043323272587700,-204,209,244560,0,43323.32421875
1685043323272636700,-200,222,248880,0,43323.3359375
1685043323320141800,-194,238,250000,0,43323.34375
1685043323320239900,-190,247,249040,0,43323.35546875
1685043323320284900,-190,247,248800,0,43323.36328125
1685043323320398700,-192,240,252160,0,43323.375
1685043323374063900,-193,222,249520,0,43323.390625
1685043323374087600,-193,216,247120,0,43323.39453125
1685043323374091800,-194,212,256400,0,43323.40625
1685043323374096000,-195,217,248800,0,43323.4140625
1685043323374104200,-198,224,249600,0,43323.42578125
1685043323374109100,-199,232,247600,0,43323.43359375
1685043323419440100,-199,238,247280,0,43323.4453125
1685043323419466000,-198,239,249040,0,43323.453125
1685043323419481300,-197,237,246560,0,43323.46484375
1685043323419513000,-198,232,246640,0,43323.4765625
1685043323419582700,-198,226,246160,0,43323.484375
1685043323470865400,-197,222,246159,0,43323.49609375
1685043323470907700,-197,222,247440,0,43323.50390625
1685043323470950500,-198,225,245240,0,43323.515625
1685043323470976200,-198,228,251440,0,43323.5234375
1685043323471140800,-198,230,248160,0,43323.53515625
1685043323518983100,-198,231,247560,0,43323.546875
1685043323519011400,-198,232,246320,0,43323.5546875
1685043323519032800,-198,231,246240,0,43323.56640625
1685043323519072600,-198,231,247920,0,43323.57421875
1685043323519088000,-198,231,248720,0,43323.5859375
1685043323569583200,-198,231,248240,0,43323.59375
1685043323569622300,-198,231,245120,0,43323.60546875
1685043323569679700,-198,231,248160,0,43323.61328125
1685043323569750500,-198,230,248480,0,43323.625
1685043323619510200,-198,230,245960,0,43323.63671875
1685043323619527700,-198,230,245120,0,43323.64453125
1685043323619537800,-198,230,247200,0,43323.65625
1685043323619565300,-198,230,245760,0,43323.6640625
1685043323619581600,-198,229,249040,0,43323.67578125
1685043323619620900,-198,229,249440,0,43323.68359375
1685043323672420700,-197,229,247840,0,43323.6953125
1685043323672440700,-197,229,246720,0,43323.703125
1685043323672458000,-197,229,246800,0,43323.71484375
1685043323672571300,-197,229,248080,0,43323.7265625
1685043323719439800,-197,229,246560,0,43323.734375
1685043323719480000,-197,229,247520,0,43323.74609375
1685043323719488500,-197,229,249120,0,43323.75390625
1685043323719762300,-197,229,252720,0,43323.765625
1685043323719808300,-197,229,243080,0,43323.7734375
1685043323719831800,-197,229,244080,0,43323.78515625
1685043323766691900,-197,229,258800,0,43323.796875
1685043323766718500,-197,229,250160,0,43323.8046875
1685043323766724400,-197,229,247920,0,43323.81640625
1685043323766765400,-197,229,244160,0,43323.82421875
1685043323813076800,-197,229,247840,0,43323.8359375
1685043323813095500,-197,229,247440,0,43323.84375
1685043323813113500,-197,229,247720,0,43323.85546875
1685043323813124600,-197,229,246880,0,43323.86328125
1685043323813130400,-197,229,246280,0,43323.875
1685043323885250100,-197,229,246480,0,43323.88671875
1685043323885276700,-197,229,250320,0,43323.89453125
1685043323885292400,-197,229,244960,0,43323.90625
1685043323885308200,-197,229,247120,0,43323.9140625
1685043323885314200,-197,229,245840,0,43323.92578125
1685043323885403100,-197,229,246720,0,43323.93359375
1685043323885408100,-197,229,246800,0,43323.9453125
1685043323942419000,-197,229,247840,0,43323.953125
1685043323942484100,-197,229,246240,0,43323.96484375
1685043323942526100,-197,229,248920,0,43323.9765625
1685043323942640400,-197,229,247360,0,43323.984375
1685043323942674500,-197,229,227040,0,43323.99609375
1685043323991616000,-197,229,248240,0,43324.00390625
1685043323991631900,-197,229,249120,0,43324.015625
1685043323991635600,-197,229,252880,0,43324.0234375
1685043323991638200,-197,229,245920,0,43324.03515625
1685043323991640100,-197,229,247920,0,43324.046875
1685043323991744700,-197,229,248720,0,43324.0546875
1685043324039161600,-197,229,246240,0,43324.06640625
1685043324039193700,-197,229,248480,0,43324.07421875
1685043324039208000,-197,229,247120,0,43324.0859375
1685043324039223800,-197,229,249720,0,43324.09375
1685043324039281400,-197,229,246200,0,43324.10546875
1685043324089229100,-197,229,246960,0,43324.11328125
1685043324089256500,-197,229,249440,0,43324.125
1685043324089280800,-197,229,248800,0,43324.13671875
1685043324089289400,-197,229,249440,0,43324.14453125
1685043324136238300,-197,229,250160,0,43324.15625
1685043324136287400,-197,229,243440,0,43324.1640625
1685043324136308200,-197,229,250160,0,43324.17578125
1685043324136466300,-197,229,249920,0,43324.18359375
1685043324136474800,-197,229,258320,0,43324.1953125
1685043324191415000,-188,222,240840,0,43324.203125
1685043324191472700,-165,203,246160,0,43324.21484375
1685043324191489600,-140,177,254640,0,43324.2265625
1685043324191509200,-127,160,249360,0,43324.234375
1685043324191517800,-118,152,245760,0,43324.24609375
1685043324191786700,-115,157,251520,0,43324.25390625
1685043324239355000,-119,166,246000,0,43324.265625
1685043324239393400,-124,174,248000,0,43324.2734375
1685043324239417600,-127,178,249240,0,43324.28515625
1685043324239517800,-125,177,246960,0,43324.296875
1685043324239526500,-124,172,247560,0,43324.3046875
1685043324308631600,-123,165,248400,0,43324.31640625
1685043324308665500,-123,158,248800,0,43324.32421875
1685043324308735000,-123,155,247040,0,43324.3359375
1685043324308749100,-123,157,247840,0,43324.34375
1685043324308805600,-123,160,248320,0,43324.35546875
1685043324363062700,-123,163,249000,0,43324.36328125
1685043324363114000,-122,166,247920,0,43324.375
1685043324363118600,-120,168,250080,0,43324.38671875
1685043324363143800,-120,167,247280,0,43324.39453125
1685043324363153700,-120,167,248760,0,43324.40625
1685043324363166300,-120,167,249760,0,43324.4140625
1685043324363170000,-120,166,246120,0,43324.42578125
1685043324422239900,-120,165,248080,0,43324.43359375
1685043324422264300,-120,165,248000,0,43324.4453125
1685043324422274200,-120,166,250240,0,43324.453125
1685043324422279500,-120,166,248800,0,43324.46484375
1685043324422283900,-120,165,248400,0,43324.4765625
1685043324509075300,-120,165,250520,0,43324.484375
1685043324509091500,-120,165,249040,0,43324.49609375
1685043324509099600,-120,165,247760,0,43324.50390625
1685043324509103300,-120,165,248400,0,43324.515625
1685043324509105800,-120,165,249920,0,43324.5234375
1685043324509135100,-120,165,248280,0,43324.53515625
1685043324579211800,-120,165,250000,0,43324.546875
1685043324579228700,-120,165,243280,0,43324.5546875
1685043324579249300,-120,165,247840,0,43324.56640625
1685043324579259700,-120,165,246880,0,43324.57421875
1685043324579267600,-120,165,248080,0,43324.5859375
1685043324579271700,-120,165,245440,0,43324.59375
1685043324579281400,-120,165,247120,0,43324.60546875
1685043324579285300,-120,165,247360,0,43324.61328125
1685043324579356500,-120,165,252480,0,43324.625
1685043324579668000,-120,165,247240,0,43324.63671875
1685043324639239000,-120,165,246800,0,43324.64453125
1685043324639263800,-120,165,247200,0,43324.65625
1685043324639269600,-120,165,248560,0,43324.6640625
1685043324639272500,-120,165,249280,0,43324.67578125
1685043324639337700,-120,165,244280,0,43324.68359375
1685043324639342200,-120,165,245840,0,43324.6953125
1685043324709425100,-120,165,248840,0,43324.703125
1685043324709474900,-120,165,247760,0,43324.71484375
1685043324709486300,-120,165,248000,0,43324.7265625
1685043324709495500,-120,165,247880,0,43324.734375
1685043324709501200,-120,165,247920,0,43324.74609375
1685043324709508600,-120,165,248320,0,43324.75390625
1685043324757839000,-120,165,247520,0,43324.765625
1685043324758119400,-120,165,249680,0,43324.7734375
1685043324758161800,-120,165,248560,0,43324.78515625
1685043324758175400,-120,165,247680,0,43324.796875
1685043324758393900,-120,165,250480,0,43324.8046875
1685043324758424600,-120,165,245920,0,43324.81640625
1685043324812163800,-120,165,245840,0,43324.82421875
1685043324812200100,-120,165,246360,0,43324.8359375
1685043324812345500,-120,165,248400,0,43324.84375
1685043324812356900,-120,165,248880,0,43324.85546875
1685043324812512700,-120,165,247240,0,43324.86328125
1685043324812534900,-120,165,247760,0,43324.875
1685043324859991400,-120,165,250640,0,43324.890625
1685043324860032700,-120,165,258000,0,43324.89453125
1685043324860043100,-120,165,240880,0,43324.90625
1685043324860130600,-120,165,243840,0,43324.9140625
1685043324860287800,-120,165,246560,0,43324.92578125
1685043324910356400,-120,165,249920,0,43324.93359375
1685043324910404700,-120,165,243600,0,43324.9453125
1685043324910443500,-120,165,247360,0,43324.953125
1685043324910582200,-120,165,245480,0,43324.96484375
1685043324910601400,-120,165,247040,0,43324.9765625
1685043324960163400,-120,165,248080,0,43324.984375
1685043324960209300,-120,165,246560,0,43324.99609375
1685043324960255600,-120,165,246160,0,43325.00390625
1685043324960406200,-120,165,245600,0,43325.015625
1685043324960478400,-120,165,246320,0,43325.0234375
1685043325006026900,-120,165,246720,0,43325.03515625
1685043325006083800,-120,165,246080,0,43325.046875
1685043325006132700,-120,165,248960,0,43325.0546875
1685043325006406800,-120,165,249240,0,43325.06640625
1685043325054313600,-120,165,244480,0,43325.07421875
1685043325054368200,-120,165,246960,0,43325.0859375
1685043325054413600,-120,165,247360,0,43325.09375
1685043325054418700,-120,165,245040,0,43325.10546875
1685043325054523200,-120,165,246960,0,43325.11328125
1685043325116422100,-120,165,271120,0,43325.125
1685043325116436700,-120,165,246480,0,43325.13671875
1685043325116439700,-120,165,248480,0,43325.14453125
1685043325116442700,-120,165,246400,0,43325.15625
1685043325116445300,-120,165,247320,0,43325.1640625
1685043325116497700,-120,165,248000,0,43325.17578125
1685043325167800600,-120,165,245440,0,43325.18359375
1685043325167828500,-120,165,244960,0,43325.1953125
1685043325167857800,-120,165,243440,0,43325.203125
1685043325167881900,-120,165,240400,0,43325.21484375
1685043325167941500,-120,164,247200,0,43325.2265625
1685043325224120200,-116,162,252400,0,43325.234375
1685043325224129600,-98,150,246800,0,43325.24609375
1685043325224139100,-70,126,240960,0,43325.25390625
1685043325224144200,-38,99,241760,0,43325.265625
1685043325224290300,-6,71,251360,0,43325.2734375
1685043325272176000,15,42,250880,0,43325.28515625
1685043325272198700,25,22,254240,0,43325.296875
1685043325272213100,29,13,250800,0,43325.3046875
1685043325272247800,25,17,247920,0,43325.31640625
1685043325272286200,18,27,251840,0,43325.32421875
1685043325272418700,12,39,243040,0,43325.3359375
1685043325322762900,13,44,248720,0,43325.34375
1685043325322813800,16,40,271640,0,43325.35546875
1685043325322853600,18,30,247880,0,43325.36328125
1685043325322883200,20,19,246800,0,43325.375
1685043325322926200,21,11,245760,0,43325.38671875
1685043325372899500,22,10,246240,0,43325.39453125
1685043325372977500,21,16,246080,0,43325.40625
1685043325373009900,20,22,246400,0,43325.4140625
1685043325373029400,21,29,247040,0,43325.42578125
1685043325373248000,21,33,246800,0,43325.43359375
1685043325421783700,21,31,248480,0,43325.4453125
1685043325421799700,21,27,249840,0,43325.453125
1685043325421802700,21,23,243960,0,43325.46484375
1685043325421890700,21,18,246320,0,43325.4765625
1685043325421983200,21,16,248960,0,43325.484375
1685043325469779000,21,18,247600,0,43325.49609375
1685043325469806900,21,21,249280,0,43325.50390625
1685043325469859700,21,24,247840,0,43325.515625
1685043325469865900,21,26,238640,0,43325.5234375
1685043325469884200,21,27,247760,0,43325.53515625
1685043325515783300,21,26,248320,0,43325.546875
1685043325515848300,21,25,246320,0,43325.5546875
1685043325515863300,21,23,249080,0,43325.56640625
1685043325516044200,21,22,246960,0,43325.57421875
1685043325564744100,21,21,258240,0,43325.5859375
1685043325564780200,22,22,202600,0,43325.59375
1685043325564788300,22,22,253360,0,43325.60546875
1685043325564795600,22,22,246880,0,43325.61328125
1685043325564802000,22,22,251600,0,43325.625
1685043325616988000,22,22,248920,0,43325.63671875
1685043325617002700,22,22,246480,0,43325.64453125
1685043325617013300,23,22,249040,0,43325.65625
1685043325617023400,23,22,244720,0,43325.6640625
1685043325617028700,24,22,248960,0,43325.67578125
1685043325675523100,23,22,248800,0,43325.68359375
1685043325675538300,23,22,249800,0,43325.6953125
1685043325675541400,23,22,249520,0,43325.703125
1685043325675544100,23,22,248640,0,43325.71484375
1685043325675556400,23,22,247280,0,43325.7265625
1685043325723427200,23,22,249280,0,43325.734375
1685043325723463200,23,22,248640,0,43325.74609375
1685043325723485600,23,22,246720,0,43325.75390625
1685043325723494000,23,22,236080,0,43325.765625
1685043325723723400,23,22,250080,0,43325.7734375
1685043325723760300,23,22,246720,0,43325.78515625
1685043325773046300,23,22,249360,0,43325.796875
1685043325773084000,23,22,249280,0,43325.8046875
1685043325773109100,23,22,247440,0,43325.81640625
1685043325773260000,23,22,220640,0,43325.82421875
1685043325773273600,23,22,248000,0,43325.8359375
1685043325849092000,23,22,252800,0,43325.84375
1685043325849125700,23,22,245280,0,43325.85546875
1685043325849133700,23,22,251760,0,43325.86328125
1685043325849163100,23,22,250000,0,43325.875
1685043325849190700,23,22,248240,0,43325.88671875
1685043325849209700,23,22,248960,0,43325.89453125
1685043325849556800,23,22,250160,0,43325.90625
1685043325903288100,23,22,248960,0,43325.9140625
1685043325903323800,22,22,248200,0,43325.92578125
1685043325903343300,22,22,247920,0,43325.93359375
1685043325903447300,22,22,248240,0,43325.9453125
1685043325903498100,22,23,248400,0,43325.953125
1685043325903615000,22,23,249440,0,43325.96484375
1685043325953575000,22,24,251920,0,43325.9765625
1685043325953605400,22,24,248320,0,43325.984375
1685043325953613100,22,24,248800,0,43325.99609375
1685043325953620300,22,24,248480,0,43326.00390625
1685043325953626300,22,24,249200,0,43326.015625
1685043326000881000,22,24,249400,0,43326.0234375
1685043326000916100,22,24,247840,0,43326.03515625
1685043326000922300,22,24,248720,0,43326.046875
1685043326000926500,22,24,219360,0,43326.0546875
1685043326000984400,22,24,247280,0,43326.06640625
1685043326060550100,22,24,249760,0,43326.07421875
1685043326060586600,22,24,249680,0,43326.0859375
1685043326060594800,22,24,246880,0,43326.09375
1685043326060751900,22,24,248160,0,43326.10546875
1685043326060777100,22,24,245520,0,43326.11328125
1685043326109587200,22,24,248480,0,43326.125
1685043326109624100,22,24,248480,0,43326.13671875
1685043326109647700,22,24,249440,0,43326.14453125
1685043326109663300,22,24,242120,0,43326.15625
1685043326109675800,22,24,248480,0,43326.1640625
1685043326109914500,22,24,248320,0,43326.17578125
1685043326157516100,22,24,254240,0,43326.18359375
1685043326157557900,22,24,236280,0,43326.1953125
1685043326157572600,22,24,241440,0,43326.203125
1685043326157646000,23,24,248800,0,43326.21484375
1685043326205058100,32,27,237240,0,43326.2265625
1685043326205073400,58,47,253200,0,43326.234375
1685043326205076300,81,70,244800,0,43326.24609375
1685043326205078800,111,105,251200,0,43326.25390625
1685043326205109000,143,140,249680,0,43326.265625
1685043326255084500,172,170,247120,0,43326.2734375
1685043326255087300,204,206,244400,0,43326.28515625
1685043326255093700,238,245,243520,0,43326.296875
1685043326255095600,270,279,247600,0,43326.3046875
1685043326255133000,295,299,248320,0,43326.31640625
1685043326305215200,307,306,247600,0,43326.32421875
1685043326305244500,311,306,245520,0,43326.3359375
1685043326305262500,308,298,248560,0,43326.34375
1685043326305271000,304,284,246840,0,43326.35546875
1685043326305279000,301,279,248800,0,43326.36328125
1685043326353525000,302,289,247440,0,43326.375
1685043326353574000,302,301,248240,0,43326.38671875
1685043326353600800,302,310,251240,0,43326.39453125
1685043326353659000,303,315,244080,0,43326.40625
1685043326353671900,306,316,245040,0,43326.4140625
1685043326401370800,308,314,247360,0,43326.42578125
1685043326401393000,307,307,245920,0,43326.43359375
1685043326401532400,307,300,245760,0,43326.4453125
1685043326401542000,306,296,248160,0,43326.453125
1685043326401812300,306,297,246240,0,43326.46484375
1685043326452175000,306,301,248960,0,43326.4765625
1685043326452202500,306,306,244840,0,43326.484375
1685043326452216700,306,310,248400,0,43326.49609375
1685043326452257500,306,312,243680,0,43326.50390625
1685043326452271200,306,312,249120,0,43326.515625
1685043326499617100,306,309,244960,0,43326.5234375
1685043326499645300,306,306,249360,0,43326.53515625
1685043326499651800,306,303,246000,0,43326.546875
1685043326499656100,306,301,248720,0,43326.5546875
1685043326499746200,306,302,246480,0,43326.56640625
1685043326549096200,306,304,251120,0,43326.57421875
1685043326549136500,306,305,248440,0,43326.5859375
1685043326549149600,306,306,246360,0,43326.59375
1685043326549225000,306,307,246320,0,43326.60546875
1685043326549233400,306,306,245840,0,43326.61328125
1685043326597882400,306,306,250080,0,43326.625
1685043326597927600,306,306,244800,0,43326.63671875
1685043326597938400,306,306,246400,0,43326.64453125
1685043326598001800,306,306,246640,0,43326.65625
1685043326653382800,306,306,244960,0,43326.6640625
1685043326653405700,306,306,248000,0,43326.67578125
1685043326653419400,306,306,247080,0,43326.68359375
1685043326653422400,306,306,248240,0,43326.6953125
1685043326653445800,306,306,247520,0,43326.703125
