%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.theta_cmd,field.alpha_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t,field.valid
1685043319810861800,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,43319.8359375,1.0
1685043319810910000,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.84765625,1.0
1685043319811027200,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.859375,1.0
1685043319811067400,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.8671875,1.0
1685043319881680300,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.87890625,1.0
1685043319881736000,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.88671875,1.0
1685043319881813800,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.8984375,1.0
1685043319882062200,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.90625,1.0
1685043319882098800,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.91796875,1.0
1685043319882116000,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.92578125,1.0
1685043319882199500,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,43319.9375,1.0
1685043319929005900,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,18.200000762939453,0.0,43319.94921875,1.0
1685043319929052600,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,18.200000762939453,0.0,43319.95703125,1.0
1685043319929088500,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,18.200000762939453,0.0,43319.96875,1.0
1685043319929191500,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,18.200000762939453,0.0,43319.9765625,1.0
1685043319929213300,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,18.200000762939453,0.0,43319.98828125,1.0
1685043319982429700,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,18.200000762939453,0.0,43319.99609375,1.0
1685043319982487200,0,0,283,0,3000,3000,10.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,18.200000762939453,0.0,43320.0078125,1.0
