%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31,field.data32,field.data33,field.data34,field.data35,field.data36,field.data37,field.data38,field.data39,field.data40,field.data41,field.data42,field.data43,field.data44,field.data45,field.data46,field.data47,field.data48,field.data49,field.data50
1689263455118924600,0,63455.1171875,259.0,4097.0,-2.002340316772461,14.098871231079102,2.9333324432373047,4098.0,4353.0,1.7673087120056152,8.586699485778809,-0.08720952272415161,4354.0,4609.0,-1.4741617441177368,-6.448085308074951,7.543378829956055,4610.0,4865.0,2.8239892114209977e-15,3.7530584642871795e-16,-1.3933009062019517e-16,260.0,5121.0,0.8291871547698975,-7.22263240814209,3.3160507678985596,5122.0,5377.0,-0.9557802081108093,-1.344844102859497,-1.090741515159607,5378.0,5633.0,2.0364229679107666,-3.625765800476074,3.066312313079834,5634.0,5889.0,-1.5413283840641132e-16,3.611237620346024e-16,-3.278119149827813e-16,1280.0,1792.0,-2.0550632898153846e-15,-5.758653547675255e-16,-1.1275003791667761e-15,1280.0,3328.0,89.98323059082031,71.82964324951172,71.83258056640625
1689263455157930800,0,63455.15625,259.0,4097.0,-1.3756407499313354,13.405430793762207,3.131934642791748,4098.0,4353.0,2.2087349891662598,8.898459434509277,-0.5411456823348999,4354.0,4609.0,-1.675503134727478,-6.462101459503174,7.564466953277588,4610.0,4865.0,2.7584091677874912e-15,4.942562713984155e-16,7.837245798108809e-17,260.0,5121.0,0.014095031656324863,-3.532979726791382,4.812459945678711,5122.0,5377.0,-0.04703042283654213,-0.1692499816417694,1.3875318765640259,5378.0,5633.0,2.1071243286132812,-8.248268127441406,4.901003837585449,5634.0,5889.0,2.2637455264810057e-15,-4.0094291323392506e-16,6.801464396401994e-16,1280.0,1792.0,-1.398682318274095e-15,1.9636512823894637e-15,-1.579586003555393e-15,1280.0,3328.0,89.99332427978516,20.622493743896484,20.626075744628906
1689263455183585300,0,63455.18359375,259.0,4097.0,-1.1163846254348755,13.143349647521973,3.223447799682617,4098.0,4353.0,2.53989577293396,9.148945808410645,-0.47627493739128113,4354.0,4609.0,-1.67177152633667,-6.447140693664551,7.554637432098389,4610.0,4865.0,4.762152107757277e-16,2.2076820568285788e-16,-4.759130053020151e-17,260.0,5121.0,-0.48886024951934814,-2.5486068725585938,5.4217047691345215,5122.0,5377.0,0.4137019217014313,0.26145467162132263,2.6326851844787598,5378.0,5633.0,2.077755928039551,-9.813154220581055,5.7993011474609375,5634.0,5889.0,-1.2077568567982395e-15,1.9786353481659514e-16,3.2902851899283448e-16,1280.0,1792.0,-2.5550701208322687e-16,8.813127412065963e-16,-7.254963718779579e-16,1280.0,3328.0,89.99493408203125,-20.568002700805664,-20.56610870361328
1689263455211449300,0,63455.2109375,259.0,4097.0,-0.9720768332481384,12.819774627685547,3.411369800567627,4098.0,4353.0,2.5993707180023193,9.560629844665527,-0.18043413758277893,4354.0,4609.0,-1.6167110204696655,-6.405067443847656,7.605681896209717,4610.0,4865.0,-1.8738899304195046e-15,4.746706461964095e-16,-4.599005621182218e-16,260.0,5121.0,-0.8114101886749268,-2.5226171016693115,5.908613681793213,5122.0,5377.0,0.8024756908416748,0.4421370327472687,3.5705034732818604,5378.0,5633.0,1.868736743927002,-10.257081031799316,6.394827365875244,5634.0,5889.0,2.102752091778749e-15,-2.678836457502699e-16,6.600907111524673e-16,1280.0,1792.0,-2.3546806543576224e-15,1.2099369078462353e-15,1.0514693253926908e-15,1280.0,3328.0,89.99671936035156,-87.17897033691406,-87.17823028564453
1689263455241572300,0,63455.2421875,259.0,4097.0,-0.8465186953544617,12.450032234191895,3.797943592071533,4098.0,4353.0,2.109111785888672,9.978458404541016,0.515105664730072,4354.0,4609.0,-1.4667248725891113,-6.362196922302246,7.739792823791504,4610.0,4865.0,-1.5306271815667392e-16,3.5865865793007596e-16,1.4401066233782442e-16,260.0,5121.0,-0.8385276794433594,-3.4165091514587402,6.089752197265625,5122.0,5377.0,1.117914080619812,0.9409611225128174,4.0917863845825195,5378.0,5633.0,1.443423867225647,-10.013707160949707,6.691213607788086,5634.0,5889.0,-2.4653037925437445e-15,5.402100322484478e-16,1.7933719048957968e-16,1280.0,1792.0,-2.322149824622729e-16,1.5239294008852238e-16,3.8719050615463894e-17,1280.0,3328.0,89.995361328125,-160.883056640625,-160.8826904296875
1689263455273694400,0,63455.2734375,259.0,4097.0,-0.6667649745941162,11.707785606384277,4.628849029541016,4098.0,4353.0,1.0592924356460571,10.31209945678711,1.8202056884765625,4354.0,4609.0,-1.2336126565933228,-6.250837802886963,8.047365188598633,4610.0,4865.0,8.517795081324766e-16,-7.826349910382464e-16,-3.584193711224766e-16,260.0,5121.0,-0.49566686153411865,-4.378913402557373,6.113455295562744,5122.0,5377.0,1.0911989212036133,1.9657646417617798,4.186705112457275,5378.0,5633.0,0.9861493110656738,-9.795392036437988,6.714128494262695,5634.0,5889.0,-2.7105909815414338e-15,-7.882110618695807e-16,1.655479573294227e-16,1280.0,1792.0,-7.348775264665952e-16,2.1568435363810697e-16,-7.789934375793226e-16,1280.0,3328.0,89.99134826660156,152.04397583007812,152.0469970703125
1689263455305869700,0,63455.3046875,259.0,4097.0,-0.37527722120285034,11.236762046813965,5.9870829582214355,4098.0,4353.0,-0.49836352467536926,10.20391845703125,3.8936586380004883,4354.0,4609.0,-1.0001438856124878,-6.187763690948486,8.355527877807617,4610.0,4865.0,-2.316812987659435e-15,-2.9340607194002204e-16,3.3386024886842106e-18,260.0,5121.0,-0.17368130385875702,-4.811896800994873,6.2989373207092285,5122.0,5377.0,1.0927525758743286,2.419809579849243,4.264524459838867,5378.0,5633.0,0.5284712314605713,-9.305951118469238,6.614721298217773,5634.0,5889.0,1.0311296291093917e-15,-4.0655246833645547e-16,1.0103616120874678e-16,1280.0,1792.0,-1.2523805641628458e-16,2.3824747699723514e-15,-5.599511409358341e-16,1280.0,3328.0,89.98843383789062,130.03225708007812,130.0362091064453
1689263455335001700,0,63455.3359375,259.0,4097.0,-0.2241959273815155,11.33069133758545,7.88632869720459,4098.0,4353.0,-2.2246952056884766,9.484265327453613,6.657754421234131,4354.0,4609.0,-1.0867022275924683,-6.232069969177246,8.217816352844238,4610.0,4865.0,-1.1776993632693286e-15,-2.53243766517943e-16,3.4061037105755695e-16,260.0,5121.0,0.25024470686912537,-5.30305290222168,6.638205051422119,5122.0,5377.0,1.1079965829849243,2.56886887550354,4.336762428283691,5378.0,5633.0,0.07726488262414932,-8.354756355285645,6.507438659667969,5634.0,5889.0,2.4337522387749954e-15,-4.822814489857262e-16,-0.2150268703699112,1280.0,1792.0,-1.434202327279849e-15,1.6235052971452389e-15,1.4536642856715558e-15,1280.0,3328.0,89.98716735839844,138.22557067871094,138.232177734375
1689263455366212100,0,63455.36328125,259.0,4097.0,-0.7773302793502808,12.393481254577637,10.355902671813965,4098.0,4353.0,-4.045376777648926,7.96602201461792,10.25272274017334,4354.0,4609.0,-1.3202608823776245,-6.368526935577393,7.793355464935303,4610.0,4865.0,-1.912551690505743e-15,5.425451167955707e-17,3.678410509436842e-16,260.0,5121.0,1.0088858604431152,-6.212831497192383,7.177028179168701,5122.0,5377.0,1.3190699815750122,3.0015370845794678,4.469766616821289,5378.0,5633.0,-0.32456713914871216,-7.310070991516113,6.49468469619751,5634.0,5889.0,1.2025200756018398e-15,-3.5424588097267707e-16,-8.821240664211679e-17,1280.0,1792.0,2.7927641888534152e-15,-8.221969883287386e-16,1.856748948182393e-15,1280.0,3328.0,89.98163604736328,159.2526092529297,159.26206970214844
1689263455397178900,0,63455.39453125,259.0,4097.0,-1.7327779531478882,14.311450958251953,13.125587463378906,4098.0,4353.0,-6.52817964553833,5.69206428527832,14.281086921691895,4354.0,4609.0,-1.6527966260910034,-6.563009738922119,7.148590564727783,4610.0,4865.0,2.8028947029025766e-15,-4.061179933740732e-16,4.287772099740894e-16,260.0,5121.0,2.0151500701904297,-7.0605692863464355,7.857171058654785,5122.0,5377.0,1.8815040588378906,3.7096104621887207,4.841814994812012,5378.0,5633.0,-0.4521265923976898,-6.73671293258667,6.507899761199951,5634.0,5889.0,-2.400334883181682e-15,6.134389951538974e-16,-6.7595156521720416e-18,1280.0,1792.0,-9.734622496317797e-16,-1.9148613375946687e-15,8.544033912099438e-17,1280.0,3328.0,89.97618865966797,170.204345703125,170.21194458007812
