%time,field.mx,field.my,field.fz,field.t,,time dif
1.67694E+18,-1,40,-123.48,1676941262,5.270720005,0.046630144
1.67694E+18,-11,17,-133.28,1676941262,5.271270037,0.000550032
1.67694E+18,-21,-1,-139.16,1676941262,5.271980047,0.000710011
1.67694E+18,-18,-2,-150.92,1676941262,5.272409916,0.000429869
1.67694E+18,-15,-4,-145.04,1676941262,5.272789955,0.000380039
1.67694E+18,-19,-15,-145.04,1676941262,5.273159981,0.000370026
1.67694E+18,-22,-66,-143.08,1676941263,5.319939852,0.046779871
1.67694E+18,-13,-12,-143.08,1676941263,5.320260048,0.000320196
1.67694E+18,-22,-12,-145.04,1676941263,5.320459843,0.000199795
1.67694E+18,-26,-29,-143.08,1676941263,5.320809841,0.000349998
1.67694E+18,-18,-13,-141.12,1676941263,5.321099997,0.000290155
1.67694E+18,-17,-14,-141.12,1676941263,5.321470022,0.000370026
1.67694E+18,-18,-14,-137.2,1676941263,5.368759871,0.047289848
1.67694E+18,-27,-19,-139.16,1676941263,5.36906004,0.000300169
1.67694E+18,-28,-20,-141.12,1676941263,5.369199991,0.000139952
1.67694E+18,-27,-19,-141.12,1676941263,5.369449854,0.000249863
1.67694E+18,-25,-17,-141.12,1676941263,5.369699955,0.000250101
1.67694E+18,-24,-14,-148.96,1676941263,5.36981988,0.000119925
1.67694E+18,-23,-13,-150.92,1676941263,5.466219902,0.096400023
1.67694E+18,-20,-11,-147,1676941263,5.466529846,0.000309944
1.67694E+18,-23,-12,-145.04,1676941263,5.466690063,0.000160217
1.67694E+18,-19,-10,-152.88,1676941263,5.467200041,0.000509977
1.67694E+18,-16,-8,-148.96,1676941263,5.467429876,0.000229836
1.67694E+18,-14,-7,-147,1676941263,5.46765995,0.000230074
1.67694E+18,-14,-9,-147,1676941263,5.467789888,0.000129938
1.67694E+18,-11,-7,-147,1676941263,5.467999935,0.000210047
1.67694E+18,-13,-7,-152.88,1676941263,5.514270067,0.046270132
1.67694E+18,-9,-3,-148.96,1676941263,5.519769907,0.00549984
1.67694E+18,-10,-5,-147,1676941263,5.520009995,0.000240088
1.67694E+18,-11,-3,-152.88,1676941263,5.520519972,0.000509977
1.67694E+18,-8,0,-147,1676941263,5.563519955,0.042999983
1.67694E+18,-14,0,-148.96,1676941263,5.569010019,0.005490065
1.67694E+18,-13,2,-152.88,1676941263,5.569169998,0.000159979
1.67694E+18,-11,3,-147,1676941263,5.569499969,0.000329971
1.67694E+18,-15,1,-147,1676941263,5.569710016,0.000210047
1.67694E+18,-15,2,-150.92,1676941263,5.612240076,0.04253006
1.67694E+18,-12,3,-148.96,1676941263,5.612560034,0.000319958
1.67694E+18,-12,0,-143.08,1676941263,5.612900019,0.000339985
1.67694E+18,-15,-1,-147,1676941263,5.613019943,0.000119925
1.67694E+18,-10,0,-148.96,1676941263,5.613579988,0.000560045
1.67694E+18,-12,-2,-148.96,1676941263,5.613790035,0.000210047
1.67694E+18,-10,-1,-145.04,1676941263,5.661139965,0.04734993
1.67694E+18,-10,-3,-143.08,1676941263,5.661659956,0.000519991
1.67694E+18,-14,-4,-145.04,1676941263,5.662039995,0.000380039
1.67694E+18,-11,-3,-150.92,1676941263,5.662440062,0.000400066
1.67694E+18,-12,-4,-143.08,1676941263,5.758679867,0.096239805
1.67694E+18,-16,-4,-147,1676941263,5.759299994,0.000620127
1.67694E+18,-16,-3,-148.96,1676941263,5.759729862,0.000429869
1.67694E+18,-17,-3,-147,1676941263,5.760129929,0.000400066
1.67694E+18,-14,-1,-145.04,1676941263,5.760910034,0.000780106
1.67694E+18,-19,-1,-148.96,1676941263,5.761309862,0.000399828
1.67694E+18,-16,3,-150.92,1676941263,5.761649847,0.000339985
1.67694E+18,-17,3,-150.92,1676941263,5.808229923,0.046580076
1.67694E+18,-19,-16,-127.4,1676941263,5.808899879,0.000669956
1.67694E+18,-20,-59,-107.8,1676941263,5.809329987,0.000430107
1.67694E+18,-11,-76,-84.28,1676941263,5.809710026,0.000380039
1.67694E+18,7,-58,-64.68,1676941263,5.856179953,0.046469927
1.67694E+18,22,-25,-50.96,1676941263,5.856580019,0.000400066
1.67694E+18,35,-9,-37.24,1676941263,5.856719971,0.000139952
1.67694E+18,47,-2,-9.8,1676941263,5.856960058,0.000240088
1.67694E+18,59,-27,37.24,1676941263,5.904399872,0.047439814
1.67694E+18,68,-67,88.2,1676941263,5.904700041,0.000300169
1.67694E+18,82,-96,143.08,1676941263,5.904919863,0.000219822
1.67694E+18,96,-110,215.6,1676941263,5.905050039,0.000130177
1.67694E+18,108,-111,250.88,1676941263,5.953749895,0.048699856
1.67694E+18,124,-116,295.96,1676941263,5.954060078,0.000310183
1.67694E+18,147,-125,346.92,1676941263,5.954329967,0.00026989
1.67694E+18,171,-139,395.92,1676941263,5.954469919,0.000139952
1.67694E+18,204,-139,446.88,1676941263,5.95468998,0.00022006
1.67694E+18,229,-108,474.32,1676941263,5.954869986,0.000180006
1.67694E+18,262,-63,486.08,1676941263,6.002419949,0.047549963
1.67694E+18,302,-36,513.52,1676941263,6.002719879,0.000299931
1.67694E+18,332,-12,533.12,1676941263,6.002869844,0.000149965
1.67694E+18,344,14,544.88,1676941263,6.003129959,0.000260115
1.67694E+18,350,42,550.76,1676941263,6.003370047,0.000240088
1.67694E+18,348,77,544.88,1676941263,6.003560066,0.00019002
1.67694E+18,347,106,550.76,1676941263,6.051130056,0.04756999
1.67694E+18,351,134,550.76,1676941263,6.051440001,0.000309944
1.67694E+18,352,163,556.64,1676941263,6.051569939,0.000129938
1.67694E+18,358,192,552.72,1676941263,6.051789999,0.00022006
1.67694E+18,364,215,554.68,1676941263,6.099889994,0.048099995
1.67694E+18,357,223,554.68,1676941263,6.100159883,0.00026989
1.67694E+18,363,242,535.08,1676941263,6.100300074,0.00014019
1.67694E+18,382,255,535.08,1676941263,6.100679874,0.000379801
1.67694E+18,384,264,531.16,1676941263,6.14812994,0.047450066
1.67694E+18,390,282,517.44,1676941263,6.148429871,0.000299931
1.67694E+18,390,318,501.76,1676941263,6.148639917,0.000210047
1.67694E+18,389,336,503.72,1676941263,6.148880005,0.000240088
1.67694E+18,383,358,497.84,1676941263,6.197429895,0.048549891
1.67694E+18,382,384,495.88,1676941263,6.197730064,0.000300169
1.67694E+18,375,407,497.84,1676941263,6.197900057,0.000169992
1.67694E+18,376,433,499.8,1676941263,6.198129892,0.000229836
1.67694E+18,369,453,503.72,1676941263,6.198679924,0.000550032
1.67694E+18,372,480,503.72,1676941263,6.198940039,0.000260115
1.67694E+18,373,504,507.64,1676941263,6.246289968,0.04734993
1.67694E+18,373,531,501.76,1676941263,6.24654007,0.000250101
1.67694E+18,379,558,501.76,1676941263,6.246670008,0.000129938
1.67694E+18,379,583,493.92,1676941263,6.247079849,0.000409842
1.67694E+18,404,671,460.6,1676941263,6.247319937,0.000240088
1.67694E+18,409,693,441,1676941264,6.294950008,0.047630072
1.67694E+18,399,706,421.4,1676941264,6.295209885,0.000259876
1.67694E+18,393,724,399.84,1676941264,6.295340061,0.000130177
1.67694E+18,380,741,368.48,1676941264,6.295589924,0.000249863
1.67694E+18,371,757,344.96,1676941264,6.343679905,0.048089981
1.67694E+18,357,775,309.68,1676941264,6.343989849,0.000309944
1.67694E+18,350,796,280.28,1676941264,6.344369888,0.000380039
1.67694E+18,341,817,250.88,1676941264,6.344869852,0.000499964
1.67694E+18,329,840,215.6,1676941264,6.391769886,0.046900034
1.67694E+18,325,860,190.12,1676941264,6.392309904,0.000540018
1.67694E+18,317,877,154.84,1676941264,6.392740011,0.000430107
1.67694E+18,311,891,115.64,1676941264,6.393069983,0.000329971
1.67694E+18,288,891,90.16,1676941264,6.441269875,0.048199892
1.67694E+18,261,880,68.6,1676941264,6.4416399,0.000370026
1.67694E+18,234,852,45.08,1676941264,6.441949844,0.000309944
1.67694E+18,205,803,35.28,1676941264,6.442209959,0.000260115
1.67694E+18,176,744,21.56,1676941264,6.442489862,0.000279903
1.67694E+18,153,677,5.88,1676941264,6.442759991,0.000270128
1.67694E+18,141,599,-13.72,1676941264,6.484979868,0.042219877
1.67694E+18,129,512,-17.64,1676941264,6.485409975,0.000430107
1.67694E+18,113,421,-29.4,1676941264,6.485709906,0.000299931
1.67694E+18,95,342,-50.96,1676941264,6.486059904,0.000349998
1.67694E+18,54,208,-74.48,1676941264,6.486330032,0.000270128
1.67694E+18,26,148,-92.12,1676941264,6.4871099,0.000779867
1.67694E+18,9,96,-111.72,1676941264,6.487499952,0.000390053
1.67694E+18,-5,47,-113.68,1676941264,6.538569927,0.051069975
1.67694E+18,-20,6,-125.44,1676941264,6.539089918,0.000519991
1.67694E+18,-23,-17,-135.24,1676941264,6.587270021,0.048180103
1.67694E+18,-18,-13,-139.16,1676941264,6.587929964,0.000659943
1.67694E+18,-14,-5,-139.16,1676941264,6.58837986,0.000449896
1.67694E+18,-42,-51,-147,1676941264,6.588899851,0.000519991
1.67694E+18,-41,-72,-137.2,1676941264,6.635499954,0.046600103
1.67694E+18,-12,-9,-139.16,1676941264,6.636129856,0.000629902
1.67694E+18,-4,-3,-141.12,1676941264,6.63657999,0.000450134
1.67694E+18,-14,-5,-137.2,1676941264,6.63699007,0.00041008
1.67694E+18,-17,-13,-133.28,1676941264,6.684740067,0.047749996
1.67694E+18,-21,-16,-135.24,1676941264,6.68550992,0.000769854
1.67694E+18,-20,-17,-133.28,1676941264,6.685979843,0.000469923
1.67694E+18,-17,-19,-137.2,1676941264,6.686389923,0.00041008
1.67694E+18,-14,-19,-139.16,1676941264,6.686779976,0.000390053
1.67694E+18,-16,-21,-133.28,1676941264,6.687170029,0.000390053
1.67694E+18,-17,-20,-135.24,1676941264,6.733839989,0.04666996
1.67694E+18,-18,-19,-135.24,1676941264,6.734410048,0.000570059
1.67694E+18,-19,-18,-135.24,1676941264,6.735100031,0.000689983
1.67694E+18,-14,-15,-141.12,1676941264,6.735539913,0.000439882
1.67694E+18,-17,-16,-135.24,1676941264,6.735960007,0.000420094
1.67694E+18,-17,-15,-137.2,1676941264,6.736360073,0.000400066
1.67694E+18,-17,-15,-143.08,1676941264,6.798789978,0.062429905
1.67694E+18,-13,-13,-147,1676941264,6.799540043,0.000750065
1.67694E+18,-15,-13,-141.12,1676941264,6.800159931,0.000619888
1.67694E+18,-14,-10,-148.96,1676941264,6.800770044,0.000610113
1.67694E+18,-12,-6,-150.92,1676941264,6.837610006,0.036839962
1.67694E+18,-10,-4,-147,1676941264,6.837939978,0.000329971
1.67694E+18,-14,-3,-148.96,1676941264,6.838119984,0.000180006
1.67694E+18,-12,0,-154.84,1676941264,6.83859992,0.000479937
1.67694E+18,-9,4,-154.84,1676941264,6.879459858,0.040859938
1.67694E+18,-8,6,-152.88,1676941264,6.879790068,0.00033021
1.67694E+18,-7,12,-160.72,1676941264,6.880029917,0.000239849
1.67694E+18,-3,16,-156.8,1676941264,6.88139987,0.001369953
1.67694E+18,-2,15,-154.84,1676941264,6.928609848,0.047209978
1.67694E+18,-5,14,-156.8,1676941264,6.928849936,0.000240088
1.67694E+18,-4,14,-156.8,1676941264,6.929209948,0.000360012
1.67694E+18,-1,15,-160.72,1676941264,6.929659843,0.000449896
1.67694E+18,1,14,-160.72,1676941264,6.931169987,0.001510143
1.67694E+18,6,11,-152.88,1676941264,6.977279902,0.046109915
1.67694E+18,8,11,-148.96,1676941264,6.977859974,0.000580072
1.67694E+18,0,13,-154.84,1676941264,6.993789911,0.015929937
1.67694E+18,-1,15,-156.8,1676941264,6.994250059,0.000460148
1.67694E+18,-4,12,-145.04,1676941264,7.024719954,0.030469894
1.67694E+18,-6,12,-150.92,1676941264,7.024960041,0.000240088
1.67694E+18,-4,11,-148.96,1676941264,7.041169882,0.016209841
1.67694E+18,-3,8,-143.08,1676941264,7.04144001,0.000270128
1.67694E+18,-6,7,-148.96,1676941264,7.041749954,0.000309944
1.67694E+18,-4,9,-147,1676941264,7.041869879,0.000119925
1.67694E+18,-5,7,-145.04,1676941264,7.080610037,0.038740158
1.67694E+18,-9,7,-145.04,1676941264,7.081110001,0.000499964
1.67694E+18,-9,9,-150.92,1676941264,7.081529856,0.000419855
1.67694E+18,-11,10,-147,1676941264,7.081939936,0.00041008
1.67694E+18,-8,15,-152.88,1676941264,7.123169899,0.041229963
1.67694E+18,-8,20,-141.12,1676941264,7.12364006,0.000470161
1.67694E+18,-2,14,-125.44,1676941264,7.124109983,0.000469923
1.67694E+18,-22,-66,-101.92,1676941264,7.12436986,0.000259876
1.67694E+18,-33,-53,-72.52,1676941264,7.172499895,0.048130035
1.67694E+18,-55,-71,-35.28,1676941264,7.173009872,0.000509977
1.67694E+18,-56,-75,13.72,1676941264,7.17347002,0.000460148
1.67694E+18,-38,0,68.6,1676941264,7.173860073,0.000390053
1.67694E+18,-15,21,135.24,1676941264,7.174239874,0.000379801
1.67694E+18,10,13,207.76,1676941264,7.174599886,0.000360012
1.67694E+18,37,-18,276.36,1676941264,7.221179962,0.046580076
1.67694E+18,55,-75,341.04,1676941264,7.221729994,0.000550032
1.67694E+18,69,-135,386.12,1676941264,7.222069979,0.000339985
1.67694E+18,88,-183,423.36,1676941264,7.222369909,0.000299931
1.67694E+18,113,-216,472.36,1676941264,7.222670078,0.000300169
1.67694E+18,155,-233,525.28,1676941264,7.269949913,0.047279835
1.67694E+18,199,-248,580.16,1676941264,7.270859957,0.000910044
1.67694E+18,253,-259,625.24,1676941264,7.271239996,0.000380039
1.67694E+18,290,-253,658.56,1676941264,7.27154994,0.000309944
1.67694E+18,318,-226,680.12,1676941265,7.318729877,0.047179937
1.67694E+18,332,-186,680.12,1676941265,7.319279909,0.000550032
1.67694E+18,345,-138,684.04,1676941265,7.319679976,0.000400066
1.67694E+18,374,-88,674.24,1676941265,7.320230007,0.000550032
1.67694E+18,404,-49,674.24,1676941265,7.366909981,0.046679974
1.67694E+18,418,-23,672.28,1676941265,7.367470026,0.000560045
1.67694E+18,426,0,664.44,1676941265,7.367850065,0.000380039
1.67694E+18,416,18,646.8,1676941265,7.36819005,0.000339985
1.67694E+18,409,38,621.32,1676941265,7.41621995,0.0480299
1.67694E+18,398,47,601.72,1676941265,7.416769981,0.000550032
1.67694E+18,393,54,586.04,1676941265,7.417150021,0.000380039
1.67694E+18,383,66,560.56,1676941265,7.417549849,0.000399828
1.67694E+18,378,84,539,1676941265,7.417860031,0.000310183
1.67694E+18,370,103,527.24,1676941265,7.41824007,0.000380039
1.67694E+18,363,126,509.6,1676941265,7.465029955,0.046789885
1.67694E+18,360,151,495.88,1676941265,7.465659857,0.000629902
1.67694E+18,358,168,486.08,1676941265,7.466059923,0.000400066
1.67694E+18,368,184,486.08,1676941265,7.466470003,0.00041008
1.67694E+18,380,210,495.88,1676941265,7.466789961,0.000319958
1.67694E+18,379,225,497.84,1676941265,7.513689995,0.046900034
1.67694E+18,386,249,497.84,1676941265,7.514209986,0.000519991
1.67694E+18,389,271,511.56,1676941265,7.514569998,0.000360012
1.67694E+18,394,299,515.48,1676941265,7.515159845,0.000589848
1.67694E+18,394,323,523.32,1676941265,7.562419891,0.047260046
1.67694E+18,401,351,529.2,1676941265,7.562929869,0.000509977
1.67694E+18,400,378,523.32,1676941265,7.563269854,0.000339985
1.67694E+18,403,403,523.32,1676941265,7.563600063,0.00033021
1.67694E+18,398,427,515.48,1676941265,7.65941,0.095809937
1.67694E+18,396,457,493.92,1676941265,7.660340071,0.000930071
1.67694E+18,388,485,478.24,1676941265,7.660779953,0.000439882
1.67694E+18,386,521,448.84,1676941265,7.661109924,0.000329971
1.67694E+18,383,560,423.36,1676941265,7.708800077,0.047690153
1.67694E+18,378,603,386.12,1676941265,7.709339857,0.00053978
1.67694E+18,373,640,346.92,1676941265,7.709709883,0.000370026
1.67694E+18,377,676,315.56,1676941265,7.710429907,0.000720024
1.67694E+18,373,707,276.36,1676941265,7.710929871,0.000499964
1.67694E+18,367,737,239.12,1676941265,7.711299896,0.000370026
1.67694E+18,347,764,194.04,1676941265,7.757430077,0.04613018
1.67694E+18,321,789,135.24,1676941265,7.757969856,0.00053978
1.67694E+18,295,797,105.84,1676941265,7.758349895,0.000380039
1.67694E+18,273,777,94.08,1676941265,7.7588799,0.000530005
1.67694E+18,210,658,68.6,1676941265,7.759219885,0.000339985
1.67694E+18,183,584,47.04,1676941265,7.759609938,0.000390053
1.67694E+18,158,503,23.52,1676941265,7.80618,0.046570063
1.67694E+18,133,417,-3.92,1676941265,7.806720018,0.000540018
1.67694E+18,107,333,-27.44,1676941265,7.807090044,0.000370026
1.67694E+18,77,254,-54.88,1676941265,7.807450056,0.000360012
1.67694E+18,44,182,-72.52,1676941265,7.855040073,0.047590017
1.67694E+18,13,114,-88.2,1676941265,7.85559988,0.000559807
1.67694E+18,-17,51,-107.8,1676941265,7.855969906,0.000370026
1.67694E+18,-27,5,-123.48,1676941265,7.856309891,0.000339985
1.67694E+18,-27,-24,-125.44,1676941265,7.903219938,0.046910048
1.67694E+18,-22,-18,-133.28,1676941265,7.903719902,0.000499964
1.67694E+18,-19,-7,-139.16,1676941265,7.90403986,0.000319958
1.67694E+18,-80,-39,-156.8,1676941265,7.904379845,0.000339985
1.67694E+18,-37,-35,-135.24,1676941265,7.952489853,0.048110008
1.67694E+18,3,-16,-137.2,1676941265,7.952869892,0.000380039
1.67694E+18,3,-28,-129.36,1676941265,7.952990055,0.000120163
1.67694E+18,-9,-12,-131.32,1676941265,7.953089952,9.98974E-05
1.67694E+18,-7,-4,-129.36,1676941265,7.95318985,9.98974E-05
1.67694E+18,-7,-18,-129.36,1676941265,8.001199961,0.048010111
1.67694E+18,-18,-25,-133.28,1676941265,8.001559973,0.000360012
1.67694E+18,-18,-14,-133.28,1676941265,8.001689911,0.000129938
1.67694E+18,-19,-15,-137.2,1676941265,8.001790047,0.000100136
1.67694E+18,-11,-16,-139.16,1676941265,8.001889944,9.98974E-05
1.67694E+18,-8,-16,-139.16,1676941265,8.001989841,9.98974E-05
1.67694E+18,-7,-20,-131.32,1676941265,8.073269844,0.071280003
1.67694E+18,-1,-18,-137.2,1676941265,8.073809862,0.000540018
1.67694E+18,0,-13,-135.24,1676941265,8.074329853,0.000519991
1.67694E+18,-6,-16,-137.2,1676941265,8.075340033,0.00101018
1.67694E+18,-5,-15,-135.24,1676941265,8.09875989,0.023419857
1.67694E+18,-12,-15,-137.2,1676941265,8.09916997,0.00041008
1.67694E+18,-10,-11,-145.04,1676941265,8.099299908,0.000129938
1.67694E+18,-9,-9,-141.12,1676941265,8.099410057,0.000110149
1.67694E+18,-9,-10,-147,1676941265,8.146290064,0.046880007
1.67694E+18,-10,-12,-139.16,1676941265,8.146669865,0.000379801
1.67694E+18,-12,-11,-147,1676941265,8.146800041,0.000130177
1.67694E+18,-11,-10,-147,1676941265,8.146899939,9.98974E-05
1.67694E+18,-13,-11,-141.12,1676941265,8.196429968,0.049530029
1.67694E+18,-11,-8,-145.04,1676941265,8.196820021,0.000390053
1.67694E+18,-12,-10,-143.08,1676941265,8.19701004,0.00019002
1.67694E+18,-14,-10,-147,1676941265,8.197119951,0.000109911
1.67694E+18,-11,-9,-152.88,1676941265,8.197219849,9.98974E-05
1.67694E+18,-11,-9,-152.88,1676941265,8.197319984,0.000100136
1.67694E+18,-12,-10,-150.92,1676941265,8.244979858,0.047659874
1.67694E+18,-8,-8,-154.84,1676941265,8.245369911,0.000390053
1.67694E+18,-5,-7,-147,1676941265,8.245509863,0.000139952
1.67694E+18,-8,-8,-148.96,1676941265,8.245609999,0.000100136
1.67694E+18,0,-3,-152.88,1676941265,8.245709896,9.98974E-05
1.67694E+18,-2,-5,-150.92,1676941266,8.293590069,0.047880173
1.67694E+18,0,-4,-152.88,1676941266,8.294159889,0.00056982
1.67694E+18,3,-2,-152.88,1676941266,8.299799919,0.00564003
1.67694E+18,2,-4,-148.96,1676941266,8.300989866,0.001189947
1.67694E+18,7,-2,-147,1676941266,8.338739872,0.037750006
1.67694E+18,2,-5,-145.04,1676941266,8.339459896,0.000720024
1.67694E+18,3,0,-150.92,1676941266,8.340070009,0.000610113
1.67694E+18,3,3,-148.96,1676941266,8.340980053,0.000910044
1.67694E+18,0,6,-148.96,1676941266,8.390670061,0.049690008
1.67694E+18,0,9,-143.08,1676941266,8.391299963,0.000629902
1.67694E+18,-4,8,-143.08,1676941266,8.391669989,0.000370026
1.67694E+18,-3,11,-147,1676941266,8.39226985,0.000599861
1.67694E+18,0,13,-145.04,1676941266,8.43975997,0.04749012
1.67694E+18,-2,10,-147,1676941266,8.440870047,0.001110077
1.67694E+18,-2,9,-141.12,1676941266,8.441529989,0.000659943
1.67694E+18,-1,10,-148.96,1676941266,8.441930056,0.000400066
1.67694E+18,3,12,-148.96,1676941266,8.457939863,0.016009808
1.67694E+18,2,16,-147,1676941266,8.458349943,0.00041008
1.67694E+18,-6,15,-147,1676941266,8.488590002,0.030240059
1.67694E+18,-5,22,-148.96,1676941266,8.489340067,0.000750065
1.67694E+18,7,32,-119.56,1676941266,8.489779949,0.000439882
1.67694E+18,49,-13,-76.44,1676941266,8.490880013,0.001100063
1.67694E+18,79,-118,7.84,1676941266,8.491430044,0.000550032
1.67694E+18,125,-104,131.32,1676941266,8.537250042,0.045819998
1.67694E+18,184,-63,246.96,1676941266,8.537909985,0.000659943
1.67694E+18,236,-29,333.2,1676941266,8.538310051,0.000400066
1.67694E+18,206,24,378.28,1676941266,8.539119959,0.000809908
1.67694E+18,136,14,393.96,1676941266,8.586019993,0.046900034
1.67694E+18,70,-29,388.08,1676941266,8.586629868,0.000609875
1.67694E+18,17,-87,388.08,1676941266,8.587029934,0.000400066
1.67694E+18,4,-123,405.72,1676941266,8.587470055,0.000440121
1.67694E+18,34,-145,450.8,1676941266,8.634269953,0.046799898
1.67694E+18,85,-157,490,1676941266,8.634979963,0.000710011
1.67694E+18,135,-165,533.12,1676941266,8.635400057,0.000420094
1.67694E+18,183,-176,570.36,1676941266,8.635959864,0.000559807
1.67694E+18,217,-193,584.08,1676941266,8.683579922,0.047620058
1.67694E+18,241,-208,597.8,1676941266,8.684180021,0.0006001
1.67694E+18,258,-213,603.68,1676941266,8.684540033,0.000360012
1.67694E+18,270,-214,607.6,1676941266,8.685149908,0.000609875
1.67694E+18,289,-181,609.56,1676941266,8.691050053,0.005900145
1.67694E+18,306,-131,601.72,1676941266,8.691429853,0.000379801
1.67694E+18,320,-86,607.6,1676941266,8.732300043,0.04087019
1.67694E+18,335,-44,605.64,1676941266,8.732869864,0.00056982
1.67694E+18,350,-19,609.56,1676941266,8.733229876,0.000360012
1.67694E+18,361,7,607.6,1676941266,8.733880043,0.000650167
1.67694E+18,315,88,572.32,1676941266,8.734179974,0.000299931
1.67694E+18,307,115,562.52,1676941266,8.734479904,0.000299931
1.67694E+18,302,138,550.76,1676941266,8.777319908,0.042840004
1.67694E+18,309,172,544.88,1676941266,8.778229952,0.000910044
1.67694E+18,312,201,535.08,1676941266,8.778650045,0.000420094
1.67694E+18,307,221,529.2,1676941266,8.778810024,0.000159979
1.67694E+18,324,247,521.36,1676941266,8.778919935,0.000109911
1.67694E+18,353,274,513.52,1676941266,8.779020071,0.000100136
1.67694E+18,378,293,521.36,1676941266,8.829959869,0.050939798
1.67694E+18,387,310,513.52,1676941266,8.830319881,0.000360012
1.67694E+18,395,333,505.68,1676941266,8.878180027,0.047860146
1.67694E+18,396,356,493.92,1676941266,8.878710032,0.000530005
1.67694E+18,388,460,491.96,1676941266,8.878859997,0.000149965
1.67694E+18,391,496,491.96,1676941266,8.878969908,0.000109911
1.67694E+18,388,531,486.08,1676941266,8.927479982,0.048510075
1.67694E+18,385,563,490,1676941266,8.927929878,0.000449896
1.67694E+18,387,595,486.08,1676941266,8.928060055,0.000130177
1.67694E+18,390,627,484.12,1676941266,8.928169966,0.000109911
1.67694E+18,394,661,468.44,1676941266,8.928299904,0.000129938
1.67694E+18,393,691,460.6,1676941266,8.92840004,0.000100136
1.67694E+18,396,722,454.72,1676941266,8.976180077,0.047780037
1.67694E+18,407,757,439.04,1676941266,8.976609945,0.000429869
1.67694E+18,414,785,425.32,1676941266,8.976739883,0.000129938
1.67694E+18,423,813,411.6,1676941266,8.976840019,0.000100136
1.67694E+18,440,885,344.96,1676941266,8.976959944,0.000119925
1.67694E+18,437,902,325.36,1676941266,9.025039911,0.048079967
1.67694E+18,434,916,301.84,1676941266,9.025500059,0.000460148
1.67694E+18,432,933,270.48,1676941266,9.025699854,0.000199795
1.67694E+18,420,943,235.2,1676941266,9.025810003,0.000110149
1.67694E+18,403,950,201.88,1676941266,9.073689938,0.047879934
1.67694E+18,391,953,164.64,1676941266,9.074100018,0.00041008
1.67694E+18,368,937,135.24,1676941266,9.074219942,0.000119925
1.67694E+18,337,911,105.84,1676941266,9.074320078,0.000100136
1.67694E+18,294,862,80.36,1676941266,9.121949911,0.047629833
1.67694E+18,243,799,60.76,1676941266,9.12232995,0.000380039
1.67694E+18,208,730,41.16,1676941266,9.122459888,0.000129938
1.67694E+18,172,641,23.52,1676941266,9.122570038,0.000110149
1.67694E+18,153,549,0,1676941266,9.171220064,0.048650026
1.67694E+18,131,451,-9.8,1676941266,9.171589851,0.000369787
1.67694E+18,109,362,-31.36,1676941266,9.171710014,0.000120163
1.67694E+18,90,284,-47.04,1676941266,9.171809912,9.98974E-05
1.67694E+18,67,211,-56.84,1676941266,9.171910048,0.000100136
1.67694E+18,47,147,-72.52,1676941266,9.172009945,9.98974E-05
1.67694E+18,28,94,-88.2,1676941266,9.268749952,0.096740007
1.67694E+18,16,52,-98,1676941266,9.269180059,0.000430107
1.67694E+18,3,14,-107.8,1676941266,9.269299984,0.000119925
1.67694E+18,-10,-11,-119.56,1676941266,9.269399881,9.98974E-05
1.67694E+18,-13,-9,-131.32,1676941266,9.269520044,0.000120163
1.67694E+18,-4,-4,-137.2,1676941267,9.317529917,0.048009872
1.67694E+18,12,-50,-123.48,1676941267,9.317960024,0.000430107
1.67694E+18,-15,-50,-129.36,1676941267,9.318099976,0.000139952
1.67694E+18,-26,-15,-141.12,1676941267,9.318199873,9.98974E-05
1.67694E+18,-40,-14,-139.16,1676941267,9.31833005,0.000130177
1.67694E+18,-22,-5,-135.24,1676941267,9.318429947,9.98974E-05
1.67694E+18,-12,-10,-131.32,1676941267,9.366189957,0.04776001
1.67694E+18,-18,-32,-129.36,1676941267,9.366620064,0.000430107
1.67694E+18,-9,-23,-123.48,1676941267,9.366750002,0.000129938
1.67694E+18,-9,-18,-129.36,1676941267,9.366849899,9.98974E-05
1.67694E+18,-15,-28,-123.48,1676941267,9.366970062,0.000120163
1.67694E+18,-21,-28,-129.36,1676941267,9.36706996,9.98974E-05
1.67694E+18,-22,-24,-131.32,1676941267,9.46371007,0.09664011
1.67694E+18,-27,-21,-129.36,1676941267,9.46408987,0.000379801
1.67694E+18,-29,-21,-129.36,1676941267,9.464210033,0.000120163
1.67694E+18,-22,-23,-133.28,1676941267,9.464309931,9.98974E-05
1.67694E+18,-19,-24,-131.32,1676941267,9.512429953,0.048120022
1.67694E+18,-19,-21,-133.28,1676941267,9.512809992,0.000380039
1.67694E+18,-21,-19,-129.36,1676941267,9.51293993,0.000129938
1.67694E+18,-25,-19,-129.36,1676941267,9.513040066,0.000100136
1.67694E+18,-24,-18,-133.28,1676941267,9.561059952,0.048019886
1.67694E+18,-21,-18,-137.2,1676941267,9.561859846,0.000799894
1.67694E+18,-21,-15,-137.2,1676941267,9.562550068,0.000690222
1.67694E+18,-18,-12,-143.08,1676941267,9.564069986,0.001519918
1.67694E+18,-15,-10,-145.04,1676941267,9.609829903,0.045759916
1.67694E+18,-14,-10,-139.16,1676941267,9.611330032,0.00150013
1.67694E+18,-13,-7,-148.96,1676941267,9.61184001,0.000509977
