%time,field.mx,field.my,field.fz,field.t,%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time
1.67694125899237e+18,148.0,204.0,197.96,1676941258.1018686,1676941258218358400,-0.967529296875,0.012939453125,-0.211669921875,-0.1221374045801526,-0.1374045801526717,-0.0687022900763358,0.0,1676941257.3272803
1.676941258992478e+18,148.0,204.0,197.96,1676941258.1021504,1676941258218379900,-0.96923828125,0.01318359375,-0.21533203125,-0.1297709923664122,-0.1755725190839694,-0.0687022900763358,0.0,1676941257.3371708
1.6769412589925604e+18,149.0,204.0,197.96,1676941258.1024427,1676941258218388400,-0.9599609375,0.015380859375,-0.20703125,-0.1374045801526717,-0.2061068702290076,-0.1068702290076335,0.0,1676941257.3471642
1.676941259055796e+18,149.0,205.0,199.92,1676941258.1494207,1676941258218395500,-0.96630859375,0.008544921875,-0.212890625,-0.1221374045801526,-0.183206106870229,-0.099236641221374,0.0,1676941257.3571742
1.6769412590558252e+18,145.0,202.0,201.88,1676941258.1498375,1676941258265967900,-0.962646484375,0.0126953125,-0.198974609375,-0.1221374045801526,-0.2213740458015267,-0.1145038167938931,0.0,1676941257.367226
1.6769412590558377e+18,149.0,204.0,197.96,1676941258.150066,1676941258265988600,-0.96337890625,0.008544921875,-0.214599609375,-0.1145038167938931,-0.2366412213740458,-0.1374045801526717,0.0,1676941257.3772638
1.6769412590558682e+18,148.0,202.0,205.8,1676941258.1504793,1676941258266003500,-0.9658203125,0.01416015625,-0.204833984375,-0.1450381679389313,-0.2748091603053435,-0.0916030534351145,0.0,1676941257.3871696
1.6769412590558966e+18,145.0,201.0,205.8,1676941258.150737,1676941258266011300,-0.96240234375,0.01123046875,-0.207275390625,-0.1526717557251908,-0.2900763358778626,-0.1145038167938931,0.0,1676941257.3971517
1.6769412590560077e+18,149.0,203.0,205.8,1676941258.1984117,1676941258266046400,-0.958251953125,0.015625,-0.19677734375,-0.1374045801526717,-0.2824427480916031,-0.099236641221374,0.0,1676941257.407241
1.6769412590560689e+18,150.0,203.0,205.8,1676941258.198832,1676941258313077000,-0.9677734375,0.009521484375,-0.21875,-0.1221374045801526,-0.2671755725190839,-0.1221374045801526,0.0,1676941257.4172478
1.6769412590560794e+18,146.0,201.0,205.8,1676941258.199234,1676941258313095400,-0.964111328125,0.021240234375,-0.2060546875,-0.1221374045801526,-0.2900763358778626,-0.1450381679389313,0.0,1676941257.4274795
1.6769412590561037e+18,146.0,201.0,205.8,1676941258.1995487,1676941258313110700,-0.962646484375,0.013427734375,-0.19873046875,-0.1374045801526717,-0.2977099236641221,-0.1374045801526717,0.0,1676941257.4372442
1.676941259116436e+18,149.0,203.0,201.88,1676941258.2469065,1676941258313118200,-0.95947265625,0.013916015625,-0.204345703125,-0.1450381679389313,-0.2824427480916031,-0.1526717557251908,0.0,1676941257.447194
1.6769412591164744e+18,151.0,202.0,209.72,1676941258.247851,1676941258313144700,-0.964111328125,0.01806640625,-0.194580078125,-0.1679389312977099,-0.2977099236641221,-0.1526717557251908,0.0,1676941257.4571636
1.6769412591165169e+18,147.0,201.0,207.76,1676941258.2482624,1676941258360147300,-0.96630859375,0.015869140625,-0.197998046875,-0.1679389312977099,-0.2824427480916031,-0.183206106870229,0.0,1676941257.4677382
1.676941259116529e+18,147.0,201.0,209.72,1676941258.2484105,1676941258360165400,-0.962890625,0.013671875,-0.18212890625,-0.1755725190839694,-0.2442748091603053,-0.1755725190839694,0.0,1676941257.477234
1.6769412591613025e+18,146.0,201.0,207.76,1676941258.29515,1676941258360171300,-0.96826171875,0.0146484375,-0.19140625,-0.1679389312977099,-0.2671755725190839,-0.183206106870229,0.0,1676941257.4871728
1.6769412591613279e+18,147.0,201.0,203.84,1676941258.2954705,1676941258360182700,-0.96337890625,0.0166015625,-0.186767578125,-0.1374045801526717,-0.2213740458015267,-0.2137404580152671,0.0,1676941257.4971488
1.676941259161348e+18,147.0,201.0,203.84,1676941258.2961044,1676941258360212500,-0.96240234375,0.00927734375,-0.195556640625,-0.1450381679389313,-0.2061068702290076,-0.183206106870229,0.0,1676941257.507182
1.67694125916136e+18,147.0,200.0,207.76,1676941258.296266,1676941258407859900,-0.966064453125,0.0078125,-0.188720703125,-0.1145038167938931,-0.1908396946564885,-0.1679389312977099,0.0,1676941257.517525
1.6769412592115195e+18,146.0,199.0,207.76,1676941258.3446898,1676941258407885400,-0.966796875,0.00927734375,-0.196533203125,-0.0916030534351145,-0.183206106870229,-0.183206106870229,0.0,1676941257.5272186
1.6769412592115364e+18,146.0,199.0,207.76,1676941258.3450153,1676941258407898700,-0.95703125,0.00634765625,-0.19091796875,-0.1068702290076335,-0.1526717557251908,-0.1908396946564885,0.0,1676941257.5371492
1.676941259211565e+18,146.0,198.0,209.72,1676941258.3453734,1676941258407920400,-0.960205078125,0.006591796875,-0.1962890625,-0.099236641221374,-0.1679389312977099,-0.183206106870229,0.0,1676941257.5472832
1.6769412592115725e+18,149.0,200.0,203.84,1676941258.3456008,1676941258455437800,-0.961669921875,0.00830078125,-0.200927734375,-0.0687022900763358,-0.1679389312977099,-0.1603053435114503,0.0,1676941257.557212
1.676941259211606e+18,150.0,200.0,203.84,1676941258.3458965,1676941258455455500,-0.967529296875,0.013427734375,-0.203125,-0.099236641221374,-0.1450381679389313,-0.1526717557251908,0.0,1676941257.567233
1.6769412592116145e+18,151.0,201.0,205.8,1676941258.3461146,1676941258455470900,-0.962890625,0.009521484375,-0.216064453125,-0.0916030534351145,-0.1679389312977099,-0.1526717557251908,0.0,1676941257.57754
1.6769412592566697e+18,151.0,200.0,207.76,1676941258.3931522,1676941258455529000,-0.963134765625,0.00390625,-0.20654296875,-0.1068702290076335,-0.1984732824427481,-0.1374045801526717,0.0,1676941257.5872054
