%time,field.curr_pos1,field.curr_pos2,field.toff,field.motor_fail,field.t
1685050060239969800,-207,77,251040,0,50060.3359375
1685050060291227700,-207,77,248880,0,50060.34765625
1685050060291280000,-207,77,249680,0,50060.35546875
1685050060291438700,-207,77,250400,0,50060.3671875
1685050060291477700,-207,77,250000,0,50060.37890625
1685050060339671500,-207,77,253520,0,50060.38671875
1685050060339703900,-207,77,248040,0,50060.3984375
1685050060339805000,-207,77,250560,0,50060.40625
1685050060339816900,-207,77,252400,0,50060.41796875
1685050060339866600,-207,77,250880,0,50060.42578125
1685050060339933100,-207,77,250240,0,50060.4375
1685050060384937800,-207,77,250480,0,50060.4453125
1685050060384983300,-207,77,252400,0,50060.45703125
1685050060385020300,-207,77,250320,0,50060.46875
1685050060385188500,-207,77,252800,0,50060.4765625
1685050060429738000,-207,77,252640,0,50060.48828125
1685050060429795800,-207,77,251960,0,50060.49609375
1685050060429829300,-207,77,251120,0,50060.5078125
1685050060429995700,-207,77,253120,0,50060.515625
1685050060430006200,-207,77,248240,0,50060.52734375
1685050060478494400,-207,77,251760,0,50060.53515625
1685050060478549100,-207,77,246160,0,50060.546875
1685050060478559500,-207,77,240480,0,50060.55859375
1685050060478694100,-207,77,249200,0,50060.56640625
1685050060544876400,-211,80,254080,0,50060.578125
1685050060544905700,-231,95,254080,0,50060.5859375
1685050060544928500,-256,122,249880,0,50060.59765625
1685050060544984500,-285,154,248160,0,50060.60546875
1685050060545008100,-319,191,250560,0,50060.6171875
1685050060598807200,-354,220,250000,0,50060.62890625
1685050060598830800,-386,237,250800,0,50060.63671875
1685050060598846600,-421,244,253680,0,50060.6484375
1685050060598852500,-454,244,248000,0,50060.65625
1685050060598856000,-473,244,249120,0,50060.66796875
1685050060598864500,-481,243,249840,0,50060.67578125
1685050060598900700,-484,233,250720,0,50060.6875
1685050060598945900,-481,217,250040,0,50060.6953125
1685050060643855100,-475,207,251120,0,50060.70703125
1685050060643888500,-473,208,251760,0,50060.71875
1685050060643928400,-475,216,250120,0,50060.7265625
1685050060644063400,-479,226,249920,0,50060.73828125
1685050060689490300,-481,233,251360,0,50060.74609375
1685050060689539600,-482,235,250000,0,50060.7578125
1685050060689553500,-481,234,250960,0,50060.765625
1685050060689564400,-479,232,252480,0,50060.77734375
1685050060689603900,-479,229,249440,0,50060.78515625
1685050060739051500,-478,227,249800,0,50060.796875
1685050060739104700,-477,226,250640,0,50060.80859375
1685050060739159600,-478,226,249760,0,50060.81640625
1685050060739172300,-478,227,250560,0,50060.828125
1685050060739244300,-478,227,250400,0,50060.8359375
1685050060785243400,-478,227,250720,0,50060.84765625
1685050060785282300,-478,227,249920,0,50060.85546875
1685050060785287600,-478,227,249920,0,50060.8671875
1685050060785292700,-478,227,249480,0,50060.87890625
1685050060832695900,-478,227,250400,0,50060.88671875
1685050060832729200,-478,227,250120,0,50060.8984375
1685050060832884500,-478,227,252880,0,50060.90625
1685050060833014700,-479,227,249600,0,50060.91796875
1685050060833080100,-479,228,250160,0,50060.92578125
1685050060880839500,-480,228,249360,0,50060.9375
1685050060880892700,-481,228,249760,0,50060.9453125
1685050060880938100,-480,227,249520,0,50060.95703125
1685050060880956900,-480,227,240720,0,50060.96875
1685050060881007100,-481,228,249760,0,50060.9765625
1685050060932103000,-480,228,250480,0,50060.98828125
1685050060932114600,-480,228,250400,0,50060.99609375
1685050060932116600,-480,227,250560,0,50061.0078125
1685050060932118300,-480,228,250640,0,50061.015625
1685050060932448400,-480,228,250680,0,50061.02734375
1685050060981022200,-480,228,252240,0,50061.03515625
1685050060981359000,-480,228,249520,0,50061.046875
1685050060981457200,-480,228,249040,0,50061.05859375
1685050060981562500,-480,228,257040,0,50061.06640625
1685050061027607200,-480,228,250320,0,50061.078125
1685050061027641200,-480,228,254640,0,50061.0859375
1685050061028100700,-480,228,251120,0,50061.09765625
1685050061028199600,-480,228,250080,0,50061.10546875
1685050061028289900,-480,228,251760,0,50061.1171875
1685050061086916300,-480,228,250360,0,50061.12890625
1685050061087200100,-480,228,250000,0,50061.13671875
1685050061087223200,-480,228,248080,0,50061.1484375
1685050061087233300,-480,228,250080,0,50061.15625
1685050061087319300,-480,228,253760,0,50061.16796875
1685050061087422700,-480,228,249440,0,50061.17578125
1685050061136442300,-480,228,250240,0,50061.1875
1685050061136472000,-480,228,250800,0,50061.1953125
1685050061136500800,-480,228,249600,0,50061.20703125
1685050061136560300,-480,228,250280,0,50061.21875
1685050061136591600,-480,228,251600,0,50061.23046875
1685050061182977500,-480,228,254880,0,50061.23828125
1685050061183182400,-480,228,241040,0,50061.25390625
1685050061183204200,-480,228,249200,0,50061.2578125
1685050061183431000,-480,228,251440,0,50061.265625
1685050061183442200,-480,228,250360,0,50061.27734375
1685050061228899300,-480,228,250480,0,50061.28515625
1685050061228935900,-480,228,253040,0,50061.296875
1685050061228973800,-480,228,247760,0,50061.30859375
1685050061228986300,-480,228,250480,0,50061.31640625
1685050061229066600,-480,228,250760,0,50061.328125
1685050061276451900,-480,228,250160,0,50061.3359375
1685050061276527500,-480,228,252240,0,50061.34765625
1685050061276537600,-480,228,250240,0,50061.35546875
1685050061276643300,-480,228,250400,0,50061.3671875
1685050061323029200,-480,228,252200,0,50061.37890625
1685050061323152200,-480,228,252080,0,50061.38671875
1685050061323161300,-480,228,251040,0,50061.3984375
1685050061323406700,-480,228,252720,0,50061.40625
1685050061323443200,-480,228,277280,0,50061.41796875
1685050061371907400,-480,228,252600,0,50061.42578125
1685050061372138600,-480,228,247200,0,50061.4375
1685050061372162900,-480,228,249440,0,50061.4453125
1685050061372393300,-480,228,249920,0,50061.45703125
1685050061372438800,-480,228,249920,0,50061.46875
1685050061419734300,-480,228,250200,0,50061.4765625
1685050061419831600,-480,228,252400,0,50061.48828125
1685050061419875200,-480,228,249840,0,50061.49609375
1685050061419991000,-480,228,250600,0,50061.5078125
1685050061467237100,-480,228,250800,0,50061.515625
1685050061467281900,-480,228,251040,0,50061.52734375
1685050061467306400,-480,228,248000,0,50061.53515625
1685050061467411400,-480,228,231920,0,50061.546875
1685050061467436200,-480,228,247000,0,50061.55859375
1685050061514056400,-480,228,237160,0,50061.56640625
1685050061514109500,-480,228,246480,0,50061.578125
1685050061514166000,-480,228,263280,0,50061.5859375
1685050061514169500,-477,226,243080,0,50061.59765625
1685050061514195000,-461,215,251760,0,50061.60546875
1685050061570458200,-437,192,248480,0,50061.6171875
1685050061570474100,-419,171,252160,0,50061.62890625
1685050061570481100,-408,158,249600,0,50061.63671875
1685050061570484400,-404,156,272160,0,50061.6484375
1685050061570504400,-403,163,249400,0,50061.65625
1685050061615760600,-406,173,250560,0,50061.66796875
1685050061615770000,-409,178,251120,0,50061.67578125
1685050061615946800,-408,177,252640,0,50061.6875
1685050061615960400,-406,172,248240,0,50061.6953125
1685050061616036100,-405,166,251200,0,50061.70703125
1685050061693315400,-405,162,250000,0,50061.71875
1685050061693490700,-405,160,250640,0,50061.7265625
1685050061693516500,-405,160,253920,0,50061.73828125
1685050061693663900,-405,162,251040,0,50061.74609375
1685050061693673800,-405,162,250480,0,50061.7578125
1685050061693677800,-405,162,255280,0,50061.765625
1685050061693775700,-404,162,246960,0,50061.78125
1685050061693785400,-404,162,246320,0,50061.78515625
1685050061741088600,-403,162,250080,0,50061.796875
1685050061741099900,-403,162,250960,0,50061.80859375
1685050061741291900,-403,162,254640,0,50061.81640625
1685050061741336200,-403,162,247920,0,50061.828125
1685050061741376600,-403,162,253120,0,50061.8359375
1685050061786751700,-403,162,250080,0,50061.84765625
1685050061786773800,-403,162,251720,0,50061.85546875
1685050061786777900,-403,162,252160,0,50061.8671875
1685050061786782400,-403,162,259520,0,50061.87890625
1685050061843775100,-403,162,245520,0,50061.88671875
1685050061843887700,-403,162,251280,0,50061.8984375
1685050061843901800,-403,162,250480,0,50061.90625
1685050061843909100,-403,162,252001,0,50061.91796875
1685050061843915700,-403,162,249840,0,50061.92578125
1685050061892066000,-403,162,250880,0,50061.9375
1685050061892076900,-403,162,253600,0,50061.9453125
1685050061892194200,-403,162,248560,0,50061.95703125
1685050061892280000,-403,162,252240,0,50061.96875
1685050061892288900,-403,162,262959,0,50061.9765625
1685050061892631400,-403,162,251720,0,50061.98828125
1685050061941480400,-403,162,250400,0,50061.99609375
1685050061941514600,-403,162,250640,0,50062.0078125
1685050061941557600,-403,162,252160,0,50062.015625
1685050061941602800,-403,162,250240,0,50062.02734375
1685050061986581800,-403,162,251920,0,50062.03515625
1685050061986607500,-403,162,250000,0,50062.046875
1685050061986744000,-403,162,250080,0,50062.05859375
1685050061986769200,-403,162,251360,0,50062.06640625
1685050061986848900,-403,162,253120,0,50062.078125
1685050062034301500,-403,162,247720,0,50062.0859375
1685050062034330200,-403,163,250240,0,50062.09765625
1685050062034337500,-403,163,258320,0,50062.10546875
1685050062034704800,-403,162,229520,0,50062.1171875
1685050062034893700,-403,163,250080,0,50062.12890625
1685050062081955400,-403,163,250000,0,50062.13671875
1685050062081959300,-403,163,250880,0,50062.1484375
1685050062081968400,-403,163,249920,0,50062.15625
1685050062082333800,-403,163,250160,0,50062.16796875
1685050062082345100,-403,163,250400,0,50062.17578125
1685050062128152100,-403,163,250880,0,50062.1875
1685050062128167800,-403,163,254000,0,50062.1953125
1685050062128175800,-403,163,252640,0,50062.20703125
1685050062128179700,-403,163,247880,0,50062.21875
1685050062201242800,-403,163,246880,0,50062.2265625
1685050062201404800,-403,163,250320,0,50062.23828125
1685050062201415700,-403,163,253280,0,50062.24609375
1685050062201451500,-403,163,250000,0,50062.2578125
1685050062201523300,-403,163,256080,0,50062.265625
1685050062201609300,-403,163,250400,0,50062.27734375
1685050062201638100,-403,163,250320,0,50062.28515625
1685050062201698800,-403,163,253920,0,50062.296875
1685050062248967900,-403,163,251920,0,50062.30859375
1685050062248979100,-403,163,250120,0,50062.31640625
1685050062249092900,-403,163,253600,0,50062.328125
1685050062249107600,-403,163,252000,0,50062.3359375
1685050062296614700,-403,163,228720,0,50062.34765625
1685050062296662300,-403,163,250000,0,50062.35546875
1685050062297022200,-403,163,250000,0,50062.3671875
1685050062297065900,-403,163,250080,0,50062.37890625
1685050062297081000,-403,163,250880,0,50062.38671875
1685050062344220500,-403,163,254080,0,50062.3984375
1685050062344358900,-403,163,250600,0,50062.40625
1685050062344397400,-403,163,250640,0,50062.41796875
1685050062344476200,-403,163,252400,0,50062.42578125
1685050062344487500,-403,163,243480,0,50062.4375
1685050062419184900,-403,163,250440,0,50062.4453125
1685050062419235300,-403,163,250080,0,50062.45703125
1685050062419256200,-403,163,252800,0,50062.46875
1685050062419288500,-403,163,247600,0,50062.4765625
1685050062419311200,-403,163,250560,0,50062.48828125
1685050062419740300,-403,163,252960,0,50062.49609375
1685050062419785200,-403,163,251440,0,50062.5078125
1685050062499961900,-403,163,251200,0,50062.515625
1685050062499969900,-403,163,252320,0,50062.52734375
1685050062499974200,-403,163,259600,0,50062.53515625
1685050062500031000,-403,163,251720,0,50062.546875
1685050062500057000,-403,163,252880,0,50062.55859375
1685050062574058600,-403,163,239560,0,50062.56640625
1685050062574096200,-403,163,228880,0,50062.578125
1685050062574115400,-402,162,242480,0,50062.5859375
1685050062574285300,-388,151,254520,0,50062.59765625
1685050062574324700,-363,129,248480,0,50062.60546875
1685050062574446800,-331,97,247760,0,50062.6171875
1685050062574461600,-296,65,251360,0,50062.62890625
1685050062574517600,-273,35,249120,0,50062.63671875
1685050062574565000,-263,19,250440,0,50062.6484375
1685050062622255600,-259,19,250160,0,50062.65625
1685050062622287400,-262,29,250160,0,50062.66796875
1685050062622294000,-267,39,249440,0,50062.67578125
1685050062622301800,-270,44,250800,0,50062.6875
1685050062622320000,-269,39,250560,0,50062.6953125
1685050062622324400,-266,31,251520,0,50062.70703125
1685050062622732700,-264,22,251360,0,50062.71875
1685050062670443600,-262,14,223920,0,50062.73046875
1685050062670458000,-261,16,244640,0,50062.73828125
1685050062670589400,-261,20,251200,0,50062.74609375
1685050062670657400,-262,23,253360,0,50062.7578125
1685050062670677500,-263,26,251600,0,50062.765625
1685050062716525100,-263,27,250760,0,50062.77734375
1685050062716538700,-263,26,241960,0,50062.78515625
1685050062716549700,-262,26,249520,0,50062.796875
1685050062716562500,-262,25,251520,0,50062.80859375
1685050062775999100,-261,25,249200,0,50062.81640625
1685050062776021100,-261,25,251040,0,50062.828125
1685050062776204600,-262,25,250960,0,50062.8359375
1685050062776211200,-261,25,251280,0,50062.84765625
1685050062776431300,-261,24,253840,0,50062.85546875
1685050062823046000,-261,24,256040,0,50062.8671875
1685050062823071600,-261,24,250680,0,50062.87890625
1685050062823393000,-261,24,263040,0,50062.88671875
1685050062823596300,-261,24,242800,0,50062.8984375
1685050062823639700,-261,24,251520,0,50062.90625
1685050062823661500,-261,24,252240,0,50062.91796875
1685050062871386400,-261,24,252240,0,50062.92578125
1685050062871428800,-261,24,251120,0,50062.9375
1685050062871917800,-261,24,251200,0,50062.9453125
1685050062872138700,-261,24,252400,0,50062.95703125
1685050062872178600,-261,24,251040,0,50062.96875
1685050062916157300,-261,24,254160,0,50062.9765625
1685050062916175600,-261,24,253360,0,50062.98828125
1685050062916181900,-261,24,259840,0,50062.99609375
1685050062916240300,-261,24,249160,0,50063.0078125
1685050062965460300,-261,24,251160,0,50063.015625
1685050062965483300,-261,24,250560,0,50063.02734375
1685050062965893000,-261,24,250640,0,50063.03515625
1685050062965939900,-261,23,255120,0,50063.046875
1685050062965978600,-261,23,252160,0,50063.05859375
1685050063014784300,-261,23,252000,0,50063.06640625
1685050063014806400,-261,23,250560,0,50063.078125
1685050063014813700,-261,23,251120,0,50063.0859375
1685050063015135100,-261,23,250320,0,50063.09765625
1685050063015175000,-261,23,250920,0,50063.10546875
1685050063061804200,-261,23,253160,0,50063.1171875
1685050063062030400,-261,23,247680,0,50063.12890625
1685050063062056200,-261,23,250800,0,50063.13671875
1685050063062177300,-261,23,250960,0,50063.1484375
1685050063062189200,-261,23,250240,0,50063.15625
1685050063143494500,-261,23,250160,0,50063.16796875
1685050063143535100,-261,23,250640,0,50063.17578125
1685050063143539000,-261,23,256440,0,50063.1875
1685050063143541300,-261,23,250560,0,50063.1953125
1685050063143953500,-261,23,251520,0,50063.20703125
1685050063143972300,-261,23,251840,0,50063.21875
1685050063143982800,-261,23,252400,0,50063.2265625
1685050063143987500,-261,23,249960,0,50063.23828125
1685050063190160800,-261,23,253440,0,50063.24609375
1685050063190294200,-261,23,248160,0,50063.2578125
1685050063190317600,-261,23,250560,0,50063.265625
1685050063190330700,-261,23,249840,0,50063.27734375
1685050063190546200,-261,23,249760,0,50063.28515625
1685050063234994900,-261,23,255560,0,50063.30078125
1685050063235181500,-261,23,243600,0,50063.30859375
1685050063235198300,-261,23,252560,0,50063.31640625
1685050063235210100,-261,23,251920,0,50063.328125
1685050063284337200,-261,23,251000,0,50063.3359375
1685050063284392900,-261,23,251680,0,50063.34765625
1685050063284541500,-261,23,251840,0,50063.35546875
1685050063284748500,-261,23,251000,0,50063.3671875
1685050063284781800,-261,23,255120,0,50063.37890625
1685050063331035000,-261,23,249280,0,50063.38671875
1685050063331077100,-261,23,250480,0,50063.3984375
1685050063331089200,-261,23,250880,0,50063.40625
1685050063331269900,-261,23,252480,0,50063.41796875
1685050063331298000,-261,23,252480,0,50063.42578125
1685050063381741700,-261,23,250720,0,50063.4375
1685050063381782000,-261,23,251120,0,50063.4453125
1685050063381791700,-261,23,252320,0,50063.45703125
1685050063382139500,-261,23,252360,0,50063.46875
1685050063382197700,-261,23,250960,0,50063.4765625
1685050063427254500,-261,23,252080,0,50063.48828125
1685050063427322300,-261,23,250920,0,50063.49609375
1685050063427509000,-261,23,252240,0,50063.5078125
1685050063427556900,-261,23,249920,0,50063.515625
1685050063472958600,-261,23,250800,0,50063.52734375
1685050063473391800,-261,23,250160,0,50063.53515625
1685050063473443300,-261,23,251280,0,50063.546875
1685050063473460900,-261,23,251760,0,50063.55859375
1685050063473739100,-261,23,256080,0,50063.56640625
1685050063518987200,-261,23,238640,0,50063.578125
1685050063518994500,-261,23,251920,0,50063.5859375
1685050063518998000,-261,23,263560,0,50063.59765625
1685050063519259400,-261,23,253440,0,50063.60546875
1685050063519314800,-261,23,251360,0,50063.6171875
1685050063601224900,-261,23,249120,0,50063.62890625
1685050063601234000,-261,24,253520,0,50063.63671875
1685050063601520500,-255,29,249360,0,50063.6484375
1685050063601558300,-236,45,250560,0,50063.65625
1685050063601618000,-212,67,252160,0,50063.66796875
1685050063652715200,-182,99,252320,0,50063.67578125
1685050063652762300,-147,136,256320,0,50063.6875
1685050063652819200,-113,173,236480,0,50063.6953125
1685050063652840600,-80,211,250560,0,50063.70703125
1685050063652862800,-47,247,250560,0,50063.71875
1685050063652986100,-13,278,251080,0,50063.7265625
1685050063653131800,11,294,250320,0,50063.73828125
1685050063699162700,23,297,249360,0,50063.74609375
1685050063699219500,26,297,250800,0,50063.7578125
1685050063699250200,24,294,255120,0,50063.765625
1685050063699274600,19,290,247960,0,50063.77734375
1685050063699406900,18,290,255760,0,50063.78515625
1685050063746571600,19,295,260800,0,50063.796875
1685050063746625100,20,300,266560,0,50063.80859375
1685050063746638000,18,302,249440,0,50063.81640625
1685050063746689800,18,302,249840,0,50063.828125
1685050063746828200,21,302,250000,0,50063.8359375
1685050063802559600,22,303,251360,0,50063.84765625
1685050063802596500,23,304,250120,0,50063.85546875
1685050063802631400,22,305,250320,0,50063.8671875
1685050063802663400,21,306,249600,0,50063.87890625
1685050063802728100,21,306,250480,0,50063.88671875
1685050063802847700,22,306,252800,0,50063.8984375
1685050063852310200,22,306,247840,0,50063.90625
1685050063852513000,22,306,251120,0,50063.91796875
1685050063852671800,22,306,250560,0,50063.92578125
1685050063852687800,22,306,250640,0,50063.9375
1685050063899789900,22,306,249280,0,50063.9453125
1685050063899823000,22,306,249720,0,50063.95703125
1685050063899850200,22,306,250160,0,50063.96875
1685050063900035500,22,306,250080,0,50063.9765625
1685050063900048500,22,306,249880,0,50063.98828125
1685050063900258600,22,306,249600,0,50063.99609375
1685050063954579500,22,306,251040,0,50064.0078125
1685050063954657200,22,306,251920,0,50064.015625
1685050063954895300,22,306,254080,0,50064.02734375
1685050063954920100,22,306,247680,0,50064.03515625
1685050063954946700,22,306,250000,0,50064.046875
1685050064001566600,22,306,250240,0,50064.05859375
1685050064001841300,22,306,249600,0,50064.06640625
1685050064001866100,22,306,249840,0,50064.078125
1685050064002101200,22,306,249560,0,50064.0859375
1685050064002142800,22,306,250160,0,50064.09765625
1685050064050607600,22,306,249280,0,50064.10546875
1685050064050756500,22,306,251360,0,50064.1171875
1685050064050771200,22,306,250240,0,50064.12890625
1685050064050776600,22,306,250560,0,50064.13671875
1685050064050781300,22,306,249920,0,50064.1484375
1685050064099113600,22,306,252880,0,50064.15625
1685050064099129700,22,306,248480,0,50064.16796875
1685050064099283500,22,306,249720,0,50064.17578125
1685050064099295200,22,306,250160,0,50064.1875
1685050064145763100,22,306,250400,0,50064.1953125
1685050064145776200,22,306,250560,0,50064.20703125
1685050064145912900,22,306,250040,0,50064.21875
1685050064145922300,22,306,247520,0,50064.23046875
1685050064145926700,22,307,247279,0,50064.23828125
1685050064199964000,22,306,253120,0,50064.24609375
1685050064199987000,22,306,250160,0,50064.2578125
1685050064200101300,22,307,251920,0,50064.265625
1685050064200130700,22,307,250320,0,50064.27734375
1685050064200233200,22,306,254560,0,50064.28515625
1685050064249417200,22,306,248680,0,50064.296875
1685050064249438400,22,307,250240,0,50064.30859375
1685050064249442800,22,307,251920,0,50064.31640625
1685050064249452700,22,306,249840,0,50064.328125
1685050064249464700,22,306,250480,0,50064.3359375
1685050064249470200,22,307,249960,0,50064.34765625
1685050064299884000,22,306,250480,0,50064.35546875
1685050064299953900,22,306,251920,0,50064.3671875
1685050064300002100,22,306,249720,0,50064.37890625
1685050064300019400,22,306,250240,0,50064.38671875
1685050064345843900,22,306,252640,0,50064.3984375
1685050064345893500,22,306,249600,0,50064.40625
1685050064345905700,22,306,252400,0,50064.41796875
1685050064345916100,22,306,248480,0,50064.42578125
1685050064346065100,22,306,250400,0,50064.4375
1685050064392015700,22,306,250160,0,50064.4453125
1685050064392087200,22,306,250160,0,50064.45703125
1685050064392108300,22,306,250160,0,50064.46875
1685050064392122400,22,306,250440,0,50064.4765625
1685050064392276900,22,306,250560,0,50064.48828125
1685050064437388100,22,306,249680,0,50064.49609375
1685050064437493600,22,306,250520,0,50064.5078125
1685050064437545900,22,306,250080,0,50064.515625
1685050064437684000,23,306,250160,0,50064.52734375
1685050064482881000,23,306,249760,0,50064.53515625
1685050064482956100,23,306,252240,0,50064.546875
1685050064482969300,23,306,247520,0,50064.55859375
1685050064483120800,23,306,250320,0,50064.56640625
1685050064483142300,23,306,250800,0,50064.578125
1685050064554464900,23,306,269200,0,50064.5859375
1685050064554642200,18,310,253360,0,50064.59765625
1685050064554688300,-7,330,246240,0,50064.60546875
1685050064554698400,-38,362,249920,0,50064.6171875
1685050064554720100,-74,399,288360,0,50064.62890625
1685050064554890400,-99,430,250520,0,50064.63671875
1685050064554912600,-112,449,250320,0,50064.6484375
1685050064640213200,-114,451,250240,0,50064.65625
1685050064640314100,-111,442,249680,0,50064.66796875
1685050064640445800,-111,430,252480,0,50064.67578125
1685050064640472000,-112,425,248400,0,50064.6875
1685050064640665500,-113,430,249120,0,50064.6953125
1685050064640682300,-113,440,250840,0,50064.70703125
1685050064640906200,-115,449,251200,0,50064.71875
1685050064640943000,-116,455,249840,0,50064.7265625
1685050064726809600,-117,456,249000,0,50064.73828125
1685050064726851200,-117,454,249680,0,50064.74609375
1685050064726863600,-116,449,251680,0,50064.7578125
1685050064726893200,-117,444,252600,0,50064.765625
1685050064727090000,-117,440,250080,0,50064.77734375
1685050064727146700,-118,441,250800,0,50064.78515625
1685050064727403700,-117,445,247120,0,50064.796875
1685050064727454000,-117,447,255840,0,50064.80859375
1685050064727467600,-118,450,249760,0,50064.81640625
1685050064784462000,-118,451,249120,0,50064.828125
1685050064784489300,-118,451,251200,0,50064.8359375
1685050064784538200,-118,450,250800,0,50064.84765625
1685050064784600600,-118,449,264160,0,50064.85546875
1685050064784774200,-118,448,208280,0,50064.8671875
1685050064832755500,-118,448,250880,0,50064.87890625
1685050064832873500,-118,448,251520,0,50064.88671875
1685050064832916700,-118,448,251720,0,50064.8984375
1685050064832957300,-118,448,250240,0,50064.90625
1685050064833233100,-118,448,250480,0,50064.91796875
1685050064833270900,-118,448,250560,0,50064.92578125
1685050064882147500,-118,448,253120,0,50064.9375
1685050064882159600,-118,448,247760,0,50064.9453125
1685050064882392800,-118,448,249440,0,50064.95703125
1685050064882486400,-119,448,249600,0,50064.96875
1685050064882679300,-119,448,250320,0,50064.9765625
1685050064929566200,-120,448,249600,0,50064.98828125
1685050064929599300,-120,448,249840,0,50064.99609375
1685050064929608400,-120,448,250480,0,50065.0078125
1685050064929939200,-120,448,249760,0,50065.015625
1685050064975484600,-120,448,250200,0,50065.02734375
1685050064975518900,-120,448,250160,0,50065.03515625
1685050064975527700,-120,448,251280,0,50065.046875
1685050064975786900,-120,448,250600,0,50065.05859375
1685050064975819400,-120,448,254960,0,50065.06640625
1685050065024975200,-120,448,248080,0,50065.078125
1685050065025262100,-120,448,264960,0,50065.0859375
1685050065025397600,-120,448,228880,0,50065.09765625
1685050065025433800,-120,448,250720,0,50065.10546875
1685050065025441800,-120,448,251120,0,50065.1171875
1685050065071278100,-120,448,250880,0,50065.12890625
1685050065071311400,-120,448,250880,0,50065.13671875
1685050065071320600,-120,448,250360,0,50065.1484375
1685050065071324200,-120,448,250920,0,50065.15625
1685050065071467400,-120,448,250960,0,50065.16796875
1685050065122227000,-120,448,250000,0,50065.17578125
1685050065122235100,-120,448,249760,0,50065.1875
1685050065122243300,-120,448,251680,0,50065.1953125
1685050065122437300,-120,448,247840,0,50065.20703125
1685050065122535000,-120,449,249520,0,50065.21875
1685050065167532400,-120,448,251760,0,50065.2265625
1685050065167770600,-120,448,250240,0,50065.23828125
1685050065167786000,-119,448,241920,0,50065.24609375
1685050065167788600,-119,448,250080,0,50065.2578125
1685050065219352100,-119,448,250960,0,50065.265625
1685050065219363000,-119,448,249760,0,50065.27734375
1685050065219392100,-119,448,250200,0,50065.28515625
1685050065219474900,-119,448,251120,0,50065.296875
1685050065219518500,-119,448,250160,0,50065.30859375
1685050065268069100,-119,448,250080,0,50065.31640625
1685050065268075900,-119,448,226640,0,50065.328125
1685050065268205800,-119,448,248480,0,50065.3359375
1685050065268286500,-119,448,250120,0,50065.34765625
1685050065268294800,-119,448,249840,0,50065.35546875
1685050065315874500,-119,448,250320,0,50065.3671875
1685050065315938000,-119,448,250160,0,50065.37890625
1685050065316237700,-119,448,250560,0,50065.38671875
1685050065316467700,-119,448,250320,0,50065.3984375
1685050065316600900,-119,448,250000,0,50065.40625
1685050065388887800,-119,448,251560,0,50065.41796875
1685050065388922200,-119,448,250160,0,50065.42578125
1685050065388930200,-119,448,250000,0,50065.4375
1685050065388982700,-119,448,253840,0,50065.4453125
1685050065388987100,-119,448,252760,0,50065.45703125
1685050065389031300,-119,448,247760,0,50065.46875
1685050065389057300,-119,448,249520,0,50065.4765625
1685050065435654900,-119,448,250000,0,50065.48828125
1685050065435681600,-119,448,250080,0,50065.49609375
1685050065435686400,-119,448,250720,0,50065.5078125
1685050065436024300,-119,448,245520,0,50065.515625
1685050065436038600,-119,448,250640,0,50065.52734375
1685050065481125300,-119,448,250080,0,50065.53515625
1685050065481197300,-119,448,254280,0,50065.546875
1685050065481207500,-119,448,247040,0,50065.55859375
1685050065481325900,-119,448,253600,0,50065.56640625
1685050065481362800,-119,448,239320,0,50065.578125
1685050065532311700,-120,448,235680,0,50065.5859375
