%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.theta_cmd,field.alpha_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t,field.valid
1689262993785873000,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,0.0,76.9000015258789,0.0,62993.6640625,1.0
1689262993785908500,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,0.0,76.9000015258789,0.0,62993.671875,1.0
1689262993785921600,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,0.0,76.9000015258789,0.0,62993.68359375,1.0
1689262993785951400,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,0.0,76.9000015258789,0.0,62993.69140625,1.0
1689262993785965400,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.703125,1.0
1689262993837835300,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.7109375,1.0
1689262993837863400,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.72265625,1.0
1689262993837868200,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.73046875,1.0
1689262993837869700,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.7421875,1.0
1689262993837871100,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.75390625,1.0
1689262993837872700,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.76171875,1.0
1689262993891562000,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.7734375,1.0
1689262993891568100,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.78125,1.0
1689262993891571200,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,76.9000015258789,0.0,62993.79296875,1.0
1689262993891572800,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.80078125,1.0
1689262993891575300,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.8125,1.0
1689262993891578100,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.82421875,1.0
1689262993950969900,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.83203125,1.0
1689262993950971700,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.84375,1.0
1689262993951026300,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.8515625,1.0
1689262993951030000,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.86328125,1.0
1689262993951063300,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.87109375,1.0
1689262993951097000,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.8828125,1.0
1689262994011601900,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.890625,1.0
1689262994011610700,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,0.0,62993.90234375,1.0
1689262994011624200,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62993.9140625,1.0
1689262994011648100,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62993.921875,1.0
1689262994011656900,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62993.93359375,1.0
1689262994011675000,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62993.94140625,1.0
1689262994075685600,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62993.953125,1.0
1689262994075689500,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62993.9609375,1.0
1689262994075692100,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62993.97265625,1.0
1689262994075763500,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62993.98046875,1.0
1689262994075797400,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62993.9921875,1.0
1689262994075801300,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,0.0,71.4000015258789,0.0,62994.00390625,1.0
1689262994136242600,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,11.100000381469727,76.9000015258789,0.0,62994.01171875,1.0
1689262994136247300,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,11.100000381469727,76.9000015258789,0.0,62994.0234375,1.0
1689262994136249000,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,11.100000381469727,76.9000015258789,0.0,62994.03125,1.0
1689262994136252800,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,11.100000381469727,76.9000015258789,0.0,62994.04296875,1.0
1689262994136260200,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,11.100000381469727,76.9000015258789,0.0,62994.05078125,1.0
1689262994136262700,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,11.100000381469727,76.9000015258789,0.0,62994.0625,1.0
1689262994237350400,0,0,-142,-142,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,11.100000381469727,76.9000015258789,0.0,62994.07421875,1.0
