%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9
1689263664308786900,0,63664.30859375,0.9766024947166443,0.9524927735328674,1.0726943016052246,0.025926215574145317,-0.28634461760520935,-0.035808369517326355,-0.051722679287195206,-0.8224716782569885,-0.031334128230810165
1689263664340396800,0,63664.33984375,0.9780442714691162,0.9434106349945068,1.0713984966278076,0.037544600665569305,-0.32869580388069153,-0.03170497342944145,-0.12462148815393448,-1.024040699005127,0.6093994975090027
1689263664370708100,0,63664.37109375,0.9793683290481567,0.9330572485923767,1.0703320503234863,0.03283872827887535,-0.3582587242126465,-0.016093246638774872,-0.2209908366203308,-0.6130621433258057,0.4612596333026886
1689263664402091300,0,63664.40234375,0.9806536436080933,0.921744704246521,1.0697485208511353,0.05092038959264755,-0.369873583316803,-0.0039367214776575565,0.025867383927106857,-0.6901691555976868,0.33630505204200745
1689263664434220400,0,63664.43359375,0.9838080406188965,0.9068987965583801,1.0689095258712769,0.0778546929359436,-0.3737454116344452,-0.002621872816234827,0.020398003980517387,-0.29426679015159607,0.08758151531219482
1689263664464902200,0,63664.46484375,0.9856032729148865,0.8957683444023132,1.0681232213974,0.0676582008600235,-0.38781285285949707,-0.00012933708785567433,0.18820501863956451,-0.48349642753601074,-0.09964757412672043
1689263664496171800,0,63664.49609375,0.9867880344390869,0.8883670568466187,1.0674060583114624,0.07326187193393707,-0.3803817331790924,-0.0035725340712815523,0.19061918556690216,-0.5319682955741882,0.04170487821102142
1689263664542772100,0,63664.54296875,0.9872714877128601,0.8845552802085876,1.0670177936553955,0.07285583019256592,-0.3824039399623871,-0.0035881432704627514,0.11065076291561127,-0.7272862195968628,0.15276877582073212
1689263664572498800,0,63664.5703125,0.9893231987953186,0.8582513332366943,1.0623536109924316,0.053036175668239594,-0.4207521378993988,0.0038681314326822758,-0.07894110679626465,0.07208506762981415,0.19514496624469757
1689263664603574500,0,63664.6015625,0.9906960725784302,0.8412737846374512,1.0611774921417236,0.0331563763320446,-0.42076942324638367,0.009814483113586903,0.11055959016084671,0.5083430409431458,0.4827382266521454
1689263664635994000,0,63664.63671875,0.9915367960929871,0.8240594267845154,1.0599533319473267,0.021082790568470955,-0.42148202657699585,-0.01030025165528059,0.23134367167949677,0.7383823394775391,0.21626892685890198
1689263664681968600,0,63664.6796875,0.99136883020401,0.8036898970603943,1.0600343942642212,-0.016139205545186996,-0.48022398352622986,0.005147104617208242,-0.04654431715607643,0.5766103863716125,0.6424347758293152
1689263664711570300,0,63664.7109375,0.9896809458732605,0.7870745062828064,1.0608069896697998,-0.05259128659963608,-0.5122827291488647,0.025632163509726524,0.17494019865989685,0.41294440627098083,0.8496999740600586
1689263664741397400,0,63664.7421875,0.9889536499977112,0.7815415263175964,1.0610960721969604,-0.06456764787435532,-0.5192697644233704,0.027242843061685562,0.03629106283187866,0.2883506715297699,0.5571640133857727
