%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t
1680668355684570700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,10.0,0.0,40053.33203125
1680668355684600000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,10.0,0.0,40053.33984375
1680668355684611600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,10.0,0.0,40053.3515625
1680668355684619100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,10.0,0.0,40053.359375
1680668355684632700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.37109375
1680668355738184100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.37890625
1680668355738236800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.390625
1680668355738243800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.3984375
1680668355738294100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.41015625
1680668355738314500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.421875
1680668355793279700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.4296875
1680668355793303600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.44140625
1680668355793311900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.44921875
1680668355793362100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,30.799999237060547,10.0,18.200000762939453,0.0,40053.4609375
1680668355793368800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.46875
1680668355793417200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.48046875
1680668355849790800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.48828125
1680668355849809900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.5
1680668355849877700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.51171875
1680668355849904600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.51953125
1680668355849962200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.53125
1680668355849968100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.5390625
1680668355904992200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.55078125
1680668355905002900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,27.299999237060547,0.0,0.0,40053.55859375
1680668355905058400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.5703125
1680668355905065300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.58203125
1680668355905117000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.58984375
1680668355954118400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.6015625
1680668355954136700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.609375
1680668355954151600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.62109375
1680668355954216700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.62890625
1680668355954224800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.640625
1680668356001635800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.6484375
1680668356001659500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,0.0,0.0,40053.66015625
1680668356001666300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.671875
1680668356001736700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.6796875
1680668356001744100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.69140625
1680668356053939800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.69921875
1680668356053962100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.7109375
1680668356053982800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.71875
1680668356054007200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.73046875
1680668356054032200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.73828125
1680668356101087800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.75
1680668356101101300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,20.0,18.200000762939453,0.0,40053.76171875
1680668356101154500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.76953125
1680668356101161200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.78125
1680668356101238800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.7890625
1680668356148710900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.80078125
1680668356148750200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.80859375
1680668356148760200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.8203125
1680668356148779300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.83203125
1680668356148808400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.83984375
1680668356205250100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.8515625
1680668356205263500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,0.0,10.0,0.0,40053.859375
1680668356205287600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.87109375
1680668356205324600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.87890625
1680668356205341100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.890625
1680668356253896700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.8984375
1680668356253923900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.91015625
1680668356253943100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.921875
1680668356253968600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.9296875
1680668356253972800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.94140625
1680668356305738500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.94921875
1680668356305770700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,18.200000762939453,0.0,0.0,40053.9609375
1680668356305793700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40053.96875
1680668356305842800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40053.98046875
1680668356305850500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40053.98828125
1680668356358642000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40054.0
1680668356358664800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40054.01171875
1680668356358672700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40054.01953125
1680668356358685200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40054.03125
1680668356358704300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40054.0390625
1680668356358749200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40054.05078125
1680668356409847400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,25.0,25.0,10.0,0.0,40054.05859375
1680668356409875000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.0703125
1680668356409885500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.08203125
1680668356409891000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.08984375
1680668356409911400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.1015625
1680668356463076700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.109375
1680668356463099100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.12109375
1680668356463106200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.12890625
1680668356463140900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.140625
1680668356463163800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.1484375
1680668356509946800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,33.29999923706055,0.0,0.0,40054.16015625
1680668356509971100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.171875
1680668356509980600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.1796875
1680668356509985400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.19140625
1680668356510062100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.19921875
1680668356562452400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.2109375
1680668356562470600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.21875
1680668356562478100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.23046875
1680668356562510600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.23828125
1680668356562516400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.25
1680668356618133800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,40054.26171875
1680668356618143300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.26953125
1680668356618190900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.28125
1680668356618198300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.2890625
1680668356618220200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.30078125
1680668356677249100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.30859375
1680668356677262000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.3203125
1680668356677275100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.33203125
1680668356677329000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.33984375
1680668356677335200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.3515625
1680668356677389800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,0.0,11.100000381469727,0.0,40054.359375
1680668356729910300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.37109375
1680668356729930700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.37890625
1680668356729940200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.390625
1680668356729952600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.3984375
1680668356730046800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.41015625
1680668356730053900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.421875
1680668356783918900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.4296875
1680668356783971500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.44140625
1680668356783979200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.44921875
1680668356784012300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,11.100000381469727,25.0,0.0,40054.4609375
1680668356784054200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.46875
1680668356841648100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.48046875
1680668356841670600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.48828125
1680668356841678600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.5
1680668356841684000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.51171875
1680668356841689200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.51953125
1680668356900137000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.53125
1680668356900158900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.5390625
1680668356900192900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.55078125
1680668356900200500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.55859375
1680668356900241300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,10.0,27.299999237060547,0.0,40054.5703125
1680668356900259600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.58203125
1680668356900315000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.58984375
1680668356945470200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.6015625
1680668356945500200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.609375
1680668356945507300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.62109375
1680668356945538900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.62890625
1680668356994159400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.640625
1680668356994180400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.65234375
1680668356994207400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.66015625
1680668356994212900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,0.0,0.0,0.0,40054.671875
1680668356994224300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.6796875
1680668357051649000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.69140625
1680668357051667000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.69921875
1680668357051672200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.7109375
1680668357051716300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.71875
1680668357051729600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.73046875
1680668357051772500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.7421875
1680668357102137400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.75
1680668357102162700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.76171875
1680668357102183200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,20.0,0.0,0.0,40054.76953125
1680668357102196200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.78125
1680668357102222200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.7890625
1680668357153607400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.80078125
1680668357153632000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.80859375
1680668357153642000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.8203125
1680668357153648300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.83203125
1680668357153715200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.83984375
1680668357205971000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.8515625
1680668357205994400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.859375
1680668357206006700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,20.0,0.0,40054.87109375
1680668357206020300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.87890625
1680668357206032300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.890625
1680668357258240700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.8984375
1680668357258276200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.91015625
1680668357258280500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.921875
1680668357258311100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.9296875
1680668357258322600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.94140625
1680668357258365400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.94921875
1680668357310372500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.9609375
1680668357310425000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,18.200000762939453,11.100000381469727,33.29999923706055,0.0,40054.96875
1680668357310454100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40054.98046875
1680668357310462300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40054.98828125
1680668357310504800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40055.0
1680668357361794100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40055.01171875
1680668357361813000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40055.01953125
1680668357361868400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40055.03125
1680668357361887400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40055.0390625
1680668357361893800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40055.05078125
1680668357410608500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40055.05859375
1680668357410630900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,10.0,10.0,0.0,40055.0703125
1680668357410642400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.08203125
1680668357410668200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.08984375
1680668357410688400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.1015625
1680668357458581500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.109375
1680668357458602500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.12109375
1680668357458613400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.1328125
1680668357458654600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.140625
1680668357458661200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.1484375
1680668357510004000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.16015625
1680668357510029100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,20.0,10.0,11.100000381469727,0.0,40055.171875
1680668357510036900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.1796875
1680668357510046300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.19140625
1680668357510084400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.19921875
1680668357561727000,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.2109375
1680668357561751200,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.21875
1680668357561758100,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.23046875
1680668357561791500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.23828125
1680668357561833500,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.25
1680668357621798700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.26171875
1680668357621814400,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,10.0,0.0,11.100000381469727,0.0,40055.26953125
1680668357621851800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,18.200000762939453,18.200000762939453,0.0,40055.28125
1680668357621856600,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,18.200000762939453,18.200000762939453,0.0,40055.2890625
1680668357621860300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,18.200000762939453,18.200000762939453,0.0,40055.30078125
1680668357669099900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,18.200000762939453,18.200000762939453,0.0,40055.30859375
1680668357669124800,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,18.200000762939453,18.200000762939453,0.0,40055.3203125
1680668357669130900,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,18.200000762939453,18.200000762939453,0.0,40055.33203125
1680668357669152300,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,18.200000762939453,18.200000762939453,0.0,40055.33984375
1680668357669203700,0,0,-1,-1,1500,1500,-1.0,-1.0,0.0,0.0,0.0,18.200000762939453,18.200000762939453,0.0,40055.3515625
