time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,State,Swing,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z,Center_of_Mass_Position_x,Center_of_Mass_Position_y,Center_of_Mass_Position_z,Center_of_Mass_Velocity_x,Center_of_Mass_Velocity_y,Center_of_Mass_Velocity_z,Center_of_Mass_Acceleration_x,Center_of_Mass_Acceleration_y,Center_of_Mass_Acceleration_z
12-30-00-761296,[  0.           0.          -1.          13.         -11.76
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-812373,[  0.           0.          -1.          13.         -13.72
  -0.0246582    1.0031738    0.05395508  -0.1221374   -0.16030534
  -0.11450382   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-821762,[  0.           0.          -1.          13.         -13.72
  -0.0246582    1.0031738    0.05395508  -0.1221374   -0.16030534
  -0.11450382   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-832383,[  0.           0.          -1.          13.         -11.76
  -0.03125      1.0004883    0.05957031  -0.10687023  -0.14503817
  -0.13740458   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-842741,[  0.           0.          -1.          13.         -11.76
  -0.03125      1.0004883    0.05957031  -0.10687023  -0.14503817
  -0.13740458   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-852382,[  0.           0.          -1.          13.         -11.76
  -0.03125      1.0004883    0.05957031  -0.10687023  -0.14503817
  -0.13740458   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-862372,[  0.           0.          -1.          13.         -11.76
  -0.03125      1.0004883    0.05957031  -0.10687023  -0.14503817
  -0.13740458   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-871386,[  0.           0.          -1.          13.         -11.76
  -0.03125      1.0004883    0.05957031  -0.10687023  -0.14503817
  -0.13740458   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-881767,[  0.           0.          -1.          12.         -13.72
  -0.03076172   1.0053711    0.05151367  -0.1221374   -0.15267175
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-892344,[  0.           0.          -1.          12.         -13.72
  -0.03076172   1.0053711    0.05151367  -0.1221374   -0.15267175
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-902285,[  0.           0.          -1.          12.         -13.72
  -0.03076172   1.0053711    0.05151367  -0.1221374   -0.15267175
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-911742,[  0.           0.          -1.          12.         -13.72
  -0.03076172   1.0053711    0.05151367  -0.1221374   -0.15267175
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-922425,[  0.           0.          -1.          12.         -13.72
  -0.03076172   1.0053711    0.05151367  -0.1221374   -0.15267175
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-931866,[  0.           0.          -1.          13.         -13.72
  -0.02587891   1.0058594    0.04907227  -0.11450382  -0.13740458
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-941389,[  0.           0.          -1.          13.         -13.72
  -0.02587891   1.0058594    0.04907227  -0.11450382  -0.13740458
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-951887,[  0.           0.          -1.          13.         -13.72
  -0.02587891   1.0058594    0.04907227  -0.11450382  -0.13740458
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-961650,[  0.           0.          -1.          13.         -13.72
  -0.02587891   1.0058594    0.04907227  -0.11450382  -0.13740458
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-971847,[  0.           0.          -1.          13.         -13.72
  -0.02587891   1.0058594    0.04907227  -0.11450382  -0.13740458
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-981399,[  0.           0.          -1.          13.         -11.76
  -0.02246094   1.0090332    0.05664062  -0.10687023  -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-00-991438,[  0.           0.          -1.          13.         -11.76
  -0.02246094   1.0090332    0.05664062  -0.10687023  -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-002440,[  0.           0.          -1.          13.         -11.76
  -0.02246094   1.0090332    0.05664062  -0.10687023  -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-011858,[  0.           0.          -1.          13.         -11.76
  -0.02246094   1.0090332    0.05664062  -0.10687023  -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-020870,[  0.           0.          -1.          13.         -11.76
  -0.02246094   1.0090332    0.05664062  -0.10687023  -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-031356,[  0.           0.          -2.          12.         -11.76
  -0.02954102   1.0019531    0.06323242  -0.09923664  -0.15267175
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-042316,[  0.           0.          -2.          12.         -11.76
  -0.02954102   1.0019531    0.06323242  -0.09923664  -0.15267175
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-052329,[  0.           0.          -2.          12.         -11.76
  -0.02954102   1.0019531    0.06323242  -0.09923664  -0.15267175
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-061377,[  0.           0.          -2.          12.         -11.76
  -0.02954102   1.0019531    0.06323242  -0.09923664  -0.15267175
  -0.129771     0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-071869,[  0.           0.          -1.          13.         -13.72
  -0.02709961   1.005127     0.04760742  -0.129771    -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-081857,[  0.           0.          -1.          13.         -13.72
  -0.02709961   1.005127     0.04760742  -0.129771    -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-090860,[  0.           0.          -1.          13.         -13.72
  -0.02709961   1.005127     0.04760742  -0.129771    -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-101386,[  0.           0.          -1.          13.         -13.72
  -0.02709961   1.005127     0.04760742  -0.129771    -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-111516,[  0.           0.          -1.          13.         -13.72
  -0.02709961   1.005127     0.04760742  -0.129771    -0.16030534
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-121681,[  0.           0.          -1.          13.         -11.76
  -0.02490234   1.0031738    0.05200195  -0.1221374   -0.15267175
  -0.09923664   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-131682,[  0.           0.          -1.          13.         -11.76
  -0.02490234   1.0031738    0.05200195  -0.1221374   -0.15267175
  -0.09923664   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-142675,[  0.           0.          -1.          13.         -11.76
  -0.02490234   1.0031738    0.05200195  -0.1221374   -0.15267175
  -0.09923664   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-152152,[  0.           0.          -1.          13.         -11.76
  -0.02490234   1.0031738    0.05200195  -0.1221374   -0.15267175
  -0.09923664   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-161186,[  0.           0.          -1.          13.         -11.76
  -0.02490234   1.0031738    0.05200195  -0.1221374   -0.15267175
  -0.09923664   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-171686,[  0.           0.           0.          12.         -11.76
  -0.02685547   1.0046387    0.04907227  -0.1221374   -0.15267175
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-182673,[  0.           0.           0.          12.         -11.76
  -0.02685547   1.0046387    0.04907227  -0.1221374   -0.15267175
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-191688,[  0.           0.           0.          12.         -11.76
  -0.02685547   1.0046387    0.04907227  -0.1221374   -0.15267175
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-202213,[  0.           0.           0.          12.         -11.76
  -0.02685547   1.0046387    0.04907227  -0.1221374   -0.15267175
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-213094,[  0.           0.           0.          12.         -11.76
  -0.02685547   1.0046387    0.04907227  -0.1221374   -0.15267175
  -0.14503817   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.        ]
12-30-01-222098,[ 0.          0.         -1.         13.         -7.84       -0.02490234
  1.010498    0.05444336 -0.129771   -0.15267175 -0.10687023  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-231622,[ 0.          0.         -1.         13.         -7.84       -0.02490234
  1.010498    0.05444336 -0.129771   -0.15267175 -0.10687023  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-241623,[ 0.          0.         -1.         13.         -7.84       -0.02490234
  1.010498    0.05444336 -0.129771   -0.15267175 -0.10687023  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-251627,[ 0.          0.         -1.         13.         -7.84       -0.02490234
  1.010498    0.05444336 -0.129771   -0.15267175 -0.10687023  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-263004,[ 0.          0.         -1.         13.         -7.84       -0.02490234
  1.010498    0.05444336 -0.129771   -0.15267175 -0.10687023  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-271621,[ 0.          0.         -1.         12.         -1.96       -0.03100586
  1.0002441   0.04931641 -0.11450382 -0.14503817 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-282613,[ 0.          0.         -1.         12.         -1.96       -0.03100586
  1.0002441   0.04931641 -0.11450382 -0.14503817 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-291613,[ 0.          0.         -1.         12.         -1.96       -0.03100586
  1.0002441   0.04931641 -0.11450382 -0.14503817 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-301617,[ 0.          0.         -1.         12.         -1.96       -0.03100586
  1.0002441   0.04931641 -0.11450382 -0.14503817 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-311800,[ 0.          0.         -1.         12.         -1.96       -0.03100586
  1.0002441   0.04931641 -0.11450382 -0.14503817 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-322809,[ 0.          0.         -1.         13.          0.         -0.02319336
  1.0019531   0.04785156 -0.10687023 -0.16030534 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-332813,[ 0.          0.         -1.         13.          0.         -0.02319336
  1.0019531   0.04785156 -0.10687023 -0.16030534 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-341813,[ 0.          0.         -1.         13.          0.         -0.02319336
  1.0019531   0.04785156 -0.10687023 -0.16030534 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-352342,[ 0.          0.         -1.         13.          0.         -0.02319336
  1.0019531   0.04785156 -0.10687023 -0.16030534 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-361802,[ 0.          0.         -1.         13.          0.         -0.02319336
  1.0019531   0.04785156 -0.10687023 -0.16030534 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-371810,[ 0.          0.         -1.         13.          0.         -0.02563477
  1.0031738   0.05541992 -0.11450382 -0.14503817 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-382800,[ 0.          0.         -1.         13.          0.         -0.02563477
  1.0031738   0.05541992 -0.11450382 -0.14503817 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-391809,[ 0.          0.         -1.         13.          0.         -0.02563477
  1.0031738   0.05541992 -0.11450382 -0.14503817 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-401829,[ 0.          0.         -1.         13.          0.         -0.02563477
  1.0031738   0.05541992 -0.11450382 -0.14503817 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-412738,[ 0.          0.         -1.         13.          0.         -0.02563477
  1.0031738   0.05541992 -0.11450382 -0.14503817 -0.14503817  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-422277,[ 0.          0.         -1.         13.          0.         -0.02197266
  1.0053711   0.04077148 -0.09160306 -0.15267175 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-432263,[ 0.          0.         -1.         13.          0.         -0.02197266
  1.0053711   0.04077148 -0.09160306 -0.15267175 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-441264,[ 0.          0.         -1.         13.          0.         -0.02197266
  1.0053711   0.04077148 -0.09160306 -0.15267175 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-451758,[ 0.          0.         -1.         13.          0.         -0.02197266
  1.0053711   0.04077148 -0.09160306 -0.15267175 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]
12-30-01-462697,[ 0.          0.         -1.         13.          0.         -0.02197266
  1.0053711   0.04077148 -0.09160306 -0.15267175 -0.13740458  0.
  0.          0.          0.          0.          0.          0.
