index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
1150.0,0.001,0.001,0.001,0.001,0.001,0.001
1151.0,0.001,0.001,0.001,0.001,0.001,0.001
1152.0,0.001,0.001,0.001,0.001,0.001,0.001
1153.0,0.001,0.001,0.001,0.001,0.001,0.001
1154.0,0.001,0.001,0.001,0.001,0.001,0.001
1155.0,0.001,0.001,0.001,0.001,0.001,0.001
1156.0,0.001,0.001,0.001,0.001,0.001,0.001
1157.0,0.001,0.001,0.001,0.001,0.001,0.001
1158.0,0.001,0.001,0.001,0.001,0.001,0.001
1159.0,0.001,0.001,0.001,0.001,0.001,0.001
1160.0,0.001,0.001,0.001,0.001,0.001,0.001
1161.0,0.001,0.001,0.001,0.001,0.001,0.001
1162.0,0.001,0.001,0.001,0.001,0.001,0.001
1163.0,0.001,0.001,0.001,0.001,0.001,0.001
1164.0,0.001,0.001,0.001,0.001,0.001,0.001
1165.0,0.001,0.001,0.001,0.001,0.001,0.001
1166.0,0.001,0.001,0.001,0.001,0.001,0.001
1167.0,0.001,0.001,0.001,0.001,0.001,0.001
1168.0,0.001,0.001,0.001,0.001,0.001,0.001
1169.0,0.001,0.001,0.001,0.001,0.001,0.001
1170.0,0.001,0.001,0.001,0.001,0.001,0.001
1171.0,0.001,0.001,0.001,0.001,0.001,0.001
1172.0,0.001,0.001,0.001,0.001,0.001,0.001
1173.0,0.001,0.001,0.001,0.001,0.001,0.001
1174.0,0.001,0.001,0.001,0.001,0.001,0.001
1175.0,0.001,0.001,0.001,0.001,0.001,0.001
1176.0,0.001,0.001,0.001,0.001,0.001,0.001
1177.0,0.001,0.001,0.001,0.001,0.001,0.001
1178.0,0.001,0.001,0.001,0.001,0.001,0.001
1179.0,0.001,0.001,0.001,0.001,0.001,0.001
1180.0,0.001,0.001,0.001,0.001,0.001,0.001
1181.0,0.001,0.001,0.001,0.001,0.001,0.001
1182.0,0.001,0.001,0.001,0.001,0.001,0.001
1183.0,0.001,0.001,0.001,0.001,0.001,0.001
1184.0,0.001,0.001,0.001,0.001,0.001,0.001
1185.0,0.001,0.001,0.001,0.001,0.001,0.001
1186.0,0.001,0.001,0.001,0.001,0.001,0.001
1187.0,0.001,0.001,0.001,0.001,0.001,0.001
1188.0,0.001,0.001,0.001,0.001,0.001,0.001
1189.0,0.001,0.001,0.001,0.001,0.001,0.001
1190.0,0.001,0.001,0.001,0.001,0.001,0.001
1191.0,0.001,0.001,0.001,0.001,0.001,0.001
1192.0,0.001,0.001,0.001,0.001,0.001,0.001
1193.0,0.001,0.001,0.001,0.001,0.001,0.001
1194.0,0.001,0.001,0.001,0.001,0.001,0.001
1195.0,0.001,0.001,0.001,0.001,0.001,0.001
1196.0,0.001,0.001,0.001,0.001,0.001,0.001
1197.0,0.001,0.001,0.001,0.001,0.001,0.001
1198.0,0.001,0.001,0.001,0.001,0.001,0.001
1199.0,0.001,0.001,0.001,0.001,0.001,0.001
1200.0,1.3862687,1.3862687,1.3862687,0.066535875,0.066535875,0.066535875
1201.0,2.381028,2.381028,2.381028,0.13366894,0.13366894,0.13366894
1202.0,3.9383204,3.9383204,3.9383204,0.25900432,0.25900432,0.25900432
1203.0,6.27317,6.27317,6.27317,0.48404455,0.48404455,0.48404455
1204.0,9.622602,9.622602,9.622602,0.87250006,0.87250006,0.87250006
1205.0,14.214366,14.214366,14.214366,1.5168668,1.5168668,1.5168668
1206.0,20.220503,20.220503,20.220503,2.543497,2.543497,2.543497
1207.0,27.700388,27.700388,27.700388,4.113551,4.113551,4.113551
1208.0,36.543423,36.543423,36.543423,6.416591,6.416591,6.416591
1209.0,46.426086,46.426086,46.426086,9.653697,9.653697,9.653697
1210.0,56.799484,56.799484,56.799484,14.00828,14.00828,14.00828
1211.0,66.92004,66.92004,66.92004,19.605494,19.605494,19.605494
1212.0,75.92721,75.92721,75.92721,26.465042,26.465042,26.465042
1213.0,82.95989,82.95989,82.95989,34.456345,34.456345,34.456345
1214.0,87.29079,87.29079,87.29079,43.268085,43.268085,43.268085
1215.0,88.45005,88.45005,88.45005,52.404427,52.404427,52.404427
1216.0,86.30923,86.30923,86.30923,61.216724,61.216724,61.216724
1217.0,81.10467,81.10467,81.10467,68.97219,68.97219,68.97219
1218.0,73.39458,73.39458,73.39458,74.951416,74.951416,74.951416
1219.0,63.960457,63.960457,63.960457,78.557465,78.557465,78.557465
1220.0,53.677044,53.677044,53.677044,79.41397,79.41397,79.41397
1221.0,43.380554,43.380554,43.380554,77.42981,77.42981,77.42981
1222.0,33.76223,33.76223,33.76223,72.81507,72.81507,72.81507
1223.0,25.30443,25.30443,25.30443,66.04443,66.04443,66.04443
1224.0,18.263815,18.263815,18.263815,57.776737,57.776737,57.776737
1225.0,12.6945095,12.6945095,12.6945095,48.749664,48.749664,48.749664
1226.0,8.497082,8.497082,8.497082,39.67273,39.67273,39.67273
1227.0,5.4771314,5.4771314,5.4771314,31.139694,31.139694,31.139694
1228.0,3.3998988,3.3998988,3.3998988,23.57428,23.57428,23.57428
1229.0,2.0323958,2.0323958,2.0323958,17.213308,17.213308,17.213308
1230.0,0.001,0.001,0.001,0.001,0.001,0.001
1231.0,0.001,0.001,0.001,0.001,0.001,0.001
1232.0,0.001,0.001,0.001,0.001,0.001,0.001
1233.0,0.001,0.001,0.001,0.001,0.001,0.001
1234.0,0.001,0.001,0.001,0.001,0.001,0.001
1235.0,0.001,0.001,0.001,0.001,0.001,0.001
1236.0,0.001,0.001,0.001,0.001,0.001,0.001
1237.0,0.001,0.001,0.001,0.001,0.001,0.001
1238.0,0.001,0.001,0.001,0.001,0.001,0.001
1239.0,0.001,0.001,0.001,0.001,0.001,0.001
1240.0,0.001,0.001,0.001,0.001,0.001,0.001
1241.0,0.001,0.001,0.001,0.001,0.001,0.001
1242.0,0.001,0.001,0.001,0.001,0.001,0.001
1243.0,0.001,0.001,0.001,0.001,0.001,0.001
1244.0,0.001,0.001,0.001,0.001,0.001,0.001
1245.0,0.001,0.001,0.001,0.001,0.001,0.001
1246.0,0.001,0.001,0.001,0.001,0.001,0.001
1247.0,0.001,0.001,0.001,0.001,0.001,0.001
1248.0,0.001,0.001,0.001,0.001,0.001,0.001
1249.0,0.001,0.001,0.001,0.001,0.001,0.001
1250.0,0.001,0.001,0.001,0.001,0.001,0.001
1251.0,0.001,0.001,0.001,0.001,0.001,0.001
1252.0,0.001,0.001,0.001,0.001,0.001,0.001
1253.0,0.001,0.001,0.001,0.001,0.001,0.001
1254.0,0.001,0.001,0.001,0.001,0.001,0.001
1255.0,0.001,0.001,0.001,0.001,0.001,0.001
1256.0,0.001,0.001,0.001,0.001,0.001,0.001
1257.0,0.001,0.001,0.001,0.001,0.001,0.001
1258.0,0.001,0.001,0.001,0.001,0.001,0.001
1259.0,0.001,0.001,0.001,0.001,0.001,0.001
1260.0,0.001,0.001,0.001,0.001,0.001,0.001
1261.0,0.001,0.001,0.001,0.001,0.001,0.001
1262.0,0.001,0.001,0.001,0.001,0.001,0.001
1263.0,0.001,0.001,0.001,0.001,0.001,0.001
1264.0,0.001,0.001,0.001,0.001,0.001,0.001
1265.0,0.001,0.001,0.001,0.001,0.001,0.001
1266.0,0.001,0.001,0.001,0.001,0.001,0.001
1267.0,0.001,0.001,0.001,0.001,0.001,0.001
1268.0,0.001,0.001,0.001,0.001,0.001,0.001
1269.0,0.001,0.001,0.001,0.001,0.001,0.001
1270.0,0.001,0.001,0.001,0.001,0.001,0.001
1271.0,0.001,0.001,0.001,0.001,0.001,0.001
1272.0,0.001,0.001,0.001,0.001,0.001,0.001
1273.0,0.001,0.001,0.001,0.001,0.001,0.001
1274.0,0.001,0.001,0.001,0.001,0.001,0.001
1275.0,0.001,0.001,0.001,0.001,0.001,0.001
1276.0,0.001,0.001,0.001,0.001,0.001,0.001
1277.0,0.001,0.001,0.001,0.001,0.001,0.001
1278.0,0.001,0.001,0.001,0.001,0.001,0.001
1279.0,0.001,0.001,0.001,0.001,0.001,0.001
1280.0,0.001,0.001,0.001,0.001,0.001,0.001
1281.0,0.001,0.001,0.001,0.001,0.001,0.001
1282.0,0.001,0.001,0.001,0.001,0.001,0.001
1283.0,0.001,0.001,0.001,0.001,0.001,0.001
1284.0,0.001,0.001,0.001,0.001,0.001,0.001
1285.0,0.001,0.001,0.001,0.001,0.001,0.001
1286.0,0.001,0.001,0.001,0.001,0.001,0.001
1287.0,0.001,0.001,0.001,0.001,0.001,0.001
1288.0,0.001,0.001,0.001,0.001,0.001,0.001
1289.0,0.001,0.001,0.001,0.001,0.001,0.001
1290.0,0.001,0.001,0.001,0.001,0.001,0.001
1291.0,0.001,0.001,0.001,0.001,0.001,0.001
1292.0,0.001,0.001,0.001,0.001,0.001,0.001
1293.0,0.001,0.001,0.001,0.001,0.001,0.001
1294.0,0.001,0.001,0.001,0.001,0.001,0.001
1295.0,0.001,0.001,0.001,0.001,0.001,0.001
1296.0,0.001,0.001,0.001,0.001,0.001,0.001
1297.0,0.001,0.001,0.001,0.001,0.001,0.001
1298.0,0.001,0.001,0.001,0.001,0.001,0.001
1299.0,0.001,0.001,0.001,0.001,0.001,0.001
1300.0,2.1616652e-06,2.1616652e-06,2.1616652e-06,0.8025087,0.8025087,0.8025087
1301.0,2.1242065e-05,2.1242065e-05,2.1242065e-05,1.2583685,1.2583685,1.2583685
1302.0,0.00017801135,0.00017801135,0.00017801135,1.9277191,1.9277191,1.9277191
1303.0,0.0012721587,0.0012721587,0.0012721587,2.8850775,2.8850775,2.8850775
1304.0,0.007753138,0.007753138,0.007753138,4.2184124,4.2184124,4.2184124
1305.0,0.04029548,0.04029548,0.04029548,6.0258512,6.0258512,6.0258512
1306.0,0.17859851,0.17859851,0.17859851,8.409411,8.409411,8.409411
1307.0,0.67505926,0.67505926,0.67505926,11.465437,11.465437,11.465437
1308.0,2.1759484,2.1759484,2.1759484,15.271914,15.271914,15.271914
1309.0,5.9813323,5.9813323,5.9813323,19.873487,19.873487,19.873487
1310.0,14.021353,14.021353,14.021353,25.265772,25.265772,25.265772
1311.0,28.03009,28.03009,28.03009,31.38115,31.38115,31.38115
1312.0,47.78611,47.78611,47.78611,38.078773,38.078773,38.078773
1313.0,69.47388,69.47388,69.47388,45.141384,45.141384,45.141384
1314.0,86.13586,86.13586,86.13586,52.281086,52.281086,52.281086
1315.0,91.072876,91.072876,91.072876,59.155098,59.155098,59.155098
1316.0,82.1177,82.1177,82.1177,65.39094,65.39094,65.39094
1317.0,63.143276,63.143276,63.143276,70.618866,70.618866,70.618866
1318.0,41.405693,41.405693,41.405693,74.507805,74.507805,74.507805
1319.0,23.154512,23.154512,23.154512,76.79989,76.79989,76.79989
1320.0,11.042155,11.042155,11.042155,77.33877,77.33877,77.33877
1321.0,4.4907064,4.4907064,4.4907064,76.08722,76.08722,76.08722
1322.0,1.5574644,1.5574644,1.5574644,73.131424,73.131424,73.131424
1323.0,0.4606427,0.4606427,0.4606427,68.67112,68.67112,68.67112
1324.0,0.11618576,0.11618576,0.11618576,62.99732,62.99732,62.99732
1325.0,0.024991034,0.024991034,0.024991034,56.4609,56.4609,56.4609
1326.0,0.0045841434,0.0045841434,0.0045841434,49.436916,49.436916,49.436916
1327.0,0.0007170918,0.0007170918,0.0007170918,42.28952,42.28952,42.28952
1328.0,9.5660784e-05,9.5660784e-05,9.5660784e-05,35.342068,35.342068,35.342068
1329.0,1.0882678e-05,1.0882678e-05,1.0882678e-05,28.855526,28.855526,28.855526
1330.0,0.001,0.001,0.001,0.001,0.001,0.001
1331.0,0.001,0.001,0.001,0.001,0.001,0.001
1332.0,0.001,0.001,0.001,0.001,0.001,0.001
1333.0,0.001,0.001,0.001,0.001,0.001,0.001
1334.0,0.001,0.001,0.001,0.001,0.001,0.001
1335.0,0.001,0.001,0.001,0.001,0.001,0.001
1336.0,0.001,0.001,0.001,0.001,0.001,0.001
1337.0,0.001,0.001,0.001,0.001,0.001,0.001
1338.0,0.001,0.001,0.001,0.001,0.001,0.001
1339.0,0.001,0.001,0.001,0.001,0.001,0.001
1340.0,0.001,0.001,0.001,0.001,0.001,0.001
1341.0,0.001,0.001,0.001,0.001,0.001,0.001
1342.0,0.001,0.001,0.001,0.001,0.001,0.001
1343.0,0.001,0.001,0.001,0.001,0.001,0.001
1344.0,0.001,0.001,0.001,0.001,0.001,0.001
1345.0,0.001,0.001,0.001,0.001,0.001,0.001
1346.0,0.001,0.001,0.001,0.001,0.001,0.001
1347.0,0.001,0.001,0.001,0.001,0.001,0.001
1348.0,0.001,0.001,0.001,0.001,0.001,0.001
1349.0,0.001,0.001,0.001,0.001,0.001,0.001
1350.0,0.001,0.001,0.001,0.001,0.001,0.001
1351.0,0.001,0.001,0.001,0.001,0.001,0.001
1352.0,0.001,0.001,0.001,0.001,0.001,0.001
1353.0,0.001,0.001,0.001,0.001,0.001,0.001
1354.0,0.001,0.001,0.001,0.001,0.001,0.001
1355.0,0.001,0.001,0.001,0.001,0.001,0.001
1356.0,0.001,0.001,0.001,0.001,0.001,0.001
1357.0,0.001,0.001,0.001,0.001,0.001,0.001
1358.0,0.001,0.001,0.001,0.001,0.001,0.001
1359.0,0.001,0.001,0.001,0.001,0.001,0.001
1360.0,0.001,0.001,0.001,0.001,0.001,0.001
1361.0,0.001,0.001,0.001,0.001,0.001,0.001
1362.0,0.001,0.001,0.001,0.001,0.001,0.001
1363.0,0.001,0.001,0.001,0.001,0.001,0.001
1364.0,0.001,0.001,0.001,0.001,0.001,0.001
1365.0,0.001,0.001,0.001,0.001,0.001,0.001
1366.0,0.001,0.001,0.001,0.001,0.001,0.001
1367.0,0.001,0.001,0.001,0.001,0.001,0.001
1368.0,0.001,0.001,0.001,0.001,0.001,0.001
1369.0,0.001,0.001,0.001,0.001,0.001,0.001
1370.0,0.001,0.001,0.001,0.001,0.001,0.001
1371.0,0.001,0.001,0.001,0.001,0.001,0.001
1372.0,0.001,0.001,0.001,0.001,0.001,0.001
1373.0,0.001,0.001,0.001,0.001,0.001,0.001
1374.0,0.001,0.001,0.001,0.001,0.001,0.001
1375.0,0.001,0.001,0.001,0.001,0.001,0.001
1376.0,0.001,0.001,0.001,0.001,0.001,0.001
1377.0,0.001,0.001,0.001,0.001,0.001,0.001
1378.0,0.001,0.001,0.001,0.001,0.001,0.001
1379.0,0.001,0.001,0.001,0.001,0.001,0.001
1380.0,0.001,0.001,0.001,0.001,0.001,0.001
1381.0,0.001,0.001,0.001,0.001,0.001,0.001
1382.0,0.001,0.001,0.001,0.001,0.001,0.001
1383.0,0.001,0.001,0.001,0.001,0.001,0.001
1384.0,0.001,0.001,0.001,0.001,0.001,0.001
1385.0,0.001,0.001,0.001,0.001,0.001,0.001
1386.0,0.001,0.001,0.001,0.001,0.001,0.001
1387.0,0.001,0.001,0.001,0.001,0.001,0.001
1388.0,0.001,0.001,0.001,0.001,0.001,0.001
1389.0,0.001,0.001,0.001,0.001,0.001,0.001
1390.0,0.001,0.001,0.001,0.001,0.001,0.001
1391.0,0.001,0.001,0.001,0.001,0.001,0.001
1392.0,0.001,0.001,0.001,0.001,0.001,0.001
1393.0,0.001,0.001,0.001,0.001,0.001,0.001
1394.0,0.001,0.001,0.001,0.001,0.001,0.001
1395.0,0.001,0.001,0.001,0.001,0.001,0.001
1396.0,0.001,0.001,0.001,0.001,0.001,0.001
1397.0,0.001,0.001,0.001,0.001,0.001,0.001
1398.0,0.001,0.001,0.001,0.001,0.001,0.001
1399.0,0.001,0.001,0.001,0.001,0.001,0.001
1400.0,9.543519e-05,9.543519e-05,9.543519e-05,0.10888802,0.10888802,0.10888802
1401.0,0.0005740509,0.0005740509,0.0005740509,0.20508023,0.20508023,0.20508023
1402.0,0.0030471208,0.0030471208,0.0030471208,0.37378484,0.37378484,0.37378484
1403.0,0.014273365,0.014273365,0.014273365,0.6592859,0.6592859,0.6592859
1404.0,0.059001155,0.059001155,0.059001155,1.1253306,1.1253306,1.1253306
1405.0,0.21522468,0.21522468,0.21522468,1.8588341,1.8588341,1.8588341
1406.0,0.6928211,0.6928211,0.6928211,2.9713607,2.9713607,2.9713607
1407.0,1.9681016,1.9681016,1.9681016,4.596469,4.596469,4.596469
1408.0,4.933685,4.933685,4.933685,6.8809357,6.8809357,6.8809357
1409.0,10.91422,10.91422,10.91422,9.968387,9.968387,9.968387
1410.0,21.306465,21.306465,21.306465,13.97515,13.97515,13.97515
1411.0,36.7052,36.7052,36.7052,18.960173,18.960173,18.960173
1412.0,55.8009,55.8009,55.8009,24.893291,24.893291,24.893291
1413.0,74.86041,74.86041,74.86041,31.628353,31.628353,31.628353
1414.0,88.62591,88.62591,88.62591,38.888844,38.888844,38.888844
1415.0,92.59053,92.59053,92.59053,46.273003,46.273003,46.273003
1416.0,85.36305,85.36305,85.36305,53.282497,53.282497,53.282497
1417.0,69.44975,69.44975,69.44975,59.373913,59.373913,59.373913
1418.0,49.861908,49.861908,49.861908,64.02668,64.02668,64.02668
1419.0,31.591082,31.591082,31.591082,66.816,66.816,66.816
1420.0,17.66272,17.66272,17.66272,67.47676,67.47676,67.47676
1421.0,8.714612,8.714612,8.714612,65.945045,65.945045,65.945045
1422.0,3.7943377,3.7943377,3.7943377,62.368362,62.368362,62.368362
1423.0,1.4578786,1.4578786,1.4578786,57.082203,57.082203,57.082203
1424.0,0.49431542,0.49431542,0.49431542,50.558167,50.558167,50.558167
1425.0,0.14790551,0.14790551,0.14790551,43.334732,43.334732,43.334732
1426.0,0.039053686,0.039053686,0.039053686,35.94472,35.94472,35.94472
1427.0,0.009099911,0.009099911,0.009099911,28.852827,28.852827,28.852827
1428.0,0.0018711545,0.0018711545,0.0018711545,22.412785,22.412785,22.412785
1429.0,0.00033953114,0.00033953114,0.00033953114,16.848354,16.848354,16.848354
1430.0,0.001,0.001,0.001,0.001,0.001,0.001
1431.0,0.001,0.001,0.001,0.001,0.001,0.001
1432.0,0.001,0.001,0.001,0.001,0.001,0.001
1433.0,0.001,0.001,0.001,0.001,0.001,0.001
1434.0,0.001,0.001,0.001,0.001,0.001,0.001
1435.0,0.001,0.001,0.001,0.001,0.001,0.001
1436.0,0.001,0.001,0.001,0.001,0.001,0.001
1437.0,0.001,0.001,0.001,0.001,0.001,0.001
1438.0,0.001,0.001,0.001,0.001,0.001,0.001
1439.0,0.001,0.001,0.001,0.001,0.001,0.001
1440.0,0.001,0.001,0.001,0.001,0.001,0.001
1441.0,0.001,0.001,0.001,0.001,0.001,0.001
1442.0,0.001,0.001,0.001,0.001,0.001,0.001
1443.0,0.001,0.001,0.001,0.001,0.001,0.001
1444.0,0.001,0.001,0.001,0.001,0.001,0.001
1445.0,0.001,0.001,0.001,0.001,0.001,0.001
1446.0,0.001,0.001,0.001,0.001,0.001,0.001
1447.0,0.001,0.001,0.001,0.001,0.001,0.001
1448.0,0.001,0.001,0.001,0.001,0.001,0.001
1449.0,0.001,0.001,0.001,0.001,0.001,0.001
1450.0,0.001,0.001,0.001,0.001,0.001,0.001
1451.0,0.001,0.001,0.001,0.001,0.001,0.001
1452.0,0.001,0.001,0.001,0.001,0.001,0.001
1453.0,0.001,0.001,0.001,0.001,0.001,0.001
1454.0,0.001,0.001,0.001,0.001,0.001,0.001
1455.0,0.001,0.001,0.001,0.001,0.001,0.001
1456.0,0.001,0.001,0.001,0.001,0.001,0.001
1457.0,0.001,0.001,0.001,0.001,0.001,0.001
1458.0,0.001,0.001,0.001,0.001,0.001,0.001
1459.0,0.001,0.001,0.001,0.001,0.001,0.001
1460.0,0.001,0.001,0.001,0.001,0.001,0.001
1461.0,0.001,0.001,0.001,0.001,0.001,0.001
1462.0,0.001,0.001,0.001,0.001,0.001,0.001
1463.0,0.001,0.001,0.001,0.001,0.001,0.001
1464.0,0.001,0.001,0.001,0.001,0.001,0.001
1465.0,0.001,0.001,0.001,0.001,0.001,0.001
1466.0,0.001,0.001,0.001,0.001,0.001,0.001
1467.0,0.001,0.001,0.001,0.001,0.001,0.001
1468.0,0.001,0.001,0.001,0.001,0.001,0.001
1469.0,0.001,0.001,0.001,0.001,0.001,0.001
1470.0,0.001,0.001,0.001,0.001,0.001,0.001
1471.0,0.001,0.001,0.001,0.001,0.001,0.001
1472.0,0.001,0.001,0.001,0.001,0.001,0.001
1473.0,0.001,0.001,0.001,0.001,0.001,0.001
1474.0,0.001,0.001,0.001,0.001,0.001,0.001
1475.0,0.001,0.001,0.001,0.001,0.001,0.001
1476.0,0.001,0.001,0.001,0.001,0.001,0.001
1477.0,0.001,0.001,0.001,0.001,0.001,0.001
1478.0,0.001,0.001,0.001,0.001,0.001,0.001
1479.0,0.001,0.001,0.001,0.001,0.001,0.001
1480.0,0.001,0.001,0.001,0.001,0.001,0.001
1481.0,0.001,0.001,0.001,0.001,0.001,0.001
1482.0,0.001,0.001,0.001,0.001,0.001,0.001
1483.0,0.001,0.001,0.001,0.001,0.001,0.001
1484.0,0.001,0.001,0.001,0.001,0.001,0.001
1485.0,0.001,0.001,0.001,0.001,0.001,0.001
1486.0,0.001,0.001,0.001,0.001,0.001,0.001
1487.0,0.001,0.001,0.001,0.001,0.001,0.001
1488.0,0.001,0.001,0.001,0.001,0.001,0.001
1489.0,0.001,0.001,0.001,0.001,0.001,0.001
1490.0,0.001,0.001,0.001,0.001,0.001,0.001
1491.0,0.001,0.001,0.001,0.001,0.001,0.001
1492.0,0.001,0.001,0.001,0.001,0.001,0.001
1493.0,0.001,0.001,0.001,0.001,0.001,0.001
1494.0,0.001,0.001,0.001,0.001,0.001,0.001
1495.0,0.001,0.001,0.001,0.001,0.001,0.001
1496.0,0.001,0.001,0.001,0.001,0.001,0.001
1497.0,0.001,0.001,0.001,0.001,0.001,0.001
1498.0,0.001,0.001,0.001,0.001,0.001,0.001
1499.0,0.001,0.001,0.001,0.001,0.001,0.001
1500.0,1.3815817,1.3815817,1.3815817,9.139806e-12,9.139806e-12,9.139806e-12
1501.0,2.3986504,2.3986504,2.3986504,1.706591e-10,1.706591e-10,1.706591e-10
1502.0,4.007386,4.007386,4.007386,2.7381486e-09,2.7381486e-09,2.7381486e-09
1503.0,6.4425707,6.4425707,6.4425707,3.7750237e-08,3.7750237e-08,3.7750237e-08
1504.0,9.966921,9.966921,9.966921,4.4721614e-07,4.4721614e-07,4.4721614e-07
1505.0,14.837702,14.837702,14.837702,4.5525044e-06,4.5525044e-06,4.5525044e-06
1506.0,21.255732,21.255732,21.255732,3.9821567e-05,3.9821567e-05,3.9821567e-05
1507.0,29.301462,29.301462,29.301462,0.00029931017,0.00029931017,0.00029931017
1508.0,38.869267,38.869267,38.869267,0.0019331238,0.0019331238,0.0019331238
1509.0,49.61662,49.61662,49.61662,0.010728351,0.010728351,0.010728351
1510.0,60.94693,60.94693,60.94693,0.051161278,0.051161278,0.051161278
