time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
12-42-28-991056,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-000057,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-010058,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-020099,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-030100,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-039647,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-049648,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-060611,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-070609,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-079610,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-089611,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-100609,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-109609,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-119617,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-130123,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-140166,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-150167,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-161165,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-171128,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-180128,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-190132,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-201128,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-210133,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-220177,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-231602,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-241565,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-250565,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-260566,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-270564,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-279564,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-289565,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-299604,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-310567,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-319607,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-330110,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-340115,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-350116,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-360117,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-370120,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-380154,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-391115,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-400115,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-410151,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-420731,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-430247,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-441253,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-450256,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-461255,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-471255,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-481255,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-491254,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-500255,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-511253,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-520261,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-531423,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-539424,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-550420,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-560419,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-569419,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-580420,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-590419,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-599420,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-610419,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-620424,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-629460,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-640773,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-651772,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-660771,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-669771,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-679773,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-689773,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-700771,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-711772,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-719776,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-730279,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-740322,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-751321,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-760789,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-769789,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-780790,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-790788,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-800787,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-809789,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-819877,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-830419,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-839484,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-850462,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-860469,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-870431,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-880430,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-890430,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-899430,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-909430,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-920452,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-929439,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-939955,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-949956,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-959954,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-969956,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-981953,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-29-990953,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-000953,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-009992,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-020032,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-030574,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-039581,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-049613,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-060583,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-070579,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-079581,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-090579,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-100581,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-109615,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-119620,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-129623,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-141145,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-151106,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-160106,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-171105,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-180106,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-190469,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-199470,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-210471,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-219475,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-229476,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-239989,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-249990,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-260989,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-270991,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-279991,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-290989,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-299990,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-309991,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-319995,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-330499,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-339505,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-350503,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-359507,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-369507,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-380505,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-389505,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-400503,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-410504,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-419507,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-429507,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-440092,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-449637,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-460634,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-469637,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-480633,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-490632,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-499633,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-509670,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-519721,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-529717,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-540266,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-550267,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-561266,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-570267,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-581264,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-590266,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-601268,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-611264,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-620308,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-630850,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-639893,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-649899,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-660895,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-670897,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-680855,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-689857,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-700856,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-709856,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-719862,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-730862,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-740202,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-751201,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-761201,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-771201,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-781201,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-791201,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-801201,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-811238,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-820279,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-830787,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-839832,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-850827,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-859836,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-871794,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-880794,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-889794,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-900794,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-909794,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-919798,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-929807,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-940322,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-951312,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-960312,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-970315,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-980322,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-30-991323,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-000321,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-010322,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-020340,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-030842,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-039914,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-049916,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-059953,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-070914,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-079915,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-089922,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-099922,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-109925,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-119931,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-129932,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-140056,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-150066,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-161068,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-171058,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-181057,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-190065,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-201058,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-210058,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-220070,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-231061,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-239577,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-249577,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-259595,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-270578,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-279590,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-290580,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-300586,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-310585,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-319598,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-331102,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-341120,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-351123,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-360121,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-371124,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-381124,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-390121,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-401111,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-411111,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-420116,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-430124,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-440188,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-450222,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-461186,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-470192,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-481185,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-490197,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-500192,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-510193,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-520214,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-530212,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-541422,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-549423,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-560421,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-569420,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-581412,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-590411,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-599411,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-609423,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-619450,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-629452,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-639567,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-650554,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-659555,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-670563,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-680554,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
12-42-31-689554,3.3 0,3.3 0,[0.],[0.],[0.],[0.],[0.]
