time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
11-05-19-056624,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-065624,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-075666,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-085672,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-096183,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-106183,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-115183,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-126182,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-135185,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-146204,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-155190,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-166182,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-176186,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-185187,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-195412,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-205990,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-214991,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-224991,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-235034,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-245994,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-255990,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-266030,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-275071,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-286035,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-295548,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-306548,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-316567,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-326550,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-336549,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-346550,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-356548,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-366551,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-375555,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-385556,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-395609,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-405740,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-415517,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-425824,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-435534,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-445535,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-455542,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-466534,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-475537,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-485538,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-496053,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-506052,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-515053,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-525053,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-536052,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-545053,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-555054,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-565062,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-575094,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-586096,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-595638,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-606609,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-616607,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-626608,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-636607,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-645607,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-656609,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-665646,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-676829,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-685580,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-695645,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-707647,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-716645,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-726645,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-735645,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-745684,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-755682,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-765683,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-775722,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-786697,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-796208,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-805208,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-815209,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-826208,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-836208,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-846208,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-856246,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-866208,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-875214,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-885214,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-895777,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-905772,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-915772,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-925772,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-935766,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-945766,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-955766,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-965732,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-975740,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-985741,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-19-996260,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-005260,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-016260,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-025260,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-035893,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-044815,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-055815,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-064816,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-074821,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-085819,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-095333,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-106331,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-115332,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-126331,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-135367,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-145369,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-156368,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-165375,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-175409,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-185410,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-195971,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-205934,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-214972,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-225970,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-234975,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-245970,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-255974,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-265968,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-275011,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-285976,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-295523,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-305520,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-316490,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-325525,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-335550,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-346497,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-356489,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-366489,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-375493,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-385502,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-396005,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-405024,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-415024,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-427017,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-435021,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-445023,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-456017,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-465024,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-475040,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-486031,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-495160,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-506161,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-515166,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-525166,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-535166,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-545166,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-556156,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-566157,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-575168,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-586167,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-595215,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-606214,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-615215,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-626215,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-636215,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-645254,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-655219,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-666215,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-675305,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-685238,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-695703,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-706693,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-715694,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-725705,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-736705,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-747693,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-755694,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-765694,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-776698,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-785732,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-796305,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-806301,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-815311,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-826293,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-835294,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-845294,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-855294,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-865294,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-875298,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-886299,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-895831,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-904985,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-915171,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-925768,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-935373,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-945371,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-955371,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-965389,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-976396,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-987395,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-20-995917,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-21-004925,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-21-014927,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-21-024925,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-21-034943,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-21-045949,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-21-056003,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-21-065013,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-21-076016,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-21-085027,0,0,[0.],[0.],[0.],[0.],[0.]
