time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
12-23-13-586719,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-595753,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-605753,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-616753,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-625721,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-635730,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-646800,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-656226,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-667227,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-677225,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-686226,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-697226,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-706226,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-717225,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-726226,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-736232,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-746283,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-757282,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-767283,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-777290,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-786286,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-797285,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-806286,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-817286,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-826287,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-837291,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-846362,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-857360,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-866362,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-877362,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-887361,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-897361,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-906362,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-917360,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-927432,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-935439,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-945894,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-955895,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-966890,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-976893,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-986890,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-13-996892,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-006892,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-017892,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-025892,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-035901,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-046412,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-056412,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-066410,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-076411,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-086415,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-095415,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-105416,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-115415,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-125815,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-135828,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-146339,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-157337,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-166338,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-177337,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-186338,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-197339,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-207338,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-216338,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-228343,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-236344,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-246854,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-255854,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-265857,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-276856,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-285890,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-295891,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-306891,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-315893,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-326891,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-335933,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-346519,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-355519,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-365519,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-375520,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-386481,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-395483,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-405484,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-416481,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-426482,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-435487,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-445534,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-455536,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-466535,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-476533,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-485536,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-495537,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-506013,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-517014,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-526014,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-536020,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-546529,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-555530,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-566532,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-576534,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-586529,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-595530,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-605533,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-616535,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-626533,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-635536,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-646575,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-655580,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-665576,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-675576,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-685576,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-695578,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-706580,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-715579,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-726578,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-735581,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-747119,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-758121,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-767118,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-777117,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-787114,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-797114,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-807114,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-817119,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-826119,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-836124,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-846640,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-856636,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-866641,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-876636,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-886637,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-896636,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-905637,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-916635,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-925637,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-935642,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-946156,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-956157,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-966157,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-976158,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-987158,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-14-997158,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-006158,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-016192,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-026195,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-036199,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-046797,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-055798,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-066760,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-075797,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-086796,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-095796,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-105796,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-116797,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-127761,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-135766,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-146276,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-156280,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-166281,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-175641,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-186640,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-196642,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-205678,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-216675,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-225678,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-235721,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-246272,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-256310,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-267320,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-277271,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-286273,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-297270,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-306280,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-317282,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-327279,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-336296,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-347838,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-355837,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-365837,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-376828,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-385843,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-396839,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-405840,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-415839,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-426841,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-436988,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-446666,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-456665,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-465675,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-476676,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-486666,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-495680,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-506665,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-515676,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-526667,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-536499,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-545522,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-556521,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-565521,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-575522,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-585531,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-597522,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-605531,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-616531,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-627532,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-635538,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-645751,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-655761,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-666751,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-677751,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-686760,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-696762,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-706750,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-715751,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-725759,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-736756,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-745797,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-755798,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-765809,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-775807,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-786807,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-796796,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-805797,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-816798,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-826805,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-835822,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-845941,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-855941,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-865973,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-876940,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-885952,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-896951,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-906949,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-915951,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-926953,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-935956,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-946981,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-956979,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-965979,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-975990,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-985991,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-15-996990,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-006992,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-016980,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-025990,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-036983,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-046394,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-056396,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-067396,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-078383,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-086412,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-096386,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-106432,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-117384,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-126385,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-136410,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-145523,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-155534,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-166523,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-175525,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-187523,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-196571,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-205566,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-215565,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-225565,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-236537,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-246047,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-256057,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-268047,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-277046,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-286048,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-296089,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-306092,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-317090,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-326086,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-336129,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-346719,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-355723,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-366717,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-376297,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
12-23-16-386314,5.6 0,5.6 0,[0.],[0.],[0.],[0.],[0.]
