index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
13582.0,0.001,0.001,0.001,0.001,0.001,0.001
13583.0,0.001,0.001,0.001,0.001,0.001,0.001
13584.0,0.001,0.001,0.001,0.001,0.001,0.001
13585.0,0.001,0.001,0.001,0.001,0.001,0.001
13586.0,0.001,0.001,0.001,0.001,0.001,0.001
13587.0,0.001,0.001,0.001,0.001,0.001,0.001
13588.0,0.001,0.001,0.001,0.001,0.001,0.001
13589.0,0.001,0.001,0.001,0.001,0.001,0.001
13590.0,0.001,0.001,0.001,0.001,0.001,0.001
13591.0,0.001,0.001,0.001,0.001,0.001,0.001
13592.0,0.001,0.001,0.001,0.001,0.001,0.001
13593.0,0.001,0.001,0.001,0.001,0.001,0.001
13594.0,0.001,0.001,0.001,0.001,0.001,0.001
13595.0,0.001,0.001,0.001,0.001,0.001,0.001
13596.0,0.001,0.001,0.001,0.001,0.001,0.001
13597.0,0.001,0.001,0.001,0.001,0.001,0.001
13598.0,0.001,0.001,0.001,0.001,0.001,0.001
13599.0,0.001,0.001,0.001,0.001,0.001,0.001
13600.0,92.939835,92.939835,92.939835,42.41451,42.41451,42.41451
13601.0,93.39915,93.39915,93.39915,45.081867,45.081867,45.081867
13602.0,93.82849,93.82849,93.82849,47.765785,47.765785,47.765785
13603.0,94.227425,94.227425,94.227425,50.449814,50.449814,50.449814
13604.0,94.59556,94.59556,94.59556,53.116543,53.116543,53.116543
13605.0,94.9325,94.9325,94.9325,55.747787,55.747787,55.747787
13606.0,95.23793,95.23793,95.23793,58.32477,58.32477,58.32477
13607.0,95.51152,95.51152,95.51152,60.828354,60.828354,60.828354
13608.0,95.753,95.753,95.753,63.239243,63.239243,63.239243
13609.0,95.96211,95.96211,95.96211,65.53825,65.53825,65.53825
13610.0,96.13865,96.13865,96.13865,67.70654,67.70654,67.70654
13611.0,96.282425,96.282425,96.282425,69.72588,69.72588,69.72588
13612.0,96.393295,96.393295,96.393295,71.5789,71.5789,71.5789
13613.0,96.47115,96.47115,96.47115,73.24932,73.24932,73.24932
13614.0,96.5159,96.5159,96.5159,74.72222,74.72222,74.72222
13615.0,96.527504,96.527504,96.527504,75.98424,75.98424,75.98424
13616.0,96.50596,96.50596,96.50596,77.02379,77.02379,77.02379
13617.0,96.45126,96.45126,96.45126,77.831215,77.831215,77.831215
13618.0,96.363495,96.363495,96.363495,78.398964,78.398964,78.398964
13619.0,96.242744,96.242744,96.242744,78.7217,78.7217,78.7217
13620.0,96.08912,96.08912,96.08912,78.796364,78.796364,78.796364
13621.0,95.90279,95.90279,95.90279,78.62225,78.62225,78.62225
13622.0,95.683945,95.683945,95.683945,78.20102,78.20102,78.20102
13623.0,95.43281,95.43281,95.43281,77.53663,77.53663,77.53663
13624.0,95.149635,95.149635,95.149635,76.63532,76.63532,76.63532
13625.0,94.83472,94.83472,94.83472,75.505516,75.505516,75.505516
13626.0,94.48837,94.48837,94.48837,74.15765,74.15765,74.15765
13627.0,94.11096,94.11096,94.11096,72.60405,72.60405,72.60405
13628.0,93.70286,93.70286,93.70286,70.85872,70.85872,70.85872
13629.0,93.26448,93.26448,93.26448,68.93716,68.93716,68.93716
13630.0,0.001,0.001,0.001,0.001,0.001,0.001
13631.0,0.001,0.001,0.001,0.001,0.001,0.001
13632.0,0.001,0.001,0.001,0.001,0.001,0.001
13633.0,0.001,0.001,0.001,0.001,0.001,0.001
13634.0,0.001,0.001,0.001,0.001,0.001,0.001
13635.0,0.001,0.001,0.001,0.001,0.001,0.001
13636.0,0.001,0.001,0.001,0.001,0.001,0.001
13637.0,0.001,0.001,0.001,0.001,0.001,0.001
13638.0,0.001,0.001,0.001,0.001,0.001,0.001
13639.0,0.001,0.001,0.001,0.001,0.001,0.001
13640.0,0.001,0.001,0.001,0.001,0.001,0.001
13641.0,0.001,0.001,0.001,0.001,0.001,0.001
13642.0,0.001,0.001,0.001,0.001,0.001,0.001
13643.0,0.001,0.001,0.001,0.001,0.001,0.001
13644.0,0.001,0.001,0.001,0.001,0.001,0.001
13645.0,0.001,0.001,0.001,0.001,0.001,0.001
13646.0,0.001,0.001,0.001,0.001,0.001,0.001
13647.0,0.001,0.001,0.001,0.001,0.001,0.001
13648.0,0.001,0.001,0.001,0.001,0.001,0.001
13649.0,0.001,0.001,0.001,0.001,0.001,0.001
13650.0,0.001,0.001,0.001,0.001,0.001,0.001
13651.0,0.001,0.001,0.001,0.001,0.001,0.001
13652.0,0.001,0.001,0.001,0.001,0.001,0.001
13653.0,0.001,0.001,0.001,0.001,0.001,0.001
13654.0,0.001,0.001,0.001,0.001,0.001,0.001
13655.0,0.001,0.001,0.001,0.001,0.001,0.001
13656.0,0.001,0.001,0.001,0.001,0.001,0.001
13657.0,0.001,0.001,0.001,0.001,0.001,0.001
13658.0,0.001,0.001,0.001,0.001,0.001,0.001
13659.0,0.001,0.001,0.001,0.001,0.001,0.001
13660.0,0.001,0.001,0.001,0.001,0.001,0.001
13661.0,0.001,0.001,0.001,0.001,0.001,0.001
13662.0,0.001,0.001,0.001,0.001,0.001,0.001
13663.0,0.001,0.001,0.001,0.001,0.001,0.001
13664.0,0.001,0.001,0.001,0.001,0.001,0.001
13665.0,0.001,0.001,0.001,0.001,0.001,0.001
13666.0,0.001,0.001,0.001,0.001,0.001,0.001
13667.0,0.001,0.001,0.001,0.001,0.001,0.001
13668.0,0.001,0.001,0.001,0.001,0.001,0.001
13669.0,0.001,0.001,0.001,0.001,0.001,0.001
13670.0,0.001,0.001,0.001,0.001,0.001,0.001
13671.0,0.001,0.001,0.001,0.001,0.001,0.001
13672.0,0.001,0.001,0.001,0.001,0.001,0.001
13673.0,0.001,0.001,0.001,0.001,0.001,0.001
13674.0,0.001,0.001,0.001,0.001,0.001,0.001
13675.0,0.001,0.001,0.001,0.001,0.001,0.001
13676.0,0.001,0.001,0.001,0.001,0.001,0.001
13677.0,0.001,0.001,0.001,0.001,0.001,0.001
13678.0,0.001,0.001,0.001,0.001,0.001,0.001
13679.0,0.001,0.001,0.001,0.001,0.001,0.001
13680.0,0.001,0.001,0.001,0.001,0.001,0.001
13681.0,0.001,0.001,0.001,0.001,0.001,0.001
13682.0,0.001,0.001,0.001,0.001,0.001,0.001
13683.0,0.001,0.001,0.001,0.001,0.001,0.001
13684.0,0.001,0.001,0.001,0.001,0.001,0.001
13685.0,0.001,0.001,0.001,0.001,0.001,0.001
13686.0,0.001,0.001,0.001,0.001,0.001,0.001
13687.0,0.001,0.001,0.001,0.001,0.001,0.001
13688.0,0.001,0.001,0.001,0.001,0.001,0.001
13689.0,0.001,0.001,0.001,0.001,0.001,0.001
13690.0,0.001,0.001,0.001,0.001,0.001,0.001
13691.0,0.001,0.001,0.001,0.001,0.001,0.001
13692.0,0.001,0.001,0.001,0.001,0.001,0.001
13693.0,0.001,0.001,0.001,0.001,0.001,0.001
13694.0,0.001,0.001,0.001,0.001,0.001,0.001
13695.0,0.001,0.001,0.001,0.001,0.001,0.001
13696.0,0.001,0.001,0.001,0.001,0.001,0.001
13697.0,0.001,0.001,0.001,0.001,0.001,0.001
13698.0,0.001,0.001,0.001,0.001,0.001,0.001
13699.0,0.001,0.001,0.001,0.001,0.001,0.001
13700.0,88.265816,88.265816,88.265816,57.88611,57.88611,57.88611
13701.0,89.35396,89.35396,89.35396,58.31304,58.31304,58.31304
13702.0,90.37832,90.37832,90.37832,58.72076,58.72076,58.72076
13703.0,91.336395,91.336395,91.336395,59.10882,59.10882,59.10882
13704.0,92.22585,92.22585,92.22585,59.476795,59.476795,59.476795
13705.0,93.044495,93.044495,93.044495,59.82428,59.82428,59.82428
13706.0,93.79028,93.79028,93.79028,60.150887,60.150887,60.150887
13707.0,94.46136,94.46136,94.46136,60.456257,60.456257,60.456257
13708.0,95.05604,95.05604,95.05604,60.740044,60.740044,60.740044
13709.0,95.57283,95.57283,95.57283,61.001934,61.001934,61.001934
13710.0,96.01041,96.01041,96.01041,61.24163,61.24163,61.24163
13711.0,96.367676,96.367676,96.367676,61.458866,61.458866,61.458866
13712.0,96.64372,96.64372,96.64372,61.653393,61.653393,61.653393
13713.0,96.83783,96.83783,96.83783,61.824993,61.824993,61.824993
13714.0,96.949524,96.949524,96.949524,61.97347,61.97347,61.97347
13715.0,96.9785,96.9785,96.9785,62.09865,62.09865,62.09865
13716.0,96.92469,96.92469,96.92469,62.2004,62.2004,62.2004
13717.0,96.78824,96.78824,96.78824,62.278603,62.278603,62.278603
13718.0,96.56948,96.56948,96.56948,62.333164,62.333164,62.333164
13719.0,96.26899,96.26899,96.26899,62.364025,62.364025,62.364025
13720.0,95.88752,95.88752,95.88752,62.371147,62.371147,62.371147
13721.0,95.42605,95.42605,95.42605,62.354527,62.354527,62.354527
13722.0,94.88575,94.88575,94.88575,62.314182,62.314182,62.314182
13723.0,94.26798,94.26798,94.26798,62.250156,62.250156,62.250156
13724.0,93.57431,93.57431,93.57431,62.16252,62.16252,62.16252
13725.0,92.806465,92.806465,92.806465,62.051384,62.051384,62.051384
13726.0,91.966354,91.966354,91.966354,61.916862,61.916862,61.916862
13727.0,91.056076,91.056076,91.056076,61.759117,61.759117,61.759117
13728.0,90.07786,90.07786,90.07786,61.578323,61.578323,61.578323
13729.0,89.034096,89.034096,89.034096,61.374683,61.374683,61.374683
13730.0,0.001,0.001,0.001,0.001,0.001,0.001
13731.0,0.001,0.001,0.001,0.001,0.001,0.001
13732.0,0.001,0.001,0.001,0.001,0.001,0.001
13733.0,0.001,0.001,0.001,0.001,0.001,0.001
13734.0,0.001,0.001,0.001,0.001,0.001,0.001
13735.0,0.001,0.001,0.001,0.001,0.001,0.001
13736.0,0.001,0.001,0.001,0.001,0.001,0.001
13737.0,0.001,0.001,0.001,0.001,0.001,0.001
13738.0,0.001,0.001,0.001,0.001,0.001,0.001
13739.0,0.001,0.001,0.001,0.001,0.001,0.001
13740.0,0.001,0.001,0.001,0.001,0.001,0.001
13741.0,0.001,0.001,0.001,0.001,0.001,0.001
13742.0,0.001,0.001,0.001,0.001,0.001,0.001
13743.0,0.001,0.001,0.001,0.001,0.001,0.001
13744.0,0.001,0.001,0.001,0.001,0.001,0.001
13745.0,0.001,0.001,0.001,0.001,0.001,0.001
13746.0,0.001,0.001,0.001,0.001,0.001,0.001
13747.0,0.001,0.001,0.001,0.001,0.001,0.001
13748.0,0.001,0.001,0.001,0.001,0.001,0.001
13749.0,0.001,0.001,0.001,0.001,0.001,0.001
13750.0,0.001,0.001,0.001,0.001,0.001,0.001
13751.0,0.001,0.001,0.001,0.001,0.001,0.001
13752.0,0.001,0.001,0.001,0.001,0.001,0.001
13753.0,0.001,0.001,0.001,0.001,0.001,0.001
13754.0,0.001,0.001,0.001,0.001,0.001,0.001
13755.0,0.001,0.001,0.001,0.001,0.001,0.001
13756.0,0.001,0.001,0.001,0.001,0.001,0.001
13757.0,0.001,0.001,0.001,0.001,0.001,0.001
13758.0,0.001,0.001,0.001,0.001,0.001,0.001
13759.0,0.001,0.001,0.001,0.001,0.001,0.001
13760.0,0.001,0.001,0.001,0.001,0.001,0.001
13761.0,0.001,0.001,0.001,0.001,0.001,0.001
13762.0,0.001,0.001,0.001,0.001,0.001,0.001
13763.0,0.001,0.001,0.001,0.001,0.001,0.001
13764.0,0.001,0.001,0.001,0.001,0.001,0.001
13765.0,0.001,0.001,0.001,0.001,0.001,0.001
13766.0,0.001,0.001,0.001,0.001,0.001,0.001
13767.0,0.001,0.001,0.001,0.001,0.001,0.001
13768.0,0.001,0.001,0.001,0.001,0.001,0.001
13769.0,0.001,0.001,0.001,0.001,0.001,0.001
13770.0,0.001,0.001,0.001,0.001,0.001,0.001
13771.0,0.001,0.001,0.001,0.001,0.001,0.001
13772.0,0.001,0.001,0.001,0.001,0.001,0.001
13773.0,0.001,0.001,0.001,0.001,0.001,0.001
13774.0,0.001,0.001,0.001,0.001,0.001,0.001
13775.0,0.001,0.001,0.001,0.001,0.001,0.001
13776.0,0.001,0.001,0.001,0.001,0.001,0.001
13777.0,0.001,0.001,0.001,0.001,0.001,0.001
13778.0,0.001,0.001,0.001,0.001,0.001,0.001
13779.0,0.001,0.001,0.001,0.001,0.001,0.001
13780.0,0.001,0.001,0.001,0.001,0.001,0.001
13781.0,0.001,0.001,0.001,0.001,0.001,0.001
13782.0,0.001,0.001,0.001,0.001,0.001,0.001
13783.0,0.001,0.001,0.001,0.001,0.001,0.001
13784.0,0.001,0.001,0.001,0.001,0.001,0.001
13785.0,0.001,0.001,0.001,0.001,0.001,0.001
13786.0,0.001,0.001,0.001,0.001,0.001,0.001
13787.0,0.001,0.001,0.001,0.001,0.001,0.001
13788.0,0.001,0.001,0.001,0.001,0.001,0.001
13789.0,0.001,0.001,0.001,0.001,0.001,0.001
13790.0,0.001,0.001,0.001,0.001,0.001,0.001
13791.0,0.001,0.001,0.001,0.001,0.001,0.001
13792.0,0.001,0.001,0.001,0.001,0.001,0.001
13793.0,0.001,0.001,0.001,0.001,0.001,0.001
13794.0,0.001,0.001,0.001,0.001,0.001,0.001
13795.0,0.001,0.001,0.001,0.001,0.001,0.001
13796.0,0.001,0.001,0.001,0.001,0.001,0.001
13797.0,0.001,0.001,0.001,0.001,0.001,0.001
13798.0,0.001,0.001,0.001,0.001,0.001,0.001
13799.0,0.001,0.001,0.001,0.001,0.001,0.001
13800.0,91.99881,91.99881,91.99881,69.69909,69.69909,69.69909
13801.0,92.28629,92.28629,92.28629,70.46083,70.46083,70.46083
13802.0,92.55455,92.55455,92.55455,71.19079,71.19079,71.19079
13803.0,92.8034,92.8034,92.8034,71.88781,71.88781,71.88781
13804.0,93.0327,93.0327,93.0327,72.55078,72.55078,72.55078
13805.0,93.24228,93.24228,93.24228,73.17865,73.17865,73.17865
13806.0,93.43202,93.43202,93.43202,73.770386,73.770386,73.770386
13807.0,93.6018,93.6018,93.6018,74.325035,74.325035,74.325035
13808.0,93.751495,93.751495,93.751495,74.8417,74.8417,74.8417
13809.0,93.88102,93.88102,93.88102,75.31952,75.31952,75.31952
13810.0,93.99029,93.99029,93.99029,75.75771,75.75771,75.75771
13811.0,94.07922,94.07922,94.07922,76.15555,76.15555,76.15555
13812.0,94.147766,94.147766,94.147766,76.512375,76.512375,76.512375
13813.0,94.195885,94.195885,94.195885,76.82759,76.82759,76.82759
13814.0,94.22353,94.22353,94.22353,77.10067,77.10067,77.10067
13815.0,94.230705,94.230705,94.230705,77.331154,77.331154,77.331154
13816.0,94.21739,94.21739,94.21739,77.518654,77.518654,77.518654
13817.0,94.1836,94.1836,94.1836,77.66286,77.66286,77.66286
13818.0,94.12935,94.12935,94.12935,77.76353,77.76353,77.76353
13819.0,94.05468,94.05468,94.05468,77.82048,77.82048,77.82048
13820.0,93.95964,93.95964,93.95964,77.83363,77.83363,77.83363
13821.0,93.844284,93.844284,93.844284,77.802956,77.802956,77.802956
13822.0,93.7087,93.7087,93.7087,77.72849,77.72849,77.72849
13823.0,93.55297,93.55297,93.55297,77.61039,77.61039,77.61039
13824.0,93.37719,93.37719,93.37719,77.44883,77.44883,77.44883
13825.0,93.18148,93.18148,93.18148,77.244095,77.244095,77.244095
13826.0,92.96597,92.96597,92.96597,76.99652,76.99652,76.99652
13827.0,92.73079,92.73079,92.73079,76.70653,76.70653,76.70653
13828.0,92.4761,92.4761,92.4761,76.3746,76.3746,76.3746
13829.0,92.20206,92.20206,92.20206,76.0013,76.0013,76.0013
13830.0,0.001,0.001,0.001,0.001,0.001,0.001
13831.0,0.001,0.001,0.001,0.001,0.001,0.001
13832.0,0.001,0.001,0.001,0.001,0.001,0.001
13833.0,0.001,0.001,0.001,0.001,0.001,0.001
13834.0,0.001,0.001,0.001,0.001,0.001,0.001
13835.0,0.001,0.001,0.001,0.001,0.001,0.001
13836.0,0.001,0.001,0.001,0.001,0.001,0.001
13837.0,0.001,0.001,0.001,0.001,0.001,0.001
13838.0,0.001,0.001,0.001,0.001,0.001,0.001
13839.0,0.001,0.001,0.001,0.001,0.001,0.001
13840.0,0.001,0.001,0.001,0.001,0.001,0.001
13841.0,0.001,0.001,0.001,0.001,0.001,0.001
13842.0,0.001,0.001,0.001,0.001,0.001,0.001
13843.0,0.001,0.001,0.001,0.001,0.001,0.001
13844.0,0.001,0.001,0.001,0.001,0.001,0.001
13845.0,0.001,0.001,0.001,0.001,0.001,0.001
13846.0,0.001,0.001,0.001,0.001,0.001,0.001
13847.0,0.001,0.001,0.001,0.001,0.001,0.001
13848.0,0.001,0.001,0.001,0.001,0.001,0.001
13849.0,0.001,0.001,0.001,0.001,0.001,0.001
13850.0,0.001,0.001,0.001,0.001,0.001,0.001
13851.0,0.001,0.001,0.001,0.001,0.001,0.001
13852.0,0.001,0.001,0.001,0.001,0.001,0.001
13853.0,0.001,0.001,0.001,0.001,0.001,0.001
13854.0,0.001,0.001,0.001,0.001,0.001,0.001
13855.0,0.001,0.001,0.001,0.001,0.001,0.001
13856.0,0.001,0.001,0.001,0.001,0.001,0.001
13857.0,0.001,0.001,0.001,0.001,0.001,0.001
13858.0,0.001,0.001,0.001,0.001,0.001,0.001
13859.0,0.001,0.001,0.001,0.001,0.001,0.001
13860.0,0.001,0.001,0.001,0.001,0.001,0.001
13861.0,0.001,0.001,0.001,0.001,0.001,0.001
13862.0,0.001,0.001,0.001,0.001,0.001,0.001
13863.0,0.001,0.001,0.001,0.001,0.001,0.001
13864.0,0.001,0.001,0.001,0.001,0.001,0.001
13865.0,0.001,0.001,0.001,0.001,0.001,0.001
13866.0,0.001,0.001,0.001,0.001,0.001,0.001
13867.0,0.001,0.001,0.001,0.001,0.001,0.001
13868.0,0.001,0.001,0.001,0.001,0.001,0.001
13869.0,0.001,0.001,0.001,0.001,0.001,0.001
13870.0,0.001,0.001,0.001,0.001,0.001,0.001
13871.0,0.001,0.001,0.001,0.001,0.001,0.001
13872.0,0.001,0.001,0.001,0.001,0.001,0.001
13873.0,0.001,0.001,0.001,0.001,0.001,0.001
13874.0,0.001,0.001,0.001,0.001,0.001,0.001
13875.0,0.001,0.001,0.001,0.001,0.001,0.001
13876.0,0.001,0.001,0.001,0.001,0.001,0.001
13877.0,0.001,0.001,0.001,0.001,0.001,0.001
13878.0,0.001,0.001,0.001,0.001,0.001,0.001
13879.0,0.001,0.001,0.001,0.001,0.001,0.001
13880.0,0.001,0.001,0.001,0.001,0.001,0.001
13881.0,0.001,0.001,0.001,0.001,0.001,0.001
13882.0,0.001,0.001,0.001,0.001,0.001,0.001
13883.0,0.001,0.001,0.001,0.001,0.001,0.001
13884.0,0.001,0.001,0.001,0.001,0.001,0.001
13885.0,0.001,0.001,0.001,0.001,0.001,0.001
13886.0,0.001,0.001,0.001,0.001,0.001,0.001
13887.0,0.001,0.001,0.001,0.001,0.001,0.001
13888.0,0.001,0.001,0.001,0.001,0.001,0.001
13889.0,0.001,0.001,0.001,0.001,0.001,0.001
13890.0,0.001,0.001,0.001,0.001,0.001,0.001
13891.0,0.001,0.001,0.001,0.001,0.001,0.001
13892.0,0.001,0.001,0.001,0.001,0.001,0.001
13893.0,0.001,0.001,0.001,0.001,0.001,0.001
13894.0,0.001,0.001,0.001,0.001,0.001,0.001
13895.0,0.001,0.001,0.001,0.001,0.001,0.001
13896.0,0.001,0.001,0.001,0.001,0.001,0.001
13897.0,0.001,0.001,0.001,0.001,0.001,0.001
13898.0,0.001,0.001,0.001,0.001,0.001,0.001
13899.0,0.001,0.001,0.001,0.001,0.001,0.001
13900.0,75.57782,75.57782,75.57782,68.255,68.255,68.255
13901.0,77.435005,77.435005,77.435005,68.70292,68.70292,68.70292
13902.0,79.20373,79.20373,79.20373,69.13035,69.13035,69.13035
13903.0,80.875916,80.875916,80.875916,69.53686,69.53686,69.53686
13904.0,82.44382,82.44382,82.44382,69.922066,69.922066,69.922066
13905.0,83.900055,83.900055,83.900055,70.285576,70.285576,70.285576
13906.0,85.2377,85.2377,85.2377,70.62704,70.62704,70.62704
13907.0,86.450294,86.450294,86.450294,70.94611,70.94611,70.94611
13908.0,87.53194,87.53194,87.53194,71.24248,71.24248,71.24248
13909.0,88.47731,88.47731,88.47731,71.51584,71.51584,71.51584
13910.0,89.28172,89.28172,89.28172,71.76592,71.76592,71.76592
13911.0,89.94116,89.94116,89.94116,71.99248,71.99248,71.99248
13912.0,90.45233,90.45233,90.45233,72.195274,72.195274,72.195274
13913.0,90.812645,90.812645,90.812645,72.374115,72.374115,72.374115
13914.0,91.02028,91.02028,91.02028,72.52881,72.52881,72.52881
13915.0,91.07419,91.07419,91.07419,72.6592,72.6592,72.6592
13916.0,90.9741,90.9741,90.9741,72.76517,72.76517,72.76517
13917.0,90.72051,90.72051,90.72051,72.846596,72.846596,72.846596
13918.0,90.31472,90.31472,90.31472,72.9034,72.9034,72.9034
13919.0,89.758766,89.758766,89.758766,72.935524,72.935524,72.935524
13920.0,89.05545,89.05545,89.05545,72.94294,72.94294,72.94294
13921.0,88.2083,88.2083,88.2083,72.925644,72.925644,72.925644
13922.0,87.22152,87.22152,87.22152,72.88364,72.88364,72.88364
13923.0,86.100006,86.100006,86.100006,72.81697,72.81697,72.81697
13924.0,84.84925,84.84925,84.84925,72.72572,72.72572,72.72572
13925.0,83.47533,83.47533,83.47533,72.60997,72.60997,72.60997
13926.0,81.98484,81.98484,81.98484,72.46983,72.46983,72.46983
13927.0,80.384865,80.384865,80.384865,72.305466,72.305466,72.305466
13928.0,78.682884,78.682884,78.682884,72.11702,72.11702,72.11702
13929.0,76.886765,76.886765,76.886765,71.90469,71.90469,71.90469
13930.0,0.001,0.001,0.001,0.001,0.001,0.001
13931.0,0.001,0.001,0.001,0.001,0.001,0.001
13932.0,0.001,0.001,0.001,0.001,0.001,0.001
13933.0,0.001,0.001,0.001,0.001,0.001,0.001
13934.0,0.001,0.001,0.001,0.001,0.001,0.001
13935.0,0.001,0.001,0.001,0.001,0.001,0.001
13936.0,0.001,0.001,0.001,0.001,0.001,0.001
13937.0,0.001,0.001,0.001,0.001,0.001,0.001
13938.0,0.001,0.001,0.001,0.001,0.001,0.001
13939.0,0.001,0.001,0.001,0.001,0.001,0.001
13940.0,0.001,0.001,0.001,0.001,0.001,0.001
13941.0,0.001,0.001,0.001,0.001,0.001,0.001
13942.0,0.001,0.001,0.001,0.001,0.001,0.001
13943.0,0.001,0.001,0.001,0.001,0.001,0.001
13944.0,0.001,0.001,0.001,0.001,0.001,0.001
13945.0,0.001,0.001,0.001,0.001,0.001,0.001
13946.0,0.001,0.001,0.001,0.001,0.001,0.001
13947.0,0.001,0.001,0.001,0.001,0.001,0.001
13948.0,0.001,0.001,0.001,0.001,0.001,0.001
13949.0,0.001,0.001,0.001,0.001,0.001,0.001
13950.0,0.001,0.001,0.001,0.001,0.001,0.001
13951.0,0.001,0.001,0.001,0.001,0.001,0.001
13952.0,0.001,0.001,0.001,0.001,0.001,0.001
13953.0,0.001,0.001,0.001,0.001,0.001,0.001
13954.0,0.001,0.001,0.001,0.001,0.001,0.001
13955.0,0.001,0.001,0.001,0.001,0.001,0.001
13956.0,0.001,0.001,0.001,0.001,0.001,0.001
13957.0,0.001,0.001,0.001,0.001,0.001,0.001
13958.0,0.001,0.001,0.001,0.001,0.001,0.001
13959.0,0.001,0.001,0.001,0.001,0.001,0.001
13960.0,0.001,0.001,0.001,0.001,0.001,0.001
13961.0,0.001,0.001,0.001,0.001,0.001,0.001
13962.0,0.001,0.001,0.001,0.001,0.001,0.001
13963.0,0.001,0.001,0.001,0.001,0.001,0.001
13964.0,0.001,0.001,0.001,0.001,0.001,0.001
13965.0,0.001,0.001,0.001,0.001,0.001,0.001
13966.0,0.001,0.001,0.001,0.001,0.001,0.001
13967.0,0.001,0.001,0.001,0.001,0.001,0.001
13968.0,0.001,0.001,0.001,0.001,0.001,0.001
13969.0,0.001,0.001,0.001,0.001,0.001,0.001
13970.0,0.001,0.001,0.001,0.001,0.001,0.001
13971.0,0.001,0.001,0.001,0.001,0.001,0.001
13972.0,0.001,0.001,0.001,0.001,0.001,0.001
13973.0,0.001,0.001,0.001,0.001,0.001,0.001
13974.0,0.001,0.001,0.001,0.001,0.001,0.001
13975.0,0.001,0.001,0.001,0.001,0.001,0.001
13976.0,0.001,0.001,0.001,0.001,0.001,0.001
13977.0,0.001,0.001,0.001,0.001,0.001,0.001
13978.0,0.001,0.001,0.001,0.001,0.001,0.001
13979.0,0.001,0.001,0.001,0.001,0.001,0.001
13980.0,0.001,0.001,0.001,0.001,0.001,0.001
13981.0,0.001,0.001,0.001,0.001,0.001,0.001
13982.0,0.001,0.001,0.001,0.001,0.001,0.001
13983.0,0.001,0.001,0.001,0.001,0.001,0.001
13984.0,0.001,0.001,0.001,0.001,0.001,0.001
13985.0,0.001,0.001,0.001,0.001,0.001,0.001
13986.0,0.001,0.001,0.001,0.001,0.001,0.001
