time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z
11-23-09-330043,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-340042,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-349043,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-360041,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-369046,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-379084,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-388635,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-399631,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-408631,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-418631,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-428634,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-439632,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-449594,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-458598,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-468606,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-479113,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-489122,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-500122,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-509122,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-520123,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-530119,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-540120,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-550118,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-559120,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-569123,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-579123,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-588634,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-599633,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-608634,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-619634,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-628634,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-638635,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-649633,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-658634,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-668637,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-679142,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-688148,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-699149,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-709147,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-719147,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-728148,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-739147,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-748148,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-759147,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-768155,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-779153,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-788411,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-799378,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-809375,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-818375,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-828375,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-838375,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-848376,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-859375,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-868380,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-879380,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-888418,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-898418,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-908419,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-919420,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-929418,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-938419,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-949418,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-958418,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-968423,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-978423,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-988971,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-09-998976,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-009935,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-019935,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-029933,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-038934,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-049933,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-058934,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-069444,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-079444,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-088954,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-098954,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-109954,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-118954,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-128995,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-139988,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-148990,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-159954,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-168960,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-179464,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-188503,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-198508,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-209468,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-218468,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-228468,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-238470,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-248506,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-259505,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-268557,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-279553,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-288787,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-298789,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-308794,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-319787,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-329750,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-338750,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-348750,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-359750,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-368754,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-379754,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-388266,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-398266,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-409266,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-419266,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-428267,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-439267,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-449266,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-458267,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-468274,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-478315,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-488824,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-498824,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-508824,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-518861,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-528865,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-538866,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-549866,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-559861,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-569833,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-578834,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-589429,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-598432,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-609429,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-618432,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-629430,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-638432,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-649393,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-658430,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-668437,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-679903,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-688909,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-698910,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-709908,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-718908,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-728909,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-738910,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-749909,0.0,0.0,4.0,-7.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-758909,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-768918,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-779959,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-789041,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-799043,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-810041,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-820006,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-830003,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-840003,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-849041,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-860044,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-869623,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-878328,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-888850,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-899849,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-908850,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-918851,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-929850,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-938852,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-949850,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-958850,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-968867,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-978869,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-988975,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-10-998987,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-009506,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-018519,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-028524,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-038526,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-049514,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-058525,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-069518,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-078520,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-089110,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-099064,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-110059,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-120061,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-130059,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-139060,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-150060,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-160049,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-169097,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-180090,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-189391,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-198393,0.0,0.0,5.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-209350,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-219387,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-11-229384,0.0,0.0,4.0,-7.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
