time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,State,Swing,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z,Center_of_Mass_Position_x,Center_of_Mass_Position_y,Center_of_Mass_Position_z,Center_of_Mass_Velocity_x,Center_of_Mass_Velocity_y,Center_of_Mass_Velocity_z,Center_of_Mass_Acceleration_x,Center_of_Mass_Acceleration_y,Center_of_Mass_Acceleration_z
13-59-12-773051,0.0,0.0,0.0,0.0,0.0,0.288818359375,0.011474609375,0.89013671875,-0.1450381679389313,-0.17557251908396945,-0.1297709923664122,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-784051,0.0,0.0,0.0,0.0,0.0,0.288818359375,0.011474609375,0.89013671875,-0.1450381679389313,-0.17557251908396945,-0.1297709923664122,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-794050,0.0,0.0,0.0,0.0,0.0,0.288818359375,0.011474609375,0.89013671875,-0.1450381679389313,-0.17557251908396945,-0.1297709923664122,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-803050,0.0,0.0,0.0,0.0,0.0,0.288818359375,0.011474609375,0.89013671875,-0.1450381679389313,-0.17557251908396945,-0.1297709923664122,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-814050,0.0,0.0,0.0,0.0,0.0,0.290771484375,0.012939453125,0.87060546875,-0.11450381679389313,-0.13740458015267176,-0.11450381679389313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-823051,0.0,0.0,0.0,0.0,0.0,0.290771484375,0.012939453125,0.87060546875,-0.11450381679389313,-0.13740458015267176,-0.11450381679389313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-833057,0.0,0.0,0.0,0.0,0.0,0.290771484375,0.012939453125,0.87060546875,-0.11450381679389313,-0.13740458015267176,-0.11450381679389313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-843567,0.0,0.0,0.0,0.0,0.0,0.290771484375,0.012939453125,0.87060546875,-0.11450381679389313,-0.13740458015267176,-0.11450381679389313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-852574,0.0,0.0,0.0,0.0,0.0,0.292724609375,0.009521484375,0.864013671875,-0.1450381679389313,-0.16030534351145037,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-862571,0.0,0.0,0.0,0.0,0.0,0.292724609375,0.009521484375,0.864013671875,-0.1450381679389313,-0.16030534351145037,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-873571,0.0,0.0,0.0,0.0,0.0,0.292724609375,0.009521484375,0.864013671875,-0.1450381679389313,-0.16030534351145037,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-882572,0.0,0.0,0.0,0.0,0.0,0.292724609375,0.009521484375,0.864013671875,-0.1450381679389313,-0.16030534351145037,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-893032,0.0,0.0,0.0,0.0,0.0,0.28759765625,0.02685546875,0.872802734375,-0.16793893129770993,-0.15267175572519084,-0.1450381679389313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-904038,0.0,0.0,0.0,0.0,0.0,0.28759765625,0.02685546875,0.872802734375,-0.16793893129770993,-0.15267175572519084,-0.1450381679389313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-913080,0.0,0.0,0.0,0.0,0.0,0.28759765625,0.02685546875,0.872802734375,-0.16793893129770993,-0.15267175572519084,-0.1450381679389313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-924039,0.0,0.0,0.0,0.0,0.0,0.28759765625,0.02685546875,0.872802734375,-0.16793893129770993,-0.15267175572519084,-0.1450381679389313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-933049,0.0,0.0,0.0,0.0,0.0,0.28759765625,0.02685546875,0.872802734375,-0.16793893129770993,-0.15267175572519084,-0.1450381679389313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-943570,0.0,0.0,0.0,0.0,0.0,0.293701171875,0.01220703125,0.873046875,-0.12213740458015267,-0.16793893129770993,-0.10687022900763359,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-953600,0.0,0.0,0.0,0.0,0.0,0.293701171875,0.01220703125,0.873046875,-0.12213740458015267,-0.16793893129770993,-0.10687022900763359,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-963565,0.0,0.0,0.0,0.0,0.0,0.293701171875,0.01220703125,0.873046875,-0.12213740458015267,-0.16793893129770993,-0.10687022900763359,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-972566,0.0,0.0,0.0,0.0,0.0,0.293701171875,0.01220703125,0.873046875,-0.12213740458015267,-0.16793893129770993,-0.10687022900763359,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-982601,0.0,0.0,0.0,0.0,0.0,0.293701171875,0.01220703125,0.873046875,-0.12213740458015267,-0.16793893129770993,-0.10687022900763359,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-12-993603,0.0,0.0,0.0,0.0,0.0,0.287841796875,0.016357421875,0.8828125,-0.1297709923664122,-0.1450381679389313,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-13-003599,0.0,0.0,0.0,0.0,0.0,0.287841796875,0.016357421875,0.8828125,-0.1297709923664122,-0.1450381679389313,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-13-012601,0.0,0.0,0.0,0.0,0.0,0.287841796875,0.016357421875,0.8828125,-0.1297709923664122,-0.1450381679389313,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-13-023601,0.0,0.0,0.0,0.0,0.0,0.287841796875,0.016357421875,0.8828125,-0.1297709923664122,-0.1450381679389313,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-13-032607,0.0,0.0,0.0,0.0,0.0,0.287841796875,0.016357421875,0.8828125,-0.1297709923664122,-0.1450381679389313,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-13-043122,0.0,0.0,0.0,0.0,0.0,0.287841796875,0.016357421875,0.8828125,-0.1297709923664122,-0.1450381679389313,-0.12213740458015267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-13-053156,0.0,0.0,0.0,0.0,0.0,0.289306640625,0.021484375,0.87841796875,-0.1450381679389313,-0.16030534351145037,-0.13740458015267176,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-59-13-064121,0.0,0.0,0.0,0.0,0.0,0.289306640625,0.021484375,0.87841796875,-0.1450381679389313,-0.16030534351145037,-0.13740458015267176,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
