time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
11-06-09-765019,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-775020,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-785009,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-795009,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-806007,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-815012,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-825012,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-836057,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-845062,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-855067,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-866057,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-875059,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-886049,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-895078,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-906057,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-916074,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-926074,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-935327,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-945328,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-955385,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-966335,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-975344,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-985337,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-09-996334,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-006335,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-015346,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-025346,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-035436,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-047446,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-055448,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-066444,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-076445,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-085445,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-096438,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-106445,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-115445,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-126444,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-135605,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-145605,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-156603,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-165604,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-175605,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-186604,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-196595,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-205597,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-215695,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-225703,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-236026,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-245021,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-255018,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-266028,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-275042,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-285982,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-294981,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-304981,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-314986,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-325985,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-335624,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-345627,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-356624,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-365625,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-376626,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-385584,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-397362,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-405595,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-415370,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-425123,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-435947,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-445673,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-455708,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-465710,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-475710,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-486677,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-496674,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-506672,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-515678,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-525681,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-536201,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-546202,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-556200,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-565200,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-576200,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-585203,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-596200,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-605203,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-615347,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-626345,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-635858,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-645861,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-654859,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-664861,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-674861,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-685859,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-695860,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-705860,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-714867,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-726867,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-735383,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-745383,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-757382,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-765383,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-776384,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-785385,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-795385,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-806383,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-815393,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-826395,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-835747,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-846737,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-10-857738,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-10-866736,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-10-875737,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-10-886737,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-10-895738,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-10-906734,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-10-915738,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-10-925776,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-10-936328,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-10-946291,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-10-955327,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-10-966328,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-10-976291,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-10-985292,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-10-995325,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-006292,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-015299,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-026299,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-035814,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-045815,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-056814,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-064816,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-075813,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-084815,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-094815,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-106815,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-115831,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-125829,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-135385,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-146347,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-156344,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-165346,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-175346,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-186345,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-197347,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-205347,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-215385,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-225386,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-236496,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-246492,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-255492,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-265493,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-276492,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-286490,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-296493,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-306492,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-315499,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-326499,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-337016,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-347016,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-355016,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-366016,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-375018,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-386016,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-397015,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-406013,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-416020,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-425021,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-435533,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-445586,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-456585,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-467583,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-477584,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-485585,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-497584,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-507583,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-515591,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-526589,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-536101,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-545102,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-556101,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-565101,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-575101,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-586099,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-595102,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-605137,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-615180,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-626142,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-635661,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-646695,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-656692,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-666692,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-676692,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-686690,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-695692,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-705692,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-715734,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-725736,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-736324,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-746323,6,6,[0.],[0.],[0.],[0.],[0.]
11-06-11-755795,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-764801,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-774801,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-784802,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-795799,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-804800,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-814805,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-824805,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-834911,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-845910,5,5,[0.],[0.],[0.],[0.],[0.]
11-06-11-854952,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-865947,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-875911,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-884911,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-895911,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-904912,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-914915,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-925914,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-935423,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-945424,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-956423,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-965424,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-975460,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-985462,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-11-996462,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-006423,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-015427,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-025427,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-035939,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-045939,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-054939,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-065939,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-074943,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-084943,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-094943,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-104943,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-114957,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-125956,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-135478,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-146477,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-155482,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-166474,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-176473,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-186989,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-194990,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-204991,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-214995,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-224996,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-236268,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-245269,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-256269,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-266269,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-276274,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-286267,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-295272,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-306268,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-315275,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-325275,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-335372,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-345372,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-356370,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-365370,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-376409,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-386374,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-396315,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-405392,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-415427,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-425767,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-435992,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-444994,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-455993,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-464996,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-475994,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-484994,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-495994,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-505333,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-515344,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-526340,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-535850,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-544851,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-555851,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-564852,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-574885,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-585850,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-594852,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-605850,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-614856,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-625894,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-635377,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-647378,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-655379,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-666376,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-675377,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-685376,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-695378,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-706376,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-715383,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-726384,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-736896,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-744898,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-755894,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-764896,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-775894,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-784898,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-795930,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-805894,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-814971,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-824974,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-835484,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-847485,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-856482,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-865482,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-876482,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-885482,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-895483,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-906483,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-915489,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-926488,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-935563,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-946560,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-955561,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-965598,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-976599,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-985600,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-12-996598,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-006562,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-015570,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-025570,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-036082,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-045088,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-056081,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-066083,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-076080,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-086082,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-095084,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-106080,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-115087,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-126087,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-135635,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-145636,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-156635,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-166601,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-176600,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-185798,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-195912,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-205911,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-215918,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-226917,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-235431,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-245431,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-257431,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-266432,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-276429,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-285432,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-296432,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-307431,4,4,[0.],[0.],[0.],[0.],[0.]
11-06-13-315437,4,4,[0.],[0.],[0.],[0.],[0.]
