time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-51,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
16-53-52,0,0,[0.],[0.],[0.],[0.],[0.]
