index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
29998.0,0.001,0.001,0.001,0.001,0.001,0.001
29999.0,0.001,0.001,0.001,0.001,0.001,0.001
30000.0,87.60909,87.60909,87.60909,72.93287,72.93287,72.93287
30001.0,87.77184,87.77184,87.77184,73.085014,73.085014,73.085014
30002.0,87.923515,87.923515,87.923515,73.22957,73.22957,73.22957
30003.0,88.06407,88.06407,88.06407,73.366486,73.366486,73.366486
30004.0,88.193436,88.193436,88.193436,73.49573,73.49573,73.49573
30005.0,88.31157,88.31157,88.31157,73.61724,73.61724,73.61724
30006.0,88.41843,88.41843,88.41843,73.730995,73.730995,73.730995
30007.0,88.51397,88.51397,88.51397,73.83696,73.83696,73.83696
30008.0,88.59815,88.59815,88.59815,73.93508,73.93508,73.93508
30009.0,88.670944,88.670944,88.670944,74.02535,74.02535,74.02535
30010.0,88.732315,88.732315,88.732315,74.10772,74.10772,74.10772
30011.0,88.78225,88.78225,88.78225,74.182175,74.182175,74.182175
30012.0,88.820724,88.820724,88.820724,74.24869,74.24869,74.24869
30013.0,88.847725,88.847725,88.847725,74.307236,74.307236,74.307236
30014.0,88.86324,88.86324,88.86324,74.357796,74.357796,74.357796
30015.0,88.86726,88.86726,88.86726,74.40036,74.40036,74.40036
30016.0,88.859795,88.859795,88.859795,74.43491,74.43491,74.43491
30017.0,88.840836,88.840836,88.840836,74.46144,74.46144,74.46144
30018.0,88.81039,88.81039,88.81039,74.479935,74.479935,74.479935
30019.0,88.76848,88.76848,88.76848,74.490395,74.490395,74.490395
30020.0,88.7151,88.7151,88.7151,74.492805,74.492805,74.492805
30021.0,88.6503,88.6503,88.6503,74.487175,74.487175,74.487175
30022.0,88.57409,88.57409,88.57409,74.4735,74.4735,74.4735
30023.0,88.486496,88.486496,88.486496,74.4518,74.4518,74.4518
30024.0,88.38756,88.38756,88.38756,74.42206,74.42206,74.42206
30025.0,88.27731,88.27731,88.27731,74.3843,74.3843,74.3843
30026.0,88.1558,88.1558,88.1558,74.33853,74.33853,74.33853
30027.0,88.02307,88.02307,88.02307,74.284775,74.284775,74.284775
30028.0,87.87918,87.87918,87.87918,74.22304,74.22304,74.22304
30029.0,87.724174,87.724174,87.724174,74.15334,74.15334,74.15334
30030.0,0.001,0.001,0.001,0.001,0.001,0.001
30031.0,0.001,0.001,0.001,0.001,0.001,0.001
30032.0,0.001,0.001,0.001,0.001,0.001,0.001
30033.0,0.001,0.001,0.001,0.001,0.001,0.001
30034.0,0.001,0.001,0.001,0.001,0.001,0.001
30035.0,0.001,0.001,0.001,0.001,0.001,0.001
30036.0,0.001,0.001,0.001,0.001,0.001,0.001
30037.0,0.001,0.001,0.001,0.001,0.001,0.001
30038.0,0.001,0.001,0.001,0.001,0.001,0.001
30039.0,0.001,0.001,0.001,0.001,0.001,0.001
30040.0,0.001,0.001,0.001,0.001,0.001,0.001
30041.0,0.001,0.001,0.001,0.001,0.001,0.001
30042.0,0.001,0.001,0.001,0.001,0.001,0.001
30043.0,0.001,0.001,0.001,0.001,0.001,0.001
30044.0,0.001,0.001,0.001,0.001,0.001,0.001
30045.0,0.001,0.001,0.001,0.001,0.001,0.001
30046.0,0.001,0.001,0.001,0.001,0.001,0.001
30047.0,0.001,0.001,0.001,0.001,0.001,0.001
30048.0,0.001,0.001,0.001,0.001,0.001,0.001
30049.0,0.001,0.001,0.001,0.001,0.001,0.001
30050.0,0.001,0.001,0.001,0.001,0.001,0.001
30051.0,0.001,0.001,0.001,0.001,0.001,0.001
30052.0,0.001,0.001,0.001,0.001,0.001,0.001
30053.0,0.001,0.001,0.001,0.001,0.001,0.001
30054.0,0.001,0.001,0.001,0.001,0.001,0.001
30055.0,0.001,0.001,0.001,0.001,0.001,0.001
30056.0,0.001,0.001,0.001,0.001,0.001,0.001
30057.0,0.001,0.001,0.001,0.001,0.001,0.001
30058.0,0.001,0.001,0.001,0.001,0.001,0.001
30059.0,0.001,0.001,0.001,0.001,0.001,0.001
30060.0,0.001,0.001,0.001,0.001,0.001,0.001
30061.0,0.001,0.001,0.001,0.001,0.001,0.001
30062.0,0.001,0.001,0.001,0.001,0.001,0.001
30063.0,0.001,0.001,0.001,0.001,0.001,0.001
30064.0,0.001,0.001,0.001,0.001,0.001,0.001
30065.0,0.001,0.001,0.001,0.001,0.001,0.001
30066.0,0.001,0.001,0.001,0.001,0.001,0.001
30067.0,0.001,0.001,0.001,0.001,0.001,0.001
30068.0,0.001,0.001,0.001,0.001,0.001,0.001
30069.0,0.001,0.001,0.001,0.001,0.001,0.001
30070.0,0.001,0.001,0.001,0.001,0.001,0.001
30071.0,0.001,0.001,0.001,0.001,0.001,0.001
30072.0,0.001,0.001,0.001,0.001,0.001,0.001
30073.0,0.001,0.001,0.001,0.001,0.001,0.001
30074.0,0.001,0.001,0.001,0.001,0.001,0.001
30075.0,0.001,0.001,0.001,0.001,0.001,0.001
30076.0,0.001,0.001,0.001,0.001,0.001,0.001
30077.0,0.001,0.001,0.001,0.001,0.001,0.001
30078.0,0.001,0.001,0.001,0.001,0.001,0.001
30079.0,0.001,0.001,0.001,0.001,0.001,0.001
30080.0,0.001,0.001,0.001,0.001,0.001,0.001
30081.0,0.001,0.001,0.001,0.001,0.001,0.001
30082.0,0.001,0.001,0.001,0.001,0.001,0.001
30083.0,0.001,0.001,0.001,0.001,0.001,0.001
30084.0,0.001,0.001,0.001,0.001,0.001,0.001
30085.0,0.001,0.001,0.001,0.001,0.001,0.001
30086.0,0.001,0.001,0.001,0.001,0.001,0.001
30087.0,0.001,0.001,0.001,0.001,0.001,0.001
30088.0,0.001,0.001,0.001,0.001,0.001,0.001
30089.0,0.001,0.001,0.001,0.001,0.001,0.001
30090.0,0.001,0.001,0.001,0.001,0.001,0.001
30091.0,0.001,0.001,0.001,0.001,0.001,0.001
30092.0,0.001,0.001,0.001,0.001,0.001,0.001
30093.0,0.001,0.001,0.001,0.001,0.001,0.001
30094.0,0.001,0.001,0.001,0.001,0.001,0.001
30095.0,0.001,0.001,0.001,0.001,0.001,0.001
30096.0,0.001,0.001,0.001,0.001,0.001,0.001
30097.0,0.001,0.001,0.001,0.001,0.001,0.001
30098.0,0.001,0.001,0.001,0.001,0.001,0.001
30099.0,0.001,0.001,0.001,0.001,0.001,0.001
30100.0,90.335594,90.335594,90.335594,77.06006,77.06006,77.06006
30101.0,90.449036,90.449036,90.449036,77.16975,77.16975,77.16975
30102.0,90.5547,90.5547,90.5547,77.2739,77.2739,77.2739
30103.0,90.65256,90.65256,90.65256,77.3725,77.3725,77.3725
30104.0,90.74259,90.74259,90.74259,77.4655,77.4655,77.4655
30105.0,90.82476,90.82476,90.82476,77.5529,77.5529,77.5529
30106.0,90.89906,90.89906,90.89906,77.63468,77.63468,77.63468
30107.0,90.96547,90.96547,90.96547,77.71082,77.71082,77.71082
30108.0,91.02396,91.02396,91.02396,77.7813,77.7813,77.7813
30109.0,91.074524,91.074524,91.074524,77.84611,77.84611,77.84611
30110.0,91.11715,91.11715,91.11715,77.90523,77.90523,77.90523
30111.0,91.15182,91.15182,91.15182,77.95865,77.95865,77.95865
30112.0,91.17853,91.17853,91.17853,78.00635,78.00635,78.00635
30113.0,91.197266,91.197266,91.197266,78.04833,78.04833,78.04833
30114.0,91.20804,91.20804,91.20804,78.08458,78.08458,78.08458
30115.0,91.21083,91.21083,91.21083,78.11509,78.11509,78.11509
30116.0,91.20564,91.20564,91.20564,78.13985,78.13985,78.13985
30117.0,91.19248,91.19248,91.19248,78.15885,78.15885,78.15885
30118.0,91.17135,91.17135,91.17135,78.172104,78.172104,78.172104
30119.0,91.14225,91.14225,91.14225,78.179596,78.179596,78.179596
30120.0,91.105194,91.105194,91.105194,78.18132,78.18132,78.18132
30121.0,91.06019,91.06019,91.06019,78.17729,78.17729,78.17729
30122.0,91.00724,91.00724,91.00724,78.167496,78.167496,78.167496
30123.0,90.94637,90.94637,90.94637,78.15194,78.15194,78.15194
30124.0,90.8776,90.8776,90.8776,78.13063,78.13063,78.13063
30125.0,90.800934,90.800934,90.800934,78.10358,78.10358,78.10358
30126.0,90.7164,90.7164,90.7164,78.07077,78.07077,78.07077
30127.0,90.62402,90.62402,90.62402,78.03223,78.03223,78.03223
30128.0,90.52382,90.52382,90.52382,77.98795,77.98795,77.98795
30129.0,90.41582,90.41582,90.41582,77.937965,77.937965,77.937965
30130.0,0.001,0.001,0.001,0.001,0.001,0.001
30131.0,0.001,0.001,0.001,0.001,0.001,0.001
30132.0,0.001,0.001,0.001,0.001,0.001,0.001
30133.0,0.001,0.001,0.001,0.001,0.001,0.001
30134.0,0.001,0.001,0.001,0.001,0.001,0.001
30135.0,0.001,0.001,0.001,0.001,0.001,0.001
30136.0,0.001,0.001,0.001,0.001,0.001,0.001
30137.0,0.001,0.001,0.001,0.001,0.001,0.001
30138.0,0.001,0.001,0.001,0.001,0.001,0.001
30139.0,0.001,0.001,0.001,0.001,0.001,0.001
30140.0,0.001,0.001,0.001,0.001,0.001,0.001
30141.0,0.001,0.001,0.001,0.001,0.001,0.001
30142.0,0.001,0.001,0.001,0.001,0.001,0.001
30143.0,0.001,0.001,0.001,0.001,0.001,0.001
30144.0,0.001,0.001,0.001,0.001,0.001,0.001
30145.0,0.001,0.001,0.001,0.001,0.001,0.001
30146.0,0.001,0.001,0.001,0.001,0.001,0.001
30147.0,0.001,0.001,0.001,0.001,0.001,0.001
30148.0,0.001,0.001,0.001,0.001,0.001,0.001
30149.0,0.001,0.001,0.001,0.001,0.001,0.001
30150.0,0.001,0.001,0.001,0.001,0.001,0.001
30151.0,0.001,0.001,0.001,0.001,0.001,0.001
30152.0,0.001,0.001,0.001,0.001,0.001,0.001
30153.0,0.001,0.001,0.001,0.001,0.001,0.001
30154.0,0.001,0.001,0.001,0.001,0.001,0.001
30155.0,0.001,0.001,0.001,0.001,0.001,0.001
30156.0,0.001,0.001,0.001,0.001,0.001,0.001
30157.0,0.001,0.001,0.001,0.001,0.001,0.001
30158.0,0.001,0.001,0.001,0.001,0.001,0.001
30159.0,0.001,0.001,0.001,0.001,0.001,0.001
30160.0,0.001,0.001,0.001,0.001,0.001,0.001
30161.0,0.001,0.001,0.001,0.001,0.001,0.001
30162.0,0.001,0.001,0.001,0.001,0.001,0.001
30163.0,0.001,0.001,0.001,0.001,0.001,0.001
30164.0,0.001,0.001,0.001,0.001,0.001,0.001
30165.0,0.001,0.001,0.001,0.001,0.001,0.001
30166.0,0.001,0.001,0.001,0.001,0.001,0.001
30167.0,0.001,0.001,0.001,0.001,0.001,0.001
30168.0,0.001,0.001,0.001,0.001,0.001,0.001
30169.0,0.001,0.001,0.001,0.001,0.001,0.001
30170.0,0.001,0.001,0.001,0.001,0.001,0.001
30171.0,0.001,0.001,0.001,0.001,0.001,0.001
30172.0,0.001,0.001,0.001,0.001,0.001,0.001
30173.0,0.001,0.001,0.001,0.001,0.001,0.001
30174.0,0.001,0.001,0.001,0.001,0.001,0.001
30175.0,0.001,0.001,0.001,0.001,0.001,0.001
30176.0,0.001,0.001,0.001,0.001,0.001,0.001
30177.0,0.001,0.001,0.001,0.001,0.001,0.001
30178.0,0.001,0.001,0.001,0.001,0.001,0.001
30179.0,0.001,0.001,0.001,0.001,0.001,0.001
30180.0,0.001,0.001,0.001,0.001,0.001,0.001
30181.0,0.001,0.001,0.001,0.001,0.001,0.001
30182.0,0.001,0.001,0.001,0.001,0.001,0.001
30183.0,0.001,0.001,0.001,0.001,0.001,0.001
30184.0,0.001,0.001,0.001,0.001,0.001,0.001
30185.0,0.001,0.001,0.001,0.001,0.001,0.001
30186.0,0.001,0.001,0.001,0.001,0.001,0.001
30187.0,0.001,0.001,0.001,0.001,0.001,0.001
30188.0,0.001,0.001,0.001,0.001,0.001,0.001
30189.0,0.001,0.001,0.001,0.001,0.001,0.001
30190.0,0.001,0.001,0.001,0.001,0.001,0.001
30191.0,0.001,0.001,0.001,0.001,0.001,0.001
30192.0,0.001,0.001,0.001,0.001,0.001,0.001
30193.0,0.001,0.001,0.001,0.001,0.001,0.001
30194.0,0.001,0.001,0.001,0.001,0.001,0.001
30195.0,0.001,0.001,0.001,0.001,0.001,0.001
30196.0,0.001,0.001,0.001,0.001,0.001,0.001
30197.0,0.001,0.001,0.001,0.001,0.001,0.001
30198.0,0.001,0.001,0.001,0.001,0.001,0.001
30199.0,0.001,0.001,0.001,0.001,0.001,0.001
30200.0,93.66925,93.66925,93.66925,73.90972,73.90972,73.90972
30201.0,93.76337,93.76337,93.76337,74.18535,74.18535,74.18535
30202.0,93.851006,93.851006,93.851006,74.44764,74.44764,74.44764
30203.0,93.93215,93.93215,93.93215,74.69646,74.69646,74.69646
30204.0,94.00679,94.00679,94.00679,74.93165,74.93165,74.93165
30205.0,94.074905,94.074905,94.074905,75.15309,75.15309,75.15309
30206.0,94.136475,94.136475,94.136475,75.36064,75.36064,75.36064
30207.0,94.191505,94.191505,94.191505,75.5542,75.5542,75.5542
30208.0,94.23996,94.23996,94.23996,75.73365,75.73365,75.73365
30209.0,94.28185,94.28185,94.28185,75.89888,75.89888,75.89888
30210.0,94.317154,94.317154,94.317154,76.049805,76.049805,76.049805
30211.0,94.34587,94.34587,94.34587,76.18633,76.18633,76.18633
30212.0,94.368,94.368,94.368,76.30839,76.30839,76.30839
30213.0,94.383514,94.383514,94.383514,76.4159,76.4159,76.4159
30214.0,94.39243,94.39243,94.39243,76.508804,76.508804,76.508804
30215.0,94.394745,94.394745,94.394745,76.58705,76.58705,76.58705
30216.0,94.39045,94.39045,94.39045,76.65059,76.65059,76.65059
30217.0,94.37955,94.37955,94.37955,76.699394,76.699394,76.699394
30218.0,94.36205,94.36205,94.36205,76.73342,76.73342,76.73342
30219.0,94.33795,94.33795,94.33795,76.75266,76.75266,76.75266
30220.0,94.30726,94.30726,94.30726,76.7571,76.7571,76.7571
30221.0,94.26997,94.26997,94.26997,76.74674,76.74674,76.74674
30222.0,94.22611,94.22611,94.22611,76.72159,76.72159,76.72159
30223.0,94.17568,94.17568,94.17568,76.68164,76.68164,76.68164
30224.0,94.11869,94.11869,94.11869,76.626945,76.626945,76.626945
30225.0,94.05515,94.05515,94.05515,76.55752,76.55752,76.55752
30226.0,93.985085,93.985085,93.985085,76.4734,76.4734,76.4734
30227.0,93.908485,93.908485,93.908485,76.37464,76.37464,76.37464
30228.0,93.82539,93.82539,93.82539,76.26131,76.26131,76.26131
30229.0,93.73581,93.73581,93.73581,76.13345,76.13345,76.13345
30230.0,0.001,0.001,0.001,0.001,0.001,0.001
30231.0,0.001,0.001,0.001,0.001,0.001,0.001
30232.0,0.001,0.001,0.001,0.001,0.001,0.001
30233.0,0.001,0.001,0.001,0.001,0.001,0.001
30234.0,0.001,0.001,0.001,0.001,0.001,0.001
30235.0,0.001,0.001,0.001,0.001,0.001,0.001
30236.0,0.001,0.001,0.001,0.001,0.001,0.001
30237.0,0.001,0.001,0.001,0.001,0.001,0.001
30238.0,0.001,0.001,0.001,0.001,0.001,0.001
30239.0,0.001,0.001,0.001,0.001,0.001,0.001
30240.0,0.001,0.001,0.001,0.001,0.001,0.001
30241.0,0.001,0.001,0.001,0.001,0.001,0.001
30242.0,0.001,0.001,0.001,0.001,0.001,0.001
30243.0,0.001,0.001,0.001,0.001,0.001,0.001
30244.0,0.001,0.001,0.001,0.001,0.001,0.001
30245.0,0.001,0.001,0.001,0.001,0.001,0.001
30246.0,0.001,0.001,0.001,0.001,0.001,0.001
30247.0,0.001,0.001,0.001,0.001,0.001,0.001
30248.0,0.001,0.001,0.001,0.001,0.001,0.001
30249.0,0.001,0.001,0.001,0.001,0.001,0.001
30250.0,0.001,0.001,0.001,0.001,0.001,0.001
30251.0,0.001,0.001,0.001,0.001,0.001,0.001
30252.0,0.001,0.001,0.001,0.001,0.001,0.001
30253.0,0.001,0.001,0.001,0.001,0.001,0.001
30254.0,0.001,0.001,0.001,0.001,0.001,0.001
30255.0,0.001,0.001,0.001,0.001,0.001,0.001
30256.0,0.001,0.001,0.001,0.001,0.001,0.001
30257.0,0.001,0.001,0.001,0.001,0.001,0.001
30258.0,0.001,0.001,0.001,0.001,0.001,0.001
30259.0,0.001,0.001,0.001,0.001,0.001,0.001
30260.0,0.001,0.001,0.001,0.001,0.001,0.001
30261.0,0.001,0.001,0.001,0.001,0.001,0.001
30262.0,0.001,0.001,0.001,0.001,0.001,0.001
30263.0,0.001,0.001,0.001,0.001,0.001,0.001
30264.0,0.001,0.001,0.001,0.001,0.001,0.001
30265.0,0.001,0.001,0.001,0.001,0.001,0.001
30266.0,0.001,0.001,0.001,0.001,0.001,0.001
30267.0,0.001,0.001,0.001,0.001,0.001,0.001
30268.0,0.001,0.001,0.001,0.001,0.001,0.001
30269.0,0.001,0.001,0.001,0.001,0.001,0.001
30270.0,0.001,0.001,0.001,0.001,0.001,0.001
30271.0,0.001,0.001,0.001,0.001,0.001,0.001
30272.0,0.001,0.001,0.001,0.001,0.001,0.001
30273.0,0.001,0.001,0.001,0.001,0.001,0.001
30274.0,0.001,0.001,0.001,0.001,0.001,0.001
30275.0,0.001,0.001,0.001,0.001,0.001,0.001
30276.0,0.001,0.001,0.001,0.001,0.001,0.001
30277.0,0.001,0.001,0.001,0.001,0.001,0.001
30278.0,0.001,0.001,0.001,0.001,0.001,0.001
30279.0,0.001,0.001,0.001,0.001,0.001,0.001
30280.0,0.001,0.001,0.001,0.001,0.001,0.001
30281.0,0.001,0.001,0.001,0.001,0.001,0.001
30282.0,0.001,0.001,0.001,0.001,0.001,0.001
30283.0,0.001,0.001,0.001,0.001,0.001,0.001
30284.0,0.001,0.001,0.001,0.001,0.001,0.001
30285.0,0.001,0.001,0.001,0.001,0.001,0.001
30286.0,0.001,0.001,0.001,0.001,0.001,0.001
30287.0,0.001,0.001,0.001,0.001,0.001,0.001
30288.0,0.001,0.001,0.001,0.001,0.001,0.001
30289.0,0.001,0.001,0.001,0.001,0.001,0.001
30290.0,0.001,0.001,0.001,0.001,0.001,0.001
30291.0,0.001,0.001,0.001,0.001,0.001,0.001
30292.0,0.001,0.001,0.001,0.001,0.001,0.001
30293.0,0.001,0.001,0.001,0.001,0.001,0.001
30294.0,0.001,0.001,0.001,0.001,0.001,0.001
30295.0,0.001,0.001,0.001,0.001,0.001,0.001
30296.0,0.001,0.001,0.001,0.001,0.001,0.001
30297.0,0.001,0.001,0.001,0.001,0.001,0.001
30298.0,0.001,0.001,0.001,0.001,0.001,0.001
30299.0,0.001,0.001,0.001,0.001,0.001,0.001
30300.0,93.00465,93.00465,93.00465,68.22987,68.22987,68.22987
30301.0,93.27751,93.27751,93.27751,68.32837,68.32837,68.32837
30302.0,93.53208,93.53208,93.53208,68.42188,68.42188,68.42188
30303.0,93.7682,93.7682,93.7682,68.51041,68.51041,68.51041
30304.0,93.98573,93.98573,93.98573,68.59392,68.59392,68.59392
30305.0,94.18454,94.18454,94.18454,68.6724,68.6724,68.6724
30306.0,94.364494,94.364494,94.364494,68.745834,68.745834,68.745834
30307.0,94.52549,94.52549,94.52549,68.8142,68.8142,68.8142
30308.0,94.667435,94.667435,94.667435,68.87749,68.87749,68.87749
30309.0,94.790245,94.790245,94.790245,68.935684,68.935684,68.935684
30310.0,94.89383,94.89383,94.89383,68.98877,68.98877,68.98877
30311.0,94.97814,94.97814,94.97814,69.036736,69.036736,69.036736
30312.0,95.04312,95.04312,95.04312,69.079575,69.079575,69.079575
30313.0,95.08873,95.08873,95.08873,69.11727,69.11727,69.11727
30314.0,95.114944,95.114944,95.114944,69.149826,69.149826,69.149826
30315.0,95.12174,95.12174,95.12174,69.17722,69.17722,69.17722
30316.0,95.109116,95.109116,95.109116,69.199455,69.199455,69.199455
30317.0,95.07709,95.07709,95.07709,69.21653,69.21653,69.21653
30318.0,95.02566,95.02566,95.02566,69.228424,69.228424,69.228424
30319.0,94.95488,94.95488,94.95488,69.23515,69.23515,69.23515
30320.0,94.86478,94.86478,94.86478,69.2367,69.2367,69.2367
30321.0,94.75542,94.75542,94.75542,69.233086,69.233086,69.233086
30322.0,94.62686,94.62686,94.62686,69.22429,69.22429,69.22429
30323.0,94.47919,94.47919,94.47919,69.21032,69.21032,69.21032
30324.0,94.31249,94.31249,94.31249,69.191185,69.191185,69.191185
30325.0,94.12687,94.12687,94.12687,69.166885,69.166885,69.166885
30326.0,93.92243,93.92243,93.92243,69.13742,69.13742,69.13742
30327.0,93.69932,93.69932,93.69932,69.10281,69.10281,69.10281
30328.0,93.45764,93.45764,93.45764,69.06306,69.06306,69.06306
30329.0,93.19756,93.19756,93.19756,69.018166,69.018166,69.018166
30330.0,0.001,0.001,0.001,0.001,0.001,0.001
30331.0,0.001,0.001,0.001,0.001,0.001,0.001
30332.0,0.001,0.001,0.001,0.001,0.001,0.001
30333.0,0.001,0.001,0.001,0.001,0.001,0.001
30334.0,0.001,0.001,0.001,0.001,0.001,0.001
30335.0,0.001,0.001,0.001,0.001,0.001,0.001
30336.0,0.001,0.001,0.001,0.001,0.001,0.001
30337.0,0.001,0.001,0.001,0.001,0.001,0.001
30338.0,0.001,0.001,0.001,0.001,0.001,0.001
30339.0,0.001,0.001,0.001,0.001,0.001,0.001
30340.0,0.001,0.001,0.001,0.001,0.001,0.001
30341.0,0.001,0.001,0.001,0.001,0.001,0.001
30342.0,0.001,0.001,0.001,0.001,0.001,0.001
30343.0,0.001,0.001,0.001,0.001,0.001,0.001
30344.0,0.001,0.001,0.001,0.001,0.001,0.001
30345.0,0.001,0.001,0.001,0.001,0.001,0.001
30346.0,0.001,0.001,0.001,0.001,0.001,0.001
30347.0,0.001,0.001,0.001,0.001,0.001,0.001
30348.0,0.001,0.001,0.001,0.001,0.001,0.001
30349.0,0.001,0.001,0.001,0.001,0.001,0.001
30350.0,0.001,0.001,0.001,0.001,0.001,0.001
30351.0,0.001,0.001,0.001,0.001,0.001,0.001
30352.0,0.001,0.001,0.001,0.001,0.001,0.001
30353.0,0.001,0.001,0.001,0.001,0.001,0.001
30354.0,0.001,0.001,0.001,0.001,0.001,0.001
30355.0,0.001,0.001,0.001,0.001,0.001,0.001
30356.0,0.001,0.001,0.001,0.001,0.001,0.001
30357.0,0.001,0.001,0.001,0.001,0.001,0.001
30358.0,0.001,0.001,0.001,0.001,0.001,0.001
30359.0,0.001,0.001,0.001,0.001,0.001,0.001
30360.0,0.001,0.001,0.001,0.001,0.001,0.001
30361.0,0.001,0.001,0.001,0.001,0.001,0.001
30362.0,0.001,0.001,0.001,0.001,0.001,0.001
30363.0,0.001,0.001,0.001,0.001,0.001,0.001
30364.0,0.001,0.001,0.001,0.001,0.001,0.001
30365.0,0.001,0.001,0.001,0.001,0.001,0.001
30366.0,0.001,0.001,0.001,0.001,0.001,0.001
30367.0,0.001,0.001,0.001,0.001,0.001,0.001
30368.0,0.001,0.001,0.001,0.001,0.001,0.001
30369.0,0.001,0.001,0.001,0.001,0.001,0.001
30370.0,0.001,0.001,0.001,0.001,0.001,0.001
30371.0,0.001,0.001,0.001,0.001,0.001,0.001
30372.0,0.001,0.001,0.001,0.001,0.001,0.001
30373.0,0.001,0.001,0.001,0.001,0.001,0.001
30374.0,0.001,0.001,0.001,0.001,0.001,0.001
30375.0,0.001,0.001,0.001,0.001,0.001,0.001
30376.0,0.001,0.001,0.001,0.001,0.001,0.001
30377.0,0.001,0.001,0.001,0.001,0.001,0.001
30378.0,0.001,0.001,0.001,0.001,0.001,0.001
30379.0,0.001,0.001,0.001,0.001,0.001,0.001
30380.0,0.001,0.001,0.001,0.001,0.001,0.001
30381.0,0.001,0.001,0.001,0.001,0.001,0.001
30382.0,0.001,0.001,0.001,0.001,0.001,0.001
30383.0,0.001,0.001,0.001,0.001,0.001,0.001
30384.0,0.001,0.001,0.001,0.001,0.001,0.001
30385.0,0.001,0.001,0.001,0.001,0.001,0.001
30386.0,0.001,0.001,0.001,0.001,0.001,0.001
30387.0,0.001,0.001,0.001,0.001,0.001,0.001
30388.0,0.001,0.001,0.001,0.001,0.001,0.001
30389.0,0.001,0.001,0.001,0.001,0.001,0.001
30390.0,0.001,0.001,0.001,0.001,0.001,0.001
30391.0,0.001,0.001,0.001,0.001,0.001,0.001
30392.0,0.001,0.001,0.001,0.001,0.001,0.001
30393.0,0.001,0.001,0.001,0.001,0.001,0.001
30394.0,0.001,0.001,0.001,0.001,0.001,0.001
30395.0,0.001,0.001,0.001,0.001,0.001,0.001
30396.0,0.001,0.001,0.001,0.001,0.001,0.001
30397.0,0.001,0.001,0.001,0.001,0.001,0.001
30398.0,0.001,0.001,0.001,0.001,0.001,0.001
30399.0,0.001,0.001,0.001,0.001,0.001,0.001
30400.0,87.43877,87.43877,87.43877,64.80167,64.80167,64.80167
30401.0,88.01441,88.01441,88.01441,64.95931,64.95931,64.95931
30402.0,88.553345,88.553345,88.553345,65.109146,65.109146,65.109146
30403.0,89.05484,89.05484,89.05484,65.251114,65.251114,65.251114
30404.0,89.518234,89.518234,89.518234,65.385155,65.385155,65.385155
