time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z
12-39-38-877503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4649312496185303,-23.7730712890625,-177.71861267089844,-0.016157781705260277,179.8349151611328,-8.0944185256958,-1.358595848083496,-156.3330841064453,4.036753177642822,2.3442826896553654e-15,-6.078864294868495e-17,-1.2540606540137247e-15,-2.016636610031128,-131.9480743408203,-174.06350708007812,-0.0010418797610327601,0.020100323483347893,2.844754219055176,-0.8439586758613586,0.6057673692703247,4.504604816436768
12-39-38-887534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.464322566986084,-23.772323608398438,-177.71823120117188,-0.016067905351519585,179.8336639404297,-8.09444522857666,-1.35990571975708,-156.33213806152344,4.036584377288818,2.3701989332260316e-15,1.0375809496730357e-15,-2.0294226165027067e-17,-2.017249584197998,-131.94625854492188,-174.0634002685547,-0.002300915541127324,0.017892563715577126,2.844820976257324,-0.8432719707489014,0.6064819097518921,4.506439208984375
12-39-38-898500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46398663520813,-23.771259307861328,-177.7184600830078,-0.015344010666012764,179.83245849609375,-8.09410285949707,-1.3606085777282715,-156.33322143554688,4.0382771492004395,4.951026161314001e-16,5.200199431594575e-16,-1.880961993784588e-16,-2.0184247493743896,-131.94654846191406,-174.0633087158203,-0.0025855712592601776,0.017825838178396225,2.8436732292175293,-0.8428475260734558,0.6074212789535522,4.507026195526123
12-39-38-907508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46398663520813,-23.771259307861328,-177.7184600830078,-0.015344010666012764,179.83245849609375,-8.09410285949707,-1.3606085777282715,-156.33322143554688,4.0382771492004395,4.951026161314001e-16,5.200199431594575e-16,-1.880961993784588e-16,-2.0184247493743896,-131.94654846191406,-174.0633087158203,-0.0025855712592601776,0.017825838178396225,2.8436732292175293,-0.8428475260734558,0.6074212789535522,4.507026195526123
12-39-38-920500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.461887836456299,-23.77284049987793,-177.7201690673828,-0.01618494652211666,179.83145141601562,-8.093979835510254,-1.3585563898086548,-156.33033752441406,4.036730766296387,-1.8740786070085055e-15,-1.5296003658764302e-15,-4.952683169517067e-16,-2.01989483833313,-131.94435119628906,-174.0651092529297,-0.001351228798739612,0.017269160598516464,2.8441970348358154,-0.8428948521614075,0.6067975759506226,4.5061259269714355
12-39-38-927516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.461887836456299,-23.77284049987793,-177.7201690673828,-0.01618494652211666,179.83145141601562,-8.093979835510254,-1.3585563898086548,-156.33033752441406,4.036730766296387,-1.8740786070085055e-15,-1.5296003658764302e-15,-4.952683169517067e-16,-2.01989483833313,-131.94435119628906,-174.0651092529297,-0.001351228798739612,0.017269160598516464,2.8441970348358154,-0.8428948521614075,0.6067975759506226,4.5061259269714355
12-39-38-937506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.460907459259033,-23.772859573364258,-177.71983337402344,-0.01786993257701397,179.83331298828125,-8.093659400939941,-1.3594695329666138,-156.33157348632812,4.034346580505371,-2.819168111643463e-15,1.5513725007526547e-15,1.090250728882729e-15,-2.018876552581787,-131.94534301757812,-174.06259155273438,-0.0012207638937979937,0.01916748285293579,2.8443634510040283,-0.8418174386024475,0.6039754748344421,4.506546974182129
12-39-38-947513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4586541652679443,-23.772342681884766,-177.7205810546875,-0.019591674208641052,179.8311004638672,-8.093572616577148,-1.3608307838439941,-156.3301239013672,4.03554630279541,1.738736718080898e-15,-3.4346646027658004e-16,-4.579627095535816e-16,-2.0189507007598877,-131.94395446777344,-174.06436157226562,-0.0013021911727264524,0.017689520493149757,2.8458356857299805,-0.8434852957725525,0.6038786172866821,4.505605697631836
12-39-38-958510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.459799289703369,-23.771644592285156,-177.72076416015625,-0.017157506197690964,179.83140563964844,-8.093503952026367,-1.3608579635620117,-156.33062744140625,4.034733295440674,3.694803707165316e-17,6.05258245070197e-16,1.2432463726178922e-15,-2.0202653408050537,-131.94482421875,-174.06468200683594,-0.0013104291865602136,0.017928000539541245,2.8441121578216553,-0.8432098627090454,0.6043110489845276,4.504316329956055
12-39-38-967619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.458536386489868,-23.769010543823242,-177.72158813476562,-0.01912236586213112,179.8316192626953,-8.09301471710205,-1.3625537157058716,-156.32955932617188,4.035924434661865,1.6854158881721214e-15,-2.4529380644258973e-16,8.673175334564687e-17,-2.019826650619507,-131.94712829589844,-174.0660858154297,-0.00099960807710886,0.016478169709444046,2.8452422618865967,-0.8458400368690491,0.6061824560165405,4.5030951499938965
12-39-38-978582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.458536386489868,-23.769010543823242,-177.72158813476562,-0.01912236586213112,179.8316192626953,-8.09301471710205,-1.3625537157058716,-156.32955932617188,4.035924434661865,1.6854158881721214e-15,-2.4529380644258973e-16,8.673175334564687e-17,-2.019826650619507,-131.94712829589844,-174.0660858154297,-0.00099960807710886,0.016478169709444046,2.8452422618865967,-0.8458400368690491,0.6061824560165405,4.5030951499938965
12-39-38-988582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4576053619384766,-23.770479202270508,-177.72105407714844,-0.01992671936750412,179.83544921875,-8.091609954833984,-1.362841010093689,-156.33204650878906,4.03525447845459,-2.9720880518089654e-15,7.981933451529726e-16,1.0138331104473405e-15,-2.0208280086517334,-131.94859313964844,-174.06651306152344,-0.0020357875619083643,0.017555419355630875,2.844370126724243,-0.8448307514190674,0.6069058775901794,4.50123405456543
12-39-38-997619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4576053619384766,-23.770479202270508,-177.72105407714844,-0.01992671936750412,179.83544921875,-8.091609954833984,-1.362841010093689,-156.33204650878906,4.03525447845459,-2.9720880518089654e-15,7.981933451529726e-16,1.0138331104473405e-15,-2.0208280086517334,-131.94859313964844,-174.06651306152344,-0.0020357875619083643,0.017555419355630875,2.844370126724243,-0.8448307514190674,0.6069058775901794,4.50123405456543
12-39-39-008583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4582300186157227,-23.76959228515625,-177.72010803222656,-0.01834244653582573,179.83558654785156,-8.09223461151123,-1.3641467094421387,-156.33395385742188,4.036691665649414,-2.4763025153638415e-15,1.798772534027931e-16,-2.327270668184473e-16,-2.0209317207336426,-131.95010375976562,-174.06642150878906,-0.0012581620831042528,0.017077520489692688,2.846055507659912,-0.8460003733634949,0.6087371110916138,4.503200054168701
12-39-39-017584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4611616134643555,-23.767982482910156,-177.71966552734375,-0.01600087806582451,179.83209228515625,-8.093552589416504,-1.362925410270691,-156.3300323486328,4.038468837738037,-2.51932713040315e-15,3.338586714349929e-16,9.804207841121514e-17,-2.0182106494903564,-131.95010375976562,-174.06463623046875,-0.0011122527066618204,0.01622077263891697,2.8450212478637695,-0.844840943813324,0.6101633310317993,4.501813888549805
12-39-39-028621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4606873989105225,-23.768945693969727,-177.7211456298828,-0.017946407198905945,179.8346710205078,-8.092275619506836,-1.363685965538025,-156.33216857910156,4.036421775817871,2.1174250317657984e-15,-1.71997994108756e-16,-1.056504512747644e-15,-2.018848180770874,-131.9499053955078,-174.0654754638672,0.00018764747073873878,0.01562626287341118,2.84434175491333,-0.847465991973877,0.6088018417358398,4.502771377563477
12-39-39-037628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4608075618743896,-23.769197463989258,-177.72145080566406,-0.01883108727633953,179.8340606689453,-8.093034744262695,-1.363307237625122,-156.33201599121094,4.0377326011657715,-2.2249099128823432e-15,-1.2310686858143355e-15,-4.1597732453121526e-16,-2.019392251968384,-131.94943237304688,-174.06590270996094,-0.0012028696946799755,0.01653119921684265,2.844959020614624,-0.8467326164245605,0.6085606217384338,4.504015922546387
12-39-39-047659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.459939479827881,-23.769662857055664,-177.72088623046875,-0.01817243918776512,179.83363342285156,-8.092304229736328,-1.3629239797592163,-156.331787109375,4.037981986999512,-3.1862830435931135e-16,1.3526978524797248e-15,1.1898730266663858e-15,-2.0194454193115234,-131.94854736328125,-174.06590270996094,-0.0015701958909630775,0.016300378367304802,2.8454644680023193,-0.8455015420913696,0.6092192530632019,4.504783630371094
12-39-39-057661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4609668254852295,-23.768571853637695,-177.72178649902344,-0.017258521169424057,179.83203125,-8.092659950256348,-1.3619012832641602,-156.33119201660156,4.038646697998047,1.5734654758274314e-16,-1.2455421495423066e-15,-2.7073889455379063e-17,-2.0186779499053955,-131.9481964111328,-174.0659637451172,-0.0017494481289759278,0.015620412304997444,2.844061851501465,-0.846336841583252,0.6090272068977356,4.504155158996582
12-39-39-068255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46107816696167,-23.7657470703125,-177.7213897705078,-0.018746333196759224,179.83120727539062,-8.09316349029541,-1.3612874746322632,-156.3311767578125,4.040046691894531,9.124720657812074e-16,5.685059619448657e-16,-4.453189958103575e-16,-2.0160555839538574,-131.9492645263672,-174.0655517578125,-0.0021350528113543987,0.01650131866335869,2.84448504447937,-0.8447080850601196,0.6081178188323975,4.503631114959717
12-39-39-078217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4607129096984863,-23.769018173217773,-177.721435546875,-0.016992758959531784,179.83273315429688,-8.092361450195312,-1.3620398044586182,-156.3318634033203,4.037738800048828,3.1952507402243724e-15,1.0210363845099095e-15,4.0411873092075705e-16,-2.017439365386963,-131.94677734375,-174.0656280517578,-0.0004460682102944702,0.017085442319512367,2.843541383743286,-0.8463151454925537,0.6071129441261292,4.501851558685303
12-39-39-088221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4607129096984863,-23.769018173217773,-177.721435546875,-0.016992758959531784,179.83273315429688,-8.092361450195312,-1.3620398044586182,-156.3318634033203,4.037738800048828,3.1952507402243724e-15,1.0210363845099095e-15,4.0411873092075705e-16,-2.017439365386963,-131.94677734375,-174.0656280517578,-0.0004460682102944702,0.017085442319512367,2.843541383743286,-0.8463151454925537,0.6071129441261292,4.501851558685303
12-39-39-099252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4633371829986572,-23.765676498413086,-177.7213897705078,-0.017520518973469734,179.8301239013672,-8.091959953308105,-1.3641319274902344,-156.3325958251953,4.039218902587891,-3.1299868516384286e-15,7.52880576485775e-16,-3.6168134794191213e-16,-2.016584873199463,-131.94842529296875,-174.0657958984375,-0.0037371765356510878,0.016569938510656357,2.841583728790283,-0.8442216515541077,0.6081638336181641,4.5013346672058105
12-39-39-108802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.462270736694336,-23.765565872192383,-177.72117614746094,-0.017334604635834694,179.82862854003906,-8.09167194366455,-1.3617665767669678,-156.3317413330078,4.038216590881348,-1.869956944687166e-15,5.902489800635284e-16,-1.568905196023202e-17,-2.017474889755249,-131.94879150390625,-174.0634765625,-0.0034479242749512196,0.01654619351029396,2.8388261795043945,-0.8456469178199768,0.6081625819206238,4.5020952224731445
12-39-39-118800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.463949680328369,-23.766551971435547,-177.72019958496094,-0.015781071037054062,179.8297119140625,-8.090740203857422,-1.3625006675720215,-156.33241271972656,4.037012577056885,1.737966023978015e-15,1.3438461464226805e-15,-9.907000053831151e-16,-2.017368793487549,-131.94825744628906,-174.063720703125,-0.003099211724475026,0.01614431105554104,2.8398244380950928,-0.8455279469490051,0.6069523096084595,4.501559734344482
12-39-39-128799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46170973777771,-23.76686668395996,-177.72048950195312,-0.017953218892216682,179.82940673828125,-8.09100341796875,-1.3632127046585083,-156.33197021484375,4.037431716918945,2.086228173043712e-15,6.957772150719159e-16,1.6309051622609097e-16,-2.0184102058410645,-131.94842529296875,-174.06256103515625,-0.0025908665265887976,0.01657213270664215,2.8388755321502686,-0.845317542552948,0.6071403622627258,4.501885414123535
12-39-39-138798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4635345935821533,-23.765134811401367,-177.72039794921875,-0.01687655784189701,179.8285675048828,-8.091656684875488,-1.3632527589797974,-156.3324432373047,4.0378217697143555,1.2928635509647994e-15,3.4325131390797745e-16,1.1980137544433285e-15,-2.0174899101257324,-131.948974609375,-174.06166076660156,-0.0010103874374181032,0.017155474051833153,2.8383824825286865,-0.8456341624259949,0.6055643558502197,4.502152442932129
12-39-39-147816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4635345935821533,-23.765134811401367,-177.72039794921875,-0.01687655784189701,179.8285675048828,-8.091656684875488,-1.3632527589797974,-156.3324432373047,4.0378217697143555,1.2928635509647994e-15,3.4325131390797745e-16,1.1980137544433285e-15,-2.0174899101257324,-131.948974609375,-174.06166076660156,-0.0010103874374181032,0.017155474051833153,2.8383824825286865,-0.8456341624259949,0.6055643558502197,4.502152442932129
12-39-39-159812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4631686210632324,-23.76424789428711,-177.71981811523438,-0.01813841052353382,179.82943725585938,-8.091066360473633,-1.363714337348938,-156.33152770996094,4.036890983581543,-2.3442322911950038e-15,7.375455214317687e-16,4.787322750576123e-16,-2.0180633068084717,-131.94935607910156,-174.06004333496094,-0.0011193201644346118,0.016343550756573677,2.8369393348693848,-0.8457204699516296,0.6059918999671936,4.502917766571045
12-39-39-168135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4654428958892822,-23.767892837524414,-177.7169647216797,-0.013439513742923737,179.82986450195312,-8.0906400680542,-1.3615410327911377,-156.33346557617188,4.038201808929443,-2.9343684041183106e-15,-9.19547305519843e-17,5.146428721311688e-16,-2.018962860107422,-131.9482421875,-174.0592803955078,-0.0015103545738384128,0.017832329496741295,2.8369204998016357,-0.8466383814811707,0.6056672930717468,4.5052995681762695
12-39-39-178135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4626851081848145,-23.76378631591797,-177.71844482421875,-0.015805207192897797,179.8277130126953,-8.090347290039062,-1.3631635904312134,-156.32862854003906,4.038695812225342,2.96744377015917e-15,-5.721242219977401e-16,6.256785153626037e-16,-2.019474506378174,-131.95115661621094,-174.06005859375,-0.0012793916976079345,0.016582535579800606,2.8373584747314453,-0.847074031829834,0.6049264073371887,4.505097389221191
12-39-39-189134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.464294672012329,-23.762508392333984,-177.71810913085938,-0.015521394088864326,179.8292236328125,-8.092124938964844,-1.362520694732666,-156.3300323486328,4.039583683013916,-1.9151554697856028e-15,-3.344101957627739e-16,-8.481654303047793e-16,-2.018770694732666,-131.95184326171875,-174.05836486816406,-0.0011753977742046118,0.01688600890338421,2.836988925933838,-0.846168041229248,0.6050259470939636,4.504743576049805
12-39-39-199134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4652950763702393,-23.76367950439453,-177.71775817871094,-0.013084189966320992,179.83035278320312,-8.091743469238281,-1.3617324829101562,-156.3302764892578,4.039159297943115,-2.2578857525519004e-15,-3.443826587579336e-16,-7.838002436758723e-16,-2.0194849967956543,-131.95130920410156,-174.05836486816406,-0.000998948933556676,0.01680304855108261,2.8376219272613525,-0.8466213345527649,0.6059582829475403,4.505468368530273
12-39-39-208135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4667837619781494,-23.76236915588379,-177.71800231933594,-0.01225062645971775,179.82907104492188,-8.091902732849121,-1.361087679862976,-156.33056640625,4.038345813751221,-2.7065463992182945e-15,-1.511368332411361e-17,2.1414461979356607e-16,-2.0187811851501465,-131.95213317871094,-174.05923461914062,-0.0008747167885303497,0.017567915841937065,2.8371694087982178,-0.846935510635376,0.6065943241119385,4.504860877990723
12-39-39-219134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.466062068939209,-23.762676239013672,-177.71742248535156,-0.011433134786784649,179.82855224609375,-8.091143608093262,-1.3619751930236816,-156.32916259765625,4.038542747497559,1.3159672216341077e-15,1.316073736027225e-15,-7.612168100548558e-16,-2.0200414657592773,-131.9517364501953,-174.0603485107422,-0.0019964466337114573,0.01755259558558464,2.837228298187256,-0.8469190001487732,0.6058402061462402,4.503717422485352
12-39-39-228134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.465569496154785,-23.76460075378418,-177.71731567382812,-0.012365300208330154,179.8286590576172,-8.091903686523438,-1.3605948686599731,-156.32830810546875,4.041488170623779,-1.3544612691967898e-15,-5.5801487655797e-16,3.902055530176151e-16,-2.0191280841827393,-131.95074462890625,-174.0600128173828,-0.0015348850283771753,0.0157118272036314,2.838367223739624,-0.8456671237945557,0.605930745601654,4.505111217498779
12-39-39-238171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4642014503479004,-23.763578414916992,-177.7177734375,-0.012458675540983677,179.83010864257812,-8.091385841369629,-1.3600834608078003,-156.32974243164062,4.041640758514404,-1.4422199705816437e-16,-9.065204946564435e-16,-8.567969607350967e-16,-2.019554615020752,-131.9526824951172,-174.05987548828125,-0.002055579097941518,0.01667250320315361,2.8372631072998047,-0.8463230729103088,0.6065924763679504,4.506544589996338
12-39-39-249145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4642014503479004,-23.763578414916992,-177.7177734375,-0.012458675540983677,179.83010864257812,-8.091385841369629,-1.3600834608078003,-156.32974243164062,4.041640758514404,-1.4422199705816437e-16,-9.065204946564435e-16,-8.567969607350967e-16,-2.019554615020752,-131.9526824951172,-174.05987548828125,-0.002055579097941518,0.01667250320315361,2.8372631072998047,-0.8463230729103088,0.6065924763679504,4.506544589996338
12-39-39-258146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4656617641448975,-23.76312828063965,-177.71571350097656,-0.012454556301236153,179.82958984375,-8.092602729797363,-1.3622790575027466,-156.3275146484375,4.041353702545166,1.2508357878252907e-16,-1.0665054307558756e-15,5.585895751777922e-17,-2.017674446105957,-131.95266723632812,-174.0587158203125,-0.0033452208153903484,0.017510564997792244,2.838930368423462,-0.8448920249938965,0.608013391494751,4.505006790161133
12-39-39-268728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.465285062789917,-23.763978958129883,-177.714111328125,-0.012193640694022179,179.82882690429688,-8.090828895568848,-1.36137855052948,-156.3268585205078,4.040439128875732,2.422844783754965e-15,-3.660439117274066e-16,6.327753809111738e-16,-2.0176737308502197,-131.95223999023438,-174.05816650390625,-0.0028040255419909954,0.01675550453364849,2.8379571437835693,-0.8459855914115906,0.608427882194519,4.506408214569092
12-39-39-278726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4653961658477783,-23.763994216918945,-177.71510314941406,-0.011710630729794502,179.8291473388672,-8.090781211853027,-1.3617817163467407,-156.32704162597656,4.04033899307251,7.799414792055369e-16,-1.2280679657195688e-15,2.7396793634995673e-16,-2.0173816680908203,-131.9525146484375,-174.0597381591797,-0.003626354271546006,0.017446322366595268,2.8390378952026367,-0.8451104164123535,0.6083600521087646,4.506330966949463
