time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
12-58-08-776273,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-786815,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-795821,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-805858,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-816821,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-825822,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-835822,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-846822,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-855823,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-866821,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-875829,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
12-58-08-886827,4.6 0,4.6 0,[0.],[0.],[0.],[0.],[0.]
