time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-48,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
16-54-49,1,1,[0.],[0.],[0.],[0.],[0.]
