index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
30911.0,98.54541,98.54541,98.54541,76.72466,76.72466,76.72466
30912.0,98.566696,98.566696,98.566696,76.810036,76.810036,76.810036
30913.0,98.581635,98.581635,98.581635,76.8852,76.8852,76.8852
30914.0,98.59022,98.59022,98.59022,76.95013,76.95013,76.95013
30915.0,98.592445,98.592445,98.592445,77.00479,77.00479,77.00479
30916.0,98.58831,98.58831,98.58831,77.049164,77.049164,77.049164
30917.0,98.57782,98.57782,98.57782,77.083244,77.083244,77.083244
30918.0,98.560974,98.560974,98.560974,77.107,77.107,77.107
30919.0,98.53778,98.53778,98.53778,77.12043,77.12043,77.12043
30920.0,98.50824,98.50824,98.50824,77.123535,77.123535,77.123535
30921.0,98.47235,98.47235,98.47235,77.1163,77.1163,77.1163
30922.0,98.43014,98.43014,98.43014,77.09873,77.09873,77.09873
30923.0,98.38159,98.38159,98.38159,77.07085,77.07085,77.07085
30924.0,98.32673,98.32673,98.32673,77.03265,77.03265,77.03265
30925.0,98.26556,98.26556,98.26556,76.98415,76.98415,76.98415
30926.0,98.19809,98.19809,98.19809,76.925385,76.925385,76.925385
30927.0,98.12435,98.12435,98.12435,76.85636,76.85636,76.85636
30928.0,98.044334,98.044334,98.044334,76.77711,76.77711,76.77711
30929.0,97.95807,97.95807,97.95807,76.68766,76.68766,76.68766
30930.0,0.001,0.001,0.001,0.001,0.001,0.001
30931.0,0.001,0.001,0.001,0.001,0.001,0.001
30932.0,0.001,0.001,0.001,0.001,0.001,0.001
30933.0,0.001,0.001,0.001,0.001,0.001,0.001
30934.0,0.001,0.001,0.001,0.001,0.001,0.001
30935.0,0.001,0.001,0.001,0.001,0.001,0.001
30936.0,0.001,0.001,0.001,0.001,0.001,0.001
30937.0,0.001,0.001,0.001,0.001,0.001,0.001
30938.0,0.001,0.001,0.001,0.001,0.001,0.001
30939.0,0.001,0.001,0.001,0.001,0.001,0.001
30940.0,0.001,0.001,0.001,0.001,0.001,0.001
30941.0,0.001,0.001,0.001,0.001,0.001,0.001
30942.0,0.001,0.001,0.001,0.001,0.001,0.001
30943.0,0.001,0.001,0.001,0.001,0.001,0.001
30944.0,0.001,0.001,0.001,0.001,0.001,0.001
30945.0,0.001,0.001,0.001,0.001,0.001,0.001
30946.0,0.001,0.001,0.001,0.001,0.001,0.001
30947.0,0.001,0.001,0.001,0.001,0.001,0.001
30948.0,0.001,0.001,0.001,0.001,0.001,0.001
30949.0,0.001,0.001,0.001,0.001,0.001,0.001
30950.0,0.001,0.001,0.001,0.001,0.001,0.001
30951.0,0.001,0.001,0.001,0.001,0.001,0.001
30952.0,0.001,0.001,0.001,0.001,0.001,0.001
30953.0,0.001,0.001,0.001,0.001,0.001,0.001
30954.0,0.001,0.001,0.001,0.001,0.001,0.001
30955.0,0.001,0.001,0.001,0.001,0.001,0.001
30956.0,0.001,0.001,0.001,0.001,0.001,0.001
30957.0,0.001,0.001,0.001,0.001,0.001,0.001
30958.0,0.001,0.001,0.001,0.001,0.001,0.001
30959.0,0.001,0.001,0.001,0.001,0.001,0.001
30960.0,0.001,0.001,0.001,0.001,0.001,0.001
30961.0,0.001,0.001,0.001,0.001,0.001,0.001
30962.0,0.001,0.001,0.001,0.001,0.001,0.001
30963.0,0.001,0.001,0.001,0.001,0.001,0.001
30964.0,0.001,0.001,0.001,0.001,0.001,0.001
30965.0,0.001,0.001,0.001,0.001,0.001,0.001
30966.0,0.001,0.001,0.001,0.001,0.001,0.001
30967.0,0.001,0.001,0.001,0.001,0.001,0.001
30968.0,0.001,0.001,0.001,0.001,0.001,0.001
30969.0,0.001,0.001,0.001,0.001,0.001,0.001
30970.0,0.001,0.001,0.001,0.001,0.001,0.001
30971.0,0.001,0.001,0.001,0.001,0.001,0.001
30972.0,0.001,0.001,0.001,0.001,0.001,0.001
30973.0,0.001,0.001,0.001,0.001,0.001,0.001
30974.0,0.001,0.001,0.001,0.001,0.001,0.001
30975.0,0.001,0.001,0.001,0.001,0.001,0.001
30976.0,0.001,0.001,0.001,0.001,0.001,0.001
30977.0,0.001,0.001,0.001,0.001,0.001,0.001
30978.0,0.001,0.001,0.001,0.001,0.001,0.001
30979.0,0.001,0.001,0.001,0.001,0.001,0.001
30980.0,0.001,0.001,0.001,0.001,0.001,0.001
30981.0,0.001,0.001,0.001,0.001,0.001,0.001
30982.0,0.001,0.001,0.001,0.001,0.001,0.001
30983.0,0.001,0.001,0.001,0.001,0.001,0.001
30984.0,0.001,0.001,0.001,0.001,0.001,0.001
30985.0,0.001,0.001,0.001,0.001,0.001,0.001
30986.0,0.001,0.001,0.001,0.001,0.001,0.001
30987.0,0.001,0.001,0.001,0.001,0.001,0.001
30988.0,0.001,0.001,0.001,0.001,0.001,0.001
30989.0,0.001,0.001,0.001,0.001,0.001,0.001
30990.0,0.001,0.001,0.001,0.001,0.001,0.001
30991.0,0.001,0.001,0.001,0.001,0.001,0.001
30992.0,0.001,0.001,0.001,0.001,0.001,0.001
30993.0,0.001,0.001,0.001,0.001,0.001,0.001
30994.0,0.001,0.001,0.001,0.001,0.001,0.001
30995.0,0.001,0.001,0.001,0.001,0.001,0.001
30996.0,0.001,0.001,0.001,0.001,0.001,0.001
30997.0,0.001,0.001,0.001,0.001,0.001,0.001
30998.0,0.001,0.001,0.001,0.001,0.001,0.001
30999.0,0.001,0.001,0.001,0.001,0.001,0.001
31000.0,95.00768,95.00768,95.00768,66.69481,66.69481,66.69481
31001.0,95.56113,95.56113,95.56113,67.280426,67.280426,67.280426
31002.0,96.078896,96.078896,96.078896,67.840454,67.840454,67.840454
31003.0,96.56038,96.56038,96.56038,68.37416,68.37416,68.37416
31004.0,97.005005,97.005005,97.005005,68.88086,68.88086,68.88086
31005.0,97.41224,97.41224,97.41224,69.359886,69.359886,69.359886
31006.0,97.7816,97.7816,97.7816,69.81062,69.81062,69.81062
31007.0,98.11263,98.11263,98.11263,70.23246,70.23246,70.23246
31008.0,98.40495,98.40495,98.40495,70.624855,70.624855,70.624855
31009.0,98.6582,98.6582,98.6582,70.987274,70.987274,70.987274
31010.0,98.87208,98.87208,98.87208,71.319244,71.319244,71.319244
31011.0,99.04632,99.04632,99.04632,71.620316,71.620316,71.620316
31012.0,99.18071,99.18071,99.18071,71.89009,71.89009,71.89009
31013.0,99.2751,99.2751,99.2751,72.1282,72.1282,72.1282
31014.0,99.32936,99.32936,99.32936,72.33432,72.33432,72.33432
31015.0,99.34343,99.34343,99.34343,72.50819,72.50819,72.50819
31016.0,99.3173,99.3173,99.3173,72.64955,72.64955,72.64955
31017.0,99.25099,99.25099,99.25099,72.75823,72.75823,72.75823
31018.0,99.14459,99.14459,99.14459,72.83407,72.83407,72.83407
31019.0,98.99822,98.99822,98.99822,72.87697,72.87697,72.87697
31020.0,98.81207,98.81207,98.81207,72.88687,72.88687,72.88687
31021.0,98.58635,98.58635,98.58635,72.86377,72.86377,72.86377
31022.0,98.32135,98.32135,98.32135,72.80768,72.80768,72.80768
31023.0,98.01737,98.01737,98.01737,72.71869,72.71869,72.71869
31024.0,97.6748,97.6748,97.6748,72.59692,72.59692,72.59692
31025.0,97.29403,97.29403,97.29403,72.44253,72.44253,72.44253
31026.0,96.87552,96.87552,96.87552,72.25573,72.25573,72.25573
31027.0,96.419785,96.419785,96.419785,72.03677,72.03677,72.03677
31028.0,95.92735,95.92735,95.92735,71.78596,71.78596,71.78596
31029.0,95.39881,95.39881,95.39881,71.503624,71.503624,71.503624
31030.0,0.001,0.001,0.001,0.001,0.001,0.001
31031.0,0.001,0.001,0.001,0.001,0.001,0.001
31032.0,0.001,0.001,0.001,0.001,0.001,0.001
31033.0,0.001,0.001,0.001,0.001,0.001,0.001
31034.0,0.001,0.001,0.001,0.001,0.001,0.001
31035.0,0.001,0.001,0.001,0.001,0.001,0.001
31036.0,0.001,0.001,0.001,0.001,0.001,0.001
31037.0,0.001,0.001,0.001,0.001,0.001,0.001
31038.0,0.001,0.001,0.001,0.001,0.001,0.001
31039.0,0.001,0.001,0.001,0.001,0.001,0.001
31040.0,0.001,0.001,0.001,0.001,0.001,0.001
31041.0,0.001,0.001,0.001,0.001,0.001,0.001
31042.0,0.001,0.001,0.001,0.001,0.001,0.001
31043.0,0.001,0.001,0.001,0.001,0.001,0.001
31044.0,0.001,0.001,0.001,0.001,0.001,0.001
31045.0,0.001,0.001,0.001,0.001,0.001,0.001
31046.0,0.001,0.001,0.001,0.001,0.001,0.001
31047.0,0.001,0.001,0.001,0.001,0.001,0.001
31048.0,0.001,0.001,0.001,0.001,0.001,0.001
31049.0,0.001,0.001,0.001,0.001,0.001,0.001
31050.0,0.001,0.001,0.001,0.001,0.001,0.001
31051.0,0.001,0.001,0.001,0.001,0.001,0.001
31052.0,0.001,0.001,0.001,0.001,0.001,0.001
31053.0,0.001,0.001,0.001,0.001,0.001,0.001
31054.0,0.001,0.001,0.001,0.001,0.001,0.001
31055.0,0.001,0.001,0.001,0.001,0.001,0.001
31056.0,0.001,0.001,0.001,0.001,0.001,0.001
31057.0,0.001,0.001,0.001,0.001,0.001,0.001
31058.0,0.001,0.001,0.001,0.001,0.001,0.001
31059.0,0.001,0.001,0.001,0.001,0.001,0.001
31060.0,0.001,0.001,0.001,0.001,0.001,0.001
31061.0,0.001,0.001,0.001,0.001,0.001,0.001
31062.0,0.001,0.001,0.001,0.001,0.001,0.001
31063.0,0.001,0.001,0.001,0.001,0.001,0.001
31064.0,0.001,0.001,0.001,0.001,0.001,0.001
31065.0,0.001,0.001,0.001,0.001,0.001,0.001
31066.0,0.001,0.001,0.001,0.001,0.001,0.001
31067.0,0.001,0.001,0.001,0.001,0.001,0.001
31068.0,0.001,0.001,0.001,0.001,0.001,0.001
31069.0,0.001,0.001,0.001,0.001,0.001,0.001
31070.0,0.001,0.001,0.001,0.001,0.001,0.001
31071.0,0.001,0.001,0.001,0.001,0.001,0.001
31072.0,0.001,0.001,0.001,0.001,0.001,0.001
31073.0,0.001,0.001,0.001,0.001,0.001,0.001
31074.0,0.001,0.001,0.001,0.001,0.001,0.001
31075.0,0.001,0.001,0.001,0.001,0.001,0.001
31076.0,0.001,0.001,0.001,0.001,0.001,0.001
31077.0,0.001,0.001,0.001,0.001,0.001,0.001
31078.0,0.001,0.001,0.001,0.001,0.001,0.001
31079.0,0.001,0.001,0.001,0.001,0.001,0.001
31080.0,0.001,0.001,0.001,0.001,0.001,0.001
31081.0,0.001,0.001,0.001,0.001,0.001,0.001
31082.0,0.001,0.001,0.001,0.001,0.001,0.001
31083.0,0.001,0.001,0.001,0.001,0.001,0.001
31084.0,0.001,0.001,0.001,0.001,0.001,0.001
31085.0,0.001,0.001,0.001,0.001,0.001,0.001
31086.0,0.001,0.001,0.001,0.001,0.001,0.001
31087.0,0.001,0.001,0.001,0.001,0.001,0.001
31088.0,0.001,0.001,0.001,0.001,0.001,0.001
31089.0,0.001,0.001,0.001,0.001,0.001,0.001
31090.0,0.001,0.001,0.001,0.001,0.001,0.001
31091.0,0.001,0.001,0.001,0.001,0.001,0.001
31092.0,0.001,0.001,0.001,0.001,0.001,0.001
31093.0,0.001,0.001,0.001,0.001,0.001,0.001
31094.0,0.001,0.001,0.001,0.001,0.001,0.001
31095.0,0.001,0.001,0.001,0.001,0.001,0.001
31096.0,0.001,0.001,0.001,0.001,0.001,0.001
31097.0,0.001,0.001,0.001,0.001,0.001,0.001
31098.0,0.001,0.001,0.001,0.001,0.001,0.001
31099.0,0.001,0.001,0.001,0.001,0.001,0.001
31100.0,85.9961,85.9961,85.9961,65.47966,65.47966,65.47966
31101.0,86.76743,86.76743,86.76743,66.46926,66.46926,66.46926
31102.0,87.49122,87.49122,87.49122,67.4214,67.4214,67.4214
31103.0,88.16617,88.16617,88.16617,68.334045,68.334045,68.334045
31104.0,88.79105,88.79105,88.79105,69.20524,69.20524,69.20524
31105.0,89.364746,89.364746,89.364746,70.03309,70.03309,70.03309
31106.0,89.88619,89.88619,89.88619,70.81578,70.81578,70.81578
31107.0,90.35444,90.35444,90.35444,71.55159,71.55159,71.55159
31108.0,90.76863,90.76863,90.76863,72.23888,72.23888,72.23888
31109.0,91.128,91.128,91.128,72.87611,72.87611,72.87611
31110.0,91.43187,91.43187,91.43187,73.46184,73.46184,73.46184
31111.0,91.679695,91.679695,91.679695,73.99474,73.99474,73.99474
31112.0,91.87101,91.87101,91.87101,74.47361,74.47361,74.47361
31113.0,92.00545,92.00545,92.00545,74.89735,74.89735,74.89735
31114.0,92.08277,92.08277,92.08277,75.26497,75.26497,75.26497
31115.0,92.10283,92.10283,92.10283,75.575645,75.575645,75.575645
31116.0,92.06558,92.06558,92.06558,75.828636,75.828636,75.828636
31117.0,91.97111,91.97111,91.97111,76.02337,76.02337,76.02337
31118.0,91.81957,91.81957,91.81957,76.15939,76.15939,76.15939
31119.0,91.61127,91.61127,91.61127,76.23638,76.23638,76.23638
31120.0,91.34657,91.34657,91.34657,76.25416,76.25416,76.25416
31121.0,91.025986,91.025986,91.025986,76.212685,76.212685,76.212685
31122.0,90.6501,90.6501,90.6501,76.11205,76.11205,76.11205
31123.0,90.219604,90.219604,90.219604,75.9525,75.9525,75.9525
31124.0,89.735306,89.735306,89.735306,75.7344,75.7344,75.7344
31125.0,89.198074,89.198074,89.198074,75.45826,75.45826,75.45826
31126.0,88.60892,88.60892,88.60892,75.12471,75.12471,75.12471
31127.0,87.96889,87.96889,87.96889,74.734535,74.734535,74.734535
31128.0,87.27916,87.27916,87.27916,74.28862,74.28862,74.28862
31129.0,86.54096,86.54096,86.54096,73.788,73.788,73.788
31130.0,0.001,0.001,0.001,0.001,0.001,0.001
31131.0,0.001,0.001,0.001,0.001,0.001,0.001
31132.0,0.001,0.001,0.001,0.001,0.001,0.001
31133.0,0.001,0.001,0.001,0.001,0.001,0.001
31134.0,0.001,0.001,0.001,0.001,0.001,0.001
31135.0,0.001,0.001,0.001,0.001,0.001,0.001
31136.0,0.001,0.001,0.001,0.001,0.001,0.001
31137.0,0.001,0.001,0.001,0.001,0.001,0.001
31138.0,0.001,0.001,0.001,0.001,0.001,0.001
31139.0,0.001,0.001,0.001,0.001,0.001,0.001
31140.0,0.001,0.001,0.001,0.001,0.001,0.001
31141.0,0.001,0.001,0.001,0.001,0.001,0.001
31142.0,0.001,0.001,0.001,0.001,0.001,0.001
31143.0,0.001,0.001,0.001,0.001,0.001,0.001
31144.0,0.001,0.001,0.001,0.001,0.001,0.001
31145.0,0.001,0.001,0.001,0.001,0.001,0.001
31146.0,0.001,0.001,0.001,0.001,0.001,0.001
31147.0,0.001,0.001,0.001,0.001,0.001,0.001
31148.0,0.001,0.001,0.001,0.001,0.001,0.001
31149.0,0.001,0.001,0.001,0.001,0.001,0.001
31150.0,0.001,0.001,0.001,0.001,0.001,0.001
31151.0,0.001,0.001,0.001,0.001,0.001,0.001
31152.0,0.001,0.001,0.001,0.001,0.001,0.001
31153.0,0.001,0.001,0.001,0.001,0.001,0.001
31154.0,0.001,0.001,0.001,0.001,0.001,0.001
31155.0,0.001,0.001,0.001,0.001,0.001,0.001
31156.0,0.001,0.001,0.001,0.001,0.001,0.001
31157.0,0.001,0.001,0.001,0.001,0.001,0.001
31158.0,0.001,0.001,0.001,0.001,0.001,0.001
31159.0,0.001,0.001,0.001,0.001,0.001,0.001
31160.0,0.001,0.001,0.001,0.001,0.001,0.001
31161.0,0.001,0.001,0.001,0.001,0.001,0.001
31162.0,0.001,0.001,0.001,0.001,0.001,0.001
31163.0,0.001,0.001,0.001,0.001,0.001,0.001
31164.0,0.001,0.001,0.001,0.001,0.001,0.001
31165.0,0.001,0.001,0.001,0.001,0.001,0.001
31166.0,0.001,0.001,0.001,0.001,0.001,0.001
31167.0,0.001,0.001,0.001,0.001,0.001,0.001
31168.0,0.001,0.001,0.001,0.001,0.001,0.001
31169.0,0.001,0.001,0.001,0.001,0.001,0.001
31170.0,0.001,0.001,0.001,0.001,0.001,0.001
31171.0,0.001,0.001,0.001,0.001,0.001,0.001
31172.0,0.001,0.001,0.001,0.001,0.001,0.001
31173.0,0.001,0.001,0.001,0.001,0.001,0.001
31174.0,0.001,0.001,0.001,0.001,0.001,0.001
31175.0,0.001,0.001,0.001,0.001,0.001,0.001
31176.0,0.001,0.001,0.001,0.001,0.001,0.001
31177.0,0.001,0.001,0.001,0.001,0.001,0.001
31178.0,0.001,0.001,0.001,0.001,0.001,0.001
31179.0,0.001,0.001,0.001,0.001,0.001,0.001
31180.0,0.001,0.001,0.001,0.001,0.001,0.001
31181.0,0.001,0.001,0.001,0.001,0.001,0.001
31182.0,0.001,0.001,0.001,0.001,0.001,0.001
31183.0,0.001,0.001,0.001,0.001,0.001,0.001
31184.0,0.001,0.001,0.001,0.001,0.001,0.001
31185.0,0.001,0.001,0.001,0.001,0.001,0.001
31186.0,0.001,0.001,0.001,0.001,0.001,0.001
31187.0,0.001,0.001,0.001,0.001,0.001,0.001
31188.0,0.001,0.001,0.001,0.001,0.001,0.001
31189.0,0.001,0.001,0.001,0.001,0.001,0.001
31190.0,0.001,0.001,0.001,0.001,0.001,0.001
31191.0,0.001,0.001,0.001,0.001,0.001,0.001
31192.0,0.001,0.001,0.001,0.001,0.001,0.001
31193.0,0.001,0.001,0.001,0.001,0.001,0.001
31194.0,0.001,0.001,0.001,0.001,0.001,0.001
31195.0,0.001,0.001,0.001,0.001,0.001,0.001
31196.0,0.001,0.001,0.001,0.001,0.001,0.001
31197.0,0.001,0.001,0.001,0.001,0.001,0.001
31198.0,0.001,0.001,0.001,0.001,0.001,0.001
31199.0,0.001,0.001,0.001,0.001,0.001,0.001
31200.0,91.23981,91.23981,91.23981,70.66306,70.66306,70.66306
31201.0,91.32614,91.32614,91.32614,70.748566,70.748566,70.748566
31202.0,91.40654,91.40654,91.40654,70.82974,70.82974,70.82974
31203.0,91.48098,91.48098,91.48098,70.90656,70.90656,70.90656
31204.0,91.549446,91.549446,91.549446,70.97902,70.97902,70.97902
31205.0,91.61192,91.61192,91.61192,71.0471,71.0471,71.0471
31206.0,91.668396,91.668396,91.668396,71.11079,71.11079,71.11079
31207.0,91.718864,91.718864,91.718864,71.170074,71.170074,71.170074
31208.0,91.763306,91.763306,91.763306,71.224945,71.224945,71.224945
31209.0,91.80172,91.80172,91.80172,71.27539,71.27539,71.27539
31210.0,91.8341,91.8341,91.8341,71.32141,71.32141,71.32141
31211.0,91.860435,91.860435,91.860435,71.36298,71.36298,71.36298
31212.0,91.88072,91.88072,91.88072,71.4001,71.4001,71.4001
31213.0,91.89495,91.89495,91.89495,71.43277,71.43277,71.43277
31214.0,91.90313,91.90313,91.90313,71.460976,71.460976,71.460976
31215.0,91.90525,91.90525,91.90525,71.48471,71.48471,71.48471
31216.0,91.90131,91.90131,91.90131,71.503975,71.503975,71.503975
31217.0,91.89132,91.89132,91.89132,71.51876,71.51876,71.51876
31218.0,91.875275,91.875275,91.875275,71.52907,71.52907,71.52907
31219.0,91.85317,91.85317,91.85317,71.5349,71.5349,71.5349
31220.0,91.82502,91.82502,91.82502,71.53624,71.53624,71.53624
31221.0,91.79083,91.79083,91.79083,71.533104,71.533104,71.533104
31222.0,91.7506,91.7506,91.7506,71.52548,71.52548,71.52548
31223.0,91.70435,91.70435,91.70435,71.51338,71.51338,71.51338
31224.0,91.652084,91.652084,91.652084,71.4968,71.4968,71.4968
31225.0,91.5938,91.5938,91.5938,71.47575,71.47575,71.47575
31226.0,91.52953,91.52953,91.52953,71.450226,71.450226,71.450226
31227.0,91.459274,91.459274,91.459274,71.42024,71.42024,71.42024
31228.0,91.38305,91.38305,91.38305,71.38579,71.38579,71.38579
31229.0,91.300865,91.300865,91.300865,71.346886,71.346886,71.346886
31230.0,0.001,0.001,0.001,0.001,0.001,0.001
31231.0,0.001,0.001,0.001,0.001,0.001,0.001
31232.0,0.001,0.001,0.001,0.001,0.001,0.001
31233.0,0.001,0.001,0.001,0.001,0.001,0.001
31234.0,0.001,0.001,0.001,0.001,0.001,0.001
31235.0,0.001,0.001,0.001,0.001,0.001,0.001
31236.0,0.001,0.001,0.001,0.001,0.001,0.001
31237.0,0.001,0.001,0.001,0.001,0.001,0.001
31238.0,0.001,0.001,0.001,0.001,0.001,0.001
31239.0,0.001,0.001,0.001,0.001,0.001,0.001
31240.0,0.001,0.001,0.001,0.001,0.001,0.001
31241.0,0.001,0.001,0.001,0.001,0.001,0.001
31242.0,0.001,0.001,0.001,0.001,0.001,0.001
31243.0,0.001,0.001,0.001,0.001,0.001,0.001
31244.0,0.001,0.001,0.001,0.001,0.001,0.001
31245.0,0.001,0.001,0.001,0.001,0.001,0.001
31246.0,0.001,0.001,0.001,0.001,0.001,0.001
31247.0,0.001,0.001,0.001,0.001,0.001,0.001
31248.0,0.001,0.001,0.001,0.001,0.001,0.001
31249.0,0.001,0.001,0.001,0.001,0.001,0.001
31250.0,0.001,0.001,0.001,0.001,0.001,0.001
31251.0,0.001,0.001,0.001,0.001,0.001,0.001
31252.0,0.001,0.001,0.001,0.001,0.001,0.001
31253.0,0.001,0.001,0.001,0.001,0.001,0.001
31254.0,0.001,0.001,0.001,0.001,0.001,0.001
31255.0,0.001,0.001,0.001,0.001,0.001,0.001
31256.0,0.001,0.001,0.001,0.001,0.001,0.001
31257.0,0.001,0.001,0.001,0.001,0.001,0.001
