time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
13-18-13-186314,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-195865,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-205825,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-215168,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-225168,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-235208,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-245207,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-255212,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-266209,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-275181,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-286180,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-295692,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-304693,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-315694,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-325692,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-335692,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-345693,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-355691,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-364692,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-375696,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-385696,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-395214,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-406214,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-416214,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-425218,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-436214,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-446213,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-456215,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-466214,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-475227,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-486223,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-495770,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-504773,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-514775,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-525776,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-535776,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-544776,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-555777,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-565772,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-574820,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-585782,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-596292,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-606292,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-616293,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-626295,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-636293,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-645296,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-656330,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-665332,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-675382,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-686375,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-695890,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-704890,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-714929,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-724933,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-735927,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-744929,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-755925,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-764889,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-774895,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-785895,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-795405,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-805440,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-815447,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-826449,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-836409,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-846409,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-856409,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-866406,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-875460,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-886448,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-895959,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-906960,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-916958,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-926960,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-934961,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-944962,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-954962,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-964964,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-974971,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-984974,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-13-995492,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-006487,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-015489,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-026487,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-035488,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-046487,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-056487,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-065491,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-074921,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-084919,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-095431,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-106430,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-115467,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-126433,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-136432,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-145436,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-155472,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-165465,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-175512,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-185512,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-196068,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-206071,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-215072,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-225065,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-237029,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-245068,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-255067,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-265070,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-276036,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-286037,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-295549,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-306549,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-316548,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-326549,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-336549,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-345550,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-356549,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-366549,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-375553,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-385556,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-396069,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-406068,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-416067,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-425068,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-436068,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-446068,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-455069,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-466067,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-476072,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-485073,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-495585,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-506586,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-516586,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-526588,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-536584,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-546584,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-556584,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-566584,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-575588,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-586591,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-596111,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-605144,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-615146,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-625145,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-637107,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-646110,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-655144,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-665144,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-675186,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-685184,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-695440,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-705444,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-715439,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-727004,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-735007,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-745005,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-756006,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-766012,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-774970,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-784972,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-795482,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-805483,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-816482,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-825486,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-836483,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-845520,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-855520,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-866487,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-875497,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-886493,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-897006,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-906006,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-915006,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-925007,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-936005,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-945009,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-955011,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-965041,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-975014,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-985056,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-14-995637,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-005638,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-014638,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-025635,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-034637,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-044643,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-055639,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-065637,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-074643,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-085643,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-094734,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-104734,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-114735,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-124735,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-134773,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-144773,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-154772,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-164772,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-175807,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-184811,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-195293,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-206333,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-216290,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-225331,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-236329,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-246290,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-256290,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-266291,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-275304,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-286299,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-295812,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-304813,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-316813,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-325816,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-334851,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-344852,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-355812,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-364812,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-374817,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-386819,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-395329,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-406328,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-416329,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-426329,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-435787,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-445789,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-454790,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-464789,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-474790,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-485791,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-495301,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-505301,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-515305,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-525305,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-536305,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-545340,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-556338,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-566301,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-575385,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-585382,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-595860,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-604862,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-614895,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-625862,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-635896,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-645858,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-655412,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-665408,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-675418,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-686388,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-695902,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-706903,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-714901,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-724902,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-734910,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-745900,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-754900,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-764894,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-774917,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-784929,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-794989,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-804990,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-814991,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-824988,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-834981,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-845980,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-855982,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-865980,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-874985,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-886985,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-895501,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-906501,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-915560,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-926539,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-935506,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-946498,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-957497,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-967498,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-976517,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-986532,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-15-996028,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-006041,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-015039,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-025039,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-036027,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-045028,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-055043,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-067038,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-075033,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-086035,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-095551,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-105588,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-116551,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-125560,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-135558,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-145560,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-156550,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-166550,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-175564,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-185563,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-197076,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-18-16-206065,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
