time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z
12-42-29-250604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3230605125427246,-21.271339416503906,-178.00851440429688,-0.054790791124105453,179.8546600341797,-8.09129810333252,-1.4127591848373413,-155.68441772460938,3.975266456604004,3.4420738911230094e-17,1.179124496203084e-15,-1.2789526494627032e-16,-2.0471689701080322,-134.39111328125,-174.0216064453125,-0.0021870043128728867,-0.07544519007205963,2.907261610031128,-0.8468509316444397,0.9259829521179199,4.638855457305908
12-42-29-260645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3216893672943115,-21.2688045501709,-178.0078125,-0.05451654642820358,179.85304260253906,-8.088693618774414,-1.4106782674789429,-155.6825408935547,3.972622871398926,-2.573590813861339e-15,1.2713817366312463e-15,-8.586513276148732e-16,-2.0476269721984863,-134.3924560546875,-174.0216064453125,-0.003289976390078664,-0.07600560784339905,2.906712293624878,-0.8468848466873169,0.927428662776947,4.639768123626709
12-42-29-270611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3217978477478027,-21.268722534179688,-178.00759887695312,-0.05460130423307419,179.85255432128906,-8.08768081665039,-1.410132646560669,-155.6839141845703,3.972593069076538,-4.0926993531970447e-16,7.821640936591322e-16,2.3144018554355163e-16,-2.0477423667907715,-134.3914031982422,-174.02151489257812,-0.0032050530426204205,-0.07652108371257782,2.9070217609405518,-0.8473936319351196,0.9277318120002747,4.639918804168701
12-42-29-281120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3226799964904785,-21.267719268798828,-178.00877380371094,-0.05380450189113617,179.85342407226562,-8.08808708190918,-1.4095196723937988,-155.6843719482422,3.9732460975646973,-1.8350371644036603e-15,-6.179919560640669e-16,-6.089384047026699e-17,-2.0475289821624756,-134.39260864257812,-174.02276611328125,-0.004239271394908428,-0.07656271010637283,2.9060792922973633,-0.8473501801490784,0.9289336800575256,4.639673709869385
12-42-29-290128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.323694944381714,-21.26770782470703,-178.0085906982422,-0.05274451524019241,179.85374450683594,-8.088495254516602,-1.409854531288147,-155.68592834472656,3.9746897220611572,9.127159053908982e-16,-3.554533264389881e-16,8.121867397231975e-17,-2.0466949939727783,-134.3944549560547,-174.0226287841797,-0.004235939122736454,-0.07451711595058441,2.905207395553589,-0.8465232849121094,0.9272437691688538,4.639416694641113
12-42-29-301129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3230881690979004,-21.269113540649414,-178.00917053222656,-0.053976744413375854,179.8542938232422,-8.088235855102539,-1.4095722436904907,-155.68722534179688,3.9751148223876953,-2.531552992205582e-15,9.283178287628488e-16,-7.105039945906751e-16,-2.0464673042297363,-134.39242553710938,-174.0230255126953,-0.0032143332064151764,-0.07460770756006241,2.9048690795898438,-0.8475272059440613,0.9256412982940674,4.63943338394165
12-42-29-310129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.325444221496582,-21.2708797454834,-178.00965881347656,-0.05468277633190155,179.85435485839844,-8.087578773498535,-1.4113870859146118,-155.68624877929688,3.9743971824645996,-1.6266468364674867e-15,8.502611486349641e-16,5.47693938914354e-16,-2.0454487800598145,-134.39108276367188,-174.02297973632812,-0.0037552204448729753,-0.0754082202911377,2.904783248901367,-0.8476585149765015,0.9285753965377808,4.637845516204834
12-42-29-321135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.325444221496582,-21.2708797454834,-178.00965881347656,-0.05468277633190155,179.85435485839844,-8.087578773498535,-1.4113870859146118,-155.68624877929688,3.9743971824645996,-1.6266468364674867e-15,8.502611486349641e-16,5.47693938914354e-16,-2.0454487800598145,-134.39108276367188,-174.02297973632812,-0.0037552204448729753,-0.0754082202911377,2.904783248901367,-0.8476585149765015,0.9285753965377808,4.637845516204834
12-42-29-331128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3225584030151367,-21.26920509338379,-178.0093994140625,-0.05570714548230171,179.853515625,-8.088822364807129,-1.4113825559616089,-155.68577575683594,3.9752490520477295,-2.8881002881657285e-15,1.1210376236583442e-15,-4.388380820331188e-16,-2.0470356941223145,-134.39724731445312,-174.0206298828125,-0.002144445199519396,-0.07166120409965515,2.9028661251068115,-0.8470795750617981,0.9275810122489929,4.637414455413818
12-42-29-340128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3225584030151367,-21.26920509338379,-178.0093994140625,-0.05570714548230171,179.853515625,-8.088822364807129,-1.4113825559616089,-155.68577575683594,3.9752490520477295,-2.8881002881657285e-15,1.1210376236583442e-15,-4.388380820331188e-16,-2.0470356941223145,-134.39724731445312,-174.0206298828125,-0.002144445199519396,-0.07166120409965515,2.9028661251068115,-0.8470795750617981,0.9275810122489929,4.637414455413818
12-42-29-350134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.323031187057495,-21.269243240356445,-178.00869750976562,-0.05465789511799812,179.85134887695312,-8.086783409118652,-1.409254789352417,-155.688232421875,3.972104787826538,-6.407915948448701e-16,-1.1504958413770727e-15,-1.253787697646472e-15,-2.0486950874328613,-134.39410400390625,-174.02090454101562,-0.004539178684353828,-0.07148605585098267,2.9007222652435303,-0.8447582125663757,0.9268712997436523,4.636269569396973
12-42-29-360162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.323031187057495,-21.269243240356445,-178.00869750976562,-0.05465789511799812,179.85134887695312,-8.086783409118652,-1.409254789352417,-155.688232421875,3.972104787826538,-6.407915948448701e-16,-1.1504958413770727e-15,-1.253787697646472e-15,-2.0486950874328613,-134.39410400390625,-174.02090454101562,-0.004539178684353828,-0.07148605585098267,2.9007222652435303,-0.8447582125663757,0.9268712997436523,4.636269569396973
12-42-29-370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.322300434112549,-21.268619537353516,-178.00930786132812,-0.05646919459104538,179.8516845703125,-8.087891578674316,-1.4107311964035034,-155.6895751953125,3.972245693206787,-9.69124488029772e-16,4.706026645881023e-16,-4.874847723807094e-16,-2.0488526821136475,-134.3943328857422,-174.02096557617188,-0.0033179624006152153,-0.07193806767463684,2.9004130363464355,-0.8464725613594055,0.9285643100738525,4.636633396148682
12-42-29-381172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.321765661239624,-21.269472122192383,-178.00848388671875,-0.05662482604384422,179.8533935546875,-8.08637523651123,-1.411376953125,-155.69131469726562,3.9723877906799316,2.140295027220783e-16,2.635595954940959e-16,7.091010962717852e-16,-2.049159049987793,-134.39352416992188,-174.0203399658203,-0.0028445073403418064,-0.07215879112482071,2.900190591812134,-0.846295952796936,0.9278337359428406,4.636534690856934
12-42-29-390686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3208999633789062,-21.269866943359375,-178.00860595703125,-0.05800267681479454,179.85311889648438,-8.08635139465332,-1.4112457036972046,-155.6912078857422,3.9705002307891846,-2.6027145594450206e-15,6.171439172651878e-16,-1.1647137129132097e-16,-2.049985408782959,-134.3920135498047,-174.0192413330078,-0.0036004672292619944,-0.07188554108142853,2.899658679962158,-0.8454815149307251,0.9271277189254761,4.637840747833252
12-42-29-401686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3215296268463135,-21.27075958251953,-178.00836181640625,-0.05808241292834282,179.85745239257812,-8.087824821472168,-1.41119384765625,-155.69398498535156,3.9743404388427734,-1.2362674564072272e-15,-4.4087951084534045e-16,-5.013188321126218e-16,-2.0484097003936768,-134.39547729492188,-174.02037048339844,-0.0010863369097933173,-0.0713297501206398,2.8976972103118896,-0.8478232622146606,0.9303705096244812,4.635712623596191
12-42-29-411723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3204379081726074,-21.27018165588379,-178.00816345214844,-0.05947006121277809,179.85743713378906,-8.087921142578125,-1.4093855619430542,-155.69302368164062,3.9715235233306885,-1.129362157584841e-15,1.3813709765354669e-15,8.468710051426972e-16,-2.049027442932129,-134.39564514160156,-174.02066040039062,-0.002872285433113575,-0.07255557179450989,2.8982372283935547,-0.848861813545227,0.9317640662193298,4.635171413421631
12-42-29-420724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.319399118423462,-21.268238067626953,-178.00650024414062,-0.05938898026943207,179.85572814941406,-8.088407516479492,-1.4087409973144531,-155.69288635253906,3.9749808311462402,-1.7186112152541358e-15,-1.3814538798851794e-15,-1.4399945503314106e-15,-2.048845052719116,-134.39768981933594,-174.02027893066406,-0.0039259507320821285,-0.07044856250286102,2.898881673812866,-0.8494763374328613,0.9291618466377258,4.635171413421631
12-42-29-430687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.320261001586914,-21.26799774169922,-178.00726318359375,-0.06045662611722946,179.8538055419922,-8.088464736938477,-1.4101159572601318,-155.69187927246094,3.974269151687622,2.8522517362555583e-15,-2.8372721174020437e-16,-1.3346657121727628e-16,-2.0484607219696045,-134.3976287841797,-174.0198516845703,-0.0033547310158610344,-0.07078670710325241,2.8984763622283936,-0.8485821485519409,0.9303237199783325,4.635020732879639
12-42-29-440692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.320261001586914,-21.26799774169922,-178.00726318359375,-0.06045662611722946,179.8538055419922,-8.088464736938477,-1.4101159572601318,-155.69187927246094,3.974269151687622,2.8522517362555583e-15,-2.8372721174020437e-16,-1.3346657121727628e-16,-2.0484607219696045,-134.3976287841797,-174.0198516845703,-0.0033547310158610344,-0.07078670710325241,2.8984763622283936,-0.8485821485519409,0.9303237199783325,4.635020732879639
12-42-29-452684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.317607879638672,-21.2685546875,-178.00662231445312,-0.06053265556693077,179.85208129882812,-8.087081909179688,-1.4096686840057373,-155.69146728515625,3.9725897312164307,-1.3470452839853416e-15,-1.5710478055679512e-15,-1.225474562593313e-15,-2.050619602203369,-134.39584350585938,-174.01991271972656,-0.0044913687743246555,-0.06953364610671997,2.8972346782684326,-0.848196268081665,0.9285498857498169,4.634951114654541
12-42-29-460686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.316488742828369,-21.267902374267578,-178.00653076171875,-0.061976514756679535,179.8514862060547,-8.087908744812012,-1.4106216430664062,-155.69149780273438,3.9741363525390625,3.046800592921531e-15,-1.47754775604793e-15,1.04750658762808e-16,-2.05126953125,-134.3965606689453,-174.01983642578125,-0.004520411137491465,-0.06957993656396866,2.8975372314453125,-0.8488631844520569,0.9291707873344421,4.6362080574035645
12-42-29-470695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.319790840148926,-21.268579483032227,-178.00772094726562,-0.06115013733506203,179.85195922851562,-8.08757209777832,-1.4099854230880737,-155.69139099121094,3.9708738327026367,2.6885401728255626e-15,-5.875824674060127e-16,2.4568498759889157e-18,-2.0488553047180176,-134.3966064453125,-174.02127075195312,-0.003158156294375658,-0.06895709782838821,2.898502826690674,-0.8507369756698608,0.9298612475395203,4.634720325469971
12-42-29-481199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.320781707763672,-21.268903732299805,-178.005615234375,-0.057553019374608994,179.85316467285156,-8.087308883666992,-1.4087975025177002,-155.69143676757812,3.97063946723938,-7.490323469877211e-16,-2.0153131982710427e-16,-4.826991950474002e-16,-2.05051851272583,-134.39608764648438,-174.02084350585938,-0.004074200056493282,-0.06948408484458923,2.8977344036102295,-0.8506082892417908,0.9302515387535095,4.636082649230957
12-42-29-490206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3170104026794434,-21.268077850341797,-178.00619506835938,-0.06382889300584793,179.85171508789062,-8.087329864501953,-1.4112516641616821,-155.69094848632812,3.9722466468811035,4.459514647241604e-16,1.0661081723036133e-15,-1.8685954451035732e-16,-2.04906964302063,-134.39816284179688,-174.02037048339844,-0.004371801391243935,-0.06730636209249496,2.897920608520508,-0.8488680720329285,0.9305208325386047,4.63523006439209
12-42-29-501208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3179941177368164,-21.26854705810547,-178.00596618652344,-0.0642317533493042,179.85206604003906,-8.087170600891113,-1.411907434463501,-155.69232177734375,3.9741063117980957,-1.898809851485963e-15,1.793755551263899e-17,4.193708296854916e-16,-2.0479655265808105,-134.39678955078125,-174.02017211914062,-0.0037418229039758444,-0.06754762679338455,2.89906907081604,-0.8494347333908081,0.9309808611869812,4.635346412658691
12-42-29-512204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3182501792907715,-21.26894760131836,-178.00576782226562,-0.0628613531589508,179.85336303710938,-8.087169647216797,-1.4119094610214233,-155.6914825439453,3.973695993423462,-1.90544571935299e-15,-1.2133372157338692e-15,4.71686655002351e-16,-2.0476925373077393,-134.39698791503906,-174.01890563964844,-0.0032582159619778395,-0.0684964507818222,2.899812936782837,-0.8485199213027954,0.9309948682785034,4.6370015144348145
12-42-29-520210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3190414905548096,-21.268178939819336,-178.00624084472656,-0.0626603215932846,179.8539276123047,-8.087071418762207,-1.411316990852356,-155.6920928955078,3.9722506999969482,-5.943253790617489e-16,-1.3385582256120903e-16,-1.4985712196779002e-16,-2.0472896099090576,-134.39730834960938,-174.0185089111328,-0.003923764452338219,-0.06912699341773987,2.8994648456573486,-0.8467207551002502,0.9316434860229492,4.637185096740723
12-42-29-531248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.318753242492676,-21.26752471923828,-178.0044403076172,-0.06182921677827835,179.8531494140625,-8.085793495178223,-1.4110428094863892,-155.69094848632812,3.9731943607330322,-1.3869081367907867e-15,-9.382781950687306e-16,-5.175407306624033e-16,-2.0477986335754395,-134.39755249023438,-174.01727294921875,-0.0034248456358909607,-0.06935720145702362,2.899193048477173,-0.8465842604637146,0.9313067197799683,4.638225555419922
12-42-29-541206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3199665546417236,-21.268115997314453,-178.0039520263672,-0.06036585941910744,179.85438537597656,-8.085677146911621,-1.41106379032135,-155.69227600097656,3.973264455795288,-2.8046938008825448e-15,-1.4428057468042293e-15,1.9142866522097363e-16,-2.04768705368042,-134.39842224121094,-174.01638793945312,-0.0021715061739087105,-0.06875476241111755,2.89823579788208,-0.8471361994743347,0.9310016632080078,4.637829780578613
12-42-29-550206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3186051845550537,-21.2683162689209,-178.0028076171875,-0.06223585829138756,179.85421752929688,-8.082813262939453,-1.4115513563156128,-155.69300842285156,3.970782518386841,1.9990569154775586e-16,9.17112747540977e-16,-5.111517199599418e-16,-2.0490665435791016,-134.39866638183594,-174.01539611816406,-0.001443746848963201,-0.06852662563323975,2.896768808364868,-0.8480356931686401,0.9301703572273254,4.636995792388916
12-42-29-560208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.317113161087036,-21.2681884765625,-178.00384521484375,-0.06219634413719177,179.85324096679688,-8.08324146270752,-1.4097293615341187,-155.69232177734375,3.971684217453003,2.87890595728152e-15,5.771180106173962e-16,-6.219298122358522e-16,-2.047698497772217,-134.3977508544922,-174.0142059326172,-0.0016009380342438817,-0.06904180347919464,2.899646520614624,-0.8451178669929504,0.9302489161491394,4.641617774963379
12-42-29-570214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.316779851913452,-21.26814079284668,-178.0017547607422,-0.06245763972401619,179.85086059570312,-8.082891464233398,-1.4102568626403809,-155.689453125,3.974348306655884,9.712595404524449e-16,1.0167178929074519e-15,5.907105600802228e-16,-2.049593210220337,-134.3986358642578,-174.01419067382812,-0.0023839210625737906,-0.06741766631603241,2.898861885070801,-0.84506756067276,0.9300534725189209,4.6394243240356445
12-42-29-580215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3184614181518555,-21.268692016601562,-178.0025634765625,-0.06275276839733124,179.85400390625,-8.085335731506348,-1.4122216701507568,-155.69363403320312,3.97680926322937,-2.2310809714195644e-15,3.193322152082593e-17,1.2169710929567086e-15,-2.047183036804199,-134.39695739746094,-174.0138397216797,-0.000666117703076452,-0.06794682145118713,2.9009652137756348,-0.8449746966362,0.9306516051292419,4.640829086303711
12-42-29-590742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.318556070327759,-21.268823623657227,-178.00320434570312,-0.06138027459383011,179.85443115234375,-8.084786415100098,-1.4105498790740967,-155.69178771972656,3.976421594619751,2.4937761697909873e-16,-1.012846528822026e-15,7.203122655429655e-16,-2.0476324558258057,-134.3976287841797,-174.0147705078125,-0.0016847550868988037,-0.06894033402204514,2.8992440700531006,-0.8438822627067566,0.9313315153121948,4.6407599449157715
12-42-29-602735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.319003105163574,-21.267988204956055,-178.00172424316406,-0.060353800654411316,179.85491943359375,-8.086209297180176,-1.408561110496521,-155.6912841796875,3.9779372215270996,1.5952732654967794e-15,2.104731290139127e-16,-1.6832988980653042e-18,-2.0481810569763184,-134.39926147460938,-174.01393127441406,-0.0016253161011263728,-0.06952081620693207,2.8976314067840576,-0.8432475924491882,0.9321860671043396,4.639618396759033
12-42-29-610736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3184828758239746,-21.267616271972656,-178.00035095214844,-0.060118403285741806,179.8543701171875,-8.086418151855469,-1.4076803922653198,-155.68960571289062,3.9787964820861816,2.523082715672598e-16,7.500780091611065e-16,9.748313725118979e-16,-2.0484862327575684,-134.39891052246094,-174.01226806640625,-0.0017931211041286588,-0.06935704499483109,2.897526741027832,-0.8422940373420715,0.931171178817749,4.639692783355713
12-42-29-620774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3178510665893555,-21.267675399780273,-177.99977111816406,-0.060677897185087204,179.85452270507812,-8.085738182067871,-1.406684398651123,-155.6908721923828,3.9777801036834717,1.4055078156421886e-15,1.1939719249772678e-15,-2.1461823032508943e-16,-2.0497007369995117,-134.39906311035156,-174.0117645263672,-0.0026302423793822527,-0.06869787722826004,2.8961613178253174,-0.8423500657081604,0.9316182732582092,4.639092922210693
12-42-29-631735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3176488876342773,-21.267719268798828,-178.00013732910156,-0.06078636273741722,179.8549346923828,-8.08587646484375,-1.407160997390747,-155.6915283203125,3.9774575233459473,-1.4648633317836785e-15,-1.4788732037917054e-16,-4.77548705332502e-17,-2.0492846965789795,-134.39955139160156,-174.01144409179688,-0.00418602442368865,-0.06856575608253479,2.8972361087799072,-0.8399823307991028,0.9321616291999817,4.639379501342773
