time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
11-05-57-684852,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-57-694852,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-57-704860,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-57-715860,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-57-725373,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-57-735374,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-57-747372,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-57-755374,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-57-766376,0,0,[0.],[0.],[0.],[0.],[0.]
11-05-57-776371,1,1,[0.],[0.],[0.],[0.],[0.]
11-05-57-787373,1,1,[0.],[0.],[0.],[0.],[0.]
11-05-57-796373,1,1,[0.],[0.],[0.],[0.],[0.]
11-05-57-805385,1,1,[0.],[0.],[0.],[0.],[0.]
11-05-57-816385,1,1,[0.],[0.],[0.],[0.],[0.]
11-05-57-826898,1,1,[0.],[0.],[0.],[0.],[0.]
11-05-57-834899,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-845898,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-854932,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-865899,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-874903,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-885902,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-895899,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-904904,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-914905,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-925419,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-936420,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-947417,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-956424,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-965422,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-977418,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-985419,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-57-995461,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-58-005463,2,2,[0.],[0.],[0.],[0.],[0.]
11-05-58-016465,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-58-026575,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-58-036575,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-58-046575,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-056575,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-067575,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-076578,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-086575,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-095576,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-105584,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-116582,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-125718,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-136721,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-145720,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-155720,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-166721,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-175721,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-187722,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-196722,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-205729,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-215729,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-226244,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-235243,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-246241,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-255244,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-265277,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-276277,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-285280,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-295288,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-305319,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-58-316282,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-325793,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-334795,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-345793,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-354795,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-365793,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-374795,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-385794,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-395794,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-404795,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-415802,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-425533,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-436314,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-446314,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-456313,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-465314,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-476313,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-485664,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-495666,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-505671,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-516672,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-525706,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-536708,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-546705,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-555707,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-566704,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-576704,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-585709,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-595707,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-605710,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-616713,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-626229,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-636229,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-646227,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-656229,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-666228,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-675229,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-686227,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-695229,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-705238,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-715729,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-726165,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-735167,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-746169,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-755167,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-767165,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-776202,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-785170,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-795170,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-805174,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-815175,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-826692,6,6,[0.],[0.],[0.],[0.],[0.]
11-05-58-835694,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-845694,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-856693,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-866691,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-877691,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-886692,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-897726,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-906702,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-916701,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-926212,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-935212,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-946214,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-955215,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-965215,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-975220,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-985674,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-58-996678,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-59-006758,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-59-015757,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-59-025338,5,5,[0.],[0.],[0.],[0.],[0.]
11-05-59-036310,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-045310,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-055311,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-067312,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-075321,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-085311,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-095327,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-105326,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-116316,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-125835,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-135828,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-145826,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-154826,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-165876,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-175836,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-185827,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-196838,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-205833,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-214845,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-224897,4,4,[0.],[0.],[0.],[0.],[0.]
11-05-59-234909,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-245905,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-254897,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-264898,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-275897,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-284898,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-295896,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-304909,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-314919,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-325974,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-334975,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-344978,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-354988,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-364991,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-374992,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-385974,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-395973,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-404974,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-414979,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-425267,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-436266,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-445268,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-455270,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-466267,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-475268,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-485268,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-495279,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-505275,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-515285,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-525669,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-536670,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-546668,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-555662,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-566002,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-575003,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-586002,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-596002,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-606010,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-615021,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-625528,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-636519,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-646519,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-656520,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-666519,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-675519,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-685521,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-696519,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-706529,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-716535,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-725639,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-736651,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-746641,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-755642,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-765651,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-775648,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-785642,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-797640,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-806645,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-815654,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-826173,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-835173,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-845183,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-856172,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-865189,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-876180,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-887172,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-895173,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-906189,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-916177,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-925703,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-936701,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-945699,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-956690,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-965690,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-975690,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-986690,3,3,[0.],[0.],[0.],[0.],[0.]
11-05-59-996689,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-005691,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-016168,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-026064,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-035077,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-046072,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-055082,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-067063,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-075065,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-086064,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-097066,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-105066,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-115087,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-125597,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-137598,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-145599,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-156598,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-166598,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-176596,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-185596,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-195597,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-205602,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-216608,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-227122,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-236124,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-246121,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-255123,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-266123,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-277124,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-287128,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-296123,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-305126,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-315135,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-325649,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-336649,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-346649,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-356647,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-365648,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-376649,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-386651,3,3,[0.],[0.],[0.],[0.],[0.]
11-06-00-396647,3,3,[0.],[0.],[0.],[0.],[0.]
