time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z,Center_of_Mass_Position_x,Center_of_Mass_Position_y,Center_of_Mass_Position_z,Center_of_Mass_Velocity_x,Center_of_Mass_Velocity_y,Center_of_Mass_Velocity_z,Center_of_Mass_Acceleration_x,Center_of_Mass_Acceleration_y,Center_of_Mass_Acceleration_z
13-09-12-171666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.702077865600586,-9.347195625305176,-179.74838256835938,-0.05028785765171051,-179.1479034423828,-8.608850479125977,-1.597012996673584,173.1507110595703,3.49414324760437,-3.146757892235827e-15,-1.9350036222616984e-16,-2.5170661347691324e-16,-2.3835065364837646,-130.2293243408203,-174.28445434570312,-0.0959833487868309,-0.618064820766449,2.656903028488159,-0.6202501058578491,-13.186387062072754,4.8231120109558105,-5.177760364151506e-15,1.6724602016065116e-15,-0.30113497376441956,1.3469797372817993,1.090194582939148,0.5767353773117065,0.0020005274564027786,-0.0002547279582358897,-0.00012876148684881628,-0.004452747292816639,0.005702279042452574,-0.003877917304635048
13-09-12-182665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7019087076187134,-9.346395492553711,-179.74864196777344,-0.04974958300590515,-179.14910888671875,-8.609375,-1.5965752601623535,173.15118408203125,3.49489688873291,-2.438941374368112e-15,-5.65840309555187e-17,9.007603794475386e-17,-2.3845245838165283,-130.22854614257812,-174.28469848632812,-0.09635718166828156,-0.6185579895973206,2.656597852706909,-0.6213248372077942,-13.186640739440918,4.823896408081055,1.830499397146982e-15,9.637593813418633e-16,-0.2993274927139282,1.3469892740249634,1.0901938676834106,0.5767351984977722,0.002090855734422803,7.00952805345878e-05,0.00017936306539922953,0.01427113264799118,0.009131023660302162,0.02615031599998474
13-09-12-191665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7019087076187134,-9.346395492553711,-179.74864196777344,-0.04974958300590515,-179.14910888671875,-8.609375,-1.5965752601623535,173.15118408203125,3.49489688873291,-2.438941374368112e-15,-5.65840309555187e-17,9.007603794475386e-17,-2.3845245838165283,-130.22854614257812,-174.28469848632812,-0.09635718166828156,-0.6185579895973206,2.656597852706909,-0.6213248372077942,-13.186640739440918,4.823896408081055,1.830499397146982e-15,9.637593813418633e-16,-0.2993274927139282,1.3469892740249634,1.0901938676834106,0.5767351984977722,0.002090855734422803,7.00952805345878e-05,0.00017936306539922953,0.01427113264799118,0.009131023660302162,0.02615031599998474
13-09-12-202666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7010537385940552,-9.34770393371582,-179.7467498779297,-0.04929712042212486,-179.1490478515625,-8.606513977050781,-1.5970704555511475,173.155029296875,3.488831043243408,1.6553414539842654e-15,-2.6577215474016498e-17,-1.1977964375527986e-16,-2.3867504596710205,-130.2283477783203,-174.28225708007812,-0.09732778370380402,-0.6194631457328796,2.656450033187866,-0.6226356029510498,-13.185420989990234,4.823493480682373,-1.5922173294417635e-16,1.811154435181115e-15,-0.3026885390281677,1.3469988107681274,1.0901942253112793,0.5767432451248169,0.0018612120766192675,0.0005971008213236928,0.00023028222494758666,-0.008055961690843105,-0.02409069798886776,0.00020981297711841762
13-09-12-211666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.700803279876709,-9.34534740447998,-179.746337890625,-0.04908669739961624,-179.1498565673828,-8.606821060180664,-1.5963481664657593,173.1551971435547,3.49200177192688,-6.85321493310568e-16,-1.560965519457224e-16,-1.3744803635095532e-16,-2.385507583618164,-130.22926330566406,-174.28094482421875,-0.09819870442152023,-0.6209542155265808,2.656054973602295,-0.6193870306015015,-13.185158729553223,4.824676513671875,-8.668650378681336e-15,-4.670803521923282e-15,-0.2985052764415741,1.3470016717910767,1.0901881456375122,0.5767471194267273,0.0017659978475421667,-0.00014959929103497416,0.00044293186510913074,-0.017575740814208984,0.014869561418890953,0.018656056374311447
13-09-12-221674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7017236948013306,-9.348410606384277,-179.74623107910156,-0.049226950854063034,-179.14739990234375,-8.607135772705078,-1.595584511756897,173.1533660888672,3.49090313911438,1.856898873014057e-15,-8.015273594775941e-17,-1.4115601572178962e-16,-2.3856632709503174,-130.228759765625,-174.28204345703125,-0.09738093614578247,-0.6179441809654236,2.6565022468566895,-0.6191840767860413,-13.18558406829834,4.823136329650879,-1.2882723994566206e-14,2.2183214788603625e-15,-0.30026328563690186,1.3470054864883423,1.0901856422424316,0.5767497420310974,0.0018589455867186189,-0.00020645905169658363,0.00017498250235803425,-0.0034644112456589937,-0.016560807824134827,-0.02108406089246273
13-09-12-230674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7019082307815552,-9.350436210632324,-179.74765014648438,-0.049667440354824066,-179.14552307128906,-8.606215476989746,-1.5963633060455322,173.15582275390625,3.4894309043884277,-3.108821404110675e-15,-3.3126945715135903e-17,-1.6533836961453647e-16,-2.3866546154022217,-130.227294921875,-174.2841033935547,-0.09876780956983566,-0.6183883547782898,2.6569113731384277,-0.6194174885749817,-13.18471622467041,4.824716567993164,3.97834752303755e-16,-2.3619954191318737e-15,-0.29954978823661804,1.3470158576965332,1.0901850461959839,0.5767504572868347,0.002335919765755534,0.0002468752791173756,0.0001502435188740492,-0.0019394204718992114,0.005731686484068632,-0.003954381216317415
13-09-12-240859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7019082307815552,-9.350436210632324,-179.74765014648438,-0.049667440354824066,-179.14552307128906,-8.606215476989746,-1.5963633060455322,173.15582275390625,3.4894309043884277,-3.108821404110675e-15,-3.3126945715135903e-17,-1.6533836961453647e-16,-2.3866546154022217,-130.227294921875,-174.2841033935547,-0.09876780956983566,-0.6183883547782898,2.6569113731384277,-0.6194174885749817,-13.18471622467041,4.824716567993164,3.97834752303755e-16,-2.3619954191318737e-15,-0.29954978823661804,1.3470158576965332,1.0901850461959839,0.5767504572868347,0.002335919765755534,0.0002468752791173756,0.0001502435188740492,-0.0019394204718992114,0.005731686484068632,-0.003954381216317415
13-09-12-250865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7022289037704468,-9.350757598876953,-179.74807739257812,-0.04910631105303764,-179.14590454101562,-8.606471061706543,-1.594581961631775,173.15652465820312,3.4899632930755615,-2.619874176406972e-15,2.984717524810764e-16,1.349457422060885e-16,-2.3855998516082764,-130.2264404296875,-174.283447265625,-0.09848305583000183,-0.6190627813339233,2.6552913188934326,-0.6205352544784546,-13.184188842773438,4.82344388961792,3.20426105320079e-15,1.923074804325957e-15,-0.29686078429222107,1.34702730178833,1.0901778936386108,0.5767531394958496,0.0018031621584668756,-0.00010558727808529511,0.00018815537623595446,-0.02087695524096489,-0.012656329199671745,-0.014726695604622364
13-09-12-261863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7056282758712769,-9.349029541015625,-179.7503204345703,-0.04766817018389702,-179.1469268798828,-8.609338760375977,-1.5952942371368408,173.1571044921875,3.490410089492798,2.0412746522252686e-15,1.3376725467866175e-16,-2.118646056229045e-16,-2.3844354152679443,-130.22720336914062,-174.28375244140625,-0.0993613749742508,-0.6196717619895935,2.6545143127441406,-0.6198990345001221,-13.182204246520996,4.821423053741455,8.656773600332292e-16,2.2326642877562195e-15,-0.29899364709854126,1.3470345735549927,1.0901696681976318,0.5767529010772705,0.001807910157367587,-0.00023444868566002697,0.00024398622917942703,0.005108316894620657,0.0023571220226585865,0.005319835618138313
13-09-12-271860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7056282758712769,-9.349029541015625,-179.7503204345703,-0.04766817018389702,-179.1469268798828,-8.609338760375977,-1.5952942371368408,173.1571044921875,3.490410089492798,2.0412746522252686e-15,1.3376725467866175e-16,-2.118646056229045e-16,-2.3844354152679443,-130.22720336914062,-174.28375244140625,-0.0993613749742508,-0.6196717619895935,2.6545143127441406,-0.6198990345001221,-13.182204246520996,4.821423053741455,8.656773600332292e-16,2.2326642877562195e-15,-0.29899364709854126,1.3470455408096313,1.0901638269424438,0.5767526030540466,0.0020873569883406162,-0.0002849029842764139,0.00029965804424136877,0.0006372344214469194,-0.013844368048012257,0.007015693932771683
13-09-12-280866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7062541246414185,-9.347549438476562,-179.7503204345703,-0.049057770520448685,-179.1472625732422,-8.6102876663208,-1.5957542657852173,173.15606689453125,3.489047050476074,4.277302243117239e-16,2.0008961681131825e-16,2.478440108885356e-16,-2.382695198059082,-130.22763061523438,-174.28370666503906,-0.09995310753583908,-0.6201739311218262,2.654608964920044,-0.6194791197776794,-13.182476997375488,4.819362163543701,3.4845120681952424e-15,1.9778441664536567e-15,-0.30372607707977295,1.3470531702041626,1.090153694152832,0.5767529010772705,0.00164175929967314,-0.0004075142787769437,0.00045705647789873183,-0.013730422593653202,0.019106905907392502,0.017113981768488884
13-09-12-291861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7064189910888672,-9.34713363647461,-179.75308227539062,-0.04929778724908829,-179.1492919921875,-8.612265586853027,-1.5982568264007568,173.1581268310547,3.4891202449798584,-4.518171678838964e-16,-7.604919219055735e-17,4.389790931665019e-17,-2.382244825363159,-130.2266845703125,-174.2858428955078,-0.09861592203378677,-0.6215481758117676,2.6553385257720947,-0.6221867799758911,-13.181090354919434,4.821488857269287,2.382054006355803e-15,-2.4944277498856627e-15,-0.30083173513412476,1.3470667600631714,1.0901544094085693,0.576752245426178,0.002338632708415389,0.0002070837508654222,0.00015105966303963214,-0.00831893552094698,-0.01831134781241417,-0.0216529443860054
13-09-12-300861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.707695484161377,-9.347947120666504,-179.752197265625,-0.04617733135819435,-179.14544677734375,-8.613068580627441,-1.5959481000900269,173.15760803222656,3.489381790161133,6.048461635413578e-16,-7.809837664820232e-17,3.096455464234591e-16,-2.382974624633789,-130.22744750976562,-174.28414916992188,-0.09683658927679062,-0.6195436716079712,2.6552276611328125,-0.6225991249084473,-13.182750701904297,4.820209980010986,-2.6382859198232017e-15,4.958124720928466e-15,-0.304068922996521,1.3470773696899414,1.0901461839675903,0.5767510533332825,0.0021918299607932568,-0.0005928355967625976,0.00034151863656006753,0.00349451438523829,-0.027559148147702217,0.01720808632671833
13-09-12-310863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.707695484161377,-9.347947120666504,-179.752197265625,-0.04617733135819435,-179.14544677734375,-8.613068580627441,-1.5959481000900269,173.15760803222656,3.489381790161133,6.048461635413578e-16,-7.809837664820232e-17,3.096455464234591e-16,-2.382974624633789,-130.22744750976562,-174.28414916992188,-0.09683658927679062,-0.6195436716079712,2.6552276611328125,-0.6225991249084473,-13.182750701904297,4.820209980010986,-2.6382859198232017e-15,4.958124720928466e-15,-0.304068922996521,1.3470815420150757,1.0901422500610352,0.5767499208450317,0.0018778834491968155,-0.00027304014656692743,0.00017271835531573743,-0.001886544981971383,-0.008162153884768486,-0.009945164434611797
13-09-12-320868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7083945274353027,-9.348604202270508,-179.7522430419922,-0.046970635652542114,-179.14627075195312,-8.610367774963379,-1.5964715480804443,173.1584930419922,3.487882375717163,-2.982911227050744e-15,-1.612574542101714e-17,-6.743071797902855e-17,-2.382838487625122,-130.22760009765625,-174.28591918945312,-0.09701203554868698,-0.6202889680862427,2.65436053276062,-0.6244275569915771,-13.182027816772461,4.81984806060791,3.307855300232359e-15,-8.609932678349129e-16,-0.30535322427749634,1.347093939781189,1.0901331901550293,0.5767483711242676,0.0023348580580204725,-0.0007874162984080613,0.00010387651855126023,0.0003843759186565876,0.006273055914789438,-0.0015003213193267584
13-09-12-332382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7083945274353027,-9.348604202270508,-179.7522430419922,-0.046970635652542114,-179.14627075195312,-8.610367774963379,-1.5964715480804443,173.1584930419922,3.487882375717163,-2.982911227050744e-15,-1.612574542101714e-17,-6.743071797902855e-17,-2.382838487625122,-130.22760009765625,-174.28591918945312,-0.09701203554868698,-0.6202889680862427,2.65436053276062,-0.6244275569915771,-13.182027816772461,4.81984806060791,3.307855300232359e-15,-8.609932678349129e-16,-0.30535322427749634,1.347093939781189,1.0901331901550293,0.5767483711242676,0.0023348580580204725,-0.0007874162984080613,0.00010387651855126023,0.0003843759186565876,0.006273055914789438,-0.0015003213193267584
13-09-12-340394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7094619274139404,-9.349478721618652,-179.751953125,-0.04724636673927307,-179.1457061767578,-8.610072135925293,-1.5973379611968994,173.15806579589844,3.487114906311035,4.382940221831855e-16,2.720644150894599e-16,5.532841958931935e-18,-2.383187770843506,-130.22775268554688,-174.28558349609375,-0.09832816570997238,-0.6207705140113831,2.654348850250244,-0.6219956874847412,-13.182523727416992,4.820122241973877,3.5527403603383394e-15,-2.571748728959298e-15,-0.30453795194625854,1.347110390663147,1.0901228189468384,0.5767464637756348,0.002092138398438692,-0.0004180225369054824,0.00026379406335763633,0.015694264322519302,-0.027239585295319557,0.013460182584822178
13-09-12-353394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.709326148033142,-9.35000991821289,-179.75099182128906,-0.046237003058195114,-179.14486694335938,-8.609256744384766,-1.5978169441223145,173.15640258789062,3.486363410949707,-1.7219257610558603e-15,-7.659422480489099e-17,-4.511026823579976e-17,-2.3845560550689697,-130.2270050048828,-174.28463745117188,-0.09816712141036987,-0.6219729781150818,2.653186082839966,-0.6225686073303223,-13.182310104370117,4.820082664489746,1.8902056908077537e-15,-3.674634754195338e-15,-0.3023987114429474,1.3471180200576782,1.0901203155517578,0.576746940612793,0.0020306771621108055,-0.00012318302469793707,0.0003705049166455865,-0.007659296505153179,0.0156383216381073,0.01269682589918375
13-09-12-360396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7085813283920288,-9.35194206237793,-179.75035095214844,-0.04562951624393463,-179.14276123046875,-8.60910701751709,-1.597038984298706,173.15684509277344,3.4863839149475098,2.770422424320162e-15,1.2632035276463876e-16,2.6714836821249395e-16,-2.3850784301757812,-130.22930908203125,-174.28448486328125,-0.09757167845964432,-0.6190270781517029,2.652064800262451,-0.6216636300086975,-13.184244155883789,4.818766117095947,4.0159949611694515e-15,2.1565879706590154e-16,-0.30139777064323425,1.3471258878707886,1.0901203155517578,0.5767472982406616,0.0022101623471826315,0.00011364669626345858,0.00023773172870278358,-0.0031148623675107956,0.032010775059461594,-0.009740535169839859
13-09-12-371394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7098053693771362,-9.351714134216309,-179.74960327148438,-0.045750174671411514,-179.14324951171875,-8.608960151672363,-1.5976587533950806,173.1566162109375,3.487096071243286,5.968918359523703e-16,2.5031656623601993e-17,-1.3069476177650499e-16,-2.3838255405426025,-130.22874450683594,-174.2832794189453,-0.09692545980215073,-0.6199184656143188,2.652040719985962,-0.6221463084220886,-13.183188438415527,4.8187031745910645,-3.563379941188801e-15,-1.4883477967023368e-16,-0.30183446407318115,1.3471308946609497,1.0901156663894653,0.576746940612793,0.002151202643290162,-0.00034251733450219035,0.00019630277529358864,0.0038234263192862272,-0.007843159139156342,0.00040183914825320244
13-09-12-381394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7098053693771362,-9.351714134216309,-179.74960327148438,-0.045750174671411514,-179.14324951171875,-8.608960151672363,-1.5976587533950806,173.1566162109375,3.487096071243286,5.968918359523703e-16,2.5031656623601993e-17,-1.3069476177650499e-16,-2.3838255405426025,-130.22874450683594,-174.2832794189453,-0.09692545980215073,-0.6199184656143188,2.652040719985962,-0.6221463084220886,-13.183188438415527,4.8187031745910645,-3.563379941188801e-15,-1.4883477967023368e-16,-0.30183446407318115,1.3471308946609497,1.0901156663894653,0.576746940612793,0.002151202643290162,-0.00034251733450219035,0.00019630277529358864,0.0038234263192862272,-0.007843159139156342,0.00040183914825320244
13-09-12-391394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.709126591682434,-9.344317436218262,-179.75247192382812,-0.04548833519220352,-179.14654541015625,-8.608485221862793,-1.5990320444107056,173.1603546142578,3.486220359802246,1.8643131641596106e-15,-2.3197431922613427e-16,-4.0198780778370204e-17,-2.385918378829956,-130.24058532714844,-174.2831268310547,-0.09644096344709396,-0.6160168647766113,2.6490471363067627,-0.6209017038345337,-13.18479061126709,4.818715572357178,6.01591047688795e-15,2.6296999703533585e-15,-0.29572370648384094,1.3471510410308838,1.0901144742965698,0.5767455697059631,0.0021999147720634937,0.00020659550500568002,0.00012851426436100155,-0.008519292809069157,0.02562766522169113,0.0024937232956290245
13-09-12-401394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.709126591682434,-9.344317436218262,-179.75247192382812,-0.04548833519220352,-179.14654541015625,-8.608485221862793,-1.5990320444107056,173.1603546142578,3.486220359802246,1.8643131641596106e-15,-2.3197431922613427e-16,-4.0198780778370204e-17,-2.385918378829956,-130.24058532714844,-174.2831268310547,-0.09644096344709396,-0.6160168647766113,2.6490471363067627,-0.6209017038345337,-13.18479061126709,4.818715572357178,6.01591047688795e-15,2.6296999703533585e-15,-0.29572370648384094,1.3471510410308838,1.0901144742965698,0.5767455697059631,0.0021999147720634937,0.00020659550500568002,0.00012851426436100155,-0.008519292809069157,0.02562766522169113,0.0024937232956290245
13-09-12-411389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7087314128875732,-9.344747543334961,-179.75286865234375,-0.04597851261496544,-179.1479034423828,-8.607335090637207,-1.5996850728988647,173.1602020263672,3.48527455329895,-5.210154715702773e-16,1.1083615373746672e-16,8.877758275872732e-17,-2.385335683822632,-130.23731994628906,-174.28492736816406,-0.0966838076710701,-0.6183226108551025,2.648024797439575,-0.6194943785667419,-13.183540344238281,4.816882610321045,-1.6767354945286593e-15,-2.1704912223948067e-15,-0.2968390882015228,1.3471685647964478,1.0901083946228027,0.5767449736595154,0.002181798918172717,4.627944508683868e-05,1.8426166207063943e-05,0.009032747708261013,-0.01697590947151184,-0.01561499759554863
13-09-12-420403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7087314128875732,-9.344747543334961,-179.75286865234375,-0.04597851261496544,-179.1479034423828,-8.607335090637207,-1.5996850728988647,173.1602020263672,3.48527455329895,-5.210154715702773e-16,1.1083615373746672e-16,8.877758275872732e-17,-2.385335683822632,-130.23731994628906,-174.28492736816406,-0.0966838076710701,-0.6183226108551025,2.648024797439575,-0.6194943785667419,-13.183540344238281,4.816882610321045,-1.6767354945286593e-15,-2.1704912223948067e-15,-0.2968390882015228,1.3471685647964478,1.0901083946228027,0.5767449736595154,0.002181798918172717,4.627944508683868e-05,1.8426166207063943e-05,0.009032747708261013,-0.01697590947151184,-0.01561499759554863
13-09-12-431913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7088677883148193,-9.34253978729248,-179.7526397705078,-0.04513455182313919,-179.1492462158203,-8.60637092590332,-1.5979371070861816,173.16067504882812,3.4837453365325928,-1.905082342218618e-15,-2.5327939484128686e-16,-1.0572615616791424e-16,-2.384413957595825,-130.23719787597656,-174.28489685058594,-0.09684399515390396,-0.6189078092575073,2.6480283737182617,-0.6198183298110962,-13.183859825134277,4.8161234855651855,2.4559701247397125e-15,-6.55129228898815e-17,-0.3004852831363678,1.3471828699111938,1.090096116065979,0.5767439007759094,0.002088964683935046,-0.0001585505233379081,0.00035534915514290333,0.015173775143921375,-0.0016740505816414952,0.03154443949460983
13-09-12-440924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.708253026008606,-9.3441162109375,-179.753662109375,-0.04490140452980995,-179.14804077148438,-8.607320785522461,-1.5982825756072998,173.16053771972656,3.4834539890289307,-5.519478971941427e-16,2.304535774484576e-16,6.975914537658162e-17,-2.3853297233581543,-130.2361297607422,-174.2862091064453,-0.09746132791042328,-0.6214414834976196,2.6475400924682617,-0.6206479668617249,-13.18268871307373,4.815207004547119,8.369923245766663e-16,7.492869545037539e-15,-0.302254319190979,1.347190499305725,1.0900949239730835,0.5767450332641602,0.0023748893290758133,-9.885829786071554e-05,0.0003264047554694116,-0.004765511490404606,-0.026537124067544937,0.006027949042618275
13-09-12-452922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7112959623336792,-9.344629287719727,-179.75445556640625,-0.04135369881987572,-179.1477813720703,-8.607861518859863,-1.5962245464324951,173.16220092773438,3.482893943786621,1.5632754312439458e-15,-3.864877004189894e-17,-2.9129229377552342e-18,-2.3855748176574707,-130.23760986328125,-174.28799438476562,-0.09803742170333862,-0.6213063597679138,2.646989345550537,-0.6204051971435547,-13.1798095703125,4.81381368637085,1.0383745136654946e-15,-1.4727475673962807e-16,-0.30522748827934265,1.3472075462341309,1.0900826454162598,0.5767462253570557,0.002355799777433276,1.9226297808927484e-05,0.00011249035742366686,0.006765921134501696,-0.0289369635283947,-0.018131084740161896
13-09-12-460926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7112959623336792,-9.344629287719727,-179.75445556640625,-0.04135369881987572,-179.1477813720703,-8.607861518859863,-1.5962245464324951,173.16220092773438,3.482893943786621,1.5632754312439458e-15,-3.864877004189894e-17,-2.9129229377552342e-18,-2.3855748176574707,-130.23760986328125,-174.28799438476562,-0.09803742170333862,-0.6213063597679138,2.646989345550537,-0.6204051971435547,-13.1798095703125,4.81381368637085,1.0383745136654946e-15,-1.4727475673962807e-16,-0.30522748827934265,1.3472075462341309,1.0900826454162598,0.5767462253570557,0.002355799777433276,1.9226297808927484e-05,0.00011249035742366686,0.006765921134501696,-0.0289369635283947,-0.018131084740161896
13-09-12-471922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7114232778549194,-9.346835136413574,-179.75460815429688,-0.04278287664055824,-179.14691162109375,-8.609338760375977,-1.5974164009094238,173.1650390625,3.483207941055298,-1.6832832709691718e-15,1.595673091517663e-16,-2.482350224728119e-16,-2.385178327560425,-130.23704528808594,-174.28538513183594,-0.0977388471364975,-0.6201562881469727,2.6443934440612793,-0.6202116012573242,-13.179974555969238,4.8139119148254395,-1.3417523868561863e-15,1.8971498786675813e-15,-0.3004670739173889,1.3472167253494263,1.090076208114624,0.576745867729187,0.0019373567774891853,-0.0003776583180297166,0.00032301354804076254,-0.003465325804427266,0.015401666052639484,0.018391843885183334
13-09-12-482921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7114232778549194,-9.346835136413574,-179.75460815429688,-0.04278287664055824,-179.14691162109375,-8.609338760375977,-1.5974164009094238,173.1650390625,3.483207941055298,-1.6832832709691718e-15,1.595673091517663e-16,-2.482350224728119e-16,-2.385178327560425,-130.23704528808594,-174.28538513183594,-0.0977388471364975,-0.6201562881469727,2.6443934440612793,-0.6202116012573242,-13.179974555969238,4.8139119148254395,-1.3417523868561863e-15,1.8971498786675813e-15,-0.3004670739173889,1.3472212553024292,1.0900691747665405,0.5767459869384766,0.0018434016965329647,-0.0005768116097897291,0.00022819814330432564,-0.02182372473180294,0.0037852709647268057,-0.003765421686694026
13-09-12-491925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.711587905883789,-9.347014427185059,-179.755615234375,-0.04360942170023918,-179.14675903320312,-8.610321998596191,-1.5987449884414673,173.16595458984375,3.484773635864258,-8.489923991590956e-16,-6.152242494391339e-17,-8.710958297968149e-17,-2.3857295513153076,-130.23724365234375,-174.28512573242188,-0.09753303229808807,-0.6197474598884583,2.6448564529418945,-0.620612382888794,-13.180170059204102,4.816437721252441,2.159141907343885e-16,-6.546261839723746e-16,-0.3006542921066284,1.3472249507904053,1.090067982673645,0.5767449140548706,0.0019738818518817425,-0.00021266675321385264,6.113955896580592e-05,-0.024484533816576004,-0.003572223475202918,-0.012644294649362564
13-09-12-501922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7118291854858398,-9.346606254577637,-179.7552032470703,-0.044363491237163544,-179.14759826660156,-8.609620094299316,-1.5993157625198364,173.16708374023438,3.485352039337158,-2.3276590327907893e-15,2.4208198985549944e-16,9.244279358317019e-17,-2.3850314617156982,-130.23776245117188,-174.28553771972656,-0.09678404033184052,-0.6188908815383911,2.642632246017456,-0.6205738186836243,-13.181242942810059,4.813611030578613,-7.67861370597504e-15,8.139472050598369e-16,-0.3000287115573883,1.3472273349761963,1.0900626182556152,0.5767441391944885,0.001640923204831779,-0.000354125106241554,0.0003060145827475935,-0.007209364324808121,-0.003404916264116764,0.020211651921272278
13-09-12-511922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7113661766052246,-9.348213195800781,-179.75579833984375,-0.04668654128909111,-179.1466827392578,-8.611327171325684,-1.6010445356369019,173.1680145263672,3.4880781173706055,-5.754360678819452e-17,-9.361715182497907e-17,-8.432409528030102e-17,-2.3830578327178955,-130.23727416992188,-174.28514099121094,-0.09675572067499161,-0.6199253797531128,2.642077922821045,-0.6207284927368164,-13.181170463562012,4.810426712036133,-5.169511110278196e-15,6.181048761438478e-16,-0.30672499537467957,1.347233772277832,1.0900574922561646,0.576744019985199,0.001692538266070187,-0.00040337038808502257,0.00019551807781681418,-0.0004921171348541975,-0.004865584429353476,-0.005009881220757961
13-09-12-521931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7113661766052246,-9.348213195800781,-179.75579833984375,-0.04668654128909111,-179.1466827392578,-8.611327171325684,-1.6010445356369019,173.1680145263672,3.4880781173706055,-5.754360678819452e-17,-9.361715182497907e-17,-8.432409528030102e-17,-2.3830578327178955,-130.23727416992188,-174.28514099121094,-0.09675572067499161,-0.6199253797531128,2.642077922821045,-0.6207284927368164,-13.181170463562012,4.810426712036133,-5.169511110278196e-15,6.181048761438478e-16,-0.30672499537467957,1.34723699092865,1.0900516510009766,0.5767435431480408,0.0013642995618283749,-0.0003389434132259339,0.0002281087072333321,0.010776258073747158,0.011425505392253399,0.004407911095768213
