%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.theta_cmd,field.alpha_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t,field.valid
1689263542948993700,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.80078125,1.0
1689263542949019400,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.8125,1.0
1689263542949033500,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.8203125,1.0
1689263542949055200,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.83203125,1.0
1689263542949063900,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.84375,1.0
1689263542949066400,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.8515625,1.0
1689263542949080800,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.86328125,1.0
1689263543005296600,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.87109375,1.0
1689263543005312700,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.8828125,1.0
1689263543005317200,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,11.100000381469727,0.0,63542.890625,1.0
1689263543005321700,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,14.300000190734863,76.9000015258789,0.0,0.0,63542.90234375,1.0
1689263543005325500,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,14.300000190734863,76.9000015258789,0.0,0.0,63542.9140625,1.0
1689263543005353700,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,14.300000190734863,76.9000015258789,0.0,0.0,63542.921875,1.0
1689263543061229000,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,14.300000190734863,76.9000015258789,0.0,0.0,63542.93359375,1.0
1689263543061264300,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,14.300000190734863,76.9000015258789,0.0,0.0,63542.94140625,1.0
1689263543061277200,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,14.300000190734863,76.9000015258789,0.0,0.0,63542.953125,1.0
1689263543061283000,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,14.300000190734863,76.9000015258789,0.0,0.0,63542.9609375,1.0
1689263543061297100,0,0,709,425,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,14.300000190734863,76.9000015258789,0.0,0.0,63542.97265625,1.0
