%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,field.t,field.steps
1689263145965198600,-9.131485131835937,3.038241906738281,-1.9871873779296874,0.48091603053435117,-3.33587786259542,-0.8473282442748091,0.0,0.42406725883483887,63145.87021231651,140.0
1689263146025434500,-9.093177905273437,3.0406361083984375,-1.9704279663085937,0.45038167938931295,-3.3740458015267176,-0.7251908396946565,0.0,0.42406725883483887,63145.89053320885,140.0
1689263146025451000,-8.930372192382812,3.0023288818359375,-1.9608511596679685,0.4198473282442748,-3.4732824427480917,-0.916030534351145,0.0,0.42406725883483887,63145.91058778763,140.0
1689263146025466200,-9.090783703613281,3.0454245117187497,-2.0446482177734375,0.3893129770992366,-3.50381679389313,-0.9083969465648855,0.0,0.42406725883483887,63145.93291926384,140.0
1689263146513979900,-9.064447485351561,2.961627453613281,-1.9608511596679685,0.13740458015267176,-3.6564885496183206,-0.6946564885496184,0.0,0.42406725883483887,63145.95649719238,140.0
1689263146514005500,-8.889670764160156,3.0358477050781247,-1.886630908203125,0.31297709923664124,-3.3435114503816794,-0.5038167938931297,0.0,0.42406725883483887,63145.978402376175,140.0
1689263146514012800,-9.009380847167968,3.1651345947265623,-1.9536685546875,0.2900763358778626,-3.4427480916030535,-0.7175572519083969,0.0,0.42406725883483887,63145.99766588211,140.0
1689263146514020200,-9.064447485351561,3.0358477050781247,-1.8938135131835936,0.0916030534351145,-3.312977099236641,-0.5877862595419847,0.0,0.42406725883483887,63146.02074050903,140.0
1689263146514022100,-9.05965908203125,3.1004911499023438,-1.9823989746093749,-0.24427480916030533,-3.50381679389313,-0.9541984732824428,0.0,0.42406725883483887,63146.040342092514,140.0
1689263146514042600,-8.927977990722656,3.047818713378906,-2.039859814453125,0.015267175572519083,-3.66412213740458,-0.9847328244274809,0.0,0.42406725883483887,63146.06241822243,140.0
1689263146514058500,-9.107543115234375,3.0502129150390624,-1.9991583862304687,0.5038167938931297,-4.068702290076335,-0.9923664122137404,0.0,0.42406725883483887,63146.0819106102,140.0
1689263146514062400,-9.088389501953124,3.1842882080078123,-2.1452046874999997,0.5725190839694656,-4.122137404580153,-1.1603053435114503,0.0,0.42406725883483887,63146.10127592087,140.0
1689263146514082500,-9.0021982421875,3.0502129150390624,-1.9321207397460936,0.7175572519083969,-4.129770992366412,-1.1374045801526718,0.0,0.42406725883483887,63146.1234691143,140.0
1689263146514087600,-9.054870678710937,2.980781066894531,-1.8124106567382812,0.6183206106870229,-3.931297709923664,-1.16793893129771,0.0,0.42406725883483887,63146.14298868179,140.0
1689263146514138300,-9.083601098632812,3.0119056884765625,-1.8507178833007811,0.20610687022900764,-4.076335877862595,-1.0381679389312977,0.0,0.42406725883483887,63146.16487836838,140.0
1689263146514150200,-9.066841687011719,2.9975404785156248,-1.9512743530273435,0.11450381679389313,-3.786259541984733,-1.015267175572519,0.0,0.42406725883483887,63146.18455243111,140.0
1689263146514166700,-9.085995300292968,2.987963671875,-1.8411410766601561,0.5419847328244275,-3.801526717557252,-0.7175572519083969,0.0,0.42406725883483887,63146.20469665527,140.0
1689263146514233300,-9.095572106933593,2.980781066894531,-1.9752163696289062,0.030534351145038167,-3.969465648854962,-0.5038167938931297,0.0,0.42406725883483887,63146.22684144974,140.0
1689263146514259200,-9.100360510253905,2.9544448486328125,-1.9656395629882812,-1.8931297709923665,-2.0229007633587788,-0.31297709923664124,0.0,0.42406725883483887,63146.246243953705,140.0
1689263146521090800,-9.006986645507812,2.9735984619140625,-1.9225439331054686,-0.3969465648854962,-4.076335877862595,-1.9465648854961832,0.0,0.42406725883483887,63146.268362760544,140.0
1689263146521097100,-9.028534460449219,2.9640216552734375,-2.104503259277344,-0.31297709923664124,-4.312977099236641,0.2824427480916031,0.0,0.42406725883483887,63146.287873744965,140.0
1689263146521109000,-9.050082275390624,2.916137622070312,-2.0446482177734375,-0.16793893129770993,-4.862595419847328,0.4122137404580153,0.0,0.42406725883483887,63146.30935096741,140.0
1689263146521114400,-9.107543115234375,3.047818713378906,-2.003946789550781,-0.20610687022900764,-4.847328244274809,0.5343511450381679,0.0,0.42406725883483887,63146.32910943031,140.0
1689263146521118200,-9.169792358398437,3.095702746582031,-1.9129671264648436,1.9389312977099236,-4.679389312977099,0.48091603053435117,0.0,0.42406725883483887,63146.34872841835,140.0
1689263146521120300,-9.05965908203125,3.1076737548828124,-1.714248388671875,0.183206106870229,-4.442748091603053,0.17557251908396945,0.0,0.42406725883483887,63146.37083864212,140.0
1689263146521121800,-9.030928662109375,3.1076737548828124,-1.6807295654296874,0.26717557251908397,-4.312977099236641,-0.45038167938931295,0.0,0.42406725883483887,63146.390182733536,140.0
1689263146521127400,-9.114725720214842,3.0693665283203124,-1.848323681640625,-1.9389312977099236,-3.816793893129771,-1.297709923664122,0.0,0.42406725883483887,63146.41236233711,140.0
1689263146521130700,-8.98304462890625,3.2225954345703123,-1.924938134765625,-0.03816793893129771,-3.8244274809160306,-1.6870229007633588,0.0,0.42406725883483887,63146.431728601456,140.0
1689263146573441600,-9.030928662109375,3.1028853515624997,-1.85790048828125,0.21374045801526717,-4.259541984732825,-2.1755725190839694,0.0,0.42406725883483887,63146.45554995537,140.0
1689263146573443500,-9.006986645507812,3.2154128295898436,-2.0374656127929685,0.13740458015267176,-4.732824427480916,-2.3587786259541983,0.0,0.42406725883483887,63146.47492289543,140.0
1689263146573469800,-9.09796630859375,3.0406361083984375,-1.8602946899414061,0.09923664122137404,-5.320610687022901,-2.633587786259542,0.0,0.42406725883483887,63146.49448156357,140.0
