%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9
1689263147227316000,0,63147.2265625,1.195279598236084,-0.12918399274349213,1.069371223449707,0.1269841343164444,-0.22526225447654724,-0.036956705152988434,0.4531818926334381,-1.1184016466140747,-0.000725601683370769
1689263147256277400,0,63147.2578125,1.1997401714324951,-0.13544400036334991,1.0681579113006592,0.16325058043003082,-0.24503014981746674,-0.040165238082408905,0.38026168942451477,-1.0623717308044434,0.07783592492341995
1689263147285793900,0,63147.28515625,1.2046394348144531,-0.14281684160232544,1.0668566226959229,0.17148086428642273,-0.27404940128326416,-0.03420870751142502,0.44963374733924866,-0.7515091300010681,0.30427268147468567
1689263147315947700,0,63147.31640625,1.2093744277954102,-0.15134379267692566,1.0655717849731445,0.17689867317676544,-0.29817792773246765,-0.03146279975771904,0.40924379229545593,-0.8054424524307251,0.12615850567817688
1689263147346590900,0,63147.34765625,1.2143032550811768,-0.16050301492214203,1.0641456842422485,0.194581538438797,-0.3147192597389221,-0.04134431853890419,0.22313810884952545,-0.9171074032783508,-0.24763686954975128
1689263147377205900,0,63147.37890625,1.2211947441101074,-0.1736348420381546,1.0618802309036255,0.19349166750907898,-0.3476531505584717,-0.056621864438056946,0.08519791066646576,-0.9531736969947815,-0.36158114671707153
1689263147408733600,0,63147.40625,1.2260980606079102,-0.18450559675693512,1.0598541498184204,0.1766660213470459,-0.38876020908355713,-0.06801654398441315,0.014004682190716267,-1.25313138961792,-0.13131912052631378
1689263147439315900,0,63147.4375,1.231660008430481,-0.19660215079784393,1.0582207441329956,0.18353740870952606,-0.42351508140563965,-0.05545835569500923,0.05119014531373978,-0.8533366918563843,0.327324777841568
1689263147470192700,0,63147.46875,1.2382148504257202,-0.2097407877445221,1.0566914081573486,0.21000663936138153,-0.44926854968070984,-0.033562444150447845,0.0942424088716507,-0.8371778130531311,0.5546364784240723
1689263147499901800,0,63147.5,1.2441201210021973,-0.2232571244239807,1.0554544925689697,0.21471066772937775,-0.4685121178627014,-0.02181985415518284,0.31362420320510864,-0.27405816316604614,0.5857535004615784
1689263147531174600,0,63147.53125,1.2490637302398682,-0.23642627894878387,1.056423544883728,0.18689225614070892,-0.4663325548171997,-0.001857612282037735,0.011220254935324192,0.06232300028204918,0.5782507061958313
1689263147561451000,0,63147.5625,1.2559807300567627,-0.2509978115558624,1.0576012134552002,0.20299570262432098,-0.47213634848594666,0.01685716211795807,0.10214447975158691,0.07470967620611191,0.9931321144104004
1689263147592498200,0,63147.59375,1.2581697702407837,-0.25611117482185364,1.0579636096954346,0.20597584545612335,-0.4807658791542053,0.022700686007738113,0.16814932227134705,0.022891223430633545,0.9860696196556091
1689263147623934200,0,63147.62109375,1.2690764665603638,-0.28401926159858704,1.0596009492874146,0.19857001304626465,-0.54990154504776,0.035272859036922455,-0.11154115945100784,0.5999436378479004,0.7653772830963135
1689263147656404100,0,63147.65625,1.274836540222168,-0.3017999827861786,1.0608892440795898,0.1829616129398346,-0.571474552154541,0.04602447897195816,0.08962617814540863,0.888714611530304,0.6230823993682861
1689263147687026200,0,63147.6875,1.2808319330215454,-0.31637975573539734,1.0634639263153076,0.19920095801353455,-0.5098533034324646,0.05621529743075371,0.11652825772762299,1.1645190715789795,0.08664404600858688
1689263147718786100,0,63147.71875,1.2910805940628052,-0.3325282335281372,1.0667445659637451,0.251304030418396,-0.4014754891395569,0.03362523019313812,0.1369810253381729,1.2791259288787842,-1.0532879829406738
1689263147749445400,0,63147.75,1.2999868392944336,-0.34301987290382385,1.068223476409912,0.28969550132751465,-0.3373925983905792,0.012703695334494114,0.46478086709976196,1.1519043445587158,-0.5725769996643066
1689263147781006500,0,63147.78125,1.3093857765197754,-0.3524019122123718,1.06918466091156,0.32021114230155945,-0.28759825229644775,0.005534315016120672,1.0867458581924438,1.369308590888977,-0.2164829820394516
1689263147811499300,0,63147.8125,1.3188837766647339,-0.36161449551582336,1.070042610168457,0.32643190026283264,-0.2816969156265259,0.019783103838562965,1.0439062118530273,0.45872506499290466,0.291695237159729
1689263147842145200,0,63147.83984375,1.328312635421753,-0.371803343296051,1.071001410484314,0.3257497549057007,-0.30110469460487366,0.019297311082482338,0.8850875496864319,0.47128137946128845,-0.38555023074150085
1689263147871103600,0,63147.87109375,1.3377046585083008,-0.3823464810848236,1.0716989040374756,0.33575278520584106,-0.3092138171195984,-0.0017775783780962229,0.8095335364341736,0.44155168533325195,-0.80113685131073
1689263147903104200,0,63147.90234375,1.3439812660217285,-0.3890402615070343,1.0717878341674805,0.3472699522972107,-0.29973822832107544,-0.01641540601849556,0.9092741012573242,0.2627985179424286,-0.8817222714424133
1689263147933816300,0,63147.93359375,1.3564162254333496,-0.4007748067378998,1.0716522932052612,0.38685575127601624,-0.2596287429332733,-0.034388888627290726,1.3780629634857178,0.011299964971840382,-0.720531702041626
1689263147964212500,0,63147.96484375,1.36307692527771,-0.4057748019695282,1.07132887840271,0.39653047919273376,-0.23226231336593628,-0.03673703968524933,1.7140635251998901,-0.030456814914941788,-0.7113819122314453
1689263147996184900,0,63147.99609375,1.3765921592712402,-0.41321659088134766,1.0704565048217773,0.4226251244544983,-0.1646358072757721,-0.0461893267929554,1.826727032661438,0.5460648536682129,-0.526494026184082
1689263148030479500,0,63148.03125,1.3885087966918945,-0.4173468351364136,1.0696742534637451,0.4647190570831299,-0.12015411257743835,-0.04264695569872856,1.2735846042633057,1.0516669750213623,0.10881812870502472
1689263148056956300,0,63148.0546875,1.4056211709976196,-0.42217931151390076,1.06907320022583,0.49841904640197754,-0.07421396672725677,-0.02206284925341606,0.8244235515594482,0.5645807981491089,-0.1039300262928009
1689263148090024500,0,63148.08984375,1.4193328619003296,-0.4245385229587555,1.0683046579360962,0.5189453363418579,-0.055663298815488815,-0.036283474415540695,0.768871545791626,-0.10285673290491104,-0.6171449422836304
1689263148120328000,0,63148.12109375,1.4340671300888062,-0.4265916049480438,1.0667766332626343,0.5423264503479004,-0.07148692011833191,-0.0625794380903244,0.5039694309234619,-0.04654238373041153,-0.21238777041435242
1689263148150017000,0,63148.1484375,1.4493489265441895,-0.4292355477809906,1.0655769109725952,0.5191131234169006,-0.0879010483622551,-0.017096610739827156,-1.1347289085388184,0.5749944448471069,2.2683799266815186
1689263148181925700,0,63148.1796875,1.4614804983139038,-0.432014137506485,1.066379427909851,0.3988626301288605,-0.0912192240357399,0.0933646410703659,-2.4945027828216553,1.8377277851104736,4.6836838722229
1689263148213240600,0,63148.21484375,1.4712661504745483,-0.4320332407951355,1.069616675376892,0.3026915490627289,-0.023307885974645615,0.1573864221572876,-1.6966619491577148,0.27328723669052124,1.8175379037857056
1689263148244237400,0,63148.2421875,1.4832340478897095,-0.4331429898738861,1.07374107837677,0.38073283433914185,-0.025976521894335747,0.14641767740249634,-0.755468487739563,0.3620580732822418,-0.06117629632353783
1689263148273260000,0,63148.2734375,1.496703863143921,-0.4375045895576477,1.077257513999939,0.4341568350791931,-0.10527187585830688,0.10909794270992279,-0.34048038721084595,0.25136318802833557,-0.9643087983131409
1689263148306734700,0,63148.3046875,1.50810968875885,-0.4410901963710785,1.0778007507324219,0.3843655288219452,-0.1270023137331009,0.06346640735864639,-0.9534898400306702,-0.34748753905296326,-1.1299968957901
1689263148341108300,0,63148.33984375,1.5200978517532349,-0.4449101686477661,1.0739109516143799,0.343180775642395,-0.1684592068195343,0.008433222770690918,-1.0805373191833496,-0.9024475812911987,-1.4887399673461914
1689263148369152200,0,63148.3671875,1.5375920534133911,-0.452815979719162,1.0725817680358887,0.388317346572876,-0.22185227274894714,-0.019765980541706085,-1.3802241086959839,-0.6398415565490723,-0.9210324287414551
1689263148398987700,0,63148.3984375,1.5511982440948486,-0.4603317975997925,1.0724714994430542,0.3673763573169708,-0.2383137047290802,-0.016073867678642273,-0.8274112343788147,-0.732673168182373,-0.38993212580680847
1689263148433012600,0,63148.43359375,1.5633774995803833,-0.4696572721004486,1.0749295949935913,0.33382800221443176,-0.251800537109375,0.008725901134312153,-0.7181975841522217,-1.3935012817382812,0.2127332240343094
1689263148462375700,0,63148.4609375,1.5716205835342407,-0.47605422139167786,1.0763252973556519,0.3183630704879761,-0.2452922761440277,0.02798430807888508,-0.7371683120727539,-0.762249231338501,0.1619519293308258
1689263148509172300,0,63148.5078125,1.5813943147659302,-0.48330777883529663,1.0783908367156982,0.256873220205307,-0.23343543708324432,0.039785899221897125,-0.917879045009613,-0.5257120132446289,-0.18186068534851074
1689263148539354700,0,63148.5390625,1.587833285331726,-0.48839181661605835,1.0795072317123413,0.20287910103797913,-0.2208346128463745,0.03332159295678139,-1.1156142950057983,-0.3747115731239319,-0.4052623212337494
1689263148571972000,0,63148.5703125,1.5952361822128296,-0.4956700801849365,1.0799641609191895,0.16129426658153534,-0.21495620906352997,0.003953308332711458,-0.8719492554664612,-0.24880774319171906,-0.6359830498695374
1689263148601608700,0,63148.6015625,1.6013824939727783,-0.5011543035507202,1.0798299312591553,0.15763984620571136,-0.20447088778018951,-0.008391598239541054,-0.6628453135490417,-0.291556715965271,-0.361409068107605
1689263148633392600,0,63148.6328125,1.6068201065063477,-0.5072063207626343,1.0796352624893188,0.1458701193332672,-0.21101592481136322,-0.010177170857787132,-0.6791079640388489,-0.15803386270999908,0.00861999299377203
1689263148661547000,0,63148.66015625,1.610645055770874,-0.5137802362442017,1.079513430595398,0.11196257919073105,-0.21770429611206055,-0.0026859554927796125,-0.7617083787918091,-0.13798414170742035,0.17890897393226624
1689263148694586700,0,63148.6953125,1.613157033920288,-0.5212759971618652,1.0791208744049072,0.08155357092618942,-0.23801559209823608,-0.008636676706373692,-0.8375170826911926,-0.13983260095119476,-0.15481118857860565
1689263148726471700,0,63148.7265625,1.6144202947616577,-0.5266992449760437,1.0785093307495117,0.06949657946825027,-0.25119441747665405,-0.01828750967979431,-0.5857117772102356,-0.04676792025566101,-0.2163679152727127
1689263148758639600,0,63148.7578125,1.6164703369140625,-0.5371100306510925,1.0770124197006226,0.053371068090200424,-0.25856462121009827,-0.03542570024728775,-0.5366225838661194,-0.1278654932975769,-0.17811760306358337
1689263148787592500,0,63148.78515625,1.6172446012496948,-0.5452884435653687,1.075812578201294,0.03000691719353199,-0.2726643681526184,-0.03477781265974045,-0.6778563261032104,-0.38226044178009033,0.2489059865474701
1689263148820421000,0,63148.8203125,1.616776704788208,-0.5541303157806396,1.0749434232711792,-0.011571820825338364,-0.29561853408813477,-0.020610081031918526,-0.7775825262069702,-0.5554460287094116,0.4251483678817749
1689263148848847400,0,63148.84765625,1.614732027053833,-0.5638971924781799,1.0738362073898315,-0.040517885237932205,-0.31457823514938354,-0.019807398319244385,-0.6433508396148682,-0.5033645629882812,-0.0010654000798240304
1689263148881062200,0,63148.87890625,1.6121243238449097,-0.5770132541656494,1.0719937086105347,-0.0698656514286995,-0.34146928787231445,-0.03973885253071785,-0.8519908785820007,-0.5259926915168762,-0.2083161175251007
1689263148911715100,0,63148.91015625,1.6101481914520264,-0.5876736640930176,1.0703167915344238,-0.08253438025712967,-0.3625880777835846,-0.04571954160928726,-0.6780201196670532,-0.4800557494163513,0.11176911741495132
1689263148959416600,0,63148.9609375,1.6065086126327515,-0.6032728552818298,1.0681817531585693,-0.11659424006938934,-0.40185558795928955,-0.043604087084531784,-0.7226553559303284,-0.7476608157157898,0.02425703965127468
1689263148989941600,0,63148.98828125,1.6027287244796753,-0.6163027882575989,1.0663737058639526,-0.1402382105588913,-0.44764968752861023,-0.04947895184159279,-0.6646196842193604,-0.7680705189704895,-0.014303332194685936
1689263149020060300,0,63149.01953125,1.597082257270813,-0.6350131034851074,1.0636436939239502,-0.1629123091697693,-0.4852890074253082,-0.05385133996605873,-0.6215839982032776,-0.8854042887687683,0.01982889696955681
1689263149054163800,0,63149.0546875,1.591969609260559,-0.6498313546180725,1.0613843202590942,-0.19010064005851746,-0.5107672214508057,-0.0581304095685482,-0.6789258718490601,-1.0514039993286133,0.29666489362716675
1689263149083821000,0,63149.08203125,1.5859469175338745,-0.6655170917510986,1.058912754058838,-0.21491703391075134,-0.540844738483429,-0.06522556394338608,-0.6603266000747681,-0.9407076239585876,-0.201641246676445
1689263149121303500,0,63149.12109375,1.579634428024292,-0.6817706823348999,1.0557763576507568,-0.22638578712940216,-0.5581331253051758,-0.07448273152112961,-0.607072114944458,-1.0696359872817993,0.10491202771663666
1689263149145718500,0,63149.14453125,1.5739643573760986,-0.6990689039230347,1.052625298500061,-0.21631306409835815,-0.5784472823143005,-0.0705350935459137,-0.001903801690787077,-0.3055495619773865,0.5478817224502563
1689263149177609800,0,63149.17578125,1.5685218572616577,-0.7164924144744873,1.0527410507202148,-0.1989758163690567,-0.5922830104827881,-0.024163544178009033,-0.05334927514195442,-0.07838388532400131,1.1238203048706055
1689263149209049000,0,63149.20703125,1.5624862909317017,-0.733877420425415,1.0535759925842285,-0.1997380554676056,-0.5808976888656616,0.0256002489477396,0.42913755774497986,0.1881146878004074,1.7491340637207031
1689263149238284000,0,63149.23828125,1.557637333869934,-0.7458657622337341,1.0550785064697266,-0.2259845733642578,-0.5854334235191345,0.0633227601647377,0.8745378851890564,0.49759289622306824,1.415873646736145
1689263149270068800,0,63149.26953125,1.5490975379943848,-0.765896737575531,1.0627261400222778,-0.24390088021755219,-0.5797328948974609,0.09525447338819504,1.3277349472045898,0.7451792359352112,0.7070556879043579
1689263149299445500,0,63149.30078125,1.5419999361038208,-0.7837225794792175,1.064623475074768,-0.21937261521816254,-0.5739927887916565,0.07198066264390945,0.5431814193725586,0.8469722867012024,-0.4506288170814514
1689263149330185400,0,63149.328125,1.5362083911895752,-0.8016867637634277,1.0663986206054688,-0.17446064949035645,-0.574603796005249,0.031866900622844696,1.0707154273986816,0.6684612035751343,-1.2469067573547363
1689263149363896600,0,63149.36328125,1.5334806442260742,-0.8131309151649475,1.067230463027954,-0.13163107633590698,-0.5684767365455627,0.016081660985946655,1.284580111503601,0.40338820219039917,-0.6374892592430115
1689263149392990400,0,63149.390625,1.5293340682983398,-0.8406491875648499,1.0689619779586792,-0.052761953324079514,-0.5325325727462769,0.021989615634083748,0.9205752611160278,-0.23556602001190186,0.24788950383663177
1689263149424933700,0,63149.42578125,1.526889443397522,-0.8562415838241577,1.0692132711410522,-0.05785009637475014,-0.5242536664009094,0.009257172234356403,0.7490836381912231,-0.1688511222600937,-0.5909647941589355
1689263149454458200,0,63149.453125,1.524304747581482,-0.8720201849937439,1.068816065788269,-0.05597487837076187,-0.5285623073577881,-0.023360878229141235,0.7685503363609314,-0.15300029516220093,-0.9353494644165039
1689263149486724300,0,63149.484375,1.5221995115280151,-0.8877564072608948,1.0681208372116089,-0.029315955936908722,-0.5301582217216492,-0.04558292031288147,0.7647295594215393,-0.5211653709411621,-0.8983166813850403
1689263149515951100,0,63149.515625,1.5208348035812378,-0.9026817083358765,1.0669560432434082,0.01051986962556839,-0.5123393535614014,-0.05694730579853058,0.9825989007949829,-0.907103955745697,-0.7150682210922241
1689263149545075500,0,63149.54296875,1.5205183029174805,-0.9115597009658813,1.0662240982055664,0.03728129714727402,-0.49135637283325195,-0.06120624393224716,0.7797483801841736,-1.3494484424591064,-0.78731769323349
1689263149574812200,0,63149.57421875,1.5224131345748901,-0.9273311495780945,1.0649863481521606,0.1307397484779358,-0.44087541103363037,-0.07255180180072784,1.419625163078308,-0.9163059592247009,-0.859622597694397
1689263149615191200,0,63149.61328125,1.526078224182129,-0.9399599432945251,1.0639318227767944,0.1885526180267334,-0.46858009696006775,-0.07441733777523041,1.1061350107192993,-0.5514369606971741,-0.09885194152593613
1689263149640506800,0,63149.640625,1.5311204195022583,-0.9534883499145508,1.0630182027816772,0.2170097976922989,-0.46764808893203735,-0.05097808688879013,0.5161178708076477,-0.3361503481864929,0.3873634934425354
1689263149667854100,0,63149.66796875,1.5361720323562622,-0.9650599956512451,1.0631178617477417,0.2587152421474457,-0.4508132040500641,-0.05619591474533081,-0.2531220316886902,-0.30943116545677185,-0.18978510797023773
1689263149700510400,0,63149.69921875,1.5429091453552246,-0.9821292757987976,1.0619767904281616,0.16867002844810486,-0.4640139937400818,-0.005977706052362919,-0.3560400903224945,1.136399745941162,2.692561149597168
1689263149733076800,0,63149.73046875,1.5437827110290527,-0.9955230355262756,1.063742995262146,0.03983655571937561,-0.38875916600227356,0.1301443874835968,0.3138681650161743,3.2643141746520996,4.4567036628723145
1689263149779763300,0,63149.77734375,1.5479165315628052,-1.0048938989639282,1.0694295167922974,0.061397016048431396,-0.24572183191776276,0.19090646505355835,-0.9540248513221741,1.4561444520950317,0.39418670535087585
1689263149809776800,0,63149.80859375,1.5489774942398071,-1.0146981477737427,1.0735290050506592,0.058002498000860214,-0.308698445558548,0.1258798986673355,0.43802639842033386,0.6607260704040527,-1.3251233100891113
1689263149839841800,0,63149.83984375,1.5504108667373657,-1.0263822078704834,1.0761851072311401,0.06264162063598633,-0.35423198342323303,0.06806711852550507,0.2652484178543091,0.6216117739677429,-1.6868164539337158
1689263149869189900,0,63149.8671875,1.553745150566101,-1.0356897115707397,1.0764025449752808,0.051249630749225616,-0.3225319981575012,0.008070812560617924,-0.8949344754219055,0.9224123358726501,-1.6370904445648193
