%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.theta_cmd,field.alpha_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t,field.valid
1689263145749247200,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.62109375,1.0
1689263145749265500,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.6328125,1.0
1689263145749275700,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.640625,1.0
1689263145749293200,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.65234375,1.0
1689263145749295600,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.6640625,1.0
1689263145749330500,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.671875,1.0
1689263145814996300,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.68359375,1.0
1689263145815021600,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.69140625,1.0
1689263145815027300,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.703125,1.0
1689263145815081500,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,22.200000762939453,0.0,71.4000015258789,0.0,63145.7109375,1.0
1689263145815104100,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,22.200000762939453,76.9000015258789,9.100000381469727,63145.72265625,1.0
1689263145815111300,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,22.200000762939453,76.9000015258789,9.100000381469727,63145.73046875,1.0
1689263145869209300,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,22.200000762939453,76.9000015258789,9.100000381469727,63145.7421875,1.0
1689263145869226700,0,0,142,-142,3000,3000,6.186175957747326e-16,10.0,0.0,0.0,0.0,0.0,0.0,22.200000762939453,76.9000015258789,9.100000381469727,63145.75390625,1.0
