%time,field.curr_pos1,field.curr_pos2,field.toff,field.motor_fail,field.t
1684875392542058800,233,241,250680,0,75392.921875
1684875392542098300,233,241,249760,0,75392.9296875
1684875392590918000,233,241,257400,0,75392.9375
1684875392590983000,233,241,253920,0,75392.953125
1684875392591251500,233,241,246800,0,75392.9609375
1684875392591281300,233,241,244600,0,75392.96875
1684875392591361400,233,241,251120,0,75392.9765625
1684875392638728500,233,241,249520,0,75392.9921875
1684875392638792900,233,241,250320,0,75393.0
1684875392638808900,233,241,250600,0,75393.0078125
1684875392638918400,233,241,251040,0,75393.0234375
1684875392638960900,233,241,249640,0,75393.03125
1684875392685918500,233,241,251840,0,75393.0390625
1684875392685977000,233,241,251120,0,75393.046875
1684875392686246400,233,241,250080,0,75393.0625
1684875392686268100,233,241,250040,0,75393.078125
1684875392734685300,233,241,247440,0,75393.09375
1684875392734782500,233,241,245200,0,75393.1015625
1684875392734823100,233,241,247200,0,75393.1171875
1684875392735063200,233,241,247200,0,75393.125
1684875392783663400,233,241,245040,0,75393.1328125
1684875392783751500,233,241,245760,0,75393.140625
1684875392783882000,233,241,247480,0,75393.15625
1684875392783895500,233,241,246160,0,75393.1640625
1684875392784026800,233,241,247520,0,75393.171875
1684875392832561900,233,241,244880,0,75393.1875
1684875392832658000,233,241,247360,0,75393.1953125
1684875392832768900,233,241,244960,0,75393.203125
1684875392832793700,233,241,246240,0,75393.2109375
1684875392832806800,233,241,247760,0,75393.2265625
1684875392880703900,233,241,244401,0,75393.234375
1684875392880752100,233,241,241000,0,75393.2421875
1684875392881164100,233,241,246240,0,75393.2578125
1684875392881279800,233,241,246240,0,75393.265625
1684875392881320700,233,241,247320,0,75393.2734375
1684875392927858700,233,241,247040,0,75393.28125
1684875392927913500,233,241,245840,0,75393.296875
1684875392927933900,233,241,249760,0,75393.3046875
1684875392927947700,233,241,244480,0,75393.3125
1684875392927965100,233,241,246240,0,75393.3203125
1684875392976337100,233,241,245800,0,75393.3359375
1684875392976447200,233,241,255600,0,75393.34375
1684875392976511900,233,241,246320,0,75393.3515625
