%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,field.t,field.steps
1685056265578922700,-9.591171850585937,0.7996633544921875,-3.0645781249999997,1.717557251908397,-8.603053435114504,-21.236641221374047,0.0,0.31760772069295246,56265.69274806976,3.0
1685056265627502000,-9.208099584960937,0.6177040283203125,-3.0262708984374997,-1.633587786259542,-8.603053435114504,-21.580152671755727,0.0,0.31760772069295246,56265.71320271492,3.0
1685056265627504800,-9.272743029785156,0.5219359619140624,-3.1699229980468746,-2.931297709923664,-9.687022900763358,-21.83206106870229,0.0,0.31760772069295246,56265.735535144806,3.0
1685056265677005600,-9.239224206542968,0.181959326171875,-2.9496564453125,-2.931297709923664,-10.511450381679388,-20.366412213740457,0.0,0.31760772069295246,56265.75646662712,3.0
1685056265677039600,-9.220070593261719,-0.023942016601562498,-2.8131869506835936,-2.816793893129771,-11.717557251908397,-18.580152671755727,0.0,0.31760772069295246,56265.776235342026,3.0
1685056265724481400,-9.318232861328125,-0.5482721801757812,-2.6001030029296874,0.33587786259541985,-8.19083969465649,-15.061068702290076,0.0,0.31760772069295246,56265.798782110214,3.0
1685056265724498400,-8.894459167480468,-0.5482721801757812,-2.221819140625,5.404580152671755,-5.1679389312977095,-11.15267175572519,0.0,0.31760772069295246,56265.81893348694,3.0
1685056265775486500,-9.02135185546875,-0.7493851196289062,-2.461239306640625,13.419847328244275,-1.4885496183206106,-6.099236641221374,0.0,0.31760772069295246,56265.84597349167,3.0
1685056265775498900,-9.217676391601563,-0.4908113403320312,-2.674323254394531,19.931297709923665,0.6946564885496184,-2.9618320610687023,0.0,0.31760772069295246,56265.865978717804,3.0
1685056265775503100,-9.409212524414063,-0.20829554443359374,-2.8371289672851563,25.045801526717558,2.2748091603053435,0.2595419847328244,0.0,0.31760772069295246,56265.88808274269,3.0
1685056265829066300,-9.670180505371093,0.031124621582031248,-2.9951462768554684,28.14503816793893,3.0229007633587788,1.3282442748091603,0.0,0.31760772069295246,56265.90900635719,3.0
1685056265829080000,-9.464279162597656,0.5770026000976562,-3.095702746582031,28.923664122137403,2.6412213740458017,2.49618320610687,0.0,0.31760772069295246,56265.93112063408,3.0
1685056265881384600,-9.567229833984374,0.430956298828125,-3.0262708984374997,30.908396946564885,-0.7709923664122137,6.419847328244275,0.0,0.31760772069295246,56265.95199370384,3.0
1685056265881399500,-9.667786303710937,-0.15562310791015624,-2.1906945190429687,38.14503816793893,-3.3969465648854964,14.259541984732824,0.0,0.31760772069295246,56265.97231197357,3.0
1685056265881427400,-9.409212524414063,-0.4165910888671875,-1.5394716674804687,50.916030534351144,-6.221374045801527,23.46564885496183,1.0,0.31760772069295246,56265.99525332451,3.0
1685056265931158500,-9.689334118652344,-0.28490999755859375,-1.3455413330078123,67.07633587786259,-8.740458015267176,37.67175572519084,1.0,0.31760772069295246,56266.0160574913,3.0
1685056265931170600,-9.545682019042967,0.5458779785156249,-1.2497732666015624,76.22900763358778,-9.98473282442748,44.58015267175573,1.0,0.31760772069295246,56266.03897213936,3.0
1685056265979319000,-9.765948571777344,-0.43574470214843747,-1.68551796875,84.08396946564885,-12.488549618320612,51.0,1.0,0.31760772069295246,56266.059690475464,3.0
1685056265979332000,-10.256759912109374,2.1499930908203124,-1.6352397338867186,77.90076335877863,-14.091603053435115,48.717557251908396,1.0,0.31760772069295246,56266.08218240738,3.0
1685056266027297800,-9.179369165039063,3.497928625488281,-1.659181750488281,58.81679389312977,-14.229007633587786,42.099236641221374,1.0,0.31760772069295246,56266.10220551491,3.0
1685056266027316800,-9.215282189941405,3.833116857910156,-1.6639701538085936,37.89312977099237,-13.045801526717558,33.67175572519084,1.0,0.31760772069295246,56266.124730825424,3.0
1685056266027341100,-9.287108239746093,3.5386300537109374,-1.9704279663085937,12.763358778625955,-12.068702290076336,26.396946564885496,1.0,0.31760772069295246,56266.14576768875,3.0
1685056266074314600,-9.53131680908203,3.31357509765625,-2.27927998046875,-6.549618320610687,-12.938931297709924,21.0381679389313,1.0,0.31760772069295246,56266.16570210457,3.0
1685056266074328200,-9.641450085449218,2.849099975585937,-2.070984436035156,-22.374045801526716,-14.49618320610687,15.908396946564885,0.0,0.31760772069295246,56266.18844819069,3.0
1685056266119734300,-9.457096557617186,2.4205378784179685,-2.1164742675781247,-32.58015267175573,-16.18320610687023,12.82442748091603,0.0,0.31760772069295246,56266.20834541321,3.0
1685056266119750600,-9.421183532714844,2.2553379638671873,-2.1811177124023438,-40.14503816793893,-18.702290076335878,10.709923664122137,0.0,0.31760772069295246,56266.23148202896,3.0
1685056266167547300,-9.248801013183593,1.848323681640625,-2.0733786376953125,-41.06106870229008,-20.374045801526716,10.938931297709924,0.0,0.31760772069295246,56266.251991033554,3.0
1685056266167560900,-9.121908325195312,1.6639701538085936,-2.1883003173828124,-43.30534351145038,-22.259541984732824,13.106870229007633,0.0,0.31760772069295246,56266.27398824692,3.0
1685056266218497900,-8.815450512695312,1.6256629272460936,-2.023100402832031,-39.67175572519084,-23.702290076335878,16.83206106870229,0.0,0.31760772069295246,56266.29498076439,3.0
1685056266218512900,-8.731653454589843,1.458068811035156,-2.1260510742187497,-34.25954198473283,-24.51145038167939,21.33587786259542,1.0,0.31760772069295246,56266.317019701004,3.0
1685056266269093900,-8.678981018066406,1.2330138549804688,-2.0183119995117185,-27.977099236641223,-24.12213740458015,27.580152671755727,1.0,0.31760772069295246,56266.3380048275,3.0
1685056266269111100,-8.552088330078124,1.2210428466796874,-2.128445275878906,-22.519083969465647,-22.49618320610687,32.17557251908397,1.0,0.31760772069295246,56266.35794734955,3.0
1685056266269175700,-8.25520732421875,1.8028338500976562,-1.8100164550781248,-20.442748091603054,-19.633587786259543,33.274809160305345,1.0,0.31760772069295246,56266.38021969795,3.0
1685056266317257000,-7.994239343261718,2.3487118286132813,-1.6998831787109374,-20.603053435114504,-15.648854961832061,30.572519083969464,1.0,0.31760772069295246,56266.40057468414,3.0
1685056266317271300,-8.262389929199218,2.729389892578125,-1.8531120849609375,-22.35114503816794,-11.923664122137405,27.221374045801525,1.0,0.31760772069295246,56266.42046403885,3.0
1685056266362837100,-8.640673791503906,2.7820623291015623,-1.944091748046875,-25.35114503816794,-9.419847328244275,24.412213740458014,1.0,0.31760772069295246,56266.440707445145,3.0
1685056266362848700,-9.502586389160156,2.722207287597656,-2.4899697265625,-27.427480916030536,-8.641221374045802,21.793893129770993,1.0,0.31760772069295246,56266.46371388435,3.0
1685056266413280100,-10.158597644042969,2.6791116577148437,-2.5953145996093747,-33.56488549618321,-10.099236641221374,17.923664122137403,0.0,0.31760772069295246,56266.484486579895,3.0
1685056266413292600,-9.947907897949218,2.8323405639648436,-2.2194249389648437,-35.31297709923664,-11.664122137404581,12.030534351145038,0.0,0.31760772069295246,56266.50472831726,3.0
1685056266413348200,-9.5384994140625,2.597708801269531,-1.8004396484374998,-33.69465648854962,-11.419847328244275,6.526717557251908,0.0,0.31760772069295246,56266.52698802948,3.0
1685056266471189500,-9.255983618164063,2.403778466796875,-1.89620771484375,-28.519083969465647,-10.282442748091603,2.267175572519084,0.0,0.31760772069295246,56266.547729730606,3.0
1685056266471202200,-9.248801013183593,1.8291700683593748,-2.061407629394531,-20.0,-8.732824427480915,1.5648854961832062,0.0,0.31760772069295246,56266.56947851181,3.0
1685056266519681800,-9.483432775878907,1.5634136840820312,-2.147598889160156,-12.290076335877863,-7.900763358778626,2.1755725190839694,0.0,0.31760772069295246,56266.58923482895,3.0
1685056266519748200,-9.165003955078124,1.4053963745117186,-2.1930887207031247,-7.816793893129771,-6.679389312977099,4.297709923664122,0.0,0.31760772069295246,56266.61246109009,3.0
1685056266519776100,-8.59997236328125,1.0941501586914062,-2.0183119995117185,-1.9236641221374047,-3.030534351145038,4.33587786259542,0.0,0.31760772069295246,56266.6334900856,3.0
1685056266568509700,-8.135497241210937,1.4724340209960938,-1.8770541015625,3.7938931297709924,2.648854961832061,2.2748091603053435,0.0,0.31760772069295246,56266.65496826172,3.0
1685056266568530200,-8.109161022949218,1.714248388671875,-2.3726538452148436,4.862595419847328,9.076335877862595,-2.4656488549618323,0.0,0.31760772069295246,56266.677963495255,3.0
1685056266619214000,-8.29351455078125,1.2904746948242187,-2.6695348510742187,4.694656488549619,11.740458015267176,-6.564885496183206,0.0,0.31760772069295246,56266.69883489609,3.0
1685056266619226800,-8.801085302734375,1.20667763671875,-3.2154128295898436,5.1603053435114505,14.381679389312977,-12.305343511450381,0.0,0.31760772069295246,56266.72052741051,3.0
1685056266666181100,-16.634913134765625,5.415684155273437,-8.954314208984375,-9.82442748091603,-3.732824427480916,-23.69465648854962,0.0,0.31760772069295246,56266.741265296936,3.0
1685056266666243800,-7.170633972167968,0.373495458984375,-2.2577321655273437,-7.175572519083969,-2.8702290076335877,-19.862595419847327,0.0,0.31760772069295246,56266.76276445389,3.0
1685056266666249900,-13.259088793945311,4.264073156738281,-6.016628771972656,-2.7404580152671754,-6.213740458015267,-19.778625954198475,0.0,0.31760772069295246,56266.782432079315,3.0
1685056266734849300,-7.333439685058593,3.900154504394531,0.33039982910156246,18.793893129770993,9.49618320610687,-24.931297709923665,0.0,0.31760772069295246,56266.804523944855,3.0
1685056266734918200,-9.935936889648437,-0.7900865478515624,0.1292868896484375,9.183206106870228,19.17557251908397,-30.236641221374047,0.0,0.31760772069295246,56266.8241622448,3.0
1685056266734933600,-9.97903251953125,2.602497204589844,3.248931652832031,15.213740458015268,23.282442748091604,-28.610687022900763,0.0,0.31760772069295246,56266.8438205719,3.0
1685056266789179100,-9.14824454345703,0.584185205078125,1.5897499023437498,21.83206106870229,33.12213740458015,-24.82442748091603,0.0,0.31760772069295246,56266.86597108841,3.0
1685056266789219200,-9.718064538574218,1.714248388671875,-0.30885201416015623,13.450381679389313,40.13740458015267,-15.702290076335878,0.0,0.31760772069295246,56266.88602018356,3.0
1685056266839430300,-8.719682446289061,0.689530078125,-2.7461493041992187,15.297709923664122,40.603053435114504,-12.465648854961833,0.0,0.31760772069295246,56266.907979011536,3.0
1685056266839447100,-8.959102612304687,0.8595183959960937,-5.147533569335937,9.938931297709924,32.48854961832061,-10.259541984732824,0.0,0.31760772069295246,56266.928711652756,3.0
1685056266839472200,-8.757989672851561,0.4333505004882812,-6.4739212890625,2.786259541984733,23.31297709923664,-6.534351145038168,0.0,0.31760772069295246,56266.95064616203,3.0
1685056266889905800,-9.083601098632812,0.16998831787109375,-6.129156249999999,-1.7099236641221374,9.923664122137405,1.4885496183206106,0.0,0.31760772069295246,56266.9720249176,3.0
1685056266889973800,-9.466673364257812,0.699106884765625,-4.6998178588867185,-4.709923664122138,4.3816793893129775,5.534351145038168,0.0,0.31760772069295246,56266.99224996567,3.0
1685056266938282600,-9.512163195800781,1.4149731811523436,-2.6144682128906247,-11.633587786259541,4.66412213740458,6.0458015267175576,0.0,0.31760772069295246,56267.01258111,3.0
1685056266938294900,-9.406818322753905,1.848323681640625,-1.0414777221679687,-15.709923664122137,8.870229007633588,7.412213740458015,0.0,0.31760772069295246,56267.03197813034,3.0
1685056266938348700,-8.951920007324219,2.798821740722656,-0.8882488159179687,-15.297709923664122,12.702290076335878,7.2748091603053435,0.0,0.31760772069295246,56267.05214190483,3.0
1685056266988631900,-10.077194787597655,2.8323405639648436,-1.5011644409179687,0.9923664122137404,11.717557251908397,1.717557251908397,0.0,0.31760772069295246,56267.073335886,3.0
1685056266988665000,-10.12507882080078,3.1771056030273437,-2.521094348144531,10.412213740458014,5.923664122137405,-4.641221374045801,0.0,0.31760772069295246,56267.093071222305,3.0
1685056267036265700,-8.346186987304687,2.806004345703125,-4.390965844726562,9.01526717557252,8.549618320610687,-7.419847328244275,0.0,0.31760772069295246,56267.11729693413,3.0
1685056267036289600,-8.777143286132812,2.2601263671875,-5.894524487304687,12.290076335877863,1.5877862595419847,-9.870229007633588,0.0,0.31760772069295246,56267.137612104416,3.0
