%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31,field.data32,field.data33,field.data34,field.data35,field.data36,field.data37,field.data38,field.data39,field.data40,field.data41,field.data42,field.data43,field.data44,field.data45,field.data46,field.data47,field.data48,field.data49,field.data50
1689263306806245100,0,63306.8046875,259.0,4097.0,2.8862767219543457,13.776063919067383,6.541859149932861,4098.0,4353.0,-0.8415524363517761,0.37114545702934265,5.711488246917725,4354.0,4609.0,-9.180419921875,0.42641761898994446,11.264979362487793,4610.0,4865.0,1.7481191961585154e-15,2.598000132879281e-16,-1.5836179267064377e-17,260.0,5121.0,0.26655569672584534,-2.750581979751587,-0.08351851254701614,5122.0,5377.0,-0.6661530137062073,-1.72024405002594,-0.36272159218788147,5378.0,5633.0,1.879193663597107,-3.0787699222564697,3.4479167461395264,5634.0,5889.0,6.237041874416723e-16,3.010866490683688e-16,-2.536540745715489e-16,1280.0,1792.0,1.8458927386556714e-15,-6.998446937544106e-17,3.0787895333284185e-16,1280.0,3328.0,89.99920654296875,-106.31892395019531,-106.31886291503906
1689263306833750700,0,63306.83203125,259.0,4097.0,2.8884129524230957,13.80190372467041,6.555698394775391,4098.0,4353.0,-0.8534293174743652,0.38400745391845703,5.733750343322754,4354.0,4609.0,-9.18095588684082,0.43044036626815796,11.277403831481934,4610.0,4865.0,2.3906397440674092e-15,-1.3350159338266728e-15,-6.158391688890609e-16,260.0,5121.0,0.2639448642730713,-2.753523826599121,-0.10160146653652191,5122.0,5377.0,-0.6634775996208191,-1.7121789455413818,-0.369442343711853,5378.0,5633.0,1.9019638299942017,-3.1321933269500732,3.480940103530884,5634.0,5889.0,-5.84028158340656e-16,1.5735722813881243e-16,-1.9333556137836967e-16,1280.0,1792.0,2.58339373791815e-15,-3.371005014434291e-18,4.359103126509343e-16,1280.0,3328.0,89.99909973144531,-88.24467468261719,-88.24473571777344
1689263306867511500,0,63306.8671875,259.0,4097.0,2.8939907550811768,13.812922477722168,6.561253070831299,4098.0,4353.0,-0.8494012355804443,0.4013122022151947,5.743224620819092,4354.0,4609.0,-9.18359661102295,0.4379931688308716,11.282407760620117,4610.0,4865.0,2.644087883753657e-15,-1.879660765889148e-15,-4.702343111351651e-16,260.0,5121.0,0.25320494174957275,-2.7508013248443604,-0.11833188682794571,5122.0,5377.0,-0.6655464172363281,-1.6461025476455688,-0.37841689586639404,5378.0,5633.0,1.9425607919692993,-3.2409958839416504,3.521315336227417,5634.0,5889.0,2.15758582841044e-15,-5.415843432053679e-16,2.229215222534559e-16,1280.0,1792.0,7.163896030246716e-16,-4.4499941292633637e-17,3.6336501121303727e-16,1280.0,3328.0,89.99937438964844,-85.34868621826172,-85.34857940673828
1689263306917272600,0,63306.91796875,259.0,4097.0,2.885742664337158,13.858489036560059,6.567041397094727,4098.0,4353.0,-0.8326449990272522,0.4104699194431305,5.73173189163208,4354.0,4609.0,-9.190396308898926,0.43975329399108887,11.29437255859375,4610.0,4865.0,1.6019934131420582e-15,5.101903905043673e-16,1.7041983937912322e-16,260.0,5121.0,0.24487285315990448,-2.671895742416382,-0.13267381489276886,5122.0,5377.0,-0.6511701941490173,-1.4944480657577515,-0.3849884867668152,5378.0,5633.0,2.02201247215271,-3.540083646774292,3.6044864654541016,5634.0,5889.0,-1.1979334980715762e-15,-7.083415194763349e-16,3.774781418312904e-16,1280.0,1792.0,3.714241061896883e-16,-9.040137138839342e-17,-2.9812041909642306e-16,1280.0,3328.0,89.99919128417969,-99.15797424316406,-99.15767669677734
1689263306947287200,0,63306.9453125,259.0,4097.0,2.8859341144561768,13.919768333435059,6.575510501861572,4098.0,4353.0,-0.8144726157188416,0.4165937900543213,5.718628883361816,4354.0,4609.0,-9.200416564941406,0.4387582838535309,11.30062198638916,4610.0,4865.0,4.0286446041433064e-16,-1.5173391404484505e-15,-9.475058778752373e-16,260.0,5121.0,0.23397667706012726,-2.6519594192504883,-0.13759499788284302,5122.0,5377.0,-0.6411595344543457,-1.4409278631210327,-0.3879544734954834,5378.0,5633.0,2.0385124683380127,-3.6878139972686768,3.63586163520813,5634.0,5889.0,2.905661822261152e-15,-6.589610338986261e-16,-2.1682637904413239e-16,1280.0,1792.0,3.0222421431653134e-16,3.563274379707749e-16,4.2787646984402327e-16,1280.0,3328.0,89.99853515625,-82.17228698730469,-82.17186737060547
1689263306978862100,0,63306.9765625,259.0,4097.0,2.922330141067505,13.932388305664062,6.57271671295166,4098.0,4353.0,-0.8042510151863098,0.48905131220817566,5.702584743499756,4354.0,4609.0,-9.204710006713867,0.43472743034362793,11.309147834777832,4610.0,4865.0,5.36716074280583e-16,1.1908853369174731e-15,6.491335988259041e-16,260.0,5121.0,0.20539841055870056,-2.6481757164001465,-0.1509830206632614,5122.0,5377.0,-0.6421626806259155,-1.3431549072265625,-0.38883092999458313,5378.0,5633.0,2.073782205581665,-3.8737261295318604,3.6765990257263184,5634.0,5889.0,-8.092767712677951e-16,4.922747436974324e-16,-8.954872684786356e-17,1280.0,1792.0,-2.7287004930141715e-16,2.4959969842995697e-16,3.6038538753261305e-16,1280.0,3328.0,89.99848937988281,-70.18315887451172,-70.18305206298828
1689263307012485100,0,63307.01171875,259.0,4097.0,2.9406399726867676,13.908671379089355,6.56660270690918,4098.0,4353.0,-0.784445583820343,0.573164165019989,5.695778846740723,4354.0,4609.0,-9.216320037841797,0.4417770802974701,11.315970420837402,4610.0,4865.0,1.5977637541199439e-15,3.7371789788063256e-16,4.760560215212031e-16,260.0,5121.0,0.18265140056610107,-2.639030933380127,-0.17363665997982025,5122.0,5377.0,-0.6353889107704163,-1.2626479864120483,-0.3890974223613739,5378.0,5633.0,2.1187973022460938,-4.043068885803223,3.7252447605133057,5634.0,5889.0,-5.10920903481815e-16,-3.267642411061461e-16,2.9315325907504624e-16,1280.0,1792.0,1.829889533424959e-15,1.8676545767876308e-16,-4.2828828667506647e-16,1280.0,3328.0,89.99872589111328,-81.66337585449219,-81.66316986083984
1689263307037197000,0,63307.03515625,259.0,4097.0,2.937246799468994,13.913905143737793,6.570160865783691,4098.0,4353.0,-0.777616560459137,0.5876225233078003,5.697624683380127,4354.0,4609.0,-9.216534614562988,0.4449051320552826,11.314586639404297,4610.0,4865.0,-4.490925275903754e-16,-1.3313403402311812e-15,-2.342910337462136e-16,260.0,5121.0,0.18069283664226532,-2.6352896690368652,-0.18136009573936462,5122.0,5377.0,-0.6344587802886963,-1.2451423406600952,-0.3951635956764221,5378.0,5633.0,2.1340181827545166,-4.09344482421875,3.7376010417938232,5634.0,5889.0,-5.396561785800619e-16,-5.160316355877514e-16,8.108297664719165e-17,1280.0,1792.0,-1.8689860331713758e-15,-3.4518902088882987e-17,-8.168241789349658e-17,1280.0,3328.0,89.99861145019531,-90.4286880493164,-90.428466796875
1689263307071702700,0,63307.0703125,259.0,4097.0,2.933079719543457,14.018117904663086,6.596924304962158,4098.0,4353.0,-0.7552793622016907,0.6138302087783813,5.715453624725342,4354.0,4609.0,-9.215240478515625,0.4493373930454254,11.320823669433594,4610.0,4865.0,-4.070506031187798e-16,1.1360384712750995e-15,9.425196993172167e-17,260.0,5121.0,0.15082991123199463,-2.619208335876465,-0.19647350907325745,5122.0,5377.0,-0.626217246055603,-1.1470304727554321,-0.40286684036254883,5378.0,5633.0,2.235213279724121,-4.363855838775635,3.810229539871216,5634.0,5889.0,-2.5240791969954835e-15,-2.1686518374102847e-16,5.922722241371637e-16,1280.0,1792.0,-1.4646427855800372e-15,-1.7136610753010429e-16,5.206687174574951e-16,1280.0,3328.0,89.99769592285156,-86.35150909423828,-86.35115814208984
1689263307118237800,0,63307.1171875,259.0,4097.0,3.022805690765381,14.175698280334473,6.629922866821289,4098.0,4353.0,-0.765182614326477,0.7538867592811584,5.709385395050049,4354.0,4609.0,-9.267878532409668,0.4656107723712921,11.37160587310791,4610.0,4865.0,-1.315107589071763e-15,1.404854859118974e-15,5.051652616656628e-16,260.0,5121.0,0.05717054381966591,-2.4828970432281494,-0.24418608844280243,5122.0,5377.0,-0.6255435943603516,-0.7518941164016724,-0.4209206700325012,5378.0,5633.0,2.5552239418029785,-5.237794399261475,3.9684946537017822,5634.0,5889.0,-2.9043756027307462e-15,5.611370267666595e-17,5.765760551149413e-17,1280.0,1792.0,-9.138010604754494e-16,9.252645132160135e-17,3.2495643456868903e-16,1280.0,3328.0,89.99681091308594,-81.13687896728516,-81.13650512695312
