%time,field.mx,field.my,field.fz,field.t
1689263308415870900,9.0,28.0,-1.96,63308.13793730736
1689263308415877600,8.0,28.0,-3.92,63308.148378133774
1689263308415892500,9.0,29.0,-3.92,63308.15886807442
1689263308415895000,9.0,29.0,-3.92,63308.16963481903
1689263308415916400,7.0,29.0,-7.84,63308.180134058
1689263308415919000,7.0,29.0,-7.84,63308.19064736366
1689263308415921300,4.0,29.0,-9.8,63308.2011077404
1689263308415922900,4.0,29.0,-11.76,63308.21161651611
1689263308415946400,2.0,28.0,-13.719999999999999,63308.22209882736
1689263308415954900,0.0,27.0,-15.68,63308.2325758934
1689263308415958400,0.0,27.0,-15.68,63308.24308156967
1689263308415964800,-1.0,26.0,-19.6,63308.254536151886
1689263308415981400,0.0,27.0,-21.56,63308.26510453224
1689263308415983000,1.0,27.0,-21.56,63308.27548599243
1689263308415988600,1.0,28.0,-23.52,63308.28608298302
1689263308416024500,2.0,28.0,-23.52,63308.296469688416
1689263308416027200,1.0,28.0,-23.52,63308.30714035034
1689263308416041100,3.0,28.0,-23.52,63308.3176317215
1689263308474806200,4.0,28.0,-21.56,63308.32958459854
1689263308474827000,4.0,29.0,-19.6,63308.34004354477
1689263308474836300,6.0,29.0,-17.64,63308.35298848152
1689263308474852500,5.0,30.0,-17.64,63308.36340713501
1689263308474862400,6.0,32.0,-15.68,63308.37385439873
1689263308474866800,7.0,32.0,-11.76,63308.384299993515
1689263308474875900,7.0,32.0,-11.76,63308.39477992058
1689263308542829000,9.0,33.0,-5.88,63308.405135154724
1689263308542910400,9.0,33.0,-3.92,63308.41635513306
1689263308542926200,10.0,34.0,1.96,63308.42691755295
1689263308542935300,12.0,34.0,5.88,63308.437406778336
1689263308542941300,16.0,36.0,11.76,63308.449605464935
1689263308598903400,18.0,36.0,15.68,63308.460376262665
1689263308598905800,21.0,38.0,19.6,63308.47087287903
1689263308598918400,23.0,39.0,21.56,63308.48136472702
1689263308598940700,26.0,40.0,25.48,63308.4918513298
1689263308598944500,25.0,40.0,27.439999999999998,63308.502336740494
1689263308598953500,26.0,41.0,27.439999999999998,63308.51286315918
1689263308658943200,26.0,40.0,29.4,63308.52391910553
1689263308658947600,25.0,40.0,29.4,63308.53463554382
1689263308658961500,25.0,40.0,29.4,63308.54836821556
1689263308658964100,26.0,41.0,31.36,63308.558849811554
1689263308658982200,26.0,41.0,31.36,63308.56934928894
1689263308658986900,27.0,41.0,31.36,63308.5798561573
1689263309024070400,26.0,42.0,29.4,63308.590366601944
1689263309024073700,27.0,43.0,31.36,63308.60086297989
1689263309024096900,26.0,43.0,29.4,63308.61134934425
1689263309024103600,26.0,43.0,29.4,63308.621849775314
1689263309024114100,27.0,43.0,31.36,63308.63230776787
1689263309024119600,27.0,44.0,31.36,63308.64285635948
1689263309024140800,28.0,44.0,31.36,63308.65323114395
1689263309024159600,28.0,44.0,31.36,63308.663635253906
1689263309024181900,29.0,46.0,31.36,63308.67408680916
1689263309024184400,29.0,47.0,33.32,63308.68444991112
1689263309024210900,29.0,47.0,33.32,63308.69485974312
1689263309024213400,30.0,48.0,35.28,63308.70533275604
1689263309024215600,31.0,48.0,37.24,63308.71590209007
1689263309024229600,31.0,49.0,39.2,63308.72640585899
1689263309024240100,32.0,50.0,41.16,63308.737136125565
1689263309024267100,35.0,51.0,43.12,63308.747633457184
1689263309078669100,35.0,51.0,45.08,63308.75814247131
1689263309078671600,36.0,52.0,47.04,63308.76863050461
1689263309078676000,36.0,53.0,47.04,63308.779145240784
1689263309078679200,37.0,55.0,49.0,63308.79137301445
1689263309078786800,37.0,56.0,50.96,63308.80184721947
1689263309078799700,38.0,56.0,50.96,63308.812365055084
1689263309078811800,38.0,56.0,50.96,63308.82292199135
1689263309078833100,37.0,57.0,50.96,63308.8335621357
1689263309078845700,38.0,58.0,52.92,63308.84390616417
1689263309078866200,38.0,57.0,54.879999999999995,63308.854375600815
1689263309078911300,38.0,58.0,54.879999999999995,63308.864850997925
1689263309078915800,37.0,58.0,54.879999999999995,63308.87531495094
1689263309078958800,38.0,58.0,54.879999999999995,63308.88759946823
1689263309078961600,39.0,59.0,54.879999999999995,63308.89874076843
1689263309079008400,39.0,59.0,56.839999999999996,63308.90923857689
1689263309079015700,39.0,60.0,56.839999999999996,63308.9198820591
1689263309079033500,41.0,61.0,58.8,63308.93039274216
1689263309079049200,41.0,60.0,60.76,63308.940888643265
1689263309079052200,43.0,62.0,60.76,63308.951380968094
1689263309079062500,44.0,62.0,62.72,63308.9618833065
1689263309079089300,44.0,62.0,62.72,63308.97234272957
1689263309079103500,45.0,62.0,64.67999999999999,63308.98437452316
1689263309079106400,47.0,64.0,66.64,63308.99590206146
1689263309166771700,47.0,63.0,66.64,63309.006375312805
1689263309166773300,49.0,65.0,70.56,63309.01690077782
1689263309166797000,49.0,65.0,72.52,63309.02738285065
1689263309166806100,50.0,65.0,72.52,63309.0378780365
1689263309166846200,51.0,65.0,74.48,63309.048384428024
1689263309166848700,50.0,66.0,74.48,63309.05887675285
1689263309166851900,51.0,66.0,76.44,63309.069385290146
1689263309166855500,52.0,66.0,76.44,63309.079907655716
1689263309166863400,51.0,66.0,74.48,63309.09088683128
1689263309260777200,50.0,66.0,72.52,63309.102241277695
1689263309260782000,50.0,66.0,74.48,63309.11268043518
1689263309260814200,49.0,66.0,72.52,63309.123128414154
1689263309260819200,47.0,66.0,70.56,63309.13359975815
1689263309329778800,46.0,65.0,68.6,63309.14412546158
1689263309329781000,46.0,65.0,68.6,63309.154587984085
1689263309329786000,45.0,65.0,66.64,63309.16503453255
1689263309329796000,44.0,65.0,62.72,63309.175385951996
1689263309329899000,45.0,65.0,62.72,63309.18588137627
1689263309329904900,43.0,65.0,62.72,63309.196392297745
1689263309329937900,42.0,64.0,60.76,63309.207074165344
1689263309329949600,42.0,65.0,60.76,63309.217406749725
1689263309329981900,43.0,64.0,60.76,63309.22985172272
1689263309329986200,42.0,65.0,58.8,63309.24031805992
1689263309399398900,42.0,66.0,60.76,63309.250725746155
1689263309399412800,42.0,65.0,60.76,63309.26114463806
1689263309399414500,42.0,66.0,60.76,63309.27163243294
1689263309399422300,42.0,66.0,60.76,63309.282121658325
1689263309399426200,42.0,67.0,62.72,63309.292679309845
