%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,field.t,field.steps
1685056698433820400,-9.220070593261719,2.1308394775390624,-3.3327287109375,0.5038167938931297,-3.0916030534351147,-0.8320610687022901,0.0,0.1753240426381429,56698.551164865494,2.0
1685056698480077500,-9.198522778320312,2.099714855957031,-3.361459130859375,0.4732824427480916,-3.0610687022900764,-0.4198473282442748,0.0,0.1753240426381429,56698.57093524933,2.0
1685056698480097700,-9.253589416503905,2.1308394775390624,-3.289633081054687,0.5190839694656488,-3.2061068702290076,-0.5114503816793893,0.0,0.1753240426381429,56698.591517448425,2.0
1685056698526519800,-9.153032946777342,2.1547814941406247,-3.383006945800781,0.08396946564885496,-2.984732824427481,-0.0916030534351145,0.0,0.1753240426381429,56698.61149764061,2.0
1685056698526554000,-9.188945971679686,2.1164742675781247,-3.347093920898437,-1.916030534351145,-2.9236641221374047,-0.3053435114503817,0.0,0.1753240426381429,56698.63161921501,2.0
1685056698573006300,-9.313444458007812,2.233790148925781,-3.2824504760742186,-0.06870229007633588,-2.9618320610687023,0.007633587786259542,0.0,0.1753240426381429,56698.65193223953,2.0
1685056698573026100,-9.239224206542968,2.123656872558594,-3.327940307617187,-0.33587786259541985,-3.198473282442748,-0.07633587786259542,0.0,0.1753240426381429,56698.67378735542,2.0
1685056698621937400,-9.208099584960937,2.224213342285156,-3.3351229125976563,-0.6183206106870229,-3.2213740458015265,-0.16030534351145037,0.0,0.1753240426381429,56698.69418382645,2.0
1685056698621956400,-9.205705383300781,2.176329309082031,-3.4811692138671875,-0.7022900763358778,-3.4885496183206106,-0.46564885496183206,0.0,0.1753240426381429,56698.714195251465,2.0
1685056698622036500,-9.229647399902344,2.24097275390625,-3.4548329956054684,-0.48854961832061067,-3.427480916030534,-0.4122137404580153,0.0,0.1753240426381429,56698.73401236534,2.0
1685056698667575300,-9.244012609863281,2.1691467041015624,-3.497928625488281,-0.13740458015267176,-3.5877862595419847,-0.5572519083969466,0.0,0.1753240426381429,56698.755684137344,2.0
1685056698667594800,-9.229647399902344,2.2170307373046874,-3.3877953491210935,-0.03816793893129771,-3.6946564885496183,-0.916030534351145,0.0,0.1753240426381429,56698.775534152985,2.0
1685056698717236400,-9.181763366699219,2.2840683837890623,-3.342305517578125,-1.9083969465648856,-3.7709923664122136,-1.2061068702290076,0.0,0.1753240426381429,56698.79565286636,2.0
1685056698717258600,-9.157821350097656,2.252943762207031,-3.4069489624023435,0.015267175572519083,-5.862595419847328,-1.6106870229007633,0.0,0.1753240426381429,56698.815784454346,2.0
1685056698772201700,-9.217676391601563,2.2290017456054687,-3.342305517578125,0.46564885496183206,-1.9618320610687023,-1.3282442748091603,0.0,0.1753240426381429,56698.83603692055,2.0
1685056698772220700,-9.303867651367186,2.176329309082031,-3.258508459472656,0.8244274809160306,-3.984732824427481,-1.4732824427480915,0.0,0.1753240426381429,56698.85615324974,2.0
1685056698772311500,-9.196128576660156,2.1404162841796874,-3.2920272827148436,1.1145038167938932,-3.816793893129771,-1.3053435114503817,0.0,0.1753240426381429,56698.87626862526,2.0
1685056698821602900,-9.172186560058593,2.1356278808593747,-3.296815686035156,0.7022900763358778,-3.267175572519084,-1.1984732824427482,0.0,0.1753240426381429,56698.89681601524,2.0
1685056698821624000,-9.119514123535156,2.2768857788085937,-3.1866824096679687,0.5954198473282443,-3.6106870229007635,-1.2290076335877862,0.0,0.1753240426381429,56698.91704630852,2.0
1685056698880683500,-9.203311181640624,2.147598889160156,-3.327940307617187,0.6106870229007634,-3.480916030534351,-0.7938931297709924,0.0,0.1753240426381429,56698.93693494797,2.0
1685056698880704400,-9.2320416015625,2.133233679199219,-3.3782185424804685,0.8625954198473282,-3.366412213740458,-0.5877862595419847,0.0,0.1753240426381429,56698.95676994324,2.0
1685056698880862300,-9.253589416503905,2.0159177978515626,-3.3710359375,0.8702290076335878,-3.16793893129771,-0.5114503816793893,0.0,0.1753240426381429,56698.97665858269,2.0
1685056698880877500,-9.325415466308593,2.1499930908203124,-3.2824504760742186,0.9236641221374046,-2.9389312977099236,-0.5725190839694656,0.0,0.1753240426381429,56698.99665880203,2.0
1685056698964966000,-9.284714038085937,2.0183119995117185,-3.248931652832031,0.9236641221374046,-2.33587786259542,-0.5038167938931297,0.0,0.1753240426381429,56699.0168325901,2.0
1685056698964991300,-9.191340173339842,2.1021090576171875,-3.1747114013671873,1.083969465648855,-2.2519083969465647,-0.26717557251908397,0.0,0.1753240426381429,56699.03708744049,2.0
1685056698965083400,-9.200916979980468,2.0566192260742184,-3.3327287109375,1.0305343511450382,-1.9618320610687023,-0.12213740458015267,0.0,0.1753240426381429,56699.05671977997,2.0
1685056698965184200,-9.18655177001953,2.2170307373046874,-3.265691064453125,0.8244274809160306,-2.3282442748091605,-0.1297709923664122,0.0,0.1753240426381429,56699.07686018944,2.0
1685056699021253000,-9.119514123535156,2.1452046874999997,-3.418919970703125,0.37404580152671757,-3.0610687022900764,-0.3893129770992366,0.0,0.1753240426381429,56699.09804272652,2.0
1685056699021274900,-9.102754711914063,2.157175695800781,-3.5338416503906247,0.24427480916030533,-3.3435114503816794,-0.33587786259541985,0.0,0.1753240426381429,56699.11773085594,2.0
1685056699067306800,-9.138667736816405,1.9919757812499999,-3.4931402221679684,0.03816793893129771,-3.801526717557252,-0.5114503816793893,0.0,0.1753240426381429,56699.13820385933,2.0
1685056699067355200,-9.160215551757812,2.214636535644531,-3.497928625488281,-0.35877862595419846,-4.190839694656488,-0.8549618320610687,0.0,0.1753240426381429,56699.157855033875,2.0
1685056699067367800,-9.191340173339842,2.231395947265625,-3.246537451171875,-0.3511450381679389,-4.358778625954199,-0.8091603053435115,0.0,0.1753240426381429,56699.17786550522,2.0
1685056699119260300,-9.17458076171875,2.142810485839844,-3.1962592163085937,-0.31297709923664124,-4.0534351145038165,-0.7175572519083969,0.0,0.1753240426381429,56699.1979701519,2.0
1685056699119281200,-9.07163009033203,2.123656872558594,-3.210624426269531,0.40458015267175573,-3.6259541984732824,-0.40458015267175573,0.0,0.1753240426381429,56699.21872282028,2.0
1685056699168134300,-9.157821350097656,2.157175695800781,-3.1866824096679687,-0.07633587786259542,-3.1068702290076335,-0.5725190839694656,0.0,0.1753240426381429,56699.23925232887,2.0
1685056699168155100,-9.200916979980468,2.1404162841796874,-3.2632968627929686,-0.21374045801526717,-2.564885496183206,-0.4122137404580153,0.0,0.1753240426381429,56699.25919294357,2.0
1685056699168198300,-9.267954626464844,2.1811177124023438,-3.1794998046874996,-0.45038167938931295,-2.16793893129771,-0.32061068702290074,0.0,0.1753240426381429,56699.279421806335,2.0
1685056699219143400,-9.272743029785156,2.142810485839844,-3.258508459472656,0.12213740458015267,-2.2519083969465647,1.9465648854961832,0.0,0.1753240426381429,56699.2994685173,2.0
1685056699219163100,-9.217676391601563,2.2290017456054687,-3.143586779785156,0.33587786259541985,-1.8702290076335877,0.1450381679389313,0.0,0.1753240426381429,56699.32011342049,2.0
1685056699265742200,-9.045293872070312,2.176329309082031,-3.392583752441406,0.48854961832061067,-1.7404580152671756,0.0916030534351145,0.0,0.1753240426381429,56699.341257572174,2.0
