%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.theta_cmd,field.alpha_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t,field.valid
1692118094732088000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,27.299999237060547,0.0,0.0,18094.958984375,1.0
1692118094732125700,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,27.299999237060547,0.0,0.0,18094.96875,1.0
1692118094732375400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,27.299999237060547,0.0,0.0,18094.98046875,1.0
1692118094732400800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,27.299999237060547,0.0,0.0,18094.990234375,1.0
1692118094732405400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,27.299999237060547,0.0,0.0,18095.0,1.0
1692118094732416300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,27.299999237060547,0.0,0.0,18095.009765625,1.0
1692118094787900300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,27.299999237060547,0.0,0.0,18095.01953125,1.0
1692118094787934900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,27.299999237060547,0.0,0.0,18095.029296875,1.0
1692118094787942100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,27.299999237060547,0.0,0.0,18095.0390625,1.0
1692118094787961900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.048828125,1.0
1692118094788008000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.05859375,1.0
1692118094844781300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.0703125,1.0
1692118094844812200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.080078125,1.0
1692118094844822900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.08984375,1.0
1692118094844828100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.099609375,1.0
1692118094844834500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.109375,1.0
1692118094844846300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.119140625,1.0
1692118094910745000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.12890625,1.0
1692118094911022000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,12.5,36.400001525878906,66.69999694824219,0.0,18095.138671875,1.0
1692118094911048500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.150390625,1.0
1692118094911219800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.16015625,1.0
1692118094911400500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.169921875,1.0
1692118094958229100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.1796875,1.0
1692118094958430500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.189453125,1.0
1692118094958623700,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.19921875,1.0
1692118094958836500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.208984375,1.0
1692118094958865600,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.21875,1.0
1692118094959219000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.23046875,1.0
1692118094959384900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,0.0,76.9000015258789,10.0,18095.240234375,1.0
1692118095008153300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.25,1.0
1692118095008395700,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.259765625,1.0
1692118095008413700,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.26953125,1.0
1692118095008663300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.279296875,1.0
1692118095055785800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.2890625,1.0
1692118095055790800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.298828125,1.0
1692118095055796600,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.30859375,1.0
1692118095055802800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.3203125,1.0
1692118095055851100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.330078125,1.0
1692118095104964200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,50.0,66.69999694824219,0.0,18095.33984375,1.0
1692118095104993700,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.349609375,1.0
1692118095104998400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.359375,1.0
1692118095105005700,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.369140625,1.0
1692118095105009200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.37890625,1.0
1692118095154477800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.388671875,1.0
1692118095154506600,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.400390625,1.0
1692118095154510100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.41015625,1.0
1692118095154515900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.419921875,1.0
1692118095154518200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.4296875,1.0
1692118095202598400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,33.29999923706055,46.20000076293945,66.69999694824219,0.0,18095.439453125,1.0
1692118095202625500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.44921875,1.0
1692118095202630000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.458984375,1.0
1692118095202639900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.46875,1.0
1692118095202643500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.48046875,1.0
1692118095271502300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.490234375,1.0
1692118095271684000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.5,1.0
1692118095271889300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.509765625,1.0
1692118095272046700,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.51953125,1.0
1692118095272290100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.529296875,1.0
1692118095325230700,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,52.900001525878906,20.0,0.0,18095.5390625,1.0
1692118095325253600,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.548828125,1.0
1692118095325257600,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.560546875,1.0
1692118095325264100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.5703125,1.0
1692118095325267400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.580078125,1.0
1692118095325319000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.58984375,1.0
1692118095325357800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.599609375,1.0
1692118095374105400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.609375,1.0
1692118095374155100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.619140625,1.0
1692118095374339400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.62890625,1.0
1692118095374401500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,22.200000762939453,52.900001525878906,66.69999694824219,0.0,18095.638671875,1.0
1692118095374461200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.650390625,1.0
1692118095426116900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.66015625,1.0
1692118095426156000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.669921875,1.0
1692118095426183900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.6796875,1.0
1692118095426199400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.689453125,1.0
1692118095426269200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.69921875,1.0
1692118095472713400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.708984375,1.0
1692118095472742800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.71875,1.0
1692118095472750800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.73046875,1.0
1692118095472768900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.740234375,1.0
1692118095472772500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,40.0,42.900001525878906,55.599998474121094,0.0,18095.75,1.0
1692118095524835100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.759765625,1.0
1692118095524981900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.76953125,1.0
1692118095525006400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.779296875,1.0
1692118095525248900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.7890625,1.0
1692118095525277200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.798828125,1.0
1692118095579307400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.810546875,1.0
1692118095579348300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.8203125,1.0
1692118095579360000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.830078125,1.0
1692118095579364000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.83984375,1.0
1692118095579368000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,46.70000076293945,50.0,9.100000381469727,18095.849609375,1.0
1692118095633912100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.859375,1.0
1692118095633935600,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.869140625,1.0
1692118095633943800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.87890625,1.0
1692118095633960200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.888671875,1.0
1692118095633964200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.900390625,1.0
1692118095633967800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.91015625,1.0
1692118095683413200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.919921875,1.0
1692118095683598900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.9296875,1.0
1692118095683820100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.939453125,1.0
1692118095683985300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,36.400001525878906,52.900001525878906,50.0,0.0,18095.94921875,1.0
1692118095684303300,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18095.958984375,1.0
1692118095737063900,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18095.96875,1.0
1692118095737241100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18095.978515625,1.0
1692118095737395400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18095.990234375,1.0
1692118095737569800,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18096.0,1.0
1692118095737744000,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18096.009765625,1.0
1692118095784360100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18096.01953125,1.0
1692118095784544700,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18096.029296875,1.0
1692118095784576200,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18096.0390625,1.0
1692118095784583100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,42.900001525878906,55.599998474121094,9.100000381469727,18096.048828125,1.0
1692118095784637400,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,50.0,57.099998474121094,10.0,18096.05859375,1.0
1692118095855540500,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,50.0,57.099998474121094,10.0,18096.0703125,1.0
1692118095855566100,0,0,-222,141,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,14.300000190734863,50.0,57.099998474121094,10.0,18096.080078125,1.0
