%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28
1676074118860601500,0,74118.0,1.0,0.6212726831436157,-0.22657063603401184,0.7060405611991882,16.0,-1.9072961807250977,-0.6747416257858276,-1.0912421941757202,17.0,1.1154732704162598,0.08946928381919861,-0.025733552873134613,18.0,0.24383704364299774,0.5977966785430908,-0.07782777398824692,20.0,3.9675638675689697,0.7144374847412109,1.2687971591949463,21.0,-4.6728739738464355,-5.595768451690674,-0.9407748579978943,22.0,-6.962757587432861,-1.7934291362762451,2.08210825920105
1676074118875236900,0,74118.0,1.0,0.8602343797683716,-0.17854222655296326,0.4636315405368805,16.0,-1.79525887966156,-0.42844444513320923,-1.0016306638717651,17.0,1.81279456615448,0.018512370064854622,-0.16261494159698486,18.0,-0.5789086818695068,-0.13233953714370728,-0.4609878659248352,20.0,3.5310921669006348,0.8081938624382019,0.6952624917030334,21.0,-4.401898384094238,-4.968131065368652,-0.6080302596092224,22.0,-6.53265905380249,-0.9898161292076111,3.2770168781280518
1676074118884986000,0,74118.0,1.0,1.0825858116149902,-0.10137791931629181,0.1588449776172638,16.0,-2.481797695159912,1.5836726427078247,-0.5383567810058594,17.0,1.605223298072815,0.3585851490497589,-0.4809783697128296,18.0,-0.7319558262825012,-0.1626112461090088,0.059610746800899506,20.0,2.204195022583008,-0.28287360072135925,0.4065828025341034,21.0,-4.191709041595459,-4.757413387298584,-0.21810129284858704,22.0,-4.105259418487549,-1.437633991241455,1.682114839553833
1676074118895404800,0,74118.0,1.0,1.1814956665039062,0.20169879496097565,-0.17381738126277924,16.0,-1.323762059211731,2.1876728534698486,-0.4550625681877136,17.0,1.6147195100784302,0.059097062796354294,-0.18158382177352905,18.0,-0.17643555998802185,-0.08591101318597794,0.31983932852745056,20.0,1.9447269439697266,-0.7199307680130005,0.339988112449646,21.0,-3.7921855449676514,-4.48827600479126,0.19246770441532135,22.0,-4.050293922424316,-2.2610294818878174,1.0866755247116089
1676074118909562100,0,74118.0,1.0,1.4557889699935913,0.41649797558784485,-0.451349675655365,16.0,0.1542384922504425,1.7729344367980957,-0.45808732509613037,17.0,1.6727818250656128,-0.6191375851631165,0.1467631608247757,18.0,0.37654194235801697,-0.13710202276706696,0.3191346526145935,20.0,2.8871190547943115,0.201822429895401,0.38997557759284973,21.0,-3.941044330596924,-3.9661169052124023,0.5370945930480957,22.0,-3.695899724960327,-3.565639019012451,-0.22841772437095642
1676074118911386800,0,74118.0,1.0,1.420515775680542,0.8310329914093018,-0.6202611327171326,16.0,2.206660032272339,0.18347321450710297,-0.6167948246002197,17.0,1.4246747493743896,-0.7851752042770386,0.12695173919200897,18.0,0.5328581929206848,-0.31163305044174194,0.12489686161279678,20.0,3.968198537826538,1.1939090490341187,0.3960912823677063,21.0,-3.965902090072632,-4.302584171295166,0.403965562582016,22.0,-4.3464579582214355,-4.523802280426025,-0.10650143772363663
1676074118930686100,0,74118.0,1.0,1.8534938097000122,0.8691087365150452,-0.8107840418815613,16.0,3.436119556427002,-1.409091591835022,-0.5261371731758118,17.0,0.6067070364952087,-1.3617199659347534,0.15222883224487305,18.0,0.4505559504032135,-0.8158133029937744,-0.238368421792984,20.0,3.4011363983154297,0.2787052392959595,0.4699646234512329,21.0,-4.48267126083374,-3.1174514293670654,0.6268662810325623,22.0,-4.997737884521484,-4.781593322753906,-0.43458229303359985
1676074118938036300,0,74118.0,1.0,1.024261236190796,0.8054368495941162,-0.45048660039901733,16.0,3.446037769317627,-2.8205370903015137,-0.2993374466896057,17.0,0.4845980107784271,-1.146331787109375,0.13475538790225983,18.0,0.28770264983177185,-0.5117502808570862,-0.3103845417499542,20.0,2.670353412628174,-0.10031307488679886,0.3977889120578766,21.0,-4.808889389038086,-3.205519199371338,0.38283348083496094,22.0,-5.615791320800781,-5.885315418243408,-1.0402312278747559
1676074118952246200,0,74118.0,1.0,1.8866842985153198,0.6546147465705872,-0.7505954504013062,16.0,3.100127935409546,-4.095806121826172,-0.21895040571689606,17.0,0.4341738522052765,-1.19008469581604,0.14655545353889465,18.0,0.22632427513599396,-0.535653829574585,-0.14344346523284912,20.0,2.5511529445648193,0.14592993259429932,0.29522904753685,21.0,-4.6245436668396,-3.037442445755005,0.3414233326911926,22.0,-6.3108391761779785,-5.924464225769043,-2.2359795570373535
1676074118954092600,0,74118.0,1.0,1.2415114641189575,0.39756307005882263,-0.4518553912639618,16.0,2.52809476852417,-4.747826099395752,-0.40308821201324463,17.0,0.733523428440094,-0.6897405982017517,0.01746998354792595,18.0,0.0918203666806221,-0.26544955372810364,-0.09901300817728043,20.0,2.896456480026245,-0.10677403956651688,0.16775798797607422,21.0,-3.7753818035125732,-2.692866325378418,0.5987231135368347,22.0,-7.840752601623535,-5.895426273345947,-3.5851171016693115
