%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31,field.data32,field.data33,field.data34,field.data35,field.data36,field.data37,field.data38,field.data39,field.data40,field.data41,field.data42,field.data43,field.data44,field.data45,field.data46,field.data47,field.data48,field.data49
1689262743236796200,0,62743.234375,1.0,-0.004934424534440041,-0.0014773727161809802,0.0002016861253650859,0.01540718786418438,0.010180730372667313,-0.009566282853484154,16.0,-0.005442209076136351,-0.002658993471413851,-0.0005029519670642912,-0.11663985997438431,0.03966426104307175,-0.026321696117520332,17.0,0.0011319871991872787,-0.004585835617035627,0.0013224961003288627,-0.03403124585747719,-0.0959356427192688,-0.040764253586530685,18.0,0.00016782936290837824,-0.0011558393016457558,-0.000757169967982918,-0.07796724885702133,-0.06959322094917297,-0.14168329536914825,20.0,-0.005853821523487568,-0.0004469530249480158,0.0006900960579514503,-0.07159846276044846,0.07527456432580948,0.013759419322013855,21.0,-0.003225884400308132,0.0024162454064935446,0.0006493713590316474,0.19081662595272064,0.0506744310259819,0.04192974045872688,22.0,0.0008579107816331089,0.000750470906496048,0.0008820171351544559,0.011571253649890423,0.04492747411131859,0.0399312824010849
1689262743266593600,0,62743.265625,1.0,-0.005602078977972269,-0.001768079586327076,-0.00031148706329986453,-0.03344032168388367,-0.023269858211278915,-0.02429548092186451,16.0,-0.006316963117569685,-0.00011836521298391744,-0.0003043056349270046,0.03934730961918831,0.003027297556400299,0.03833586350083351,17.0,0.00332253216765821,-0.00466109300032258,0.0019098350312560797,-0.08571835607290268,-0.010063535533845425,0.015231400728225708,18.0,-0.00044730250374414027,0.00021596008446067572,0.00019266302115283906,0.03330180421471596,-0.04516929015517235,0.03961276262998581,20.0,-0.00600855890661478,-0.0013646751176565886,3.748927701963112e-05,-0.09266935288906097,0.042476773262023926,-0.027754155918955803,21.0,-0.0014199211727827787,0.0037550621200352907,-3.827218824881129e-05,-0.008908754214644432,-0.0010015477892011404,-0.00787001196295023,22.0,0.000636911194305867,0.00016849958046805114,0.0004904678789898753,0.03258286044001579,-0.05519053339958191,-0.018503818660974503
1689262743296806100,0,62743.296875,1.0,-0.006587997078895569,-0.0024608124513179064,-0.0015247532865032554,-0.028240734711289406,-0.02104044146835804,-0.04238682612776756,16.0,-0.006097357254475355,-0.0003381959395483136,0.0001789113157428801,0.03821573406457901,0.03946884721517563,0.03447386249899864,17.0,0.0021036923862993717,-0.0012362095294520259,0.0028714477084577084,-0.04597429931163788,0.10715921223163605,0.04337409883737564,18.0,-0.0010368594666942954,0.0013435203582048416,0.00045831332681700587,-0.01655188575387001,0.06094174087047577,0.045918550342321396,20.0,-0.005914779379963875,-0.0022348726633936167,0.00026741757756099105,-0.05179394781589508,-0.05792967602610588,0.012980551458895206,21.0,0.0015211552381515503,0.00175007083453238,0.0003915754205081612,0.021429218351840973,-0.03260451927781105,0.006027545314282179,22.0,0.00043662634561769664,-0.00013120922085363418,0.0002819318324327469,0.0065565709955990314,-0.026426708325743675,-0.0038200111594051123
1689262743329335600,0,62743.328125,1.0,-0.006515590474009514,-0.0036738342605531216,-0.0004019933403469622,0.031935859471559525,-0.01491617038846016,0.06570778787136078,16.0,-0.007297770120203495,-0.004325192421674728,-0.0009761611581780016,-0.1323637068271637,0.04840962961316109,-0.06279286742210388,17.0,-0.0018146744696423411,0.0004325735499151051,0.0022823368199169636,0.05185268446803093,0.055012013763189316,-0.027967331930994987,18.0,-3.3965654438361526e-05,0.00040262547554448247,1.9928300389437936e-05,0.028768248856067657,0.006308475509285927,-0.01734156347811222,20.0,-0.005234067793935537,-0.004181846510618925,0.00025126789114438,0.1738518625497818,-0.07093191146850586,-0.010010166093707085,21.0,-0.0007285979227162898,0.0022423178888857365,0.00010545782424742356,-0.023810867220163345,-0.10813412815332413,0.0012530002277344465,22.0,0.0005012379260733724,-0.00028953119181096554,0.00033778793294914067,0.017852455377578735,0.011826085858047009,-0.006401532795280218
1689262743359462100,0,62743.359375,1.0,-0.00584524217993021,-0.005819265730679035,-0.0008166671032086015,0.04215691238641739,-0.07064040005207062,-0.038925740867853165,16.0,-0.007075696252286434,-0.00437731109559536,-0.0018647033721208572,-0.004410179331898689,-0.010923583060503006,-0.015822680667042732,17.0,-0.0009556050645187497,-0.0006839988636784256,0.0013347757048904896,0.046352941542863846,-0.05003289878368378,-0.002442814875394106,18.0,0.0005732434219680727,-0.0007879050099290907,-9.475665865465999e-05,0.007285363506525755,-0.04945480078458786,-0.006612908095121384,20.0,-0.007928449660539627,-0.004825807176530361,-0.0002601417654659599,-0.16420906782150269,0.004845794755965471,-0.017953654751181602,21.0,-0.0004942517261952162,0.00010728366032708436,-0.00017920944083016366,-0.06631645560264587,-0.09166532754898071,0.002731895074248314,22.0,0.0005222517065703869,-0.0002541790599934757,0.00023425230756402016,-0.017485687509179115,-0.024219801649451256,-0.04860828444361687
1689262743403303500,0,62743.40234375,1.0,-0.006146262865513563,-0.006808314006775618,-0.0010340900626033545,0.004962300416082144,-0.058602605015039444,0.006454769056290388,16.0,-0.0065299998968839645,-0.00553312711417675,-0.002100645564496517,-0.10233556479215622,-0.12600544095039368,-0.10038556158542633,17.0,0.002437750343233347,-0.002643510466441512,0.0019054014701396227,0.04214997589588165,-0.11442583799362183,-0.037006210535764694,18.0,0.00044355294085107744,-0.0003472238313406706,-0.00010253068467136472,-0.03986739739775658,-0.06504080444574356,-0.06043300777673721,20.0,-0.005915087182074785,-0.005894464906305075,-0.001008404535241425,0.02445010282099247,0.03789385035634041,-0.022766293957829475,21.0,-0.0023832113947719336,-0.0027078893035650253,-0.0010145973647013307,-0.11554761230945587,-0.1278925985097885,-0.01543642021715641,22.0,0.0006884078029543161,-0.0014078379608690739,2.1185454897931777e-05,0.008147509768605232,0.004760215524584055,0.004134298302233219
1689262743435902700,0,62743.43359375,1.0,-0.005474543664604425,-0.006733637768775225,-0.0014409420546144247,0.023144610226154327,-0.023132210597395897,-0.027176622301340103,16.0,-0.0063740224577486515,-0.005251230672001839,-0.0020693487022072077,-0.0008989513153210282,-0.015138443559408188,-0.010876511223614216,17.0,0.003938521258533001,-0.004529168829321861,0.0018330160528421402,-0.037367407232522964,-0.05832508206367493,-0.007938042283058167,18.0,-0.0002578315034043044,0.0005194559344090521,0.00024918344570323825,-0.05951057747006416,-0.09391947090625763,0.024687960743904114,20.0,-0.005383383948355913,-0.006758716888725758,-0.0005443160771392286,0.032839126884937286,0.019343135878443718,0.01732429303228855,21.0,-0.002598114777356386,-0.003825421677902341,-0.0005713568534702063,-0.09413103014230728,-0.12166763842105865,0.005265108775347471,22.0,0.0008172276429831982,-0.001012249500490725,0.00029988083406351507,0.013368351384997368,-0.008785683661699295,0.003667421406134963
1689262743465515700,0,62743.46484375,1.0,-0.005734445992857218,-0.006431584246456623,-0.0014915905194357038,0.014545476995408535,-0.03275663033127785,-0.008765568025410175,16.0,-0.005067074205726385,-0.005820817779749632,-0.00016001879703253508,0.09503543376922607,0.0353921577334404,0.11149071902036667,17.0,0.0024902496952563524,-0.00567831052467227,0.0025974251329898834,-0.011961175128817558,0.015637213364243507,-0.01668374612927437,18.0,0.0005864102859050035,0.0015383997233584523,0.0011068684980273247,-0.01792106218636036,0.007109520491212606,0.05417156219482422,20.0,-0.004592553712427616,-0.006311453878879547,-0.0008445698185823858,0.06845211237668991,-0.05021416395902634,0.003973091021180153,21.0,-0.004168142564594746,-0.004294943064451218,-0.0009351333719678223,-0.00497150793671608,-0.03829667344689369,0.008306690491735935,22.0,0.0002651697432156652,-0.00139933405444026,-0.0002954995434265584,0.011320134624838829,-0.04414824768900871,0.0018353317864239216
1689262743498687700,0,62743.49609375,1.0,-0.003283470869064331,-0.005640917923301458,-0.0012990639079362154,-0.012868414632976055,0.014185936190187931,0.02548905834555626,16.0,-0.004077639430761337,-0.007203325629234314,0.000893140269909054,-0.04812245815992355,-0.04641519486904144,-0.0009387685568071902,17.0,0.0027788064908236265,-0.0057517969980835915,0.003758225357159972,-0.008845184929668903,-0.09993404150009155,-0.05759214237332344,18.0,0.00034551022690720856,-0.001526780892163515,-0.0006287112482823431,-0.025155724957585335,-0.047845955938100815,-0.05261385068297386,20.0,-0.001261495053768158,-0.00501148821786046,-0.0007592816837131977,-0.11996611952781677,-0.049752384424209595,0.04492830112576485,21.0,-0.0006668992573395371,-0.004058550111949444,-0.0007830052636563778,0.1572946012020111,0.07433009147644043,0.032925136387348175,22.0,0.0007560053491033614,-0.0016794302500784397,-1.4846203157503624e-05,0.04534866288304329,-0.0009747778531163931,0.022993065416812897
1689262743544137200,0,62743.54296875,1.0,-0.001014934852719307,-0.007604909595102072,0.0005577601841650903,0.008806982077658176,0.01825745403766632,0.04753665253520012,16.0,-0.003903851145878434,-0.01134611014276743,-0.0007533654570579529,-0.0183878093957901,-0.20215922594070435,-0.05129405856132507,17.0,0.006246580276638269,-0.008917655795812607,0.003569783177226782,-0.0033399206586182117,-0.03899632394313812,-0.02537994273006916,18.0,-0.0007710029021836817,-0.0006385961314663291,-0.0005969511112198234,-0.06940802186727524,-0.021982034668326378,-0.009967794641852379,20.0,0.002499121241271496,-0.005971801001578569,0.00035809038672596216,0.10516450554132462,0.0391395203769207,0.04544398561120033,21.0,0.004362091887742281,-0.0032861598301678896,0.00030077333212830126,0.18750616908073425,0.021010838449001312,0.019797559827566147,22.0,-0.0004939261125400662,-0.0013596375938504934,-0.0008390684379264712,0.05051641911268234,-0.027421751990914345,0.0011503337882459164
