%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,field.t,field.steps
1689262915874734700,-9.33978067626953,3.0119056884765625,-2.1643583007812497,0.8625954198473282,-8.358778625954198,-9.221374045801527,0.0,0.34783752759297687,62915.778101205826,67.0
1689262915926783600,-9.251195214843749,3.0597897216796874,-2.1212626708984375,2.1374045801526718,-9.053435114503817,-12.16793893129771,0.0,0.34783752759297687,62915.79833269119,67.0
1689262915926793800,-9.248801013183593,2.978386865234375,-1.9201497314453124,2.4198473282442747,-9.946564885496183,-14.595419847328245,0.0,0.34783752759297687,62915.82166171074,67.0
1689262915926809200,-9.2320416015625,2.6479870361328124,-1.7310078002929687,2.236641221374046,-10.076335877862595,-15.732824427480915,0.0,0.34783752759297687,62915.84185385704,67.0
1689262915990825100,-9.334992272949219,2.636016027832031,-1.89620771484375,2.549618320610687,-9.786259541984732,-16.244274809160306,0.0,0.34783752759297687,62915.86559724808,67.0
1689262915990842900,-9.41639512939453,2.501940734863281,-1.8818425048828125,1.9923664122137406,-10.427480916030534,-16.33587786259542,0.0,0.34783752759297687,62915.88587665558,67.0
1689262915990848600,-9.411606726074218,2.501940734863281,-2.0661960327148434,-0.22900763358778625,-11.213740458015268,-17.16030534351145,0.0,0.34783752759297687,62915.90599703789,67.0
1689262916054897500,-9.830592016601562,3.2704794677734372,-1.9393033447265624,-3.5572519083969465,-11.755725190839694,-20.419847328244273,0.0,0.34783752759297687,62915.92693781853,67.0
1689262916054923200,-9.662997900390625,3.1866824096679687,-1.838746875,-3.099236641221374,-11.16030534351145,-24.870229007633586,0.0,0.34783752759297687,62915.947348594666,67.0
1689262916054935900,-9.72285294189453,3.6679169433593746,-1.9800047729492187,1.015267175572519,-11.297709923664122,-33.10687022900763,0.0,0.34783752759297687,62915.97085523605,67.0
1689262916114869600,-9.849745629882811,4.594472985839843,-1.9632453613281249,4.229007633587786,-11.221374045801527,-42.12977099236641,0.0,0.34783752759297687,62915.9914252758,67.0
1689262916114885700,-9.89523546142578,4.237736938476562,-1.6208745239257811,9.061068702290076,-9.916030534351146,-51.47328244274809,0.0,0.34783752759297687,62916.015095472336,67.0
1689262916114958800,-10.050858569335936,3.9504327392578125,-1.6160861206054686,15.48091603053435,-8.641221374045802,-58.267175572519086,0.0,0.34783752759297687,62916.03529858589,67.0
1689262916174712800,-10.637437976074217,5.444414575195312,-3.0430303100585934,14.648854961832061,-9.580152671755725,-63.32824427480916,0.0,0.34783752759297687,62916.05853486061,67.0
1689262916174730000,-10.05564697265625,2.7365724975585937,-1.5849614990234373,17.31297709923664,-11.106870229007633,-62.86259541984733,0.0,0.34783752759297687,62916.07884597778,67.0
1689262916174736400,-10.726023437499999,-0.16041151123046873,-1.5394716674804687,30.442748091603054,-9.419847328244275,-43.01526717557252,0.0,0.34783752759297687,62916.098617076874,67.0
1689262916238782700,-8.621520178222656,0.9792284790039062,-1.936909143066406,40.11450381679389,-6.862595419847328,-14.366412213740459,0.0,0.34783752759297687,62916.12218308449,67.0
1689262916238793500,-7.723694555664062,-0.8068459594726562,-0.2537853759765625,58.732824427480914,-11.80916030534351,12.427480916030534,0.0,0.34783752759297687,62916.14191532135,67.0
1689262916238798800,-7.958326318359375,1.9009961181640624,-0.40462008056640625,69.10687022900764,-11.0,41.038167938931295,1.0,0.34783752759297687,62916.16514110565,67.0
1689262916298706000,-5.7077767578125,2.2481553588867187,-1.6519991455078125,76.43511450381679,-0.7938931297709924,60.458015267175576,1.0,0.34783752759297687,62916.185874938965,67.0
1689262916298718100,-6.234501123046875,2.501940734863281,-1.7621324218749999,74.12977099236642,7.801526717557252,74.55725190839695,1.0,0.34783752759297687,62916.208669662476,67.0
1689262916362699500,-6.8593877563476555,2.70065947265625,-1.7286135986328124,60.51908396946565,17.52671755725191,87.55725190839695,1.0,0.34783752759297687,62916.22908806801,67.0
1689262916362707500,-7.101202124023437,3.0334535034179684,-2.0973206542968748,43.83206106870229,26.51145038167939,92.29007633587786,1.0,0.34783752759297687,62916.25213217735,67.0
1689262916362712300,-7.8912886718749995,2.916137622070312,-2.2170307373046874,27.358778625954198,34.465648854961835,93.8854961832061,1.0,0.34783752759297687,62916.27193546295,67.0
1689262916422806600,-8.33182177734375,2.6479870361328124,-2.4971523315429685,14.534351145038167,38.587786259541986,91.74045801526718,1.0,0.34783752759297687,62916.291934251785,67.0
1689262916422810700,-8.698134631347656,3.1028853515624997,-2.4253262817382812,0.08396946564885496,39.908396946564885,86.30534351145039,1.0,0.34783752759297687,62916.31648683548,67.0
1689262916422838400,-9.244012609863281,2.959233251953125,-2.408566870117187,-9.748091603053435,36.0763358778626,76.70229007633588,1.0,0.34783752759297687,62916.33679485321,67.0
1689262916485850100,-9.828197814941406,3.289633081054687,-2.710236279296875,-18.0381679389313,27.801526717557252,61.02290076335878,1.0,0.34783752759297687,62916.35984683037,67.0
1689262916485862000,-9.911994873046874,3.1268273681640624,-2.3630770385742186,-23.48854961832061,21.412213740458014,46.97709923664122,1.0,0.34783752759297687,62916.38010954857,67.0
1689262916485867000,-9.890447058105469,2.712630480957031,-2.1739351074218747,-23.870229007633586,10.801526717557252,28.702290076335878,1.0,0.34783752759297687,62916.403688669205,67.0
1689262916543669400,-9.60793126220703,2.0087351928710935,-1.8411410766601561,-17.862595419847327,4.267175572519084,14.763358778625955,0.0,0.3063240845998128,62916.42424583435,68.0
