%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28
1676072639763307700,0,72639.0,1.0,0.04815855249762535,-0.0051070223562419415,-0.042832616716623306,16.0,0.05867120996117592,-0.008654575794935226,-0.1213536337018013,17.0,-0.07346247881650925,-0.11200576275587082,0.04457041621208191,18.0,-0.09534234553575516,-0.07587401568889618,0.05924879387021065,20.0,-0.017860518768429756,-0.09334981441497803,-0.07728412747383118,21.0,0.049221012741327286,0.09869780391454697,0.0009752877522259951,22.0,0.009037584066390991,-0.047085653990507126,-0.03418966382741928
1676072639787207600,0,72639.0,1.0,0.01960149221122265,-0.013627191074192524,-0.01833314076066017,16.0,0.11817479133605957,0.08439553529024124,-0.1097165197134018,17.0,-0.03526005893945694,-0.03396732732653618,-0.00624766806140542,18.0,-0.10619354248046875,-0.049380723387002945,-0.04079841449856758,20.0,0.011192478239536285,0.04305744171142578,0.0018574778223410249,21.0,0.045887358486652374,0.14204749464988708,0.031169213354587555,22.0,0.007690005004405975,0.005956155247986317,0.0016728286864235997
1676072639799001900,0,72639.0,1.0,0.010063273832201958,0.03019690327346325,0.011453905142843723,16.0,-0.07231501489877701,-0.17928054928779602,-0.13147273659706116,17.0,-0.017430830746889114,-0.047452107071876526,-0.06328180432319641,18.0,-0.09287534654140472,-0.0743812769651413,-0.03034650720655918,20.0,0.005121736321598291,0.008237188681960106,0.03572028502821922,21.0,-0.0015539410524070263,0.09786578267812729,0.05258885398507118,22.0,-0.029569264501333237,0.006819768808782101,0.05523572862148285
1676072639803923600,0,72639.0,1.0,0.04397476837038994,0.011395926587283611,-0.031160598620772362,16.0,0.0025835963897407055,-0.08239651471376419,-0.19839414954185486,17.0,0.00590171106159687,0.03235781565308571,-0.11103751510381699,18.0,-0.14076974987983704,-0.09671470522880554,-0.13811548054218292,20.0,0.055242277681827545,9.709540609037504e-05,-0.01358693465590477,21.0,0.005320010706782341,0.051548343151807785,0.053305529057979584,22.0,-0.00546408724039793,0.011169575154781342,0.013125468045473099
1676072639817841300,0,72639.0,1.0,-0.005030226893723011,-0.041175711899995804,-0.022581318393349648,16.0,-0.16031582653522491,0.0013067676918581128,0.2182672768831253,17.0,0.01215207390487194,0.021727537736296654,-0.1431025266647339,18.0,-0.14015637338161469,-0.043824952095746994,-0.08743500709533691,20.0,-0.0015381926205009222,-0.09103283286094666,-0.056734029203653336,21.0,0.07196024805307388,0.056890275329351425,0.04128706455230713,22.0,-0.03501307591795921,0.041158467531204224,0.05166829004883766
1676072639824273200,0,72639.0,1.0,-0.08345227688550949,0.00653524836525321,-0.005399229004979134,16.0,-0.07069598883390427,0.03782214596867561,0.15224947035312653,17.0,0.07155171036720276,0.06677838414907455,-0.14826719462871552,18.0,-0.15253618359565735,-0.11809196323156357,-0.12873025238513947,20.0,0.052115339785814285,0.03415844962000847,-0.0948464497923851,21.0,0.036199115216732025,-0.041889533400535583,0.00370645965449512,22.0,0.02197098731994629,-0.02901853621006012,-0.025084806606173515
1676072639835675200,0,72639.0,1.0,-0.01698526367545128,-0.0019644531421363354,-0.012736579403281212,16.0,0.09956442564725876,0.15101258456707,0.0678694024682045,17.0,0.022877972573041916,0.07754537463188171,-0.0936053916811943,18.0,-0.1477874368429184,-0.07211553305387497,-0.06291648745536804,20.0,-0.02427392639219761,-0.004435161594301462,0.0529966801404953,21.0,0.06081022322177887,0.029924575239419937,-0.03748707100749016,22.0,-0.003907232079654932,-0.013561275787651539,0.018014995381236076
1676072639854274700,0,72639.0,1.0,0.008509540930390358,0.019030500203371048,-0.0102869076654315,16.0,-0.032489802688360214,-0.17888182401657104,-0.3830672800540924,17.0,0.007274681702256203,0.03526264801621437,-0.08308504521846771,18.0,-0.1386949121952057,-0.07487080246210098,-0.05989331752061844,20.0,-0.0028432863764464855,0.003412745427340269,-0.018439218401908875,21.0,0.09185494482517242,0.07647017389535904,-0.0646311342716217,22.0,0.07010140269994736,-0.004616999067366123,-0.13523587584495544
1676072639860086000,0,72639.0,1.0,-0.022484740242362022,-0.03229747340083122,-0.014034982770681381,16.0,0.043650656938552856,0.0434623621404171,-0.04153198003768921,17.0,-0.02586783468723297,0.037481971085071564,-0.03687124699354172,18.0,-0.11445397883653641,-0.01034116093069315,-0.099726602435112,20.0,-0.08801451325416565,-0.02418527379631996,0.08559885621070862,21.0,-0.07426547259092331,-0.007129994686692953,-0.037066750228405,22.0,-0.012625514529645443,0.01573018729686737,0.0490381233394146
1676072639862941600,0,72639.0,1.0,0.02215421572327614,0.01751621626317501,0.013989178463816643,16.0,-0.0035530298482626677,0.12474220991134644,0.22104965150356293,17.0,-0.03964388370513916,0.03296886757016182,-0.04801559075713158,18.0,-0.09213890880346298,-0.13737282156944275,-0.07918231934309006,20.0,-0.04738219454884529,0.03814598172903061,0.06319399923086166,21.0,0.027816032990813255,0.004517056979238987,-0.04715320095419884,22.0,0.054826077073812485,-0.026648880913853645,-0.05959707871079445
1676072639892701000,0,72639.0,1.0,0.048620689660310745,-0.008585375733673573,-0.048753101378679276,16.0,-0.0345272533595562,-0.07660464197397232,-0.1289246678352356,17.0,0.07125433534383774,-0.05196567624807358,-0.029491517692804337,18.0,0.003276458941400051,-0.07931049913167953,0.030837230384349823,20.0,0.03525065630674362,0.012107743881642818,-0.0622861422598362,21.0,-0.010557334870100021,-0.02681877836585045,0.03463117778301239,22.0,-0.0037414380349218845,0.016474813222885132,0.023548968136310577
1676072639911290100,0,72639.0,1.0,0.03156166523694992,-0.030122611671686172,-0.022942155599594116,16.0,0.12223730236291885,0.1234157383441925,0.1622398942708969,17.0,0.054967064410448074,-0.1190328523516655,0.05342884361743927,18.0,0.05435050651431084,-0.015134931541979313,0.00792446918785572,20.0,0.11012182384729385,0.09976848214864731,-0.13410280644893646,21.0,-0.03210487961769104,-0.08239834755659103,0.020001297816634178,22.0,-0.03854083642363548,-0.02243221364915371,0.019263487309217453
1676072639924760200,0,72639.0,1.0,-0.006333442870527506,0.009435068815946579,-0.007942616939544678,16.0,-0.00833923276513815,0.08955620229244232,0.403607040643692,17.0,0.04381478950381279,-0.19979313015937805,0.08758053183555603,18.0,0.04878887161612511,-0.12008453905582428,0.10902894288301468,20.0,0.0558275543153286,-0.06256289035081863,-0.07174547016620636,21.0,0.11240474879741669,0.014894803054630756,0.0006007631891407073,22.0,0.04956560209393501,0.029934989288449287,-0.05458823963999748
1676072639939529200,0,72639.0,1.0,0.038861311972141266,-0.05036000907421112,0.011335182934999466,16.0,0.03130997717380524,0.025224482640624046,0.14690402150154114,17.0,0.007444173097610474,-0.19060488045215607,0.09772921353578568,18.0,0.08276844024658203,-0.195968359708786,0.03713082894682884,20.0,0.046236079186201096,0.04653793200850487,-0.021091042086482048,21.0,-0.08872845023870468,-0.03797871991991997,0.024175798520445824,22.0,-0.005198793951421976,0.010451692156493664,0.018975885584950447
1676072639948955200,0,72639.0,1.0,0.055810101330280304,-0.02292778342962265,0.07841283828020096,16.0,0.002876423764973879,0.0035777019802480936,0.07624895870685577,17.0,0.10678325593471527,-0.2767113447189331,0.092463418841362,18.0,0.06435626745223999,-0.209138423204422,0.09735780954360962,20.0,0.049480944871902466,-0.03922146186232567,-0.03768312558531761,21.0,0.10606628656387329,0.12988238036632538,-0.010627073235809803,22.0,0.06252364814281464,0.02327587828040123,-0.004875080194324255
1676072639956525200,0,72639.0,1.0,0.04764799773693085,-0.06624481827020645,0.04020434990525246,16.0,0.04194801673293114,-0.0010032551363110542,-0.04308096691966057,17.0,0.03452325612306595,-0.2635805308818817,0.08400524407625198,18.0,0.0814613550901413,-0.19609422981739044,0.046245887875556946,20.0,0.043021030724048615,0.08395747095346451,-0.04625893011689186,21.0,0.03630805015563965,0.0728151798248291,0.013418752700090408,22.0,-0.041465092450380325,-0.046682100743055344,0.019673151895403862
1676072639967875500,0,72639.0,1.0,-0.0048801167868077755,-0.036693114787340164,-0.014988095499575138,16.0,-0.035164933651685715,-0.05394958332180977,-0.03149167075753212,17.0,-0.008021097630262375,-0.1780320107936859,0.05519164353609085,18.0,0.08970501273870468,-0.2890879809856415,0.0435977429151535,20.0,-0.04990604147315025,-0.04522104188799858,0.11206147819757462,21.0,0.05727702006697655,0.05401904508471489,0.034825000911951065,22.0,0.010978979989886284,-0.01142690796405077,-0.015698309987783432
1676072639976925400,0,72639.0,1.0,-0.05695560574531555,0.012058553285896778,-0.013375990092754364,16.0,0.03877771645784378,0.014306793920695782,-0.00800257921218872,17.0,-0.019727492704987526,-0.16890639066696167,0.07974029332399368,18.0,0.036913204938173294,-0.2806142270565033,0.04784112796187401,20.0,-0.09681543707847595,-0.08302144706249237,0.04425070434808731,21.0,0.06957591325044632,0.017412394285202026,-0.006434345617890358,22.0,-0.004072178620845079,-0.005782888270914555,0.022397499531507492
1676072639990582300,0,72639.0,1.0,-0.03522055596113205,-0.059268515557050705,-0.05624128505587578,16.0,0.005559234414249659,-0.11970891058444977,-0.1068846583366394,17.0,0.030975444242358208,-0.14794844388961792,0.04053150862455368,18.0,0.01719115674495697,-0.26190051436424255,0.11833927780389786,20.0,-0.04460544139146805,-0.06914807856082916,0.07786741107702255,21.0,0.03740270435810089,0.049210526049137115,0.014115601778030396,22.0,0.01682892255485058,-0.03381229192018509,-0.02120540477335453
1676072639998642000,0,72639.0,1.0,-0.014974473044276237,0.03623831272125244,-0.023782847449183464,16.0,0.024776527658104897,-0.18944312632083893,-0.37853607535362244,17.0,-0.03448513522744179,-0.054923105984926224,0.05291672796010971,18.0,-0.02124546840786934,-0.3095075190067291,0.034171443432569504,20.0,-0.06444817781448364,-0.06085459515452385,-0.0022612635511904955,21.0,0.13488078117370605,0.04124116525053978,-0.028922291472554207,22.0,-0.006897762417793274,0.004402511287480593,0.011770594865083694
1676072640014234600,0,72640.0,1.0,-0.056817542761564255,0.031213602051138878,-0.026613114401698112,16.0,-0.04849527031183243,-0.10741566866636276,-0.06046323478221893,17.0,0.02328827604651451,-0.0215409304946661,0.016575930640101433,18.0,0.013651969842612743,-0.1508156657218933,0.009778599254786968,20.0,-0.1289757341146469,-0.14609651267528534,0.18161724507808685,21.0,-0.01645992137491703,-0.09687382727861404,-0.020205045118927956,22.0,0.00047406862722709775,-0.01529509574174881,-0.05682005733251572
1676072640017703600,0,72640.0,1.0,0.02210291661322117,0.00514245918020606,-0.037113599479198456,16.0,-0.2152252346277237,-0.32850414514541626,-0.27707576751708984,17.0,-0.15919087827205658,0.0467437207698822,-0.013691188767552376,18.0,-0.034415602684020996,-0.15053866803646088,-0.05405331775546074,20.0,-0.1137659102678299,-0.1617816686630249,0.16046303510665894,21.0,0.017311595380306244,-0.03403410688042641,-0.024205809459090233,22.0,-0.030935363844037056,-0.0661390945315361,0.030095744878053665
1676072640033170300,0,72640.0,1.0,-0.03820282965898514,-0.06517545133829117,0.0064422255381941795,16.0,0.0243095513433218,0.07271506637334824,-0.06733343750238419,17.0,-0.0844886526465416,0.056256867945194244,0.0071853226982057095,18.0,0.06469319760799408,-0.04394477605819702,-0.032366007566452026,20.0,-0.13087260723114014,-0.260895311832428,0.18426787853240967,21.0,0.02334517613053322,-0.10871277749538422,-0.03528076410293579,22.0,-0.021776685491204262,0.024653572589159012,0.012554125860333443
1676072640044986100,0,72640.0,1.0,0.0296750720590353,-0.03221694007515907,-0.008578621782362461,16.0,-0.1115899607539177,0.04064900055527687,0.16537240147590637,17.0,-0.180213063955307,0.11433426290750504,-0.0064641013741493225,18.0,0.043352510780096054,0.13128428161144257,-0.010482048615813255,20.0,-0.020190883427858353,-0.11387146264314651,-0.0003201163199264556,21.0,-0.03270624577999115,-0.09748554974794388,0.02216438017785549,22.0,-0.0197315514087677,-0.05002898722887039,5.3983920224709436e-05
1676072640064913100,0,72640.0,1.0,-0.019690580666065216,0.005937952548265457,-0.01929650455713272,16.0,-0.02155112475156784,0.12840323150157928,0.11656604707241058,17.0,-0.1907469481229782,0.03636406362056732,0.0023224635515362024,18.0,-0.007153905928134918,0.17545174062252045,-0.020924145355820656,20.0,0.05914512276649475,-0.02264178730547428,-0.0977766215801239,21.0,-0.06730715930461884,-0.05565895140171051,0.03253442794084549,22.0,-0.021692579612135887,0.011499693617224693,-0.032070592045784
1676072640070964000,0,72640.0,1.0,0.028995756059885025,0.07473614811897278,-0.01741940900683403,16.0,-0.03067396953701973,0.11426502466201782,0.15685981512069702,17.0,-0.24397030472755432,0.04088256135582924,0.052938591688871384,18.0,0.0238234531134367,0.2554135322570801,0.0072448113933205605,20.0,0.06456178426742554,0.05492172762751579,-0.18489758670330048,21.0,-0.10060615092515945,-0.10536040365695953,0.04736170917749405,22.0,-0.008588789030909538,-0.042301539331674576,0.036644794046878815
1676072640075058900,0,72640.0,1.0,0.019086703658103943,0.024843133985996246,-0.0354856476187706,16.0,-0.030893560498952866,0.02423151582479477,0.05790106952190399,17.0,-0.10200707614421844,0.00023744373174849898,0.0801466703414917,18.0,0.0053957365453243256,0.2401770055294037,0.03667721152305603,20.0,0.05090757831931114,0.05037588253617287,-0.13229680061340332,21.0,-0.07140836119651794,-0.23778603971004486,0.056993212550878525,22.0,-0.03149767220020294,-0.02180497534573078,0.026454996317625046
1676072640087594400,0,72640.0,1.0,0.028072284534573555,0.03342153877019882,-0.04859544336795807,16.0,0.10137562453746796,0.22487422823905945,0.14717011153697968,17.0,-0.2761613428592682,-0.03231855481863022,0.10910619050264359,18.0,0.016979919746518135,0.33835259079933167,-0.01607457920908928,20.0,0.03717999532818794,0.23403576016426086,0.006699301302433014,21.0,-0.14552083611488342,-0.17471708357334137,0.028245674446225166,22.0,0.04136759415268898,-0.01977849006652832,-0.049483999609947205
1676072640104661600,0,72640.0,1.0,0.0075781638734042645,0.12182167917490005,-0.03946320712566376,16.0,0.07248702645301819,0.2987787127494812,0.3813784718513489,17.0,-0.13931821286678314,0.027422264218330383,0.024536533281207085,18.0,0.047932978719472885,0.3027808964252472,-0.008899455890059471,20.0,-0.007533149793744087,0.18721233308315277,0.08308549970388412,21.0,-0.042473483830690384,-0.01278043445199728,-0.060076840221881866,22.0,0.05888757109642029,-0.02311963029205799,-0.07932119816541672
1676072640118799300,0,72640.0,1.0,-0.019109725952148438,0.033678870648145676,0.002274555852636695,16.0,-0.06352245062589645,0.11176928877830505,0.42124703526496887,17.0,-0.019658692181110382,0.030535558238625526,-0.03941943496465683,18.0,0.0658973902463913,0.2034621238708496,-0.05354032292962074,20.0,0.01430528610944748,0.027253136038780212,-0.0035372383426874876,21.0,-0.009605064056813717,-0.1807883083820343,-0.024172237142920494,22.0,0.016875648871064186,-0.020000861957669258,-0.000341899722116068
1676072640130558900,0,72640.0,1.0,-0.010042764246463776,0.057349272072315216,0.009630006738007069,16.0,0.10068333148956299,0.2203959971666336,0.25941962003707886,17.0,0.0012853763764724135,-0.05345901846885681,-0.0343482680618763,18.0,0.05217498540878296,0.14668238162994385,-0.056434500962495804,20.0,0.03762402385473251,-0.05670503154397011,-0.10308415442705154,21.0,0.020513303577899933,-0.14708109200000763,-0.042009782046079636,22.0,0.021963585168123245,-0.008572609163820744,-0.004079658538103104
1676072640147950700,0,72640.0,1.0,-0.012085320428013802,-0.002880263142287731,0.016281956806778908,16.0,0.01801908388733864,0.03157265856862068,-0.06800666451454163,17.0,0.09028894454240799,-0.0003411750076338649,-0.043709419667720795,18.0,0.10591837763786316,0.14896012842655182,-0.06409002840518951,20.0,0.058883558958768845,0.00020555921946652234,0.015608124434947968,21.0,0.06324516236782074,-0.10755591094493866,0.019369687885046005,22.0,0.04106121137738228,0.031097901985049248,0.012476207688450813
1676072640157903700,0,72640.0,1.0,-0.01675187423825264,0.0384393148124218,0.016926180571317673,16.0,-0.10554222017526627,-0.13949981331825256,-0.22629603743553162,17.0,0.12228313088417053,-0.010674124583601952,-0.027071943506598473,18.0,0.06977182626724243,0.10629931092262268,-0.02617674507200718,20.0,0.11593116074800491,0.07606996595859528,-0.16788211464881897,21.0,0.04235384985804558,-0.0029265691991895437,-0.01016595121473074,22.0,-0.01527407392859459,-0.0410471186041832,-0.031223490834236145
1676072640172409700,0,72640.0,1.0,0.02410431019961834,0.02245572954416275,-0.026808932423591614,16.0,-0.08543211221694946,-0.1259656548500061,-0.18724417686462402,17.0,0.13994592428207397,-0.015829216688871384,-0.007714082486927509,18.0,0.08072544634342194,0.0756714940071106,-0.09007928520441055,20.0,0.05148161202669144,-0.08049368113279343,-0.11096545308828354,21.0,-0.031782083213329315,-0.0899980440735817,0.027861077338457108,22.0,0.013369075022637844,-0.0202489010989666,0.006910250056535006
1676072640181472500,0,72640.0,1.0,0.04390488564968109,0.009718027897179127,-0.01630481146275997,16.0,0.04629463702440262,-0.03112770803272724,-0.12240640819072723,17.0,0.136663019657135,-0.11108828336000443,0.03403951972723007,18.0,0.05680650845170021,0.06162337213754654,0.0395665280520916,20.0,0.010822887532413006,-0.08435234427452087,-0.04917910695075989,21.0,0.019703105092048645,0.012569444254040718,-0.00018283829558640718,22.0,0.015547478571534157,-0.007484384346753359,0.028327422216534615
1676072640196561300,0,72640.0,1.0,0.05568484961986542,0.00828503631055355,0.00839377660304308,16.0,0.07050881534814835,-0.013528882525861263,-0.06907009333372116,17.0,0.15118823945522308,-0.0022618696093559265,0.042586375027894974,18.0,0.0016418485902249813,0.04631681367754936,0.08216306567192078,20.0,-0.049947332590818405,0.06432031095027924,0.1482148915529251,21.0,-0.0083918496966362,0.049469202756881714,0.01687251217663288,22.0,-0.039318494498729706,-0.04587411507964134,0.019383879378437996
1676072640211060000,0,72640.0,1.0,-0.03955558314919472,-0.02393770031630993,0.0558597631752491,16.0,0.035588596016168594,-0.11970141530036926,-0.12945690751075745,17.0,0.0900334045290947,0.0055419644340872765,0.06033685803413391,18.0,0.03038356825709343,0.032239705324172974,0.047907549887895584,20.0,-0.10427000373601913,-0.1114543080329895,0.13328517973423004,21.0,0.032232727855443954,0.04703228920698166,0.007394922431558371,22.0,0.029900163412094116,0.07009506970643997,-0.005398995708674192
1676072640214678700,0,72640.0,1.0,0.013365067541599274,-0.022919755429029465,-0.022142739966511726,16.0,0.07239636778831482,-0.01342106144875288,-0.04320972412824631,17.0,0.04072871804237366,0.05624816566705704,0.07362817227840424,18.0,0.006612349767237902,-0.0022596928756684065,0.03065313771367073,20.0,-0.07775106281042099,0.0062118214555084705,0.11791335791349411,21.0,0.04847826808691025,0.12746526300907135,0.016338367015123367,22.0,-0.02474624663591385,-0.016033470630645752,0.0313575454056263
1676072640224012300,0,72640.0,1.0,0.010328801348805428,0.003993083257228136,0.018421290442347527,16.0,-0.012493024580180645,-0.0039536794647574425,-0.023942140862345695,17.0,0.019154924899339676,0.11832223832607269,0.04396384581923485,18.0,-0.00894393865019083,0.04579830914735794,0.03764853626489639,20.0,-0.06899087131023407,-0.041544169187545776,0.0014601621078327298,21.0,0.01997319795191288,0.028715305030345917,0.06596188992261887,22.0,-0.030246643349528313,-0.01076448243111372,0.040270060300827026
1676072640237547200,0,72640.0,1.0,-0.023471390828490257,-0.06222976744174957,-0.01415947638452053,16.0,-0.015248969197273254,0.09842880815267563,0.2501056492328644,17.0,0.0385621152818203,-0.0018646882381290197,0.08220471441745758,18.0,0.030745556578040123,0.07268141210079193,0.06694619357585907,20.0,-0.044022269546985626,0.0011088915634900331,0.10055597126483917,21.0,-0.023289399221539497,0.06842624396085739,0.026107465848326683,22.0,0.009109444916248322,0.03394876420497894,-0.03422025218605995
1676072640247774200,0,72640.0,1.0,-0.0560913123190403,0.06796921044588089,0.05023214966058731,16.0,-0.06430502235889435,-0.08322453498840332,0.014855637215077877,17.0,0.013392798602581024,0.14682762324810028,0.12571224570274353,18.0,-0.02566930651664734,0.04333191365003586,0.1329759955406189,20.0,0.012289880774915218,0.09489293396472931,-0.07656324654817581,21.0,-0.06149417161941528,0.021484820172190666,0.05651587247848511,22.0,-0.03809690475463867,-0.0054737236350774765,0.08103044331073761
1676072640252375200,0,72640.0,1.0,0.020526926964521408,0.006977471522986889,-0.011095293797552586,16.0,0.11624807119369507,0.005631695967167616,-0.0960487574338913,17.0,-0.009486290626227856,0.032033734023571014,0.1611916869878769,18.0,0.01100716833025217,0.04492548853158951,0.060544971376657486,20.0,-0.033176153898239136,-0.019795838743448257,0.05382330343127251,21.0,-0.029051266610622406,0.1170354038476944,-0.003126302734017372,22.0,-0.061480190604925156,0.06373365223407745,0.045040518045425415
1676072640271450600,0,72640.0,1.0,-0.05647933483123779,-0.046209242194890976,-0.01349209900945425,16.0,0.12358260899782181,0.041155990213155746,-0.21773619949817657,17.0,-0.086418017745018,0.04909920319914818,0.1333555281162262,18.0,0.006291091907769442,0.10103276371955872,0.15564216673374176,20.0,0.0015082042664289474,0.09991546720266342,-0.014620283618569374,21.0,-0.03885777294635773,0.08737325668334961,0.021416395902633667,22.0,-0.007953818887472153,0.0011247131042182446,0.030827857553958893
1676072640274886900,0,72640.0,1.0,0.01647365093231201,0.023198163136839867,-0.047190550714731216,16.0,-0.010410180315375328,0.0030928845517337322,0.07060197740793228,17.0,-0.05859408527612686,0.03290443494915962,0.13669544458389282,18.0,-0.028874704614281654,0.012134131975471973,0.13484735786914825,20.0,-0.03060201182961464,0.02622470259666443,0.05144817754626274,21.0,0.06293000280857086,0.14184033870697021,-0.00948002003133297,22.0,0.003312149317935109,-0.005758475977927446,-0.000906320521607995
1676072640283588100,0,72640.0,1.0,0.031140824779868126,-0.05381244421005249,-0.02916073612868786,16.0,0.07841850817203522,0.017688089981675148,-0.209873229265213,17.0,-0.04267552122473717,0.04250238463282585,0.14175301790237427,18.0,0.04040932655334473,0.12622785568237305,0.10920692980289459,20.0,0.02580825611948967,0.08219482749700546,-0.031034162268042564,21.0,0.0740199014544487,0.13518357276916504,-0.03143610060214996,22.0,-0.010220364667475224,-0.02918645180761814,0.0029754501301795244
1676072640299422800,0,72640.0,1.0,-0.020622527226805687,-0.006699211895465851,0.021868329495191574,16.0,-0.008780284784734249,-0.05812204256653786,-0.060580745339393616,17.0,-0.005722384434193373,0.03629503399133682,0.10319981724023819,18.0,0.03634798526763916,0.05063838139176369,0.07512939721345901,20.0,0.006428408902138472,0.029165660962462425,-0.04569673910737038,21.0,0.09433613717556,0.09783987700939178,-0.016624419018626213,22.0,-0.02238532342016697,0.011505872942507267,-0.0008081324631348252
