%time,field.mode,field.duration,field.motor1_move,field.motor2_move,field.motor1_torque,field.motor2_torque,field.PF_cmd,field.EV_cmd,field.theta_cmd,field.alpha_cmd,field.PF_curr,field.EV_curr,field.CPU0,field.CPU1,field.CPU2,field.CPU3,field.t,field.valid
1689263402518042200,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,20.0,71.4000015258789,0.0,63402.37109375,1.0
1689263402518062300,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,20.0,71.4000015258789,0.0,63402.3828125,1.0
1689263402518068400,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,25.0,20.0,71.4000015258789,0.0,63402.390625,1.0
1689263402518081300,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,12.5,76.9000015258789,0.0,63402.40234375,1.0
1689263402518086500,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,12.5,76.9000015258789,0.0,63402.4140625,1.0
1689263402518099800,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,12.5,76.9000015258789,0.0,63402.421875,1.0
1689263402705183200,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,12.5,76.9000015258789,0.0,63402.43359375,1.0
1689263402705205700,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,12.5,76.9000015258789,0.0,63402.44140625,1.0
1689263402705218100,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,12.5,76.9000015258789,0.0,63402.453125,1.0
1689263402705223700,0,0,425,425,3000,3000,6.115465117914945e-16,0.0,0.0,0.0,0.0,0.0,0.0,12.5,76.9000015258789,0.0,63402.4609375,1.0
