%time,field.mx,field.my,field.fz,field.t
1689263402823439200,13.0,55.0,148.96,63402.642028808594
1689263402823457200,14.0,55.0,150.92,63402.6525144577
1689263402823459800,13.0,55.0,148.96,63402.663034677505
1689263402823461700,13.0,56.0,148.96,63402.67385196686
1689263402823470600,13.0,56.0,148.96,63402.68428277969
1689263402823472300,12.0,56.0,148.96,63402.69474816322
1689263402823530100,12.0,57.0,148.96,63402.705194950104
1689263402823544300,12.0,57.0,150.92,63402.71562933922
1689263402823547300,11.0,56.0,148.96,63402.72617530823
1689263402823566600,11.0,56.0,148.96,63402.73653101921
1689263403430193900,11.0,56.0,150.92,63402.747017383575
1689263403430206400,11.0,56.0,150.92,63402.75747537613
1689263403430211500,11.0,56.0,148.96,63402.767877817154
1689263403430223000,12.0,56.0,150.92,63402.77828216553
1689263403430228300,12.0,56.0,148.96,63402.78875517845
1689263403430231100,13.0,56.0,150.92,63402.79920244217
1689263403430233100,12.0,56.0,148.96,63402.80960035324
1689263403430236900,13.0,56.0,150.92,63402.82002902031
1689263403430275000,12.0,55.0,148.96,63402.83058357239
1689263403430303300,14.0,56.0,150.92,63402.84101510048
1689263403430313900,14.0,56.0,150.92,63402.85150909424
1689263403430320300,15.0,57.0,150.92,63402.861978292465
1689263403430396700,15.0,57.0,150.92,63402.87244129181
1689263403430423400,14.0,57.0,148.96,63402.88296318054
1689263403430429200,14.0,58.0,148.96,63402.89342570305
1689263403430448000,13.0,57.0,148.96,63402.903777360916
1689263403430470700,12.0,57.0,148.96,63402.91419506073
1689263403430484000,12.0,57.0,148.96,63402.92462229729
1689263403430509500,12.0,56.0,150.92,63402.93503308296
1689263403430554400,12.0,56.0,150.92,63402.94547748566
1689263403430564200,13.0,56.0,152.88,63402.95592713356
1689263403430599300,15.0,56.0,154.84,63402.966291189194
1689263403430617900,16.0,56.0,156.8,63402.976826906204
1689263403430643600,20.0,56.0,160.72,63402.9873380661
1689263403430658800,24.0,56.0,162.68,63402.99779200554
1689263403430670500,30.0,57.0,164.64,63403.00827693939
1689263403430716400,37.0,57.0,168.56,63403.0187792778
1689263403430722000,45.0,57.0,174.44,63403.02927803993
1689263403448478500,52.0,57.0,178.35999999999999,63403.03976392746
1689263403448484300,59.0,58.0,182.28,63403.05028939247
1689263403448499200,64.0,57.0,186.2,63403.06078720093
1689263403448502400,69.0,59.0,190.12,63403.07127690315
1689263403448511200,71.0,59.0,192.07999999999998,63403.08203077316
1689263403448513400,72.0,60.0,194.04,63403.09259843826
1689263403448539700,72.0,62.0,196.0,63403.10325574875
1689263403448594000,75.0,64.0,199.92,63403.114478349686
1689263403448601600,76.0,66.0,201.88,63403.12503051758
1689263403448611000,77.0,67.0,203.84,63403.13551735878
1689263403448635500,80.0,70.0,205.79999999999998,63403.146020412445
1689263403448645600,82.0,71.0,207.76,63403.15650963783
1689263403448713900,84.0,71.0,209.72,63403.16702437401
1689263403448722200,85.0,72.0,209.72,63403.177501916885
1689263403448728800,84.0,71.0,205.79999999999998,63403.188002347946
1689263403448741500,83.0,72.0,205.79999999999998,63403.198535203934
1689263403448752700,80.0,71.0,199.92,63403.20903134346
1689263403448754300,77.0,71.0,196.0,63403.21950554848
1689263403448776900,74.0,71.0,190.12,63403.23003029823
1689263403448786000,70.0,71.0,186.2,63403.24053359032
1689263403448793000,68.0,72.0,180.32,63403.25103545189
1689263403448808200,67.0,71.0,176.4,63403.261531829834
1689263403448828100,64.0,71.0,172.48,63403.27202653885
1689263403448838200,61.0,71.0,164.64,63403.28281211853
1689263403448851300,59.0,72.0,160.72,63403.29337358475
1689263403448853300,54.0,71.0,154.84,63403.303871393204
1689263403448865700,51.0,72.0,150.92,63403.31444191933
1689263403448871200,47.0,71.0,145.04,63403.32498884201
1689263403448880900,44.0,73.0,139.16,63403.335510253906
1689263403448883200,41.0,74.0,133.28,63403.34597277641
1689263403448884900,36.0,76.0,125.44,63403.35651373863
1689263403499938400,33.0,78.0,119.56,63403.367270708084
1689263403499954100,30.0,81.0,111.72,63403.377977609634
1689263403499957700,26.0,84.0,101.92,63403.38850569725
1689263403499960700,23.0,87.0,94.08,63403.39902329445
1689263403499962300,21.0,92.0,84.28,63403.40950870514
1689263403499963900,16.0,95.0,76.44,63403.420016527176
1689263403563890000,14.0,98.0,68.6,63403.43052792549
1689263403563905000,9.0,100.0,60.76,63403.44136476517
1689263403563914200,8.0,102.0,52.92,63403.45185852051
1689263403563919200,8.0,105.0,49.0,63403.46237921715
1689263403563921600,9.0,104.0,45.08,63403.473011016846
1689263403563923800,11.0,103.0,43.12,63403.48351931572
1689263403623891200,11.0,97.0,41.16,63403.49402952194
1689263403623907500,8.0,90.0,39.2,63403.50452041626
1689263403623911400,5.0,83.0,39.2,63403.515035152435
1689263403623915900,2.0,74.0,35.28,63403.52551603317
1689263403623918100,0.0,65.0,35.28,63403.536034822464
1689263403707905400,-2.0,52.0,31.36,63403.546530008316
1689263403707910700,-3.0,39.0,29.4,63403.55713176727
1689263403707918200,-4.0,23.0,25.48,63403.56773662567
1689263403707941600,-6.0,6.0,23.52,63403.57828426361
1689263403707944000,-9.0,-10.0,23.52,63403.58877849579
1689263403707965300,-12.0,-21.0,19.6,63403.599262952805
1689263403707967100,-12.0,-22.0,13.719999999999999,63403.61063289642
1689263403707968400,-10.0,-26.0,13.719999999999999,63403.62109041214
1689263403763852600,-16.0,-51.0,19.6,63403.63154768944
1689263403763860400,-17.0,-52.0,21.56,63403.64228439331
1689263403763867900,-8.0,-35.0,19.6,63403.65278863907
1689263403763883300,-5.0,-39.0,19.6,63403.66360831261
1689263403763886300,-7.0,-31.0,19.6,63403.67403817177
1689263403763896800,-12.0,-33.0,21.56,63403.68458151817
1689263403827976000,-13.0,-33.0,19.6,63403.695256233215
1689263403827982400,-12.0,-33.0,19.6,63403.705835819244
1689263403827983900,-11.0,-33.0,19.6,63403.71628570557
1689263403827995200,-10.0,-32.0,19.6,63403.72679114342
1689263403828004600,-10.0,-33.0,19.6,63403.73729300499
1689263403912339500,-11.0,-32.0,17.64,63403.74777007103
1689263403912357900,-10.0,-31.0,17.64,63403.75828361511
1689263403912404900,-9.0,-30.0,17.64,63403.76874065399
1689263403912438100,-9.0,-29.0,17.64,63403.77926135063
1689263403912440200,-9.0,-29.0,15.68,63403.78979945183
1689263403912575400,-9.0,-29.0,15.68,63403.800478458405
1689263403912593200,-7.0,-28.0,15.68,63403.811026096344
1689263403912595000,-7.0,-27.0,15.68,63403.821501255035
1689263403912597600,-6.0,-26.0,15.68,63403.83200573921
1689263403970870800,-7.0,-25.0,13.719999999999999,63403.84254360199
1689263403970883500,-7.0,-25.0,13.719999999999999,63403.85372591019
1689263403970960700,-6.0,-24.0,13.719999999999999,63403.864250421524
1689263403970971800,-4.0,-23.0,13.719999999999999,63403.87479138374
1689263403971027600,-4.0,-22.0,13.719999999999999,63403.88532495499
1689263404032192700,-5.0,-23.0,11.76,63403.89587974548
1689263404032212800,-4.0,-21.0,13.719999999999999,63403.90649557114
1689263404032217400,-5.0,-20.0,9.8,63403.91704750061
1689263404032222000,-5.0,-20.0,11.76,63403.92753767967
1689263404032229200,-3.0,-18.0,11.76,63403.93803977966
1689263404032264300,-2.0,-17.0,11.76,63403.948533535004
1689263404116013900,-3.0,-15.0,11.76,63403.95921111107
1689263404116027500,-3.0,-15.0,9.8,63403.969636678696
1689263404116031400,-2.0,-13.0,11.76,63403.98012924194
1689263404116033200,-3.0,-12.0,11.76,63403.99070549011
1689263404116194900,-5.0,-11.0,9.8,63404.00124979019
1689263404116201100,-7.0,-9.0,11.76,63404.01177287102
1689263404116203700,-9.0,-8.0,11.76,63404.02229809761
1689263404116329300,-11.0,-9.0,11.76,63404.032866477966
1689263404168023300,-12.0,-9.0,13.719999999999999,63404.04343223572
1689263404168241500,-12.0,-8.0,13.719999999999999,63404.053871154785
1689263404168258300,-12.0,-10.0,11.76,63404.06431412697
1689263404168260900,-11.0,-11.0,11.76,63404.07479310036
1689263404168262900,-8.0,-12.0,13.719999999999999,63404.08538222313
1689263404228059200,-7.0,-13.0,13.719999999999999,63404.09750723839
1689263404228065400,-6.0,-14.0,15.68,63404.1079955101
1689263404228068000,-6.0,-14.0,13.719999999999999,63404.118528842926
1689263404228069600,-7.0,-14.0,13.719999999999999,63404.12901067734
1689263404228072600,-8.0,-13.0,13.719999999999999,63404.139554739
1689263404314557000,-8.0,-13.0,11.76,63404.15014386177
1689263404314585200,-7.0,-12.0,13.719999999999999,63404.16064333916
1689263404314592200,-7.0,-10.0,13.719999999999999,63404.17119073868
1689263404314597700,-8.0,-10.0,11.76,63404.18178200722
1689263404314604000,-7.0,-11.0,17.64,63404.19231700897
1689263404314689000,-16.0,-21.0,33.32,63404.203010082245
1689263404384058500,-23.0,-13.0,49.0,63404.21354317665
1689263404384063400,-9.0,-11.0,60.76,63404.22403860092
1689263404384065500,12.0,-3.0,78.4,63404.23452401161
1689263404384073100,20.0,1.0,98.0,63404.24501442909
1689263404384074600,25.0,9.0,127.39999999999999,63404.25575733185
1689263404384079500,40.0,-1.0,170.52,63404.26627802849
1689263404384080800,62.0,-22.0,211.68,63404.27711725235
1689263404384081900,77.0,-36.0,252.84,63404.28773546219
1689263404384083200,86.0,-50.0,292.04,63404.29824876785
1689263404443794700,94.0,-59.0,331.24,63404.308762311935
1689263404443953600,90.0,-45.0,360.64,63404.31937432289
1689263404443984700,110.0,-14.0,384.15999999999997,63404.32988476753
1689263404444013700,129.0,37.0,392.0,63404.341720342636
1689263404444022400,134.0,45.0,411.59999999999997,63404.35220217705
1689263404444032100,124.0,47.0,437.08,63404.362829208374
1689263404527903200,117.0,69.0,448.84,63404.37345457077
1689263404527908600,116.0,108.0,454.71999999999997,63404.38398551941
1689263404528068100,125.0,144.0,462.56,63404.39453744888
1689263404528099500,141.0,169.0,478.24,63404.40502786636
1689263404528121500,159.0,193.0,490.0,63404.415518283844
1689263404528264400,179.0,225.0,495.88,63404.42601299286
1689263404528272700,203.0,258.0,497.84,63404.43651676178
1689263404528274100,224.0,280.0,509.59999999999997,63404.44709610939
1689263404583976800,239.0,294.0,519.4,63404.457641363144
1689263404583980400,250.0,309.0,527.24,63404.46821689606
1689263404583982600,255.0,326.0,533.12,63404.47874999046
1689263404583993600,256.0,346.0,542.92,63404.48924088478
1689263404584034000,252.0,368.0,552.72,63404.49976301193
1689263404648037300,247.0,393.0,562.52,63404.51027464867
1689263404648049100,242.0,416.0,572.3199999999999,63404.520787239075
1689263404648051600,234.0,434.0,576.24,63404.53128886223
1689263404648063300,224.0,448.0,580.16,63404.54177212715
1689263404648066000,208.0,461.0,578.2,63404.55231189728
1689263404648068600,192.0,473.0,570.36,63404.56286931038
1689263404727742300,180.0,486.0,566.4399999999999,63404.57347822189
1689263404727748600,173.0,500.0,560.56,63404.58560538292
1689263404727758400,172.0,513.0,556.64,63404.59624886513
1689263404727761500,174.0,525.0,552.72,63404.60681557655
1689263404727763300,180.0,536.0,548.8,63404.61729192734
1689263404727872200,184.0,547.0,544.88,63404.62777137756
1689263404727910100,189.0,562.0,537.04,63404.63826227188
1689263404727932000,190.0,578.0,529.2,63404.64876651764
1689263404787891900,189.0,591.0,517.4399999999999,63404.659257888794
1689263404787897500,188.0,604.0,511.56,63404.6697537899
1689263404787899000,185.0,618.0,501.76,63404.68028187752
1689263404787909900,179.0,630.0,493.92,63404.69089150429
1689263404787911400,175.0,645.0,488.03999999999996,63404.70151782036
1689263404847720600,171.0,661.0,484.12,63404.71202325821
1689263404847729400,165.0,677.0,480.2,63404.722806215286
1689263404847732000,162.0,693.0,478.24,63404.733380794525
1689263404847734300,160.0,709.0,480.2,63404.74402594566
1689263404847736600,160.0,724.0,482.15999999999997,63404.75451898575
1689263404847748500,161.0,739.0,484.12,63404.76503825188
1689263404944805700,160.0,752.0,484.12,63404.775530815125
1689263404944817600,158.0,767.0,480.2,63404.78604578972
1689263404944824000,153.0,781.0,476.28,63404.79653573036
1689263404944826400,145.0,796.0,466.48,63404.807142972946
1689263404944828300,136.0,811.0,456.68,63404.817616939545
1689263404944832800,130.0,824.0,444.92,63404.82824397087
1689263404944837100,123.0,834.0,429.24,63404.83875012398
1689263404944856400,117.0,842.0,411.59999999999997,63404.84934210777
1689263405088934300,112.0,848.0,390.04,63404.86000752449
1689263405088948000,107.0,854.0,368.48,63404.87072610855
1689263405088955000,101.0,856.0,339.08,63404.881288051605
1689263405088957500,95.0,855.0,307.71999999999997,63404.89177083969
1689263405088961300,87.0,853.0,270.48,63404.90223360062
1689263405088963500,76.0,845.0,237.16,63404.91282939911
1689263405088965600,77.0,834.0,211.68,63404.923503398895
1689263405143659600,90.0,827.0,188.16,63404.93401956558
1689263405143668300,89.0,809.0,172.48,63404.944538354874
1689263405143832900,84.0,773.0,168.56,63404.9550216198
1689263405143853200,76.0,730.0,162.68,63404.96553206444
1689263405143873900,67.0,687.0,158.76,63404.97610998154
1689263405143877900,57.0,650.0,147.0,63404.98678135872
1689263405143888600,50.0,614.0,135.24,63404.997289419174
1689263405143901700,47.0,573.0,127.39999999999999,63405.0078895092
1689263405143926000,47.0,526.0,121.52,63405.01845288277
1689263405143947000,48.0,478.0,119.56,63405.02894806862
1689263405143954600,48.0,431.0,115.64,63405.039375543594
1689263405144015000,45.0,391.0,109.75999999999999,63405.04997968674
1689263405144032500,39.0,354.0,101.92,63405.06095004082
1689263405199699500,33.0,317.0,92.12,63405.071465969086
1689263405199790000,29.0,281.0,82.32,63405.081881046295
1689263405199823900,27.0,244.0,74.48,63405.092542648315
1689263405199828100,26.0,204.0,64.67999999999999,63405.10324549675
1689263405199917800,24.0,161.0,56.839999999999996,63405.11387896538
1689263405264141900,20.0,119.0,49.0,63405.124438762665
1689263405264157600,16.0,81.0,43.12,63405.13504552841
1689263405264161100,13.0,46.0,35.28,63405.145612716675
1689263405264163200,7.0,16.0,31.36,63405.15629076958
1689263405264164800,3.0,-4.0,25.48,63405.166798591614
1689263405264173800,-3.0,-25.0,23.52,63405.177282333374
1689263405347804800,-9.0,-23.0,17.64,63405.18777966499
1689263405347819300,-6.0,-19.0,13.719999999999999,63405.19825839996
1689263405347824600,10.0,-71.0,23.52,63405.208768844604
1689263405347833300,-13.0,-53.0,17.64,63405.2192530632
1689263405347847300,-17.0,-35.0,17.64,63405.22978711128
1689263405347851600,-13.0,-37.0,21.56,63405.24025726318
1689263405347897700,-5.0,-28.0,21.56,63405.25104022026
1689263405347918300,0.0,-29.0,27.439999999999998,63405.26152586937
1689263405404092500,1.0,-29.0,27.439999999999998,63405.27201843262
1689263405404098900,-4.0,-31.0,25.48,63405.28258013725
1689263405404101400,-9.0,-32.0,27.439999999999998,63405.29307413101
1689263405404112500,-11.0,-32.0,25.48,63405.30363893509
1689263405404114400,-10.0,-30.0,25.48,63405.314287662506
1689263405463786900,-6.0,-31.0,23.52,63405.32480096817
1689263405463798400,-2.0,-30.0,25.48,63405.335295677185
1689263405463805000,-1.0,-29.0,21.56,63405.34575343132
1689263405463807700,-1.0,-28.0,21.56,63405.356288433075
1689263405463810000,-3.0,-28.0,21.56,63405.367018938065
1689263405463811900,-3.0,-28.0,19.6,63405.37750482559
1689263405547919600,-3.0,-27.0,17.64,63405.38801789284
1689263405547926000,-1.0,-25.0,17.64,63405.39850115776
1689263405547972100,-1.0,-21.0,13.719999999999999,63405.40902709961
1689263405548030500,0.0,-19.0,11.76,63405.419531822205
1689263405548033100,0.0,-17.0,11.76,63405.4300327301
1689263405548042900,0.0,-16.0,9.8,63405.44082093239
1689263405548049300,-1.0,-16.0,9.8,63405.451310157776
1689263405548054700,-1.0,-15.0,5.88,63405.463572502136
1689263405603758000,0.0,-14.0,5.88,63405.474039554596
1689263405603773800,0.0,-13.0,3.92,63405.484523296356
1689263405603777500,1.0,-13.0,3.92,63405.49502539635
1689263405603779300,0.0,-13.0,3.92,63405.50555181503
1689263405603883600,1.0,-13.0,3.92,63405.51601099968
1689263405667760700,0.0,-13.0,1.96,63405.52653670311
1689263405667777300,1.0,-13.0,1.96,63405.537118434906
1689263405667781000,3.0,-11.0,3.92,63405.54764151573
1689263405667789400,3.0,-10.0,1.96,63405.55814909935
1689263405667794300,4.0,-9.0,3.92,63405.56881761551
1689263405667796400,3.0,-7.0,3.92,63405.57947587967
1689263405667864800,2.0,-7.0,3.92,63405.590037345886
1689263405748942100,1.0,-6.0,3.92,63405.600875377655
1689263405748955700,0.0,-5.0,5.88,63405.61139178276
1689263405748975200,-3.0,-4.0,3.92,63405.622059345245
1689263405748987500,-4.0,-1.0,7.84,63405.63275837898
1689263405749088600,-5.0,0.0,7.84,63405.64338874817
1689263405803882600,-5.0,1.0,7.84,63405.65406179428
1689263405803895500,-6.0,2.0,7.84,63405.66454792023
1689263405803898900,-6.0,2.0,7.84,63405.675194978714
1689263405803901700,-5.0,2.0,7.84,63405.685707092285
1689263405803903600,-4.0,3.0,7.84,63405.69628548622
1689263405803905200,-5.0,3.0,5.88,63405.70682168007
1689263405803910800,-6.0,3.0,5.88,63405.71736884117
1689263405887754000,-7.0,2.0,7.84,63405.72786259651
1689263405887766200,-10.0,-1.0,7.84,63405.738375902176
