%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31,field.data32,field.data33,field.data34,field.data35,field.data36,field.data37,field.data38,field.data39,field.data40,field.data41,field.data42,field.data43,field.data44,field.data45,field.data46,field.data47,field.data48,field.data49,field.data50
1676077425025489300,0,77425.0,259.0,4097.0,-3.259775400161743,-19.24250602722168,5.2124834060668945,4098.0,4353.0,5.367762565612793,1.5053954124450684,9.96192741394043,4354.0,4609.0,-1.726385235786438,15.429266929626465,14.869375228881836,4610.0,4865.0,2.03527088269513e-15,-7.570429757979214e-17,1.67630913917117e-17,260.0,5121.0,1.230982780456543,9.785855293273926,3.1187896728515625,5122.0,5377.0,-1.0044543743133545,4.268239498138428,6.646013259887695,5378.0,5633.0,0.35912883281707764,3.1273539066314697,12.627182960510254,5634.0,5889.0,2.9278778024017377e-15,1.5217414883126864e-15,-6.27726482210387e-16,1280.0,1792.0,-2.7649673203816076e-15,2.937498680549338e-17,-2.71822640122578e-16,1280.0,3328.0,89.99553680419922,123.68944549560547,123.68708801269531
1676077425039781600,0,77425.0,259.0,4097.0,-3.0249011516571045,-19.266403198242188,5.8220624923706055,4098.0,4353.0,5.700655460357666,1.2542493343353271,11.304497718811035,4354.0,4609.0,-1.8784476518630981,15.367940902709961,15.283855438232422,4610.0,4865.0,6.771990296815505e-16,-2.275527212146831e-17,-2.783162329242459e-17,260.0,5121.0,1.220420479774475,10.057209014892578,3.069120168685913,5122.0,5377.0,-1.161488652229309,4.282871723175049,6.652634143829346,5378.0,5633.0,0.6209087371826172,3.0622427463531494,12.745698928833008,5634.0,5889.0,2.202317214838466e-15,-2.8734753643588765e-16,-2.949716270545644e-16,1280.0,1792.0,2.4500637639985083e-15,5.842137644352231e-16,-6.732984429594444e-16,1280.0,3328.0,89.99567413330078,142.2298583984375,142.22817993164062
1676077425048457700,0,77425.0,259.0,4097.0,-2.9189066886901855,-19.28339958190918,6.175047874450684,4098.0,4353.0,5.896214485168457,1.133004903793335,12.031402587890625,4354.0,4609.0,-1.9698894023895264,15.345969200134277,15.46334171295166,4610.0,4865.0,-2.388642863894257e-15,-4.609534108367691e-17,-2.50793650926116e-17,260.0,5121.0,1.2232515811920166,10.109034538269043,3.0350961685180664,5122.0,5377.0,-1.2300852537155151,4.342966079711914,6.629682540893555,5378.0,5633.0,0.7579166889190674,3.040834903717041,12.804217338562012,5634.0,5889.0,8.948002056444041e-16,-9.281399915485948e-17,-4.624175734605472e-16,1280.0,1792.0,-2.4750675413267448e-15,5.226100110934835e-16,4.335983097516241e-16,1280.0,3328.0,89.99583435058594,156.45828247070312,156.45701599121094
1676077425057111600,0,77425.0,259.0,4097.0,-2.8211967945098877,-19.294511795043945,6.563040256500244,4098.0,4353.0,6.116912841796875,1.0083038806915283,12.795652389526367,4354.0,4609.0,-2.064117193222046,15.328568458557129,15.62499713897705,4610.0,4865.0,2.119784865556849e-15,-6.137157366996332e-17,1.0432591144442937e-16,260.0,5121.0,1.2059836387634277,10.093798637390137,2.981621503829956,5122.0,5377.0,-1.2632250785827637,4.454563140869141,6.57291841506958,5378.0,5633.0,0.9020233154296875,3.0163536071777344,12.847375869750977,5634.0,5889.0,-2.0323859414163412e-16,-4.628080556492314e-16,6.927966649492056e-16,1280.0,1792.0,-2.336463516761024e-15,-1.3193078302425725e-17,4.1983802129546156e-16,1280.0,3328.0,89.99593353271484,171.08322143554688,171.08251953125
1676077425071150000,0,77425.0,259.0,4097.0,-2.7363390922546387,-19.274642944335938,6.997446060180664,4098.0,4353.0,6.365004539489746,0.8620064854621887,13.604541778564453,4354.0,4609.0,-2.1608285903930664,15.309554100036621,15.775997161865234,4610.0,4865.0,-2.6244672125634583e-15,1.719030867139941e-16,1.2002634706425135e-18,260.0,5121.0,1.1735565662384033,10.012517929077148,2.9170165061950684,5122.0,5377.0,-1.263543963432312,4.601111888885498,6.480858325958252,5378.0,5633.0,1.0335042476654053,2.992581367492676,12.877680778503418,5634.0,5889.0,-1.2027985376832496e-15,-2.7301356844641755e-16,-7.451741119129777e-16,1280.0,1792.0,-2.4439613151300147e-15,-1.376335100966244e-16,-3.5434381915720335e-16,1280.0,3328.0,89.99564361572266,-168.00848388671875,-168.00836181640625
1676077425086906000,0,77425.0,259.0,4097.0,-2.706355571746826,-19.216630935668945,7.467891216278076,4098.0,4353.0,6.645213603973389,0.6965274214744568,14.442212104797363,4354.0,4609.0,-2.25449538230896,15.289472579956055,15.894569396972656,4610.0,4865.0,1.5397797960782955e-15,1.4997254344174322e-16,3.649252856065491e-17,260.0,5121.0,1.1729638576507568,9.848721504211426,2.832425355911255,5122.0,5377.0,-1.2453893423080444,4.780392169952393,6.348902702331543,5378.0,5633.0,1.1524735689163208,2.982123851776123,12.912070274353027,5634.0,5889.0,-2.604580149511348e-15,-4.853249442443293e-16,1.309008025409246e-16,1280.0,1792.0,1.638420488555203e-15,-6.620034968358247e-17,-9.070783187917696e-17,1280.0,3328.0,89.99339294433594,-155.3094024658203,-155.30853271484375
1676077425106699500,0,77425.0,259.0,4097.0,-2.624269962310791,-18.714191436767578,9.171021461486816,4098.0,4353.0,7.696168422698975,0.08523743599653244,17.133819580078125,4354.0,4609.0,-2.3592233657836914,15.216636657714844,15.935236930847168,4610.0,4865.0,-2.072213589414916e-15,-1.9221973443670504e-17,6.048746317893194e-17,260.0,5121.0,1.1050152778625488,9.072005271911621,2.626967191696167,5122.0,5377.0,-1.163414478302002,5.328578948974609,5.815161228179932,5378.0,5633.0,1.445709228515625,3.0203707218170166,12.955093383789062,5634.0,5889.0,-2.3867179815216218e-15,-2.6221090728383023e-16,4.240629157572476e-16,1280.0,1792.0,2.8466221435298695e-15,1.268185934260815e-16,-1.9328239682603966e-16,1280.0,3328.0,89.99105072021484,-116.7213134765625,-116.71708679199219
1676077425120350800,0,77425.0,259.0,4097.0,-2.5940794944763184,-18.444902420043945,9.826912879943848,4098.0,4353.0,8.126895904541016,-0.15625843405723572,18.112056732177734,4354.0,4609.0,-2.353337049484253,15.192420959472656,15.81362247467041,4610.0,4865.0,3.0420233270990167e-15,-4.979645899133009e-18,5.614158858947634e-17,260.0,5121.0,1.0833784341812134,8.726794242858887,2.5569913387298584,5122.0,5377.0,-1.1428080797195435,5.498216152191162,5.595217227935791,5378.0,5633.0,1.528988242149353,3.0632095336914062,12.974076271057129,5634.0,5889.0,7.09429268599287e-16,-1.196001415918889e-15,6.799639040400661e-16,1280.0,1792.0,-1.333257281669936e-15,-3.568624186863048e-16,3.3381531393600534e-16,1280.0,3328.0,89.98959350585938,-108.80613708496094,-108.80109405517578
1676077425132638900,0,77425.0,259.0,4097.0,-2.5644400119781494,-18.134414672851562,10.525217056274414,4098.0,4353.0,8.594879150390625,-0.40533703565597534,19.155925750732422,4354.0,4609.0,-2.319929599761963,15.164834022521973,15.654458999633789,4610.0,4865.0,1.919477455398968e-15,-7.210004665777198e-17,-2.8884488554584134e-17,260.0,5121.0,1.056070327758789,8.375097274780273,2.4917523860931396,5122.0,5377.0,-1.1194868087768555,5.629636764526367,5.371076583862305,5378.0,5633.0,1.6047189235687256,3.1142351627349854,12.994543075561523,5634.0,5889.0,1.3631774499822734e-15,5.12238463231269e-16,-7.955577624329214e-17,1280.0,1792.0,-1.1952101812670352e-15,9.291080575630779e-17,-7.172997928660556e-16,1280.0,3328.0,89.98797607421875,-104.60640716552734,-104.60057067871094
1676077425147012200,0,77425.0,259.0,4097.0,-2.5412867069244385,-17.775712966918945,11.267980575561523,4098.0,4353.0,9.091547966003418,-0.6701827645301819,20.279165267944336,4354.0,4609.0,-2.2506916522979736,15.134110450744629,15.447218894958496,4610.0,4865.0,-1.940194610739387e-15,1.2014255766850892e-16,6.767084520213024e-17,260.0,5121.0,1.017838716506958,8.032071113586426,2.4248504638671875,5122.0,5377.0,-1.0923517942428589,5.689239501953125,5.144785404205322,5378.0,5633.0,1.6712970733642578,3.181614398956299,13.002248764038086,5634.0,5889.0,-2.2234901069917327e-17,1.4165307847804009e-16,-3.331377140479815e-16,1280.0,1792.0,-1.873070028996342e-16,1.134705585523256e-16,-1.0234916153866445e-16,1280.0,3328.0,89.9859848022461,-100.4736099243164,-100.467529296875
