%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,field.t,field.steps
1685054321632083700,-9.330203869628905,1.3407529296874998,-3.4428619873046875,0.1450381679389313,-3.267175572519084,-0.7862595419847328,0.0,0.326870600382487,54321.70367074013,33.0
1685054321681956900,-9.330203869628905,1.3215993164062498,-3.430890979003906,0.183206106870229,-3.2442748091603053,-0.6412213740458015,0.0,0.326870600382487,54321.72591614723,33.0
1685054321681971700,-9.311050256347656,1.3239935180664062,-3.383006945800781,-0.08396946564885496,-3.3969465648854964,-0.7251908396946565,0.0,0.326870600382487,54321.74623417854,33.0
1685054321682008600,-9.318232861328125,1.5155296508789062,-3.42849677734375,1.9389312977099236,-3.236641221374046,-0.6030534351145038,0.0,0.326870600382487,54321.7681787014,33.0
1685054321731515000,-9.318232861328125,1.3239935180664062,-3.414131567382812,0.07633587786259542,-3.3740458015267176,-0.6870229007633588,0.0,0.326870600382487,54321.78823661804,33.0
1685054321731535900,-9.313444458007812,1.39821376953125,-3.4452561889648434,0.09923664122137404,-3.427480916030534,-0.6564885496183206,0.0,0.326870600382487,54321.80943965912,33.0
1685054321781015600,-9.294290844726563,1.3407529296874998,-3.4572271972656248,0.2366412213740458,-3.7251908396946565,-0.48854961832061067,0.0,0.326870600382487,54321.82954597473,33.0
1685054321781038600,-9.33978067626953,1.3958195678710936,-3.5194764404296874,0.19083969465648856,-3.6793893129770994,-0.5343511450381679,0.0,0.326870600382487,54321.85028195381,33.0
1685054321831041500,-9.332598071289063,1.3263877197265623,-3.488351818847656,-0.022900763358778626,-3.5267175572519083,-0.4122137404580153,0.0,0.326870600382487,54321.87314462662,33.0
1685054321831066600,-9.483432775878907,1.3287819213867187,-3.4763808105468748,0.33587786259541985,-3.50381679389313,-0.29770992366412213,0.0,0.326870600382487,54321.89345741272,33.0
1685054321831079900,-9.488221179199218,1.2832920898437499,-3.4093431640625,0.22900763358778625,-3.3969465648854964,-0.4198473282442748,0.0,0.326870600382487,54321.914959430695,33.0
1685054321879516000,-9.291896643066405,1.3072341064453123,-3.5027170288085934,0.31297709923664124,-3.351145038167939,-0.2824427480916031,0.0,0.326870600382487,54321.93503141403,33.0
1685054321879537200,-9.3852705078125,1.5275006591796874,-3.4811692138671875,0.1450381679389313,-3.1603053435114505,-0.45038167938931295,0.0,0.326870600382487,54321.95791745186,33.0
1685054321928714600,-9.303867651367186,1.3766659545898436,-3.536235852050781,0.08396946564885496,-3.282442748091603,-0.5954198473282443,0.0,0.326870600382487,54321.977502822876,33.0
1685054321928757100,-9.34696328125,1.3958195678710936,-3.4093431640625,0.22900763358778625,-3.3740458015267176,-0.3893129770992366,0.0,0.326870600382487,54321.99810242653,33.0
