%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31,field.data32,field.data33,field.data34,field.data35,field.data36,field.data37,field.data38,field.data39,field.data40,field.data41,field.data42,field.data43,field.data44,field.data45,field.data46,field.data47,field.data48,field.data49
1685054323090311200,0,54323.08984375,1.0,-0.5795398950576782,0.27146613597869873,-2.6196281909942627,-9.444318771362305,-7.544497013092041,-11.702210426330566,16.0,-0.25620362162590027,-1.2272441387176514,-3.810624361038208,29.51081657409668,-32.8922004699707,-39.94252014160156,17.0,-0.08511489629745483,-0.6395031809806824,0.08577520400285721,1.9561409950256348,15.828473091125488,19.256046295166016,18.0,0.7907319068908691,-0.1237633228302002,-0.119160957634449,-12.830912590026855,22.588743209838867,2.8357033729553223,20.0,0.9597004055976868,0.46048325300216675,-0.5662710666656494,46.37860107421875,0.6732076406478882,-33.94935989379883,21.0,-0.09658614546060562,0.6804689168930054,-1.7219772338867188,-0.1449616700410843,21.315906524658203,24.98867416381836,22.0,0.7916470766067505,0.7692486643791199,-0.6045854687690735,31.898298263549805,32.795650482177734,-56.37990951538086
1685054323114034700,0,54323.11328125,1.0,-0.3984774351119995,0.14102700352668762,-2.4303853511810303,18.106246948242188,-13.043914794921875,18.924272537231445,16.0,-0.13423742353916168,-0.7110185027122498,-3.104112386703491,12.196619987487793,51.62256622314453,70.65119171142578,17.0,-0.11703100800514221,-0.6306799054145813,0.004054308403283358,-3.1916115283966064,0.8823238611221313,-8.172089576721191,18.0,1.1178016662597656,-0.13280558586120605,-0.24573464691638947,32.706974029541016,-0.904226541519165,-12.657369613647461,20.0,0.5732719302177429,0.6200898289680481,-1.1016676425933838,-38.64284896850586,15.96065616607666,-53.53966522216797,21.0,-0.4286402761936188,0.48303455114364624,-1.6141904592514038,-33.205413818359375,-19.743436813354492,10.778676986694336,22.0,0.26156893372535706,0.222794309258461,-0.1776532083749771,-53.00782012939453,-54.64543533325195,42.69322967529297
1685054323117094600,0,54323.1171875,1.0,-0.3984766900539398,0.14117833971977234,-2.4303767681121826,7.338485011132434e-05,0.01513376459479332,0.0008666017092764378,16.0,-0.13448147475719452,-0.7109004259109497,-3.104128837585449,-0.024405211210250854,0.011803875677287579,-0.0016471673734486103,17.0,-0.11703137308359146,-0.6306799054145813,0.004050084389746189,-3.6132903915131465e-05,3.9910491977934726e-06,-0.0004223886353429407,18.0,0.6483179926872253,-0.15421076118946075,-0.11128057539463043,-46.9483642578125,-2.140516996383667,13.445408821105957,20.0,0.02891099639236927,0.04165561497211456,-1.0617139339447021,-54.43608856201172,-57.84341812133789,3.995375394821167,21.0,-0.0949486568570137,0.6965475678443909,-2.011286973953247,33.369163513183594,21.351301193237305,-39.70966720581055,22.0,0.6674972772598267,0.3951796889305115,-0.2925703823566437,40.59283447265625,17.238536834716797,-11.491719245910645
1685054323130194100,0,54323.12890625,1.0,-0.3792402148246765,0.22104589641094208,-2.019937515258789,1.923645257949829,7.98675537109375,41.04393005371094,16.0,-0.05047847703099251,-0.689271092414856,-2.758406162261963,8.400300025939941,2.162933826446533,34.572265625,17.0,-0.24030710756778717,-0.48947906494140625,0.06359321624040604,-12.327573776245117,14.120085716247559,5.954313278198242,18.0,1.0689805746078491,-0.19091874361038208,-0.14512203633785248,42.066261291503906,-3.6707985401153564,-3.3841471672058105,20.0,0.028926441445946693,0.041643138974905014,-1.0617140531539917,0.0015444636810570955,-0.001247738255187869,-6.879076863697264e-06,21.0,-0.22708450257778168,0.25901493430137634,-2.0797629356384277,-13.213583946228027,-43.75326156616211,-6.847585201263428,22.0,0.667445957660675,0.39516258239746094,-0.29259616136550903,-0.005130510311573744,-0.0017106634331867099,-0.002577089937403798
1685054323130646500,0,54323.12890625,1.0,-0.3408425450325012,0.17249737679958344,-2.171536922454834,3.839768886566162,-4.854851722717285,-15.159953117370605,16.0,-0.05068955942988396,-0.6891592144966125,-2.758430242538452,-0.021108129993081093,0.011190472170710564,-0.0024089564103633165,17.0,-0.1882738322019577,-0.5860791802406311,0.1307879239320755,5.203327655792236,-9.660009384155273,6.7194695472717285,18.0,0.7839308977127075,-0.2519747018814087,-0.12933491170406342,-28.50497055053711,-6.105595111846924,1.5787127017974854,20.0,-0.11358849704265594,-0.06628672778606415,-1.2701647281646729,-14.251494407653809,-10.792985916137695,-20.845073699951172,21.0,-0.1430685818195343,0.20516665279865265,-2.304440498352051,8.401592254638672,-5.384830474853516,-22.467763900756836,22.0,0.776231050491333,0.5548499226570129,-0.2601465582847595,10.878504753112793,15.968732833862305,3.244960308074951
1685054323140541000,0,54323.140625,1.0,-0.3883579671382904,0.005430859047919512,-2.3398656845092773,-4.751542568206787,-16.70665168762207,-16.8328857421875,16.0,-0.21855202317237854,-1.0261918306350708,-2.1033382415771484,-16.786245346069336,-33.70326232910156,65.50920867919922,17.0,-0.1690831184387207,-0.5341411828994751,-0.06311774253845215,1.9190709590911865,5.193796634674072,-19.390565872192383,18.0,0.7839853167533875,-0.2520045340061188,-0.12931209802627563,0.005445261485874653,-0.0029820105992257595,0.002281568245962262,20.0,-0.030500583350658417,0.03914709761738777,-1.8458658456802368,8.308792114257812,10.54338264465332,-57.570106506347656,21.0,-0.20980624854564667,0.20806172490119934,-2.233102321624756,-6.673766613006592,0.2895079553127289,7.133810043334961,22.0,0.714951753616333,0.37415942549705505,-0.20465296506881714,-6.127925395965576,-18.06905174255371,5.5493597984313965
1685054323150123600,0,54323.1484375,1.0,-0.5894243717193604,-0.07303750514984131,-2.388570785522461,-20.106637954711914,-7.846836566925049,-4.87049674987793,16.0,-0.47335606813430786,-1.1181429624557495,-1.5273678302764893,-25.480405807495117,-9.195110321044922,57.59703826904297,17.0,-0.1579490303993225,-0.7011688947677612,-0.1739354431629181,1.1134085655212402,-16.702775955200195,-11.081768989562988,18.0,0.640125572681427,-0.2749288082122803,-0.27346622943878174,-14.385974884033203,-2.2924280166625977,-14.415412902832031,20.0,-0.20235982537269592,0.148018941283226,-1.933945655822754,-17.185924530029297,10.887184143066406,-8.807989120483398,21.0,-0.25938382744789124,0.16080638766288757,-2.3144969940185547,-4.957758903503418,-4.725534439086914,-8.139455795288086,22.0,1.0118885040283203,0.38682985305786133,-0.35206690430641174,29.693666458129883,1.2670443058013916,-14.741392135620117
1685054323160132500,0,54323.16015625,1.0,-0.6820438504219055,-0.17209213972091675,-2.790391206741333,-9.26194953918457,-9.905463218688965,-40.182037353515625,16.0,-0.39899396896362305,-0.8928854465484619,-1.8169349431991577,7.436209678649902,22.52574920654297,-28.956710815429688,17.0,-0.09788583219051361,-0.5788027048110962,-0.18983589112758636,6.006320476531982,12.23661994934082,-1.59004545211792,18.0,0.9183125495910645,-0.34221601486206055,-0.29937848448753357,27.81869125366211,-6.7287211418151855,-2.5912246704101562,20.0,0.061499644070863724,0.05262736976146698,-1.972925066947937,26.38594627380371,-9.539156913757324,-3.897930383682251,21.0,-0.09501709043979645,0.2180090695619583,-1.6462246179580688,16.436674118041992,5.720269203186035,66.8272476196289,22.0,1.0609058141708374,0.3783910870552063,-0.4652959704399109,4.901742935180664,-0.8438764214515686,-11.322907447814941
1685054323180013800,0,54323.1796875,1.0,-0.9214755296707153,-0.20230866968631744,-2.687638521194458,-23.943164825439453,-3.021653175354004,10.275275230407715,16.0,-0.13458354771137238,-1.24488365650177,-1.928435206413269,26.441041946411133,-35.19982147216797,-11.150028228759766,17.0,-0.2719762921333313,-0.5871564149856567,-0.4045751988887787,-17.409046173095703,-0.8353649973869324,-21.47393226623535,18.0,0.889177680015564,-0.007978223264217377,-0.3203850984573364,-2.9134860038757324,33.42377471923828,-2.100660562515259,20.0,0.6021011471748352,0.26481544971466064,-2.0429489612579346,54.06014633178711,21.218809127807617,-7.002376556396484,21.0,-0.3441331684589386,0.1974930316209793,-1.801445722579956,-24.91160774230957,-2.051604986190796,-15.522113800048828,22.0,0.9632800221443176,0.40148109197616577,-0.33952027559280396,-9.76258373260498,2.30899977684021,12.577570915222168
1685054323193084500,0,54323.19140625,1.0,-0.7837686538696289,-0.3827417492866516,-3.025926351547241,13.770686149597168,-18.043306350708008,-33.82881164550781,16.0,0.04095804691314697,-0.9154055118560791,-2.2762093544006348,17.554157257080078,32.94780731201172,-34.77742004394531,17.0,-0.09607408195734024,-0.7186574935913086,-0.010458530858159065,17.590219497680664,-13.15010929107666,39.41166687011719,18.0,0.6473073959350586,-0.14685525000095367,-0.2632826864719391,-24.187028884887695,-13.887701988220215,5.710239410400391,20.0,0.4217594861984253,0.2072877436876297,-1.6382077932357788,-18.034162521362305,-5.752772331237793,40.47409439086914,21.0,-0.2781916558742523,0.4076297879219055,-1.6230047941207886,6.594151020050049,21.0136775970459,17.84408187866211,22.0,0.9632893204689026,0.4014742374420166,-0.33950191736221313,0.0009316849755123258,-0.0006835851818323135,0.0018350908067077398
