%time,field.accel_x,field.accel_y,field.accel_z,field.gyro_x,field.gyro_y,field.gyro_z,field.state,field.swing_time,field.t,field.steps
1685054020357855900,-9.287108239746093,1.4341267944335936,-3.383006945800781,0.2366412213740458,-3.213740458015267,-0.7251908396946565,0.0,0.25386420885721844,54020.44888138771,9.0
1685054020404606100,-9.296685046386719,1.4820108276367188,-3.418919970703125,-1.9465648854961832,-3.2748091603053435,-0.648854961832061,0.0,0.25386420885721844,54020.46888399124,9.0
1685054020404622500,-9.287108239746093,1.465251416015625,-3.284844677734375,-0.17557251908396945,-2.969465648854962,-0.35877862595419846,0.0,0.25386420885721844,54020.48913359642,9.0
1685054020455122300,-9.282319836425781,1.4772224243164063,-3.4356793823242184,-0.16793893129770993,-2.801526717557252,-0.3435114503816794,0.0,0.25386420885721844,54020.509635686874,9.0
1685054020455136600,-9.287108239746093,1.4341267944335936,-3.447650390625,-0.13740458015267176,-2.6412213740458017,-0.5725190839694656,0.0,0.25386420885721844,54020.529242515564,9.0
1685054020503674400,-9.311050256347656,1.455674609375,-3.421314172363281,-0.22137404580152673,-2.519083969465649,-0.7251908396946565,0.0,0.25386420885721844,54020.550152778625,9.0
1685054020503689400,-9.277531433105468,1.3670891479492187,-3.4715924072265625,-0.4122137404580153,-2.6259541984732824,-0.6335877862595419,0.0,0.25386420885721844,54020.56991529465,9.0
1685054020503790500,-9.258377819824219,1.2880804931640624,-3.4093431640625,-0.022900763358778626,-2.732824427480916,-0.5801526717557252,0.0,0.25386420885721844,54020.58952116966,9.0
1685054020552240800,-9.287108239746093,1.4030021728515625,-3.450044592285156,0.03816793893129771,-2.7022900763358777,-0.816793893129771,0.0,0.25386420885721844,54020.60902047157,9.0
1685054020552253400,-9.358934289550781,1.3551181396484375,-3.2704794677734372,0.015267175572519083,-3.16793893129771,-0.8015267175572519,0.0,0.25386420885721844,54020.628573179245,9.0
1685054020598063400,-9.330203869628905,1.419761584472656,-3.4620156005859375,0.2748091603053435,-3.435114503816794,-0.8625954198473282,0.0,0.25386420885721844,54020.648627758026,9.0
1685054020598079500,-9.323021264648437,1.448492004394531,-3.469198205566406,0.2595419847328244,-3.7022900763358777,-0.6870229007633588,0.0,0.25386420885721844,54020.668135881424,9.0
1685054020598146200,-9.37808790283203,1.4700398193359374,-3.373430139160156,0.04580152671755725,-5.854961832061068,-0.7938931297709924,0.0,0.25386420885721844,54020.68824529648,9.0
1685054020647256100,-9.332598071289063,1.4125789794921875,-3.31357509765625,0.1984732824427481,-4.114503816793893,-0.29770992366412213,0.0,0.25386420885721844,54020.707693338394,9.0
