%time,field.mx,field.my,field.fz,field.t
1689263090160459200,-22.0,120.0,96.03999999999999,63090.048213005066
1689263090160474700,-22.0,121.0,96.03999999999999,63090.05871772766
1689263090160489300,-22.0,120.0,94.08,63090.06923747063
1689263090160500800,-21.0,121.0,94.08,63090.0799908638
1689263090218622600,-22.0,119.0,94.08,63090.09049630165
1689263090218639000,-22.0,118.0,94.08,63090.10133051872
1689263090218647800,-22.0,118.0,94.08,63090.11223053932
1689263090218652400,-24.0,117.0,92.12,63090.1228954792
1689263090218660500,-24.0,117.0,94.08,63090.133684158325
1689263090218680600,-24.0,117.0,94.08,63090.144479990005
1689263090268425300,-25.0,116.0,92.12,63090.15529370308
1689263090268435700,-24.0,116.0,92.12,63090.166049957275
1689263090268439900,-24.0,117.0,94.08,63090.17677569389
1689263090268479800,-24.0,117.0,88.2,63090.18897128105
1689263090332659800,-24.0,118.0,82.32,63090.200080156326
1689263090332676600,-24.0,118.0,80.36,63090.21095967293
1689263090332682600,-23.0,119.0,82.32,63090.22176170349
1689263090332710000,-23.0,119.0,82.32,63090.232432842255
1689263090332716900,-23.0,119.0,80.36,63090.243089199066
1689263090332845200,-23.0,120.0,82.32,63090.25397872925
1689263090391993100,-23.0,121.0,80.36,63090.264744758606
1689263090392009500,-23.0,121.0,82.32,63090.27547264099
1689263090392018100,-23.0,122.0,82.32,63090.28620481491
1689263090392032400,-23.0,122.0,82.32,63090.29705905914
1689263090392053100,-23.0,122.0,82.32,63090.30793404579
1689263090392055900,-23.0,123.0,82.32,63090.31868815422
1689263090496534000,-23.0,122.0,82.32,63090.32957983017
1689263090496550900,-21.0,122.0,84.28,63090.34048581123
1689263090496555800,-21.0,122.0,84.28,63090.35145378113
1689263090496560000,-21.0,122.0,82.32,63090.36232876778
1689263090496582600,-22.0,121.0,84.28,63090.37695145607
1689263090496590600,-21.0,122.0,84.28,63090.388080596924
1689263090496601300,-22.0,122.0,82.32,63090.398988485336
1689263090496611500,-22.0,123.0,82.32,63090.409995794296
1689263090496617000,-22.0,122.0,84.28,63090.42093014717
1689263090577754900,-21.0,122.0,84.28,63090.43149924278
1689263090577771200,-22.0,122.0,84.28,63090.44245314598
1689263090577775800,-21.0,122.0,84.28,63090.45343995094
1689263090577796000,-22.0,122.0,82.32,63090.46433329582
1689263090577803700,-22.0,121.0,82.32,63090.47497558594
1689263090665381900,-21.0,122.0,84.28,63090.48572397232
1689263090665396100,-22.0,122.0,84.28,63090.496725559235
1689263090665415500,-21.0,123.0,84.28,63090.50748252869
1689263090665425300,-21.0,122.0,84.28,63090.51831841469
1689263090665439600,-20.0,123.0,84.28,63090.52922964096
1689263090665450400,-20.0,122.0,84.28,63090.54018545151
1689263090665455300,-19.0,123.0,84.28,63090.55099773407
1689263090665457600,-20.0,122.0,84.28,63090.561970710754
1689263090665459300,-20.0,122.0,86.24,63090.5729906559
1689263090665639600,-19.0,122.0,86.24,63090.58398222923
1689263090720591100,-20.0,123.0,86.24,63090.59493350983
1689263090720602300,-21.0,122.0,84.28,63090.605748176575
1689263090720622700,-21.0,122.0,86.24,63090.61650514603
1689263090720627800,-21.0,122.0,86.24,63090.62740659714
1689263090720629600,-22.0,121.0,84.28,63090.63828372955
1689263090720864700,-21.0,122.0,86.24,63090.64921140671
1689263090784514900,-21.0,121.0,84.28,63090.66020679474
1689263090784525800,-19.0,121.0,86.24,63090.67115497589
