%time,field.mx,field.my,field.fz,field.t
1692299527524791900,53.0,45.0,205.79999999999998,99528.41246342659
1692299527524949500,52.0,44.0,201.88,99528.42284345627
1692299527524960700,50.0,43.0,203.84,99528.43390846252
1692299527524968700,49.0,41.0,203.84,99528.44433903694
1692299527524973400,48.0,40.0,199.92,99528.45468854904
1692299527582989700,47.0,38.0,197.96,99528.4650990963
1692299527583025300,48.0,38.0,197.96,99528.475543499
1692299527583184000,46.0,36.0,196.0,99528.48606491089
1692299527583376200,44.0,36.0,192.07999999999998,99528.49646162987
1692299527583531000,44.0,35.0,190.12,99528.50683760643
1692299527637270800,42.0,34.0,190.12,99528.5173509121
1692299527637484100,41.0,33.0,186.2,99528.52779483795
1692299527637632400,40.0,33.0,182.28,99528.5381102562
1692299527637798800,40.0,33.0,180.32,99528.54857611656
1692299527637973400,38.0,31.0,176.4,99528.55906224251
1692299527638158000,39.0,32.0,174.44,99528.56942343712
1692299527688133400,36.0,30.0,170.52,99528.57984852791
1692299527688165600,34.0,28.0,168.56,99528.59020757675
1692299527688169700,35.0,29.0,166.6,99528.6007039547
1692299527688173900,32.0,28.0,162.68,99528.61116504669
1692299527688177400,33.0,29.0,162.68,99528.62159633636
1692299527736060200,30.0,28.0,160.72,99528.63205242157
1692299527736288800,30.0,29.0,156.8,99528.64251852036
1692299527736570000,28.0,27.0,156.8,99528.65294194221
1692299527736599700,27.0,27.0,154.84,99528.6633541584
1692299527786042600,27.0,28.0,148.96,99528.67375516891
1692299527786227200,28.0,29.0,150.92,99528.68410086632
1692299527786534600,28.0,29.0,148.96,99528.69453072548
1692299527786554100,25.0,28.0,145.04,99528.70496940613
1692299527786556400,25.0,29.0,145.04,99528.71534705162
1692299527836551500,27.0,30.0,145.04,99528.7258272171
1692299527836593300,27.0,31.0,139.16,99528.73619771004
1692299527836980700,27.0,32.0,139.16,99528.74661922455
1692299527837034900,26.0,31.0,137.2,99528.75705194473
1692299527837285700,26.0,31.0,139.16,99528.76754593849
1692299527888293300,28.0,33.0,135.24,99528.77854514122
1692299527888325600,31.0,37.0,117.6,99528.78896260262
1692299527888369000,31.0,38.0,117.6,99528.79957199097
1692299527888488800,29.0,39.0,115.64,99528.81005263329
1692299527937710300,29.0,41.0,115.64,99528.82061624527
1692299527937742200,28.0,41.0,113.67999999999999,99528.83118247986
1692299527937746500,27.0,41.0,113.67999999999999,99528.84178972244
1692299527937789800,25.0,42.0,107.8,99528.85229873657
1692299527938028900,26.0,43.0,109.75999999999999,99528.86279988289
1692299527987397600,23.0,42.0,107.8,99528.87328577042
1692299527987425100,23.0,43.0,107.8,99528.88382196426
1692299527987429500,21.0,43.0,105.84,99528.89427018166
1692299527987432900,21.0,45.0,103.88,99528.90563941002
1692299527987436200,18.0,45.0,101.92,99528.91769266129
1692299528034680400,18.0,48.0,99.96,99528.92821836472
1692299528035051600,16.0,49.0,98.0,99528.93883919716
1692299528035082100,14.0,49.0,98.0,99528.94931983948
1692299528035122100,11.0,48.0,98.0,99528.95980906487
1692299528081850000,10.0,49.0,94.08,99528.97034358978
1692299528131024700,10.0,52.0,90.16,99529.05809879303
1692299528188442100,10.0,53.0,90.16,99529.06869411469
1692299528188445000,9.0,54.0,90.16,99529.10716509819
1692299528188906200,7.0,54.0,92.12,99529.1178689003
1692299528237447200,7.0,55.0,90.16,99529.12856340408
1692299528237470900,8.0,57.0,92.12,99529.13989114761
1692299528237474500,8.0,57.0,92.12,99529.15040779114
1692299528237483000,6.0,57.0,90.16,99529.16105175018
1692299528298045900,5.0,57.0,90.16,99529.20634174347
1692299528298066100,7.0,59.0,94.08,99529.21693468094
1692299528355145600,7.0,59.0,92.12,99529.22752904892
1692299528355289000,6.0,60.0,90.16,99529.23816084862
1692299528355479800,6.0,59.0,94.08,99529.2500796318
1692299528355509300,5.0,60.0,92.12,99529.26059818268
1692299528355769400,6.0,60.0,92.12,99529.27120351791
1692299528355786700,6.0,61.0,92.12,99529.28184056282
1692299528409555500,8.0,61.0,96.03999999999999,99529.2922873497
1692299528409753900,7.0,61.0,92.12,99529.30287766457
1692299528409902400,9.0,62.0,94.08,99529.31333732605
1692299528410052000,9.0,63.0,94.08,99529.32432866096
1692299528410224800,6.0,63.0,92.12,99529.33483409882
1692299528463319700,7.0,65.0,92.12,99529.34591293335
1692299528463534300,7.0,65.0,94.08,99529.35705685616
1692299528463788400,4.0,64.0,92.12,99529.36767721176
1692299528464034100,5.0,65.0,90.16,99529.37829971313
1692299528464073800,6.0,65.0,92.12,99529.3886988163
1692299528516307700,3.0,64.0,92.12,99529.39930224419
1692299528516490400,4.0,66.0,90.16,99529.4110994339
1692299528516616300,4.0,66.0,90.16,99529.42158222198
1692299528516764400,1.0,65.0,88.2,99529.43210506439
1692299528516985600,1.0,65.0,86.24,99529.44362735748
1692299528577624400,1.0,65.0,84.28,99529.45419573784
1692299528577784900,1.0,66.0,82.32,99529.46484446526
1692299528577933300,2.0,66.0,86.24,99529.47559928894
1692299528578086100,0.0,66.0,86.24,99529.48617887497
1692299528578245100,-1.0,66.0,84.28,99529.49686074257
1692299528578454400,-1.0,67.0,80.36,99529.50753760338
1692299528627679700,-2.0,67.0,82.32,99529.51814222336
1692299528627855700,-1.0,68.0,82.32,99529.52861189842
1692299528628034200,-2.0,69.0,82.32,99529.54117059708
1692299528628174500,-3.0,71.0,80.36,99529.55186247826
1692299528688700200,-4.0,70.0,76.44,99529.56234669685
1692299528688733000,-3.0,70.0,80.36,99529.57287502289
1692299528688885500,-3.0,71.0,78.4,99529.58333492279
1692299528689066300,-5.0,70.0,76.44,99529.59385895729
1692299528689311000,-5.0,71.0,76.44,99529.60434579849
1692299528755425300,-6.0,71.0,76.44,99529.6148481369
1692299528755482000,-5.0,72.0,76.44,99529.62536883354
1692299528755668800,-5.0,72.0,76.44,99529.63694787025
1692299528755697000,-5.0,72.0,76.44,99529.64869832993
1692299528755893500,-4.0,73.0,78.4,99529.65929079056
1692299528756051200,-3.0,73.0,80.36,99529.66973614693
1692299528812016400,-3.0,74.0,76.44,99529.68035554886
1692299528812023400,-2.0,74.0,76.44,99529.69109892845
1692299528812029600,-2.0,73.0,76.44,99529.70157003403
1692299528812032900,-1.0,74.0,76.44,99529.71203947067
1692299528812036000,-1.0,74.0,78.4,99529.72257351875
1692299528812054600,0.0,74.0,80.36,99529.73396873474
1692299528860897800,2.0,75.0,78.4,99529.74658727646
1692299528861075600,1.0,74.0,78.4,99529.75706529617
1692299528861095100,1.0,72.0,78.4,99529.76762676239
1692299528861102100,1.0,72.0,78.4,99529.77813410759
1692299528861248000,3.0,73.0,80.36,99529.78869080544
1692299528912628200,1.0,72.0,76.44,99529.79920101166
1692299528912783100,1.0,71.0,80.36,99529.80982542038
1692299528912928000,1.0,72.0,78.4,99529.82030797005
1692299528913072300,2.0,72.0,78.4,99529.83192014694
1692299528913223500,0.0,71.0,78.4,99529.84367275238
1692299528963317100,2.0,72.0,82.32,99529.85420703888
1692299528963453200,3.0,73.0,82.32,99529.86460804939
1692299528963759600,3.0,72.0,84.28,99529.87509393692
1692299528963789400,5.0,74.0,84.28,99529.8856973648
1692299529018440900,5.0,72.0,84.28,99529.89634037018
1692299529018463900,9.0,73.0,88.2,99529.90686225891
1692299529018467600,9.0,73.0,88.2,99529.91746878624
1692299529018475100,11.0,71.0,88.2,99529.92808413506
1692299529018487400,10.0,69.0,90.16,99529.93859767914
1692299529018563300,12.0,71.0,90.16,99529.94911813736
1692299529070796500,11.0,69.0,88.2,99529.95958709717
1692299529070921600,12.0,70.0,90.16,99529.97009801865
1692299529071034200,9.0,68.0,86.24,99529.9805803299
1692299529071057500,9.0,67.0,88.2,99529.99106669426
1692299529118596100,7.0,67.0,84.28,99530.03395438194
1692299529118620200,7.0,66.0,86.24,99530.04441523552
1692299529176037700,5.0,66.0,80.36,99530.08205389977
1692299529176064500,3.0,65.0,82.32,99530.09259581566
1692299529176299000,1.0,64.0,78.4,99530.10307788849
1692299529224349000,0.0,64.0,78.4,99530.11359024048
1692299529224351100,2.0,64.0,80.36,99530.12645101547
1692299529224353200,0.0,63.0,76.44,99530.1370985508
1692299529224355100,2.0,64.0,80.36,99530.14788675308
1692299529224357000,2.0,64.0,80.36,99530.15887498856
1692299529279489500,1.0,63.0,78.4,99530.16958117485
1692299529279512800,2.0,64.0,78.4,99530.18011116982
1692299529279517000,3.0,65.0,80.36,99530.19060873985
1692299529279520700,4.0,65.0,82.32,99530.20120882988
1692299529327922700,4.0,65.0,80.36,99530.21184706688
1692299529327945400,2.0,63.0,80.36,99530.22364139557
1692299529327953000,2.0,63.0,78.4,99530.23413801193
1692299529327956400,1.0,62.0,78.4,99530.2445962429
1692299529327960000,2.0,62.0,78.4,99530.25517392159
1692299529377066200,-1.0,61.0,72.52,99530.26574468613
1692299529377086500,-2.0,61.0,70.56,99530.27641320229
1692299529377089100,-4.0,59.0,64.67999999999999,99530.28706479073
1692299529377091200,-6.0,57.0,62.72,99530.29761743546
1692299529377263500,-6.0,57.0,60.76,99530.30813241005
1692299529439780100,-7.0,54.0,58.8,99530.3196105957
1692299529439952400,-9.0,50.0,54.879999999999995,99530.33013939857
1692299529440126800,-11.0,47.0,50.96,99530.34081220627
1692299529440287600,-11.0,41.0,43.12,99530.35136723518
1692299529440479100,-14.0,36.0,41.16,99530.36197066307
1692299529491720100,-14.0,33.0,35.28,99530.37256503105
1692299529491899200,-13.0,32.0,35.28,99530.38312673569
1692299529492086700,-14.0,29.0,31.36,99530.3936161995
1692299529492419800,-14.0,27.0,27.439999999999998,99530.40409731865
1692299529541174700,-13.0,24.0,23.52,99530.47170805931
1692299529596286700,-12.0,21.0,21.56,99530.48211073875
1692299529596324900,-12.0,13.0,19.6,99530.49260926247
1692299529596332500,-11.0,13.0,17.64,99530.50316405296
1692299529596337000,-13.0,14.0,13.719999999999999,99530.51537322998
1692299529596342300,-13.0,14.0,11.76,99530.5279045105
1692299529645364800,-13.0,11.0,13.719999999999999,99530.53837132454
1692299529645384800,-12.0,10.0,11.76,99530.54915499687
1692299529645603600,-12.0,8.0,13.719999999999999,99530.55962395668
1692299529645627500,-11.0,8.0,13.719999999999999,99530.57021474838
1692299529697742700,-9.0,8.0,11.76,99530.58161640167
1692299529697769600,-10.0,4.0,11.76,99530.5922088623
1692299529697773700,-10.0,2.0,13.719999999999999,99530.60282182693
1692299529697778800,-10.0,0.0,15.68,99530.61445498466
1692299529697784100,-16.0,3.0,11.76,99530.62504959106
1692299529745315500,-17.0,3.0,15.68,99530.63562822342
1692299529745343500,-17.0,4.0,13.719999999999999,99530.64631009102
1692299529745349100,-15.0,1.0,17.64,99530.6568775177
1692299529745353800,-13.0,1.0,19.6,99530.66734147072
1692299529804174900,-11.0,3.0,17.64,99530.71636915207
1692299529804207300,-11.0,1.0,17.64,99530.72684955597
1692299529851070600,-11.0,1.0,15.68,99530.7373931408
1692299529851278400,-9.0,1.0,17.64,99530.74887490273
1692299529851496500,-8.0,-2.0,17.64,99530.7599849701
1692299529851668400,-6.0,-1.0,23.52,99530.77065110207
1692299529852333400,-6.0,6.0,19.6,99530.78130722046
1692299529898868900,-8.0,15.0,15.68,99530.79189252853
1692299529951155800,-3.0,21.0,27.439999999999998,99530.86040568352
1692299529951394100,9.0,52.0,41.16,99530.87085819244
1692299529951423300,61.0,43.0,94.08,99530.88136196136
1692299529998095300,80.0,36.0,121.52,99530.89185762405
1692299529998130800,92.0,38.0,137.2,99530.91049814224
1692299529998137500,98.0,40.0,150.92,99530.92105317116
1692299529998143000,101.0,40.0,156.8,99530.93162846565
1692299530048878200,101.0,35.0,166.6,99530.94213151932
1692299530048914100,91.0,31.0,166.6,99530.95611834526
1692299530048920100,79.0,28.0,172.48,99530.96666169167
1692299530048923800,73.0,27.0,170.52,99530.97732663155
1692299530102386700,69.0,25.0,168.56,99530.98781585693
1692299530102556800,66.0,24.0,172.48,99530.9984574318
1692299530102776100,62.0,23.0,174.44,99531.00904202461
1692299530102974500,59.0,22.0,176.4,99531.01962018013
1692299530103176300,63.0,22.0,180.32,99531.03008389473
1692299530152590100,69.0,22.0,186.2,99531.04061317444
1692299530201283400,78.0,22.0,194.04,99531.10641980171
1692299530201310200,86.0,22.0,205.79999999999998,99531.11713051796
1692299530201448300,97.0,25.0,215.6,99531.12760472298
1692299530285008800,101.0,25.0,223.44,99531.13830733299
1692299530285040700,108.0,31.0,229.32,99531.14997816086
1692299530285052700,109.0,35.0,235.2,99531.16057825089
1692299530285650300,109.0,41.0,237.16,99531.17111825943
1692299530285675600,107.0,44.0,243.04,99531.18161392212
1692299530285679600,104.0,46.0,245.0,99531.19219398499
1692299530285683300,102.0,49.0,245.0,99531.20281934738
1692299530339004500,101.0,50.0,246.96,99531.21338224411
1692299530339008200,100.0,50.0,254.79999999999998,99531.2248263359
1692299530339056500,92.0,51.0,256.76,99531.23562407494
1692299530339060500,87.0,54.0,256.76,99531.2482073307
1692299530339063500,85.0,59.0,258.71999999999997,99531.2587556839
1692299530339104400,85.0,64.0,262.64,99531.26934981346
1692299530389510100,87.0,67.0,264.6,99531.27984929085
